|6.6.6
mars_lf97_atl_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  15501.0        731.264        3483.30        7.90505        4.46931     
  15601.0        733.759        3483.33        7.90467        4.46872     
  15701.0        736.250        3483.36        7.90431        4.46812     
  15801.0        738.735        3483.39        7.90394        4.46753     
  15901.0        741.216        3483.42        7.90357        4.46694     
  16001.0        743.693        3483.45        7.90321        4.46635     
  16101.0        746.165        3483.48        7.90284        4.46575     
  16201.0        748.632        3483.52        7.90251        4.46520     
  16301.0        751.094        3483.56        7.90220        4.46467     
  16401.0        753.552        3483.60        7.90189        4.46413     
  16501.0        756.005        3483.44        7.90068        4.46316     
  16601.0        758.453        3483.54        7.90062        4.46265     
  16701.0        760.897        3483.17        7.89840        4.46136     
  16801.0        763.336        3483.49        7.89938        4.46131     
  16901.0        765.770        3483.49        7.89887        4.46068     
  17001.0        768.200        3483.49        7.89838        4.46005     
  17101.0        770.625        3483.49        7.89790        4.45943     
  17201.0        773.046        3483.64        7.89808        4.45903     
  17301.0        775.462        3483.83        7.89843        4.45870     
  17401.0        777.873        3483.26        7.89530        4.45705     
  17501.0        780.280        3483.31        7.89503        4.45650     
  17601.0        782.682        3483.89        7.89719        4.45691     
  17701.0        785.079        3483.92        7.89683        4.45633     
  17801.0        787.472        3483.95        7.89647        4.45575     
  17901.0        789.861        3484.09        7.89662        4.45538     
  18001.0        792.244        3484.13        7.89631        4.45482     
  18101.0        794.624        3484.18        7.89606        4.45429     
  18201.0        796.998        3484.21        7.89568        4.45370     
  18301.0        799.369        3484.25        7.89538        4.45315     
  18401.0        801.734        3484.29        7.89507        4.45259     
  18501.0        804.095        3484.32        7.89471        4.45202     
  18601.0        806.452        3484.36        7.89441        4.45147     
  18701.0        808.804        3484.40        7.89412        4.45092     
  18801.0        811.151        3484.45        7.89383        4.45038     
  18901.0        813.494        3484.49        7.89355        4.44984     
  19001.0        815.833        3484.54        7.89326        4.44929     
  19101.0        818.167        3484.58        7.89298        4.44875     
  19201.0        820.496        3484.63        7.89270        4.44821     
  19301.0        822.821        3484.67        7.89240        4.44767     
  19401.0        825.141        3484.71        7.89210        4.44712     
  19501.0        827.457        3484.76        7.89180        4.44658     
  19601.0        829.769        3484.80        7.89150        4.44603     
  19701.0        832.076        3484.84        7.89121        4.44549     
  19801.0        834.378        3484.90        7.89098        4.44497     
  19901.0        836.677        3484.94        7.89070        4.44444     
  20001.0        838.970        3484.99        7.89042        4.44390     
  20101.0        841.260        3485.03        7.89012        4.44336     
  20201.0        843.544        3485.07        7.88982        4.44282     
  20301.0        845.825        3485.11        7.88953        4.44229     
  20401.0        848.101        3485.16        7.88924        4.44175     
  20501.0        850.372        3485.20        7.88895        4.44122     
  20601.0        852.639        3485.24        7.88866        4.44068     
  20701.0        854.902        3485.28        7.88837        4.44015     
  20801.0        857.160        3485.33        7.88809        4.43962     
  20901.0        859.414        3485.37        7.88781        4.43909     
  21001.0        861.664        3485.42        7.88753        4.43857     
  21101.0        863.909        3485.46        7.88725        4.43804     
  21201.0        866.149        3485.51        7.88698        4.43752     
  21301.0        868.386        3485.55        7.88670        4.43699     
  21401.0        870.618        3485.60        7.88643        4.43647     
  21501.0        872.845        3485.65        7.88617        4.43595     
  21601.0        875.069        3485.70        7.88590        4.43543     
  21701.0        877.288        3485.84        7.88610        4.43508     
  21801.0        879.502        3485.90        7.88586        4.43458     
  21901.0        881.712        3485.95        7.88562        4.43407     
  22001.0        883.918        3486.00        7.88538        4.43356     
  22101.0        886.120        3486.05        7.88515        4.43306     
  22201.0        888.317        3486.11        7.88492        4.43255     
  22301.0        890.510        3486.16        7.88469        4.43205     
  22401.0        892.699        3486.22        7.88446        4.43155     
  22501.0        894.883        3486.27        7.88423        4.43105     
  22601.0        897.063        3486.33        7.88401        4.43055     
  22701.0        899.239        3486.39        7.88379        4.43005     
  22801.0        901.410        3486.44        7.88355        4.42955     
  22901.0        903.578        3486.49        7.88330        4.42905     
  23001.0        905.741        3486.54        7.88306        4.42855     
  23101.0        907.899        3486.59        7.88282        4.42805     
  23201.0        910.054        3486.64        7.88258        4.42755     
  23301.0        912.204        3486.69        7.88234        4.42705     
  23401.0        914.350        3486.74        7.88210        4.42655     
  23501.0        916.491        3486.80        7.88187        4.42606     
  23601.0        918.629        3486.85        7.88164        4.42556     
  23701.0        920.762        3487.02        7.88197        4.42528     
