|6.6.6
mars_bf97_2.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wad            Ring           ca-pv          Wus            Pv            
  106201.        1924.09        26.5625        100.000        38.8346        26.5625        12.7156        12.7156                 NaN            NaN            NaN            NaN            NaN
  106301.        1924.48        26.5730        100.000        38.8339        26.5730        12.7329        12.7329                 NaN            NaN            NaN            NaN            NaN
  106401.        1924.86        26.5835        100.000        38.8333        26.5835        12.7503        12.7503                 NaN            NaN            NaN            NaN            NaN
  106501.        1925.24        26.5941        100.000        38.8326        26.5941        12.7677        12.7677                 NaN            NaN            NaN            NaN            NaN
  106601.        1925.63        26.6046        100.000        38.8319        26.6046        12.7851        12.7851                 NaN            NaN            NaN            NaN            NaN
  106701.        1926.01        26.6151        100.000        38.8313        26.6151        12.8024        12.8024                 NaN            NaN            NaN            NaN            NaN
  106801.        1926.39        26.6257        100.000        38.8306        26.6257        12.8198        12.8198                 NaN            NaN            NaN            NaN            NaN
  106901.        1926.77        26.6362        100.000        38.8300        26.6362        12.8372        12.8372                 NaN            NaN            NaN            NaN            NaN
  107001.        1927.15        26.6468        100.000        38.8293        26.6468        12.8546        12.8546                 NaN            NaN            NaN            NaN            NaN
  107101.        1927.53        26.6573        100.000        38.8287        26.6573        12.8720        12.8720                 NaN            NaN            NaN            NaN            NaN
  107201.        1927.91        26.6678        100.000        38.8280        26.6678        12.8894        12.8894                 NaN            NaN            NaN            NaN            NaN
  107301.        1928.29        26.6784        100.000        38.8274        26.6784        12.9067        12.9067                 NaN            NaN            NaN            NaN            NaN
  107401.        1928.67        26.6889        100.000        38.8267        26.6889        12.9241        12.9241                 NaN            NaN            NaN            NaN            NaN
  107501.        1929.05        26.6994        100.000        38.8261        26.6994        12.9415        12.9415                 NaN            NaN            NaN            NaN            NaN
  107601.        1929.43        26.7100        100.000        38.8254        26.7100        12.9589        12.9589                 NaN            NaN            NaN            NaN            NaN
  107701.        1929.80        26.7205        100.000        38.8248        26.7205        12.9763        12.9763                 NaN            NaN            NaN            NaN            NaN
  107801.        1930.18        26.7311        100.000        38.8241        26.7311        12.9937        12.9937                 NaN            NaN            NaN            NaN            NaN
  107901.        1930.55        26.7416        100.000        38.8235        26.7416        13.0111        13.0111                 NaN            NaN            NaN            NaN            NaN
  108001.        1930.93        26.7522        100.000        38.8228        26.7522        13.0285        13.0285                 NaN            NaN            NaN            NaN            NaN
  108101.        1931.30        26.7627        100.000        38.8222        26.7627        13.0458        13.0458                 NaN            NaN            NaN            NaN            NaN
  108201.        1931.68        26.7732        100.000        38.8215        26.7732        13.0632        13.0632                 NaN            NaN            NaN            NaN            NaN
  108301.        1932.05        26.7838        100.000        38.8209        26.7838        13.0806        13.0806                 NaN            NaN            NaN            NaN            NaN
  108401.        1932.42        26.7943        100.000        38.8202        26.7943        13.0980        13.0980                 NaN            NaN            NaN            NaN            NaN
  108501.        1932.80        26.8049        100.000        38.8196        26.8049        13.1154        13.1154                 NaN            NaN            NaN            NaN            NaN
  108601.        1933.17        26.8154        100.000        38.8189        26.8154        13.1328        13.1328                 NaN            NaN            NaN            NaN            NaN
  108701.        1933.54        26.8260        100.000        38.8183        26.8260        13.1502        13.1502                 NaN            NaN            NaN            NaN            NaN
  108801.        1933.91        26.8365        100.000        38.8176        26.8365        13.1676        13.1676                 NaN            NaN            NaN            NaN            NaN
  108901.        1934.28        26.8471        100.000        38.8170        26.8471        13.1850        13.1850                 NaN            NaN            NaN            NaN            NaN
  109001.        1934.65        26.8592        100.000        38.8162        26.8592        13.2046        13.2046                 NaN            NaN            NaN            NaN            NaN
  109101.        1935.02        26.8757        100.000        38.8152        26.8757        13.2305        13.2305                 NaN            NaN            NaN            NaN            NaN
  109201.        1935.39        26.8923        100.000        38.8142        26.8923        13.2564        13.2564                 NaN            NaN            NaN            NaN            NaN
  109301.        1935.75        26.9088        100.000        38.8132        26.9088        13.2823        13.2823                 NaN            NaN            NaN            NaN            NaN
  109401.        1936.12        26.9254        100.000        38.8122        26.9254        13.3082        13.3082                 NaN            NaN            NaN            NaN            NaN
  109501.        1936.49        26.9419        100.000        38.8112        26.9419        13.3341        13.3341                 NaN            NaN            NaN            NaN            NaN
  109601.        1936.85        26.9585        100.000        38.8102        26.9585        13.3600        13.3600                 NaN            NaN            NaN            NaN            NaN
  109701.        1937.22        26.9750        100.000        38.8092        26.9750        13.3858        13.3858                 NaN            NaN            NaN            NaN            NaN
  109801.        1937.58        26.9916        100.000        38.8082        26.9916        13.4117        13.4117                 NaN            NaN            NaN            NaN            NaN
  109901.        1937.95        27.0081        100.000        38.8072        27.0081        13.4376        13.4376                 NaN            NaN            NaN            NaN            NaN
  110001.        1938.31        27.0247        100.000        38.8062        27.0247        13.4635        13.4635                 NaN            NaN            NaN            NaN            NaN
  110101.        1938.68        27.0412        100.000        38.8052        27.0412        13.4894        13.4894                 NaN            NaN            NaN            NaN            NaN
  110201.        1939.04        27.0578        100.000        38.8042        27.0578        13.5153        13.5153                 NaN            NaN            NaN            NaN            NaN
  110301.        1939.40        27.0744        100.000        38.8032        27.0744        13.5413        13.5413                 NaN            NaN            NaN            NaN            NaN
  110401.        1939.76        27.0909        100.000        38.8022        27.0909        13.5672        13.5672                 NaN            NaN            NaN            NaN            NaN
  110501.        1940.12        27.1075        100.000        38.8012        27.1075        13.5931        13.5931                 NaN            NaN            NaN            NaN            NaN
  110601.        1940.48        27.1240        100.000        38.8002        27.1240        13.6190        13.6190                 NaN            NaN            NaN            NaN            NaN
  110701.        1940.84        27.1406        100.000        38.7992        27.1406        13.6449        13.6449                 NaN            NaN            NaN            NaN            NaN
  110801.        1941.20        27.1572        100.000        38.7982        27.1572        13.6708        13.6708                 NaN            NaN            NaN            NaN            NaN
  110901.        1941.56        27.1737        100.000        38.7972        27.1737        13.6967        13.6967                 NaN            NaN            NaN            NaN            NaN
  111001.        1941.92        27.1903        100.000        38.7962        27.1903        13.7226        13.7226                 NaN            NaN            NaN            NaN            NaN
  111101.        1942.28        27.2069        100.000        38.7952        27.2069        13.7485        13.7485                 NaN            NaN            NaN            NaN            NaN
  111201.        1942.63        27.2234        100.000        38.7942        27.2234        13.7745        13.7745                 NaN            NaN            NaN            NaN            NaN
  111301.        1942.99        27.2400        100.000        38.7932        27.2400        13.8004        13.8004                 NaN            NaN            NaN            NaN            NaN
  111401.        1943.35        27.2566        100.000        38.7922        27.2566        13.8263        13.8263                 NaN            NaN            NaN            NaN            NaN
  111501.        1943.70        27.2731        100.000        38.7912        27.2731        13.8522        13.8522                 NaN            NaN            NaN            NaN            NaN
  111601.        1944.06        27.2897        100.000        38.7902        27.2897        13.8781        13.8781                 NaN            NaN            NaN            NaN            NaN
  111701.        1944.41        27.3063        100.000        38.7892        27.3063        13.9041        13.9041                 NaN            NaN            NaN            NaN            NaN
  111801.        1944.76        27.3229        100.000        38.7882        27.3229        13.9300        13.9300                 NaN            NaN            NaN            NaN            NaN
  111901.        1945.12        27.3394        100.000        38.7872        27.3394        13.9559        13.9559                 NaN            NaN            NaN            NaN            NaN
  112001.        1945.47        27.3560        100.000        38.7862        27.3560        13.9818        13.9818                 NaN            NaN            NaN            NaN            NaN
  112101.        1945.82        27.3726        100.000        38.7852        27.3726        14.0078        14.0078                 NaN            NaN            NaN            NaN            NaN
  112201.        1946.17        27.3892        100.000        38.7842        27.3892        14.0337        14.0337                 NaN            NaN            NaN            NaN            NaN
  112301.        1946.52        27.4057        100.000        38.7832        27.4057        14.0596        14.0596                 NaN            NaN            NaN            NaN            NaN
  112401.        1946.87        27.4223        100.000        38.7822        27.4223        14.0856        14.0856                 NaN            NaN            NaN            NaN            NaN
  112501.        1947.22        27.4389        100.000        38.7812        27.4389        14.1115        14.1115                 NaN            NaN            NaN            NaN            NaN
  112601.        1947.57        27.4555        100.000        38.7802        27.4555        14.1374        14.1374                 NaN            NaN            NaN            NaN            NaN
  112701.        1947.92        27.4721        100.000        38.7792        27.4721        14.1634        14.1634                 NaN            NaN            NaN            NaN            NaN
  112801.        1948.27        27.4887        100.000        38.7783        27.4887        14.1893        14.1893                 NaN            NaN            NaN            NaN            NaN
  112901.        1948.62        27.5052        100.000        38.7773        27.5052        14.2153        14.2153                 NaN            NaN            NaN            NaN            NaN
  113001.        1948.96        27.5218        100.000        38.7763        27.5218        14.2412        14.2412                 NaN            NaN            NaN            NaN            NaN
  113101.        1949.31        27.5384        100.000        38.7753        27.5384        14.2671        14.2671                 NaN            NaN            NaN            NaN            NaN
  113201.        1949.65        27.5550        100.000        38.7743        27.5550        14.2931        14.2931                 NaN            NaN            NaN            NaN            NaN
  113301.        1950.00        27.5716        100.000        38.7733        27.5716        14.3190        14.3190                 NaN            NaN            NaN            NaN            NaN
  113401.        1950.34        27.5882        100.000        38.7723        27.5882        14.3450        14.3450                 NaN            NaN            NaN            NaN            NaN
  113501.        1950.69        27.6048        100.000        38.7713        27.6048        14.3709        14.3709                 NaN            NaN            NaN            NaN            NaN
  113601.        1951.03        27.6213        100.000        38.7704        27.6213        14.3969        14.3969                 NaN            NaN            NaN            NaN            NaN
  113701.        1951.37        27.6379        100.000        38.7694        27.6379        14.4228        14.4228                 NaN            NaN            NaN            NaN            NaN
  113801.        1951.72        27.6545        100.000        38.7684        27.6545        14.4488        14.4488                 NaN            NaN            NaN            NaN            NaN
  113901.        1952.06        27.6711        100.000        38.7674        27.6711        14.4747        14.4747                 NaN            NaN            NaN            NaN            NaN
  114001.        1952.40        27.6877        100.000        38.7664        27.6877        14.5007        14.5007                 NaN            NaN            NaN            NaN            NaN
  114101.        1952.74        27.7043        100.000        38.7654        27.7043        14.5267        14.5267                 NaN            NaN            NaN            NaN            NaN
  114201.        1953.08        27.7209        100.000        38.7644        27.7209        14.5526        14.5526                 NaN            NaN            NaN            NaN            NaN
  114301.        1953.42        27.7375        100.000        38.7635        27.7375        14.5786        14.5786                 NaN            NaN            NaN            NaN            NaN
  114401.        1953.76        27.7541        100.000        38.7625        27.7541        14.6045        14.6045                 NaN            NaN            NaN            NaN            NaN
  114501.        1954.10        27.7707        100.000        38.7615        27.7707        14.6305        14.6305                 NaN            NaN            NaN            NaN            NaN
  114601.        1954.43        27.7873        100.000        38.7605        27.7873        14.6565        14.6565                 NaN            NaN            NaN            NaN            NaN
  114701.        1954.77        27.8039        100.000        38.7595        27.8039        14.6824        14.6824                 NaN            NaN            NaN            NaN            NaN
  114801.        1955.11        27.8205        100.000        38.7586        27.8205        14.7084        14.7084                 NaN            NaN            NaN            NaN            NaN
  114901.        1955.44        27.8371        100.000        38.7576        27.8371        14.7344        14.7344                 NaN            NaN            NaN            NaN            NaN
  115001.        1955.78        27.8537        100.000        38.7566        27.8537        14.7603        14.7603                 NaN            NaN            NaN            NaN            NaN
  115101.        1956.11        27.8703        100.000        38.7556        27.8703        14.7863        14.7863                 NaN            NaN            NaN            NaN            NaN
  115201.        1956.45        27.8869        100.000        38.7546        27.8869        14.8123        14.8123                 NaN            NaN            NaN            NaN            NaN
  115301.        1956.78        27.9035        100.000        38.7537        27.9035        14.8383        14.8383                 NaN            NaN            NaN            NaN            NaN
  115401.        1957.12        27.9221        100.000        38.7526        27.9221        14.8668        14.8668                 NaN            NaN            NaN            NaN            NaN
  115501.        1957.45        27.9509        100.000        38.7509        27.9509        14.9093        14.9093                 NaN            NaN            NaN            NaN            NaN
  115601.        1957.78        27.9798        100.000        38.7492        27.9798        14.9517        14.9517                 NaN            NaN            NaN            NaN            NaN
  115701.        1958.11        28.0087        100.000        38.7476        28.0087        14.9941        14.9941                 NaN            NaN            NaN            NaN            NaN
  115801.        1958.44        28.0376        100.000        38.7459        28.0376        15.0365        15.0365                 NaN            NaN            NaN            NaN            NaN
  115901.        1958.77        28.0665        100.000        38.7442        28.0665        15.0790        15.0790                 NaN            NaN            NaN            NaN            NaN
  116001.        1959.10        28.0954        100.000        38.7426        28.0954        15.1214        15.1214                 NaN            NaN            NaN            NaN            NaN
  116101.        1959.43        28.1243        100.000        38.7409        28.1243        15.1638        15.1638                 NaN            NaN            NaN            NaN            NaN
  116201.        1959.76        28.1531        100.000        38.7393        28.1531        15.2063        15.2063                 NaN            NaN            NaN            NaN            NaN
  116301.        1960.09        28.1820        100.000        38.7376        28.1820        15.2487        15.2487                 NaN            NaN            NaN            NaN            NaN
  116401.        1960.42        28.2109        100.000        38.7359        28.2109        15.2912        15.2912                 NaN            NaN            NaN            NaN            NaN
  116501.        1960.75        28.2398        100.000        38.7343        28.2398        15.3336        15.3336                 NaN            NaN            NaN            NaN            NaN
  116601.        1961.07        28.2687        100.000        38.7326        28.2687        15.3761        15.3761                 NaN            NaN            NaN            NaN            NaN
  116701.        1961.40        28.2976        100.000        38.7309        28.2976        15.4185        15.4185                 NaN            NaN            NaN            NaN            NaN
  116801.        1961.72        28.3265        100.000        38.7293        28.3265        15.4610        15.4610                 NaN            NaN            NaN            NaN            NaN
  116901.        1962.05        28.3555        100.000        38.7276        28.3555        15.5034        15.5034                 NaN            NaN            NaN            NaN            NaN
  117001.        1962.37        28.3844        100.000        38.7260        28.3844        15.5459        15.5459                 NaN            NaN            NaN            NaN            NaN
  117101.        1962.70        28.4133        100.000        38.7243        28.4133        15.5884        15.5884                 NaN            NaN            NaN            NaN            NaN
  117201.        1963.02        28.4422        100.000        38.7227        28.4422        15.6309        15.6309                 NaN            NaN            NaN            NaN            NaN
  117301.        1963.34        28.4711        100.000        38.7210        28.4711        15.6733        15.6733                 NaN            NaN            NaN            NaN            NaN
  117401.        1963.66        28.5000        100.000        38.7193        28.5000        15.7158        15.7158                 NaN            NaN            NaN            NaN            NaN
  117501.        1963.99        28.5289        100.000        38.7177        28.5289        15.7583        15.7583                 NaN            NaN            NaN            NaN            NaN
  117601.        1964.31        28.5579        100.000        38.7160        28.5579        15.8008        15.8008                 NaN            NaN            NaN            NaN            NaN
  117701.        1964.63        28.5868        100.000        38.7144        28.5868        15.8433        15.8433                 NaN            NaN            NaN            NaN            NaN
  117801.        1964.95        28.6157        100.000        38.7127        28.6157        15.8858        15.8858                 NaN            NaN            NaN            NaN            NaN
  117901.        1965.27        28.6447        100.000        38.7111        28.6447        15.9283        15.9283                 NaN            NaN            NaN            NaN            NaN
  118001.        1965.59        28.6736        100.000        38.7094        28.6736        15.9708        15.9708                 NaN            NaN            NaN            NaN            NaN
  118101.        1965.90        28.7025        100.000        38.7078        28.7025        16.0133        16.0133                 NaN            NaN            NaN            NaN            NaN
  118201.        1966.22        28.7315        100.000        38.7061        28.7315        16.0558        16.0558                 NaN            NaN            NaN            NaN            NaN
  118301.        1966.54        28.7604        100.000        38.7045        28.7604        16.0983        16.0983                 NaN            NaN            NaN            NaN            NaN
  118401.        1966.86        28.7893        100.000        38.7028        28.7893        16.1408        16.1408                 NaN            NaN            NaN            NaN            NaN
  118501.        1967.17        28.8183        100.000        38.7012        28.8183        16.1833        16.1833                 NaN            NaN            NaN            NaN            NaN
  118601.        1967.49        28.8472        100.000        38.6995        28.8472        16.2258        16.2258                 NaN            NaN            NaN            NaN            NaN
  118701.        1967.80        28.8762        100.000        38.6979        28.8762        16.2683        16.2683                 NaN            NaN            NaN            NaN            NaN
  118801.        1968.12        28.9051        100.000        38.6963        28.9051        16.3109        16.3109                 NaN            NaN            NaN            NaN            NaN
  118901.        1968.43        28.9341        100.000        38.6946        28.9341        16.3534        16.3534                 NaN            NaN            NaN            NaN            NaN
  119001.        1968.74        28.9630        100.000        38.6930        28.9630        16.3959        16.3959                 NaN            NaN            NaN            NaN            NaN
  119101.        1969.06        28.9920        100.000        38.6913        28.9920        16.4385        16.4385                 NaN            NaN            NaN            NaN            NaN
  119201.        1969.37        29.0210        100.000        38.6897        29.0210        16.4810        16.4810                 NaN            NaN            NaN            NaN            NaN
  119301.        1969.68        29.0499        100.000        38.6880        29.0499        16.5235        16.5235                 NaN            NaN            NaN            NaN            NaN
  119401.        1969.99        29.0789        100.000        38.6864        29.0789        16.5661        16.5661                 NaN            NaN            NaN            NaN            NaN
  119501.        1970.30        29.1078        100.000        38.6848        29.1078        16.6086        16.6086                 NaN            NaN            NaN            NaN            NaN
  119601.        1970.61        29.1368        100.000        38.6831        29.1368        16.6512        16.6512                 NaN            NaN            NaN            NaN            NaN
  119701.        1970.92        29.1658        100.000        38.6815        29.1658        16.6937        16.6937                 NaN            NaN            NaN            NaN            NaN
  119801.        1971.23        29.1948        100.000        38.6798        29.1948        16.7363        16.7363                 NaN            NaN            NaN            NaN            NaN
  119901.        1971.54        29.2237        100.000        38.6782        29.2237        16.7789        16.7789                 NaN            NaN            NaN            NaN            NaN
  120001.        1971.84        29.2527        100.000        38.6766        29.2527        16.8214        16.8214                 NaN            NaN            NaN            NaN            NaN
  120101.        1972.15        29.2817        100.000        38.6749        29.2817        16.8640        16.8640                 NaN            NaN            NaN            NaN            NaN
  120201.        1972.46        29.3107        100.000        38.6733        29.3107        16.9066        16.9066                 NaN            NaN            NaN            NaN            NaN
  120301.        1972.76        29.3397        100.000        38.6717        29.3397        16.9491        16.9491                 NaN            NaN            NaN            NaN            NaN
  120401.        1973.07        29.3686        100.000        38.6700        29.3686        16.9917        16.9917                 NaN            NaN            NaN            NaN            NaN
  120501.        1973.37        29.3976        100.000        38.6684        29.3976        17.0343        17.0343                 NaN            NaN            NaN            NaN            NaN
  120601.        1973.68        29.4266        100.000        38.6668        29.4266        17.0769        17.0769                 NaN            NaN            NaN            NaN            NaN
  120701.        1973.98        29.4556        100.000        38.6651        29.4556        17.1195        17.1195                 NaN            NaN            NaN            NaN            NaN
  120801.        1974.29        29.4846        100.000        38.6635        29.4846        17.1620        17.1620                 NaN            NaN            NaN            NaN            NaN
  120901.        1974.59        29.5136        100.000        38.6619        29.5136        17.2046        17.2046                 NaN            NaN            NaN            NaN            NaN
  121001.        1974.89        29.5426        100.000        38.6603        29.5426        17.2472        17.2472                 NaN            NaN            NaN            NaN            NaN
  121101.        1975.19        29.5716        100.000        38.6586        29.5716        17.2898        17.2898                 NaN            NaN            NaN            NaN            NaN
  121201.        1975.49        29.6006        100.000        38.6570        29.6006        17.3324        17.3324                 NaN            NaN            NaN            NaN            NaN
  121301.        1975.79        29.6296        100.000        38.6554        29.6296        17.3750        17.3750                 NaN            NaN            NaN            NaN            NaN
  121401.        1976.09        29.8653        100.000        38.6426        29.8653        17.6867        17.6867                 NaN            NaN            NaN            NaN            NaN
  121501.        1976.39        29.9148        100.000        38.6398        29.9148        17.7560        17.7560                 NaN            NaN            NaN            NaN            NaN
  121601.        1976.69        29.9644        100.000        38.6371        29.9644        17.8254        17.8254                 NaN            NaN            NaN            NaN            NaN
  121701.        1976.99        30.0139        100.000        38.6344        30.0139        17.8947        17.8947                 NaN            NaN            NaN            NaN            NaN
  121801.        1977.29        29.7757        100.000        38.6472        29.7757        17.5894        17.5894                 NaN            NaN            NaN            NaN            NaN
  121901.        1977.59        29.8224        100.000        38.6446        29.8224        17.6551        17.6551                 NaN            NaN            NaN            NaN            NaN
  122001.        1977.88        29.8692        100.000        38.6420        29.8692        17.7209        17.7209                 NaN            NaN            NaN            NaN            NaN
  122101.        1978.18        29.9160        100.000        38.6394        29.9160        17.7866        17.7866                 NaN            NaN            NaN            NaN            NaN
  122201.        1978.47        29.9628        100.000        38.6369        29.9628        17.8523        17.8523                 NaN            NaN            NaN            NaN            NaN
  122301.        1978.77        30.0096        100.000        38.6343        30.0096        17.9181        17.9181                 NaN            NaN            NaN            NaN            NaN
  122401.        1979.06        30.0563        100.000        38.6317        30.0563        17.9839        17.9839                 NaN            NaN            NaN            NaN            NaN
  122501.        1979.36        30.1031        100.000        38.6291        30.1031        18.0496        18.0496                 NaN            NaN            NaN            NaN            NaN
  122601.        1979.65        30.1499        100.000        38.6266        30.1499        18.1154        18.1154                 NaN            NaN            NaN            NaN            NaN
  122701.        1979.94        30.1967        100.000        38.6240        30.1967        18.1812        18.1812                 NaN            NaN            NaN            NaN            NaN
  122801.        1980.23        30.2435        100.000        38.6214        30.2435        18.2470        18.2470                 NaN            NaN            NaN            NaN            NaN
  122901.        1980.53        30.2904        100.000        38.6188        30.2904        18.3128        18.3128                 NaN            NaN            NaN            NaN            NaN
  123001.        1980.82        31.2706        100.000        38.5619        31.2706        19.6914        19.6914                 NaN            NaN            NaN            NaN            NaN
  123101.        1981.11        31.2708        100.000        38.5621        31.2708        19.6916        19.6916                 NaN            NaN            NaN            NaN            NaN
  123201.        1981.40        31.2710        100.000        38.5622        31.2710        19.6918        19.6918                 NaN            NaN            NaN            NaN            NaN
  123301.        1981.69        31.2711        100.000        38.5624        31.2711        19.6921        19.6921                 NaN            NaN            NaN            NaN            NaN
  123401.        1981.98        31.2713        100.000        38.5626        31.2713        19.6923        19.6923                 NaN            NaN            NaN            NaN            NaN
  123501.        1982.27        30.7548        100.000        38.5936        30.7548        18.9465        18.9465                 NaN            NaN            NaN            NaN            NaN
  123601.        1982.55        30.9340        100.000        38.5839        30.9340        19.1845        19.1845                 NaN            NaN            NaN            NaN            NaN
  123701.        1982.84        30.9686        100.000        38.5820        30.9686        19.2343        19.2343                 NaN            NaN            NaN            NaN            NaN
  123801.        1983.13        31.0031        100.000        38.5801        31.0031        19.2841        19.2841                 NaN            NaN            NaN            NaN            NaN
  123901.        1983.41        31.0377        100.000        38.5782        31.0377        19.3339        19.3339                 NaN            NaN            NaN            NaN            NaN
  124001.        1983.70        31.0722        100.000        38.5763        31.0722        19.3837        19.3837                 NaN            NaN            NaN            NaN            NaN
  124101.        1983.98        31.1067        100.000        38.5744        31.1067        19.4335        19.4335                 NaN            NaN            NaN            NaN            NaN
  124201.        1984.27        31.1412        100.000        38.5725        31.1412        19.4833        19.4833                 NaN            NaN            NaN            NaN            NaN
  124301.        1984.55        30.9501        100.000        38.5827        30.9501        19.2395        19.2395                 NaN            NaN            NaN            NaN            NaN
  124401.        1984.84        31.0021        100.000        38.5799        31.0021        19.3121        19.3121                 NaN            NaN            NaN            NaN            NaN
  124501.        1985.12        31.0541        100.000        38.5771        31.0541        19.3847        19.3847                 NaN            NaN            NaN            NaN            NaN
  124601.        1985.40        31.1445        100.000        38.5722        31.1445        19.5071        19.5071                 NaN            NaN            NaN            NaN            NaN
  124701.        1985.68        31.1344        100.000        38.5727        31.1344        19.4990        19.4990                 NaN            NaN            NaN            NaN            NaN
  124801.        1985.96        31.1944        100.000        38.5694        31.1944        19.5819        19.5819                 NaN            NaN            NaN            NaN            NaN
  124901.        1986.25        31.2544        100.000        38.5662        31.2544        19.6647        19.6647                 NaN            NaN            NaN            NaN            NaN
  125001.        1986.53        31.2747        100.000        38.5650        31.2747        19.6961        19.6961                 NaN            NaN            NaN            NaN            NaN
  125101.        1986.81        31.3335        100.000        38.5618        31.3335        19.7775        19.7775                 NaN            NaN            NaN            NaN            NaN
  125201.        1987.08        31.3923        100.000        38.5587        31.3923        19.8589        19.8589                 NaN            NaN            NaN            NaN            NaN
  125301.        1987.36        31.4512        100.000        38.5555        31.4512        19.9404        19.9404                 NaN            NaN            NaN            NaN            NaN
  125401.        1987.64        31.5100        100.000        38.5523        31.5100        20.0218        20.0218                 NaN            NaN            NaN            NaN            NaN
  125501.        1987.92        31.5689        100.000        38.5491        31.5689        20.1032        20.1032                 NaN            NaN            NaN            NaN            NaN
  125601.        1988.20        31.6277        100.000        38.5459        31.6277        20.1847        20.1847                 NaN            NaN            NaN            NaN            NaN
  125701.        1988.47        31.6866        100.000        38.5427        31.6866        20.2662        20.2662                 NaN            NaN            NaN            NaN            NaN
  125801.        1988.75        31.7455        100.000        38.5395        31.7455        20.3476        20.3476                 NaN            NaN            NaN            NaN            NaN
  125901.        1989.02        31.7461        100.000        38.5397        31.7461        20.3485        20.3485                 NaN            NaN            NaN            NaN            NaN
  126001.        1989.30        31.7463        100.000        38.5398        31.7463        20.3487        20.3487                 NaN            NaN            NaN            NaN            NaN
  126101.        1989.57        31.7465        100.000        38.5400        31.7465        20.3489        20.3489                 NaN            NaN            NaN            NaN            NaN
  126201.        1989.85        31.7467        100.000        38.5402        31.7467        20.3491        20.3491                 NaN            NaN            NaN            NaN            NaN
  126301.        1990.12        32.5155        100.000        38.7669        32.5155        21.3032        21.3032       0.250129                 NaN            NaN            NaN            NaN
  126401.        1990.39        32.5157        100.000        38.7671        32.5157        21.3034        21.3034       0.250131                 NaN            NaN            NaN            NaN
  126501.        1990.66        32.5159        100.000        38.7672        32.5159        21.3036        21.3036       0.250133                 NaN            NaN            NaN            NaN
  126601.        1990.94        32.5161        100.000        38.7674        32.5161        21.3038        21.3038       0.250135                 NaN            NaN            NaN            NaN
  126701.        1991.21        33.2368        100.000        39.4197        33.2368        22.0346        22.0346       0.892144                 NaN            NaN            NaN            NaN
  126801.        1991.48        33.9734        100.000        40.0862        33.9734        22.7815        22.7815        1.54822                 NaN            NaN            NaN            NaN
  126901.        1991.75        34.7105        100.000        40.7533        34.7105        23.5289        23.5289        2.20487                 NaN            NaN            NaN            NaN
  127001.        1992.02        35.4483        100.000        41.4211        35.4483        24.2771        24.2771        2.86211                 NaN            NaN            NaN            NaN
  127101.        1992.29        36.1868        100.000        42.0894        36.1868        25.0259        25.0259        3.51993                 NaN            NaN            NaN            NaN
  127201.        1992.55        36.9258        100.000        42.7583        36.9258        25.7753        25.7753        4.17833                 NaN            NaN            NaN            NaN
  127301.        1992.82        37.6656        100.000        43.4278        37.6656        26.5254        26.5254        4.83731                 NaN            NaN            NaN            NaN
  127401.        1993.09        38.4060        100.000        44.0978        38.4060        27.2762        27.2762        5.49688                 NaN            NaN            NaN            NaN
  127501.        1993.36        40.1680        100.000        45.6903        40.1680        29.0723        29.0723        7.06504                 NaN            NaN            NaN            NaN
  127601.        1993.62        41.0245        100.000        46.4652        41.0245        29.9418        29.9418        7.82783                 NaN            NaN            NaN            NaN
  127701.        1993.89        41.8818        100.000        47.2408        41.8818        30.8121        30.8121        8.59139                 NaN            NaN            NaN            NaN
  127801.        1994.15        42.7399        100.000        48.0172        42.7399        31.6834        31.6834        9.35572                 NaN            NaN            NaN            NaN
  127901.        1994.42        42.1178        100.000        47.4571        42.1178        31.0400        31.0400        8.80350                 NaN            NaN            NaN            NaN
  128001.        1994.68        42.8621        100.000        48.1307        42.8621        31.7947        31.7947        9.46658                 NaN            NaN            NaN            NaN
  128101.        1994.95        43.6070        100.000        48.8049        43.6070        32.5501        32.5501        10.1302                 NaN            NaN            NaN            NaN
  128201.        1995.21        44.3526        100.000        49.4797        44.3526        33.3062        33.3062        10.7945                 NaN            NaN            NaN            NaN
  128301.        1995.47        46.7583        100.000        51.6533        46.7583        35.7608        35.7608        12.9352                 NaN            NaN            NaN            NaN
  128401.        1995.73        47.5301        100.000        52.3518        47.5301        36.5437        36.5437        13.6228                 NaN            NaN            NaN            NaN
  128501.        1995.99        48.3026        100.000        53.0508        48.3026        37.3272        37.3272        14.3109                 NaN            NaN            NaN            NaN
  128601.        1996.25        48.7078        100.000        53.4183        48.7078        37.7350        37.7350        14.6725                 NaN            NaN            NaN            NaN
  128701.        1996.52        49.3285        100.000        53.9803        49.3285        38.3632        38.3632        15.2256                 NaN            NaN            NaN            NaN
  128801.        1996.77        50.1786        100.000        54.7494        50.1786        39.2261        39.2261        15.9828                 NaN            NaN            NaN            NaN
  128901.        1997.03        51.0295        100.000        55.5194        51.0295        40.0900        40.0900        16.7408                 NaN            NaN            NaN            NaN
  129001.        1997.29        51.8814        100.000        56.2901        51.8814        40.9547        40.9547        17.4996                 NaN            NaN            NaN            NaN
  129101.        1997.55        52.7341        100.000        57.0616        52.7341        41.8203        41.8203        18.2592                 NaN            NaN            NaN            NaN
