|6.6.6
mars_ma79_ath_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  17201.0        1211.65        24.4605        100.000        42.0131                 NaN   24.4605                 NaN            NaN   24.4605        24.4605        24.4605        24.4605        24.4605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17301.0        1214.86        24.4766        100.000        42.0124                 NaN   24.4766                 NaN            NaN   24.4766        24.4766        24.4766        24.4766        24.4766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17401.0        1218.06        24.4640        100.000        42.0127                 NaN   24.4640                 NaN            NaN   24.4640        24.4640        24.4640        24.4640        24.4640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17501.0        1221.23        24.4611        100.000        42.0127                 NaN   24.4611                 NaN            NaN   24.4611        24.4611        24.4611        24.4611        24.4611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17601.0        1224.38        24.4403        100.000        42.0133                 NaN   24.4403                 NaN            NaN   24.4403        24.4403        24.4403        24.4403        24.4403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17701.0        1227.52        24.4102        100.000        42.0143                 NaN   24.4102                 NaN            NaN   24.4102        24.4102        24.4102        24.4102        24.4102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17801.0        1230.64        24.3975        100.000        42.0147                 NaN   24.3975                 NaN            NaN   24.3975        24.3975        24.3975        24.3975        24.3975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17901.0        1233.74        24.4240        100.000        42.0134                 NaN   24.4240                 NaN            NaN   24.4240        24.4240        24.4240        24.4240        24.4240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18001.0        1236.83        24.4085        100.000        42.0139                 NaN   24.4085                 NaN            NaN   24.4085        24.4085        24.4085        24.4085        24.4085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18101.0        1239.89        24.4031        100.000        42.0139                 NaN   24.4031                 NaN            NaN   24.4031        24.4031        24.4031        24.4031        24.4031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18201.0        1242.94        24.3343        100.000        42.0166                 NaN   24.3343                 NaN            NaN   24.3343        24.3343        24.3343        24.3343        24.3343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18301.0        1245.97        24.3182        100.000        42.0171                 NaN   24.3182                 NaN            NaN   24.3182        24.3182        24.3182        24.3182        24.3182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18401.0        1248.99        24.3023        100.000        42.0176                 NaN   24.3023                 NaN            NaN   24.3023        24.3023        24.3023        24.3023        24.3023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18501.0        1251.98        24.3970        100.000        42.0137                 NaN   24.3970                 NaN            NaN   24.3970        24.3970        24.3970        24.3970        24.3970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18601.0        1254.96        24.3914        100.000        42.0138                 NaN   24.3914                 NaN            NaN   24.3914        24.3914        24.3914        24.3914        24.3914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18701.0        1257.93        24.3859        100.000        42.0139                 NaN   24.3859                 NaN            NaN   24.3859        24.3859        24.3859        24.3859        24.3859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18801.0        1260.87        24.3804        100.000        42.0140                 NaN   24.3804                 NaN            NaN   24.3804        24.3804        24.3804        24.3804        24.3804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18901.0        1263.80        24.3774        100.000        42.0139                 NaN   24.3774                 NaN            NaN   24.3774        24.3774        24.3774        24.3774        24.3774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19001.0        1266.71        24.3702        100.000        42.0141                 NaN   24.3702                 NaN            NaN   24.3702        24.3702        24.3702        24.3702        24.3702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19101.0        1269.61        24.3617        100.000        42.0143                 NaN   24.3617                 NaN            NaN   24.3617        24.3617        24.3617        24.3617        24.3617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19201.0        1272.48        24.3428        100.000        42.0150                 NaN   24.3428                 NaN            NaN   24.3428        24.3428        24.3428        24.3428        24.3428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19301.0        1275.34        24.3210        100.000        42.0157                 NaN   24.3210                 NaN            NaN   24.3210        24.3210        24.3210        24.3210        24.3210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19401.0        1278.19        24.2993        100.000        42.0165                 NaN   24.2993                 NaN            NaN   24.2993        24.2993        24.2993        24.2993        24.2993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19501.0        1281.02        24.2779        100.000        42.0172                 NaN   24.2779                 NaN            NaN   24.2779        24.2779        24.2779        24.2779        24.2779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19601.0        1283.83        24.3137        100.000        42.0157                 NaN   24.3137                 NaN            NaN   24.3137        24.3137        24.3137        24.3137        24.3137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19701.0        1286.63        24.3044        100.000        42.0159                 NaN   24.3044                 NaN            NaN   24.3044        24.3044        24.3044        24.3044        24.3044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19801.0        1289.40        24.2416        100.000        42.0184                 NaN   24.2416                 NaN            NaN   24.2416        24.2416        24.2416        24.2416        24.2416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19901.0        1292.17        24.2835        100.000        42.0166                 NaN   24.2835                 NaN            NaN   24.2835        24.2835        24.2835        24.2835        24.2835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20001.0        1294.91        24.2743        100.000        42.0169                 NaN   24.2743                 NaN            NaN   24.2743        24.2743        24.2743        24.2743        24.2743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20101.0        1297.65        24.2193        100.000        42.0189                 NaN   24.2193                 NaN            NaN   24.2193        24.2193        24.2193        24.2193        24.2193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20201.0        1300.36        24.2589        100.000        42.0173                 NaN   24.2589                 NaN            NaN   24.2589        24.2589        24.2589        24.2589        24.2589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20301.0        1303.06        24.2493        100.000        42.0176                 NaN   24.2493                 NaN            NaN   24.2493        24.2493        24.2493        24.2493        24.2493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20401.0        1305.74        24.2376        100.000        42.0180                 NaN   24.2376                 NaN            NaN   24.2376        24.2376        24.2376        24.2376        24.2376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20501.0        1308.41        24.1940        100.000        42.0197                 NaN   24.1940                 NaN            NaN   24.1940        24.1940        24.1940        24.1940        24.1940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20601.0        1311.06        24.1861        100.000        42.0200                 NaN   24.1861                 NaN            NaN   24.1861        24.1861        24.1861        24.1861        24.1861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20701.0        1313.70        24.1783        100.000        42.0202                 NaN   24.1783                 NaN            NaN   24.1783        24.1783        24.1783        24.1783        24.1783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20801.0        1316.32        24.2130        100.000        42.0187                 NaN   24.2130                 NaN            NaN   24.2130        24.2130        24.2130        24.2130        24.2130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20901.0        1318.93        24.2056        100.000        42.0189                 NaN   24.2056                 NaN            NaN   24.2056        24.2056        24.2056        24.2056        24.2056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21001.0        1321.52        24.1947        100.000        42.0193                 NaN   24.1947                 NaN            NaN   24.1947        24.1947        24.1947        24.1947        24.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21101.0        1324.09        24.1885        100.000        42.0195                 NaN   24.1885                 NaN            NaN   24.1885        24.1885        24.1885        24.1885        24.1885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21201.0        1326.65        24.1823        100.000        42.0196                 NaN   24.1823                 NaN            NaN   24.1823        24.1823        24.1823        24.1823        24.1823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21301.0        1329.20        23.9787        100.000        42.0267                 NaN   23.9787                 NaN            NaN   23.9787        23.9787        23.9787        23.9787        23.9787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21401.0        1331.73        24.1641        100.000        42.0203                 NaN   24.1641                 NaN            NaN   24.1641        24.1641        24.1641        24.1641        24.1641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21501.0        1334.24        24.1419        100.000        42.0211                 NaN   24.1419                 NaN            NaN   24.1419        24.1419        24.1419        24.1419        24.1419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21601.0        1336.74        23.9791        100.000        42.0267                 NaN   23.9791                 NaN            NaN   23.9791        23.9791        23.9791        23.9791        23.9791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21701.0        1339.23        23.9793        100.000        42.0267                 NaN   23.9793                 NaN            NaN   23.9793        23.9793        23.9793        23.9793        23.9793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21801.0        1341.70        23.9794        100.000        42.0267                 NaN   23.9794                 NaN            NaN   23.9794        23.9794        23.9794        23.9794        23.9794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21901.0        1344.16        24.0228        100.000        42.0257                 NaN   24.0228                 NaN            NaN   24.0228        24.0228        24.0228        24.0228        24.0228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22001.0        1346.60        24.0035        100.000        42.0264                 NaN   24.0035                 NaN            NaN   24.0035        24.0035        24.0035        24.0035        24.0035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22101.0        1349.02        24.0766        100.000        42.0236                 NaN   24.0766                 NaN            NaN   24.0766        24.0766        24.0766        24.0766        24.0766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22201.0        1351.44        24.0642        100.000        42.0241                 NaN   24.0642                 NaN            NaN   24.0642        24.0642        24.0642        24.0642        24.0642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22301.0        1353.83        24.0519        100.000        42.0245                 NaN   24.0519                 NaN            NaN   24.0519        24.0519        24.0519        24.0519        24.0519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22401.0        1356.22        24.0397        100.000        42.0250                 NaN   24.0397                 NaN            NaN   24.0397        24.0397        24.0397        24.0397        24.0397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22501.0        1358.59        24.0277        100.000        42.0255                 NaN   24.0277                 NaN            NaN   24.0277        24.0277        24.0277        24.0277        24.0277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22601.0        1360.94        24.1371        100.000        42.0210                 NaN   24.1371                 NaN            NaN   24.1371        24.1371        24.1371        24.1371        24.1371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22701.0        1363.29        24.1347        100.000        42.0211                 NaN   24.1347                 NaN            NaN   24.1347        24.1347        24.1347        24.1347        24.1347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22801.0        1365.61        24.1301        100.000        42.0213                 NaN   24.1301                 NaN            NaN   24.1301        24.1301        24.1301        24.1301        24.1301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22901.0        1367.93        24.1224        100.000        42.0216                 NaN   24.1224                 NaN            NaN   24.1224        24.1224        24.1224        24.1224        24.1224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23001.0        1370.23        24.1148        100.000        42.0219                 NaN   24.1148                 NaN            NaN   24.1148        24.1148        24.1148        24.1148        24.1148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23101.0        1372.51        24.1074        100.000        42.0222                 NaN   24.1074                 NaN            NaN   24.1074        24.1074        24.1074        24.1074        24.1074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23201.0        1374.78        24.1001        100.000        42.0224                 NaN   24.1001                 NaN            NaN   24.1001        24.1001        24.1001        24.1001        24.1001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23301.0        1377.04        24.0929        100.000        42.0227                 NaN   24.0929                 NaN            NaN   24.0929        24.0929        24.0929        24.0929        24.0929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23401.0        1379.29        24.0859        100.000        42.0230                 NaN   24.0859                 NaN            NaN   24.0859        24.0859        24.0859        24.0859        24.0859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23501.0        1381.52        24.0797        100.000        42.0232                 NaN   24.0797                 NaN            NaN   24.0797        24.0797        24.0797        24.0797        24.0797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23601.0        1383.74        24.0728        100.000        42.0235                 NaN   24.0728                 NaN            NaN   24.0728        24.0728        24.0728        24.0728        24.0728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23701.0        1385.94        23.6784        100.000        42.0404                 NaN   23.6784                 NaN            NaN   23.6784        23.6784        23.6784        23.6784        23.6784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23801.0        1388.13        23.6626        100.000        42.0411                 NaN   23.6626                 NaN            NaN   23.6626        23.6626        23.6626        23.6626        23.6626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23901.0        1390.31        23.6534        100.000        42.0415                 NaN   23.6534                 NaN            NaN   23.6534        23.6534        23.6534        23.6534        23.6534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24001.0        1392.48        23.6555        100.000        42.0414                 NaN   23.6555                 NaN            NaN   23.6555        23.6555        23.6555        23.6555        23.6555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24101.0        1394.63        23.6576        100.000        42.0413                 NaN   23.6576                 NaN            NaN   23.6576        23.6576        23.6576        23.6576        23.6576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24201.0        1396.77        24.0706        100.000        42.0240                 NaN   24.0706                 NaN            NaN   24.0706        24.0706        24.0706        24.0706        24.0706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24301.0        1398.89        24.0654        100.000        42.0242                 NaN   24.0654                 NaN            NaN   24.0654        24.0654        24.0654        24.0654        24.0654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24401.0        1401.01        24.0603        100.000        42.0245                 NaN   24.0603                 NaN            NaN   24.0603        24.0603        24.0603        24.0603        24.0603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24501.0        1403.11        24.0554        100.000        42.0247                 NaN   24.0554                 NaN            NaN   24.0554        24.0554        24.0554        24.0554        24.0554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24601.0        1405.20        24.0490        100.000        42.0250                 NaN   24.0490                 NaN            NaN   24.0490        24.0490        24.0490        24.0490        24.0490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24701.0        1407.27        24.0443        100.000        42.0252                 NaN   24.0443                 NaN            NaN   24.0443        24.0443        24.0443        24.0443        24.0443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24801.0        1409.33        24.0397        100.000        42.0254                 NaN   24.0397                 NaN            NaN   24.0397        24.0397        24.0397        24.0397        24.0397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24901.0        1411.38        24.0352        100.000        42.0256                 NaN   24.0352                 NaN            NaN   24.0352        24.0352        24.0352        24.0352        24.0352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25001.0        1413.42        23.5233        100.000        42.0466                 NaN   23.5233                 NaN            NaN   23.5233        23.5233        23.5233        23.5233        23.5233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25101.0        1415.44        23.5127        100.000        42.0471                 NaN   23.5127                 NaN            NaN   23.5127        23.5127        23.5127        23.5127        23.5127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25201.0        1417.46        23.5023        100.000        42.0475                 NaN   23.5023                 NaN            NaN   23.5023        23.5023        23.5023        23.5023        23.5023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25301.0        1419.46        24.0574        100.000        42.0247                 NaN   24.0574                 NaN            NaN   24.0574        24.0574        24.0574        24.0574        24.0574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25401.0        1421.45        23.8356        100.000        42.0336                 NaN   23.8356                 NaN            NaN   23.8356        23.8356        23.8356        23.8356        23.8356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25501.0        1423.42        23.8290        100.000        42.0339                 NaN   23.8290                 NaN            NaN   23.8290        23.8290        23.8290        23.8290        23.8290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25601.0        1425.38        23.8225        100.000        42.0342                 NaN   23.8225                 NaN            NaN   23.8225        23.8225        23.8225        23.8225        23.8225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25701.0        1427.34        23.8347        100.000        42.0336                 NaN   23.8347                 NaN            NaN   23.8347        23.8347        23.8347        23.8347        23.8347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25801.0        1429.28        23.8281        100.000        42.0339                 NaN   23.8281                 NaN            NaN   23.8281        23.8281        23.8281        23.8281        23.8281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25901.0        1431.20        23.8217        100.000        42.0343                 NaN   23.8217                 NaN            NaN   23.8217        23.8217        23.8217        23.8217        23.8217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26001.0        1433.12        23.8154        100.000        42.0346                 NaN   23.8154                 NaN            NaN   23.8154        23.8154        23.8154        23.8154        23.8154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26101.0        1435.02        23.8092        100.000        42.0349                 NaN   23.8092                 NaN            NaN   23.8092        23.8092        23.8092        23.8092        23.8092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26201.0        1436.92        23.8031        100.000        42.0352                 NaN   23.8031                 NaN            NaN   23.8031        23.8031        23.8031        23.8031        23.8031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26301.0        1438.80        23.7972        100.000        42.0355                 NaN   23.7972                 NaN            NaN   23.7972        23.7972        23.7972        23.7972        23.7972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26401.0        1440.67        23.7913        100.000        42.0358                 NaN   23.7913                 NaN            NaN   23.7913        23.7913        23.7913        23.7913        23.7913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26501.0        1442.52        23.3811        100.000        42.0531                 NaN   23.3811                 NaN            NaN   23.3811        23.3811        23.3811        23.3811        23.3811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26601.0        1444.37        23.3845        100.000        42.0530                 NaN   23.3845                 NaN            NaN   23.3845        23.3845        23.3845        23.3845        23.3845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26701.0        1446.20        23.3880        100.000        42.0529                 NaN   23.3880                 NaN            NaN   23.3880        23.3880        23.3880        23.3880        23.3880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26801.0        1448.03        23.3915        100.000        42.0528                 NaN   23.3915                 NaN            NaN   23.3915        23.3915        23.3915        23.3915        23.3915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26901.0        1449.84        23.3003        100.000        42.0565                 NaN   23.3003                 NaN            NaN   23.3003        23.3003        23.3003        23.3003        23.3003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27001.0        1451.64        23.4060        100.000        42.0523                 NaN   23.4060                 NaN            NaN   23.4060        23.4060        23.4060        23.4060        23.4060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27101.0        1453.43        23.4111        100.000        42.0522                 NaN   23.4111                 NaN            NaN   23.4111        23.4111        23.4111        23.4111        23.4111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27201.0        1455.21        23.9539        100.000        42.0298                 NaN   23.9539                 NaN            NaN   23.9539        23.9539        23.9539        23.9539        23.9539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27301.0        1456.98        23.9566        100.000        42.0298                 NaN   23.9566                 NaN            NaN   23.9566        23.9566        23.9566        23.9566        23.9566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27401.0        1458.73        24.0077        100.000        42.0277                 NaN   24.0077                 NaN            NaN   24.0077        24.0077        24.0077        24.0077        24.0077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27501.0        1460.48        24.0073        100.000        42.0278                 NaN   24.0073                 NaN            NaN   24.0073        24.0073        24.0073        24.0073        24.0073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27601.0        1462.21        24.0070        100.000        42.0279                 NaN   24.0070                 NaN            NaN   24.0070        24.0070        24.0070        24.0070        24.0070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27701.0        1463.94        24.0068        100.000        42.0280                 NaN   24.0068                 NaN            NaN   24.0068        24.0068        24.0068        24.0068        24.0068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27801.0        1465.65        23.9555        100.000        42.0302                 NaN   23.9555                 NaN            NaN   23.9555        23.9555        23.9555        23.9555        23.9555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27901.0        1467.35        23.9502        100.000        42.0305                 NaN   23.9502                 NaN            NaN   23.9502        23.9502        23.9502        23.9502        23.9502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28001.0        1469.04        23.9451        100.000        42.0308                 NaN   23.9451                 NaN            NaN   23.9451        23.9451        23.9451        23.9451        23.9451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28101.0        1470.72        23.9400        100.000        42.0311                 NaN   23.9400                 NaN            NaN   23.9400        23.9400        23.9400        23.9400        23.9400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28201.0        1472.39        23.9350        100.000        42.0314                 NaN   23.9350                 NaN            NaN   23.9350        23.9350        23.9350        23.9350        23.9350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28301.0        1474.05        23.9301        100.000        42.0317                 NaN   23.9301                 NaN            NaN   23.9301        23.9301        23.9301        23.9301        23.9301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28401.0        1475.70        23.9253        100.000        42.0320                 NaN   23.9253                 NaN            NaN   23.9253        23.9253        23.9253        23.9253        23.9253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28501.0        1477.34        23.9206        100.000        42.0323                 NaN   23.9206                 NaN            NaN   23.9206        23.9206        23.9206        23.9206        23.9206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28601.0        1478.97        23.9160        100.000        42.0326                 NaN   23.9160                 NaN            NaN   23.9160        23.9160        23.9160        23.9160        23.9160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28701.0        1480.59        23.9115        100.000        42.0329                 NaN   23.9115                 NaN            NaN   23.9115        23.9115        23.9115        23.9115        23.9115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28801.0        1482.20        23.9071        100.000        42.0331                 NaN   23.9071                 NaN            NaN   23.9071        23.9071        23.9071        23.9071        23.9071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28901.0        1483.80        23.9028        100.000        42.0334                 NaN   23.9028                 NaN            NaN   23.9028        23.9028        23.9028        23.9028        23.9028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29001.0        1485.39        24.0213        100.000        42.0288                 NaN   24.0213                 NaN            NaN   24.0213        24.0213        24.0213        24.0213        24.0213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29101.0        1486.96        24.0233        100.000        42.0288                 NaN   24.0233                 NaN            NaN   24.0233        24.0233        24.0233        24.0233        24.0233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
