|6.6.6
mars_bf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  32301.0        1289.18        3500.85        7.80199        4.31489     
  32401.0        1290.98        3500.93        7.80195        4.31451     
  32501.0        1292.78        3501.02        7.80191        4.31414     
  32601.0        1294.57        3501.11        7.80188        4.31376     
  32701.0        1296.35        3501.20        7.80185        4.31339     
  32801.0        1298.12        3501.29        7.80182        4.31301     
  32901.0        1299.90        3501.38        7.80180        4.31264     
  33001.0        1301.66        3501.47        7.80178        4.31228     
  33101.0        1303.42        3501.56        7.80176        4.31191     
  33201.0        1305.17        3501.65        7.80175        4.31155     
  33301.0        1306.92        3501.74        7.80174        4.31119     
  33401.0        1308.66        3501.84        7.80174        4.31083     
  33501.0        1310.40        3501.93        7.80173        4.31047     
  33601.0        1312.13        3502.03        7.80174        4.31012     
  33701.0        1313.86        3502.12        7.80174        4.30977     
  33801.0        1315.57        3502.29        7.80208        4.30954     
  33901.0        1317.29        3502.39        7.80212        4.30920     
  34001.0        1319.00        3502.49        7.80215        4.30886     
  34101.0        1320.70        3502.59        7.80219        4.30852     
  34201.0        1322.39        3502.69        7.80223        4.30819     
  34301.0        1324.09        3502.80        7.80227        4.30786     
  34401.0        1325.77        3502.90        7.80232        4.30753     
  34501.0        1327.45        3503.01        7.80237        4.30720     
  34601.0        1329.13        3503.11        7.80242        4.30687     
  34701.0        1330.79        3503.22        7.80248        4.30655     
  34801.0        1332.46        3503.32        7.80253        4.30622     
  34901.0        1334.11        3503.42        7.80258        4.30589     
  35001.0        1335.77        3503.53        7.80263        4.30557     
  35101.0        1337.41        3503.63        7.80268        4.30525     
  35201.0        1339.05        3503.74        7.80274        4.30493     
  35301.0        1340.69        3503.84        7.80281        4.30461     
  35401.0        1342.32        3503.95        7.80287        4.30430     
  35501.0        1343.94        3504.06        7.80294        4.30398     
  35601.0        1345.56        3504.17        7.80301        4.30367     
  35701.0        1347.18        3504.28        7.80309        4.30336     
  35801.0        1348.79        3504.38        7.80317        4.30306     
  35901.0        1350.39        3504.49        7.80325        4.30275     
  36001.0        1351.99        3504.60        7.80334        4.30245     
  36101.0        1353.58        3504.83        7.80398        4.30235     
  36201.0        1355.17        3504.95        7.80411        4.30207     
  36301.0        1356.75        3505.07        7.80425        4.30179     
  36401.0        1358.32        3505.19        7.80438        4.30151     
  36501.0        1359.89        3505.31        7.80452        4.30123     
  36601.0        1361.46        3505.43        7.80467        4.30095     
  36701.0        1363.02        3505.56        7.80481        4.30067     
  36801.0        1364.57        3505.68        7.80496        4.30040     
  36901.0        1366.12        3505.80        7.80511        4.30013     
  37001.0        1367.67        3505.93        7.80527        4.29986     
  37101.0        1369.21        3506.05        7.80543        4.29960     
  37201.0        1370.74        3506.18        7.80559        4.29933     
  37301.0        1372.27        3506.31        7.80575        4.29907     
  37401.0        1373.79        3506.43        7.80592        4.29881     
  37501.0        1375.31        3506.56        7.80609        4.29855     
  37601.0        1376.83        3506.69        7.80626        4.29829     
  37701.0        1378.33        3506.82        7.80644        4.29803     
  37801.0        1379.84        3506.95        7.80662        4.29778     
  37901.0        1381.33        3507.08        7.80680        4.29753     
  38001.0        1382.83        3507.21        7.80698        4.29728     
  38101.0        1384.31        3507.34        7.80717        4.29703     
  38201.0        1385.80        3507.47        7.80736        4.29678     
  38301.0        1387.27        3507.60        7.80755        4.29654     
  38401.0        1388.75        3507.73        7.80775        4.29630     
  38501.0        1390.21        3506.61        7.80146        4.29366     
  38601.0        1391.68        3507.91        7.80764        4.29564     
  38701.0        1393.13        3508.12        7.80829        4.29556     
  38801.0        1394.59        3508.23        7.80834        4.29527     
  38901.0        1396.03        3508.19        7.80814        4.29488     
  39001.0        1397.48        3508.53        7.80893        4.29486     
  39101.0        1398.91        3508.66        7.80913        4.29463     
  39201.0        1400.35        3508.80        7.80934        4.29439     
  39301.0        1401.77        3508.93        7.80954        4.29416     
  39401.0        1403.20        3509.07        7.80975        4.29393     
  39501.0        1404.61        3509.21        7.80997        4.29371     
  39601.0        1406.03        3509.34        7.81019        4.29348     
  39701.0        1407.43        3509.48        7.81040        4.29326     
