|6.6.6
mars_kc08_atl_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  23901.0        925.016        56.6176                 NaN   7.45964        9.72588                 NaN            NaN            NaN            NaN   26.1969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24001.0        927.136        56.6180                 NaN   7.45624        9.72511                 NaN            NaN            NaN            NaN   26.2007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24101.0        929.252        56.6183                 NaN   7.45285        9.72433                 NaN            NaN            NaN            NaN   26.2045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24201.0        931.364        56.6187                 NaN   7.44948        9.72357                 NaN            NaN            NaN            NaN   26.2082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24301.0        933.472        56.6191                 NaN   7.44611        9.72282                 NaN            NaN            NaN            NaN   26.2120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24401.0        935.576        56.6194                 NaN   7.44275        9.72207                 NaN            NaN            NaN            NaN   26.2157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24501.0        937.676        56.6198                 NaN   7.43941        9.72133                 NaN            NaN            NaN            NaN   26.2195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24601.0        939.771        56.6202                 NaN   7.43607        9.72060                 NaN            NaN            NaN            NaN   26.2232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24701.0        941.862        56.6205                 NaN   7.43275        9.71987                 NaN            NaN            NaN            NaN   26.2268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24801.0        943.949        56.6209                 NaN   7.42943        9.71915                 NaN            NaN            NaN            NaN   26.2305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24901.0        946.032        56.6213                 NaN   7.42613        9.71844                 NaN            NaN            NaN            NaN   26.2342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25001.0        948.111        56.6216                 NaN   7.42283        9.71774                 NaN            NaN            NaN            NaN   26.2378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25101.0        950.185        56.6220                 NaN   7.41954        9.71704                 NaN            NaN            NaN            NaN   26.2414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25201.0        952.255        56.6224                 NaN   7.41627        9.71635                 NaN            NaN            NaN            NaN   26.2450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25301.0        954.322        56.6227                 NaN   7.41300        9.71567                 NaN            NaN            NaN            NaN   26.2486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25401.0        956.384        56.6231                 NaN   7.40975        9.71500                 NaN            NaN            NaN            NaN   26.2521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25501.0        958.442        56.6235                 NaN   7.40650        9.71434                 NaN            NaN            NaN            NaN   26.2557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25601.0        960.496        56.6238                 NaN   7.40327        9.71368                 NaN            NaN            NaN            NaN   26.2592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25701.0        962.545        56.6242                 NaN   7.40145        9.71314                 NaN            NaN            NaN            NaN   26.2613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25801.0        964.591        56.6245                 NaN   7.40146        9.71328                 NaN            NaN            NaN            NaN   26.2608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25901.0        966.633        56.6247                 NaN   7.39482        9.70642                 NaN            NaN            NaN            NaN   26.2741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26001.0        968.670        56.6249                 NaN   7.39211        9.70368                 NaN            NaN            NaN            NaN   26.2793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26101.0        970.703        56.6252                 NaN   7.38941        9.70096                 NaN            NaN            NaN            NaN   26.2845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26201.0        972.733        56.6254                 NaN   7.38672        9.69824                 NaN            NaN            NaN            NaN   26.2896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26301.0        974.758        56.6257                 NaN   7.38404        9.69554                 NaN            NaN            NaN            NaN   26.2947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26401.0        976.779        56.6259                 NaN   7.38136        9.69284                 NaN            NaN            NaN            NaN   26.2999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26501.0        978.796        56.6262                 NaN   7.37869        9.69016                 NaN            NaN            NaN            NaN   26.3050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26601.0        980.809        56.6265                 NaN   7.37604        9.68748                 NaN            NaN            NaN            NaN   26.3100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26701.0        982.818        56.6267                 NaN   7.37339        9.68482                 NaN            NaN            NaN            NaN   26.3151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26801.0        984.822        56.6270                 NaN   7.37075        9.68216                 NaN            NaN            NaN            NaN   26.3201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26901.0        986.823        56.6272                 NaN   7.36811        9.67952                 NaN            NaN            NaN            NaN   26.3251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27001.0        988.820        56.6275                 NaN   7.36549        9.67688                 NaN            NaN            NaN            NaN   26.3301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27101.0        990.813        56.6277                 NaN   7.36287        9.67426                 NaN            NaN            NaN            NaN   26.3351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27201.0        992.801        56.6280                 NaN   7.36027        9.67165                 NaN            NaN            NaN            NaN   26.3401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27301.0        994.786        56.6283                 NaN   7.35767        9.66904                 NaN            NaN            NaN            NaN   26.3450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27401.0        996.766        56.6285                 NaN   7.35508        9.66645                 NaN            NaN            NaN            NaN   26.3500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27501.0        998.743        56.6288                 NaN   7.35250        9.66386                 NaN            NaN            NaN            NaN   26.3549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27601.0        1000.72        56.6290                 NaN   7.34993        9.66129                 NaN            NaN            NaN            NaN   26.3598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27701.0        1002.68        56.6293                 NaN   7.34736        9.65872                 NaN            NaN            NaN            NaN   26.3646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27801.0        1004.65        56.6304                 NaN   7.34065        9.67802                 NaN            NaN            NaN            NaN   26.3509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27901.0        1006.61        56.6307                 NaN   7.33791        9.67649                 NaN            NaN            NaN            NaN   26.3549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28001.0        1008.57        56.6310                 NaN   7.33518        9.67497                 NaN            NaN            NaN            NaN   26.3588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28101.0        1010.52        56.6313                 NaN   7.33246        9.67346                 NaN            NaN            NaN            NaN   26.3628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28201.0        1012.47        56.6316                 NaN   7.32974        9.67195                 NaN            NaN            NaN            NaN   26.3667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28301.0        1014.41        56.6319                 NaN   7.32704        9.67046                 NaN            NaN            NaN            NaN   26.3706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28401.0        1016.35        56.6322                 NaN   7.32434        9.66897                 NaN            NaN            NaN            NaN   26.3745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28501.0        1018.29        56.6325                 NaN   7.32165        9.66750                 NaN            NaN            NaN            NaN   26.3783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28601.0        1020.22        56.6328                 NaN   7.31897        9.66604                 NaN            NaN            NaN            NaN   26.3822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28701.0        1022.15        56.6331                 NaN   7.31630        9.66458                 NaN            NaN            NaN            NaN   26.3860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28801.0        1024.08        56.6334                 NaN   7.31359        9.66352                 NaN            NaN            NaN            NaN   26.3895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28901.0        1026.00        56.6337                 NaN   7.31086        9.66281                 NaN            NaN            NaN            NaN   26.3926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29001.0        1027.91        56.6340                 NaN   7.30813        9.66211                 NaN            NaN            NaN            NaN   26.3958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29101.0        1029.83        56.6343                 NaN   7.30541        9.66142                 NaN            NaN            NaN            NaN   26.3989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29201.0        1031.74        56.6346                 NaN   7.30270        9.66073                 NaN            NaN            NaN            NaN   26.4020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29301.0        1033.64        56.6349                 NaN   7.30000        9.66006                 NaN            NaN            NaN            NaN   26.4051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29401.0        1035.54        56.6352                 NaN   7.29731        9.65939                 NaN            NaN            NaN            NaN   26.4081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29501.0        1037.44        56.6355                 NaN   7.29462        9.65873                 NaN            NaN            NaN            NaN   26.4112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29601.0        1039.33        56.6358                 NaN   7.29195        9.65808                 NaN            NaN            NaN            NaN   26.4142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29701.0        1041.22        56.6361                 NaN   7.28928        9.65744                 NaN            NaN            NaN            NaN   26.4172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29801.0        1043.11        56.6364                 NaN   7.28662        9.65681                 NaN            NaN            NaN            NaN   26.4202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29901.0        1044.99        56.6366                 NaN   7.28397        9.65618                 NaN            NaN            NaN            NaN   26.4232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30001.0        1046.87        56.6369                 NaN   7.28133        9.65556                 NaN            NaN            NaN            NaN   26.4262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30101.0        1048.74        56.6324                 NaN   7.30493        9.52871                 NaN            NaN            NaN            NaN   26.5339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30201.0        1050.61        56.6328                 NaN   7.30228        9.52821                 NaN            NaN            NaN            NaN   26.5368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30301.0        1052.48        56.6331                 NaN   7.29964        9.52772                 NaN            NaN            NaN            NaN   26.5396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30401.0        1054.34        56.6334                 NaN   7.29701        9.52725                 NaN            NaN            NaN            NaN   26.5424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30501.0        1056.20        56.6337                 NaN   7.29438        9.52679                 NaN            NaN            NaN            NaN   26.5452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30601.0        1058.06        56.6235                 NaN   7.33872        9.26858                 NaN            NaN            NaN            NaN   26.7691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30701.0        1059.91        56.6241                 NaN   7.33512        9.27357                 NaN            NaN            NaN            NaN   26.7672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30801.0        1061.75        56.6246                 NaN   7.33154        9.27856                 NaN            NaN            NaN            NaN   26.7653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30901.0        1063.60        56.6251                 NaN   7.32795        9.28356                 NaN            NaN            NaN            NaN   26.7634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31001.0        1065.44        56.6257                 NaN   7.32438        9.28856                 NaN            NaN            NaN            NaN   26.7614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31101.0        1067.27        56.6262                 NaN   7.32082        9.29357                 NaN            NaN            NaN            NaN   26.7594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31201.0        1069.11        56.6267                 NaN   7.31727        9.29858                 NaN            NaN            NaN            NaN   26.7575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31301.0        1070.93        56.6272                 NaN   7.31372        9.30359                 NaN            NaN            NaN            NaN   26.7555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31401.0        1072.76        56.6277                 NaN   7.31018        9.30861                 NaN            NaN            NaN            NaN   26.7535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31501.0        1074.58        56.6283                 NaN   7.30665        9.31364                 NaN            NaN            NaN            NaN   26.7514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31601.0        1076.40        56.6288                 NaN   7.30313        9.31867                 NaN            NaN            NaN            NaN   26.7494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31701.0        1078.21        56.6367                 NaN   7.24712        9.50732                 NaN            NaN            NaN            NaN   26.6089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31801.0        1080.02        56.6371                 NaN   7.24432        9.50906                 NaN            NaN            NaN            NaN   26.6096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31901.0        1081.82        56.6369                 NaN   7.24346        9.50207                 NaN            NaN            NaN            NaN   26.6176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32001.0        1083.62        56.6372                 NaN   7.24074        9.50354                 NaN            NaN            NaN            NaN   26.6185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32101.0        1085.42        56.6438                 NaN   7.23122        9.65446                 NaN            NaN            NaN            NaN   26.4705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32201.0        1087.22        56.6441                 NaN   7.23122        9.65461                 NaN            NaN            NaN            NaN   26.4700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32301.0        1089.01        56.6256                 NaN   7.30262        9.17072                 NaN            NaN            NaN            NaN   26.9010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32401.0        1090.79        56.6261                 NaN   7.29937        9.17488                 NaN            NaN            NaN            NaN   26.8997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32501.0        1092.58        56.6389                 NaN   7.24617        9.49908                 NaN            NaN            NaN            NaN   26.6159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32601.0        1094.36        56.6392                 NaN   7.24345        9.49975                 NaN            NaN            NaN            NaN   26.6176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32701.0        1096.13        56.6395                 NaN   7.24075        9.50044                 NaN            NaN            NaN            NaN   26.6193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32801.0        1097.90        56.6399                 NaN   7.23806        9.50113                 NaN            NaN            NaN            NaN   26.6209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32901.0        1099.67        56.6402                 NaN   7.23537        9.50183                 NaN            NaN            NaN            NaN   26.6226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33001.0        1101.44        56.6378                 NaN   7.24229        9.42896                 NaN            NaN            NaN            NaN   26.6910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33101.0        1103.20        56.6373                 NaN   7.24934        9.41685                 NaN            NaN            NaN            NaN   26.6965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33201.0        1104.95        56.6376                 NaN   7.24658        9.41798                 NaN            NaN            NaN            NaN   26.6978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33301.0        1106.71        56.6380                 NaN   7.24383        9.41913                 NaN            NaN            NaN            NaN   26.6991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33401.0        1108.46        56.6383                 NaN   7.24109        9.42028                 NaN            NaN            NaN            NaN   26.7003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33501.0        1110.20        56.6387                 NaN   7.23836        9.42144                 NaN            NaN            NaN            NaN   26.7015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33601.0        1111.94        56.6390                 NaN   7.23563        9.42261                 NaN            NaN            NaN            NaN   26.7027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33701.0        1113.68        56.6394                 NaN   7.23291        9.42379                 NaN            NaN            NaN            NaN   26.7039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33801.0        1115.42        56.6397                 NaN   7.23020        9.42498                 NaN            NaN            NaN            NaN   26.7051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33901.0        1117.15        56.6401                 NaN   7.22750        9.42617                 NaN            NaN            NaN            NaN   26.7063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34001.0        1118.88        56.6404                 NaN   7.22481        9.42738                 NaN            NaN            NaN            NaN   26.7074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34101.0        1120.60        56.6486                 NaN   7.17896        9.63396                 NaN            NaN            NaN            NaN   26.5385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34201.0        1122.32        56.6489                 NaN   7.17676        9.63379                 NaN            NaN            NaN            NaN   26.5406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34301.0        1124.04        56.6492                 NaN   7.17457        9.63362                 NaN            NaN            NaN            NaN   26.5426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34401.0        1125.75        56.6480                 NaN   7.18696        9.58212                 NaN            NaN            NaN            NaN   26.5830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34501.0        1127.46        56.6485                 NaN   7.18390        9.58742                 NaN            NaN            NaN            NaN   26.5802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34601.0        1129.16        56.6489                 NaN   7.18106        9.59087                 NaN            NaN            NaN            NaN   26.5792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34701.0        1130.87        56.6493                 NaN   7.17822        9.59433                 NaN            NaN            NaN            NaN   26.5781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34801.0        1132.56        56.6498                 NaN   7.17539        9.59778                 NaN            NaN            NaN            NaN   26.5771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34901.0        1134.26        56.6502                 NaN   7.17256        9.60124                 NaN            NaN            NaN            NaN   26.5760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35001.0        1135.95        56.6506                 NaN   7.16975        9.60469                 NaN            NaN            NaN            NaN   26.5749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1137.64        56.6511                 NaN   7.16695        9.60815                 NaN            NaN            NaN            NaN   26.5738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1139.32        56.6515                 NaN   7.16415        9.61160                 NaN            NaN            NaN            NaN   26.5728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1141.00        56.6519                 NaN   7.16136        9.61506                 NaN            NaN            NaN            NaN   26.5717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1142.68        56.6510                 NaN   7.16184        9.58912                 NaN            NaN            NaN            NaN   26.5980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1144.35        56.6351                 NaN   7.23217        9.18402                 NaN            NaN            NaN            NaN   26.9487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1146.02        56.6356                 NaN   7.22893        9.18910                 NaN            NaN            NaN            NaN   26.9464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1147.69        56.6534                 NaN   7.15112        9.62403                 NaN            NaN            NaN            NaN   26.5714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1149.35        56.6536                 NaN   7.14927        9.62223                 NaN            NaN            NaN            NaN   26.5749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1151.01        56.6538                 NaN   7.14742        9.62044                 NaN            NaN            NaN            NaN   26.5783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1152.67        56.6541                 NaN   7.14558        9.61866                 NaN            NaN            NaN            NaN   26.5817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1154.32        56.6543                 NaN   7.14375        9.61690                 NaN            NaN            NaN            NaN   26.5851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1155.97        56.6545                 NaN   7.14192        9.61514                 NaN            NaN            NaN            NaN   26.5885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1157.61        56.6547                 NaN   7.14010        9.61340                 NaN            NaN            NaN            NaN   26.5918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1159.25        56.6549                 NaN   7.13828        9.61167                 NaN            NaN            NaN            NaN   26.5952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1160.89        56.6551                 NaN   7.13648        9.60995                 NaN            NaN            NaN            NaN   26.5985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1162.52        56.6553                 NaN   7.13467        9.60824                 NaN            NaN            NaN            NaN   26.6018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1164.15        56.6564                 NaN   7.12858        9.62871                 NaN            NaN            NaN            NaN   26.5863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1165.78        56.6567                 NaN   7.12640        9.62902                 NaN            NaN            NaN            NaN   26.5879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1167.41        56.6570                 NaN   7.12424        9.62935                 NaN            NaN            NaN            NaN   26.5895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
