|6.6.6
mars_bf97_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  28501.0        1465.36        3465.22        7.64165        4.23167     
  28601.0        1466.12        3465.47        7.64246        4.23175     
  28701.0        1466.88        3465.72        7.64327        4.23184     
  28801.0        1467.63        3465.98        7.64409        4.23192     
  28901.0        1468.39        3466.23        7.64490        4.23200     
  29001.0        1469.15        3466.48        7.64571        4.23209     
  29101.0        1469.91        3466.74        7.64652        4.23217     
  29201.0        1470.67        3466.99        7.64734        4.23226     
  29301.0        1471.43        3467.24        7.64815        4.23234     
  29401.0        1472.18        3467.50        7.64896        4.23243     
  29501.0        1472.94        3467.75        7.64977        4.23251     
  29601.0        1473.70        3468.00        7.65058        4.23260     
  29701.0        1474.45        3468.26        7.65139        4.23268     
  29801.0        1475.21        3468.51        7.65220        4.23277     
  29901.0        1475.97        3468.76        7.65301        4.23285     
  30001.0        1476.72        3469.02        7.65382        4.23294     
  30101.0        1477.48        3469.27        7.65463        4.23302     
  30201.0        1478.23        3469.52        7.65544        4.23311     
  30301.0        1478.99        3469.77        7.65625        4.23319     
  30401.0        1479.74        3470.03        7.65706        4.23328     
  30501.0        1480.49        3470.28        7.65787        4.23336     
  30601.0        1481.25        3470.53        7.65868        4.23345     
  30701.0        1482.00        3470.79        7.65949        4.23353     
  30801.0        1482.75        3471.04        7.66029        4.23362     
  30901.0        1483.51        3471.29        7.66110        4.23370     
  31001.0        1484.26        3471.54        7.66191        4.23379     
  31101.0        1485.01        3471.80        7.66272        4.23387     
  31201.0        1485.76        3472.05        7.66352        4.23396     
  31301.0        1486.52        3472.30        7.66433        4.23404     
  31401.0        1487.27        3472.55        7.66514        4.23413     
  31501.0        1488.02        3472.80        7.66594        4.23421     
  31601.0        1488.77        3473.06        7.66675        4.23430     
  31701.0        1489.52        3473.31        7.66756        4.23439     
  31801.0        1490.27        3473.56        7.66836        4.23447     
  31901.0        1491.02        3473.81        7.66917        4.23456     
  32001.0        1491.77        3474.06        7.66997        4.23464     
  32101.0        1492.52        3474.31        7.67074        4.23472     
  32201.0        1493.27        3474.55        7.67148        4.23478     
  32301.0        1494.01        3474.79        7.67222        4.23484     
  32401.0        1494.76        3475.03        7.67295        4.23491     
  32501.0        1495.51        3475.27        7.67369        4.23497     
  32601.0        1496.26        3475.50        7.67442        4.23503     
  32701.0        1497.00        3475.74        7.67516        4.23509     
  32801.0        1497.75        3475.98        7.67590        4.23516     
  32901.0        1498.50        3476.22        7.67663        4.23522     
  33001.0        1499.24        3476.46        7.67737        4.23528     
  33101.0        1499.99        3476.70        7.67810        4.23534     
  33201.0        1500.73        3476.94        7.67884        4.23541     
  33301.0        1501.48        3477.18        7.67957        4.23547     
  33401.0        1502.22        3477.41        7.68031        4.23553     
  33501.0        1502.97        3477.65        7.68104        4.23559     
  33601.0        1503.71        3477.89        7.68178        4.23566     
  33701.0        1504.46        3478.13        7.68251        4.23572     
  33801.0        1505.20        3478.37        7.68324        4.23578     
  33901.0        1505.94        3478.61        7.68398        4.23585     
  34001.0        1506.69        3478.85        7.68471        4.23591     
  34101.0        1507.43        3479.08        7.68544        4.23597     
  34201.0        1508.17        3479.32        7.68618        4.23604     
  34301.0        1508.91        3479.56        7.68691        4.23610     
  34401.0        1509.66        3479.80        7.68764        4.23616     
