|6.6.6
mars_kc08_atm_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  155301.        1818.62                 NaN            NaN            NaN   43.5336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   22.0035                 NaN            NaN   34.4630                 NaN            NaN            NaN            NaN            NaN            NaN
  155401.        1818.78                 NaN            NaN            NaN   43.5369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   22.4151                 NaN            NaN   34.0480                 NaN            NaN            NaN            NaN            NaN            NaN
  155501.        1818.93                 NaN            NaN            NaN   43.5402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   22.8269                 NaN            NaN   33.6329                 NaN            NaN            NaN            NaN            NaN            NaN
  155601.        1819.09                 NaN            NaN            NaN   43.5434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   23.2387                 NaN            NaN   33.2178                 NaN            NaN            NaN            NaN            NaN            NaN
  155701.        1819.24                 NaN            NaN            NaN   43.5467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   23.6506                 NaN            NaN   32.8027                 NaN            NaN            NaN            NaN            NaN            NaN
  155801.        1819.40                 NaN            NaN            NaN   43.5500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   24.0626                 NaN            NaN   32.3874                 NaN            NaN            NaN            NaN            NaN            NaN
  155901.        1819.55                 NaN            NaN            NaN   43.5533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   24.4746                 NaN            NaN   31.9721                 NaN            NaN            NaN            NaN            NaN            NaN
  156001.        1819.71                 NaN            NaN            NaN   43.5566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   24.8867                 NaN            NaN   31.5567                 NaN            NaN            NaN            NaN            NaN            NaN
  156101.        1819.86                 NaN            NaN            NaN   43.5599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   25.2989                 NaN            NaN   31.1413                 NaN            NaN            NaN            NaN            NaN            NaN
  156201.        1820.02                 NaN            NaN            NaN   43.5631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   25.7111                 NaN            NaN   30.7257                 NaN            NaN            NaN            NaN            NaN            NaN
  156301.        1820.17                 NaN            NaN            NaN   43.5664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.1234                 NaN            NaN   30.3101                 NaN            NaN            NaN            NaN            NaN            NaN
  156401.        1820.33                 NaN            NaN            NaN   43.5697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.5358                 NaN            NaN   29.8945                 NaN            NaN            NaN            NaN            NaN            NaN
  156501.        1820.48                 NaN            NaN            NaN   43.5730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.9483                 NaN            NaN   29.4788                 NaN            NaN            NaN            NaN            NaN            NaN
  156601.        1820.64                 NaN            NaN            NaN   43.5763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   27.3608                 NaN            NaN   29.0630                 NaN            NaN            NaN            NaN            NaN            NaN
  156701.        1820.79                 NaN            NaN            NaN   43.5873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   28.3884                 NaN            NaN   28.0244                 NaN            NaN            NaN            NaN            NaN            NaN
  156801.        1820.95                 NaN            NaN            NaN   43.5911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   28.8492                 NaN            NaN   27.5597                 NaN            NaN            NaN            NaN            NaN            NaN
  156901.        1821.10                 NaN            NaN            NaN   43.5949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.3102                 NaN            NaN   27.0949                 NaN            NaN            NaN            NaN            NaN            NaN
  157001.        1821.25                 NaN            NaN            NaN   43.5987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.7712                 NaN            NaN   26.6300                 NaN            NaN            NaN            NaN            NaN            NaN
  157101.        1821.41                 NaN            NaN            NaN   43.6025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   30.2323                 NaN            NaN   26.1651                 NaN            NaN            NaN            NaN            NaN            NaN
  157201.        1821.56                 NaN            NaN            NaN   43.6064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   30.6936                 NaN            NaN   25.7001                 NaN            NaN            NaN            NaN            NaN            NaN
  157301.        1821.72                 NaN            NaN            NaN   43.6092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.0543                 NaN            NaN   25.3365                 NaN            NaN            NaN            NaN            NaN            NaN
  157401.        1821.87                 NaN            NaN            NaN   43.6130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.5152                 NaN            NaN   24.8718                 NaN            NaN            NaN            NaN            NaN            NaN
  157501.        1822.03                 NaN            NaN            NaN   43.6057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.0767                 NaN            NaN   25.3177                 NaN            NaN            NaN            NaN            NaN            NaN
  157601.        1822.18                 NaN            NaN            NaN   43.6089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.4899                 NaN            NaN   24.9012                 NaN            NaN            NaN            NaN            NaN            NaN
  157701.        1822.34                 NaN            NaN            NaN   43.6122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.9032                 NaN            NaN   24.4846                 NaN            NaN            NaN            NaN            NaN            NaN
  157801.        1822.49                 NaN            NaN            NaN   43.6154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   32.3165                 NaN            NaN   24.0680                 NaN            NaN            NaN            NaN            NaN            NaN
  157901.        1822.65                 NaN            NaN            NaN   43.6187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   32.7300                 NaN            NaN   23.6513                 NaN            NaN            NaN            NaN            NaN            NaN
  158001.        1822.80                 NaN            NaN            NaN   43.6220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.1435                 NaN            NaN   23.2346                 NaN            NaN            NaN            NaN            NaN            NaN
  158101.        1822.96                 NaN            NaN            NaN   43.6252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.5570                 NaN            NaN   22.8177                 NaN            NaN            NaN            NaN            NaN            NaN
  158201.        1823.11                 NaN            NaN            NaN   43.6291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.9911                 NaN            NaN   22.3798                 NaN            NaN            NaN            NaN            NaN            NaN
  158301.        1823.27                 NaN            NaN            NaN   43.6429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   35.3306                 NaN            NaN   21.0265                 NaN            NaN            NaN            NaN            NaN            NaN
  158401.        1823.42                 NaN            NaN            NaN   43.6454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   35.6815                 NaN            NaN   20.6731                 NaN            NaN            NaN            NaN            NaN            NaN
  158501.        1823.58                 NaN            NaN            NaN   43.6479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   36.0324                 NaN            NaN   20.3197                 NaN            NaN            NaN            NaN            NaN            NaN
  158601.        1823.73                 NaN            NaN            NaN   43.6504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   36.3833                 NaN            NaN   19.9663                 NaN            NaN            NaN            NaN            NaN            NaN
  158701.        1823.88                 NaN            NaN            NaN   43.6529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   36.7343                 NaN            NaN   19.6127                 NaN            NaN            NaN            NaN            NaN            NaN
  158801.        1824.04                 NaN            NaN            NaN   43.6555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.0853                 NaN            NaN   19.2592                 NaN            NaN            NaN            NaN            NaN            NaN
  158901.        1824.19                 NaN            NaN            NaN   43.6580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.4364                 NaN            NaN   18.9056                 NaN            NaN            NaN            NaN            NaN            NaN
  159001.        1824.35                 NaN            NaN            NaN   43.6605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.7876                 NaN            NaN   18.5520                 NaN            NaN            NaN            NaN            NaN            NaN
  159101.        1824.50                 NaN            NaN            NaN   43.6630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   38.1387                 NaN            NaN   18.1983                 NaN            NaN            NaN            NaN            NaN            NaN
  159201.        1824.66                 NaN            NaN            NaN   43.6655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   38.4900                 NaN            NaN   17.8445                 NaN            NaN            NaN            NaN            NaN            NaN
  159301.        1824.81                 NaN            NaN            NaN   43.6680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   38.8413                 NaN            NaN   17.4908                 NaN            NaN            NaN            NaN            NaN            NaN
  159401.        1824.97                 NaN            NaN            NaN   43.6705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   39.1926                 NaN            NaN   17.1369                 NaN            NaN            NaN            NaN            NaN            NaN
  159501.        1825.12                 NaN            NaN            NaN   43.6730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   39.5439                 NaN            NaN   16.7831                 NaN            NaN            NaN            NaN            NaN            NaN
  159601.        1825.28                 NaN            NaN            NaN   43.6755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   39.8954                 NaN            NaN   16.4291                 NaN            NaN            NaN            NaN            NaN            NaN
  159701.        1825.43                 NaN            NaN            NaN   43.6780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   40.2468                 NaN            NaN   16.0752                 NaN            NaN            NaN            NaN            NaN            NaN
  159801.        1825.59                 NaN            NaN            NaN   43.6810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   40.6400                 NaN            NaN   15.6790                 NaN            NaN            NaN            NaN            NaN            NaN
  159901.        1825.74                 NaN            NaN            NaN   43.7005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.1633                 NaN            NaN   13.1362                 NaN            NaN            NaN            NaN            NaN            NaN
  160001.        1825.90                 NaN            NaN            NaN   43.7004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.1634                 NaN            NaN   13.1361                 NaN            NaN            NaN            NaN            NaN            NaN
  160101.        1826.05                 NaN            NaN            NaN   43.7004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.1635                 NaN            NaN   13.1361                 NaN            NaN            NaN            NaN            NaN            NaN
  160201.        1826.21                 NaN            NaN            NaN   43.6939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   42.1258                 NaN            NaN   14.1803                 NaN            NaN            NaN            NaN            NaN            NaN
  160301.        1826.36                 NaN            NaN            NaN   43.6974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   42.5685                 NaN            NaN   13.7341                 NaN            NaN            NaN            NaN            NaN            NaN
  160401.        1826.52                 NaN            NaN            NaN   43.7009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.0114                 NaN            NaN   13.2878                 NaN            NaN            NaN            NaN            NaN            NaN
  160501.        1826.67                 NaN            NaN            NaN   43.7043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.4543                 NaN            NaN   12.8414                 NaN            NaN            NaN            NaN            NaN            NaN
  160601.        1826.82                 NaN            NaN            NaN   43.7078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.8973                 NaN            NaN   12.3949                 NaN            NaN            NaN            NaN            NaN            NaN
  160701.        1826.98                 NaN            NaN            NaN   43.7104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   44.4335                 NaN            NaN   11.8561                 NaN            NaN            NaN            NaN            NaN            NaN
  160801.        1827.13                 NaN            NaN            NaN   43.7143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   44.9098                 NaN            NaN   11.3759                 NaN            NaN            NaN            NaN            NaN            NaN
  160901.        1827.29                 NaN            NaN            NaN   43.7182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   45.3863                 NaN            NaN   10.8956                 NaN            NaN            NaN            NaN            NaN            NaN
  161001.        1827.44                 NaN            NaN            NaN   43.7220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   45.8628                 NaN            NaN   10.4152                 NaN            NaN            NaN            NaN            NaN            NaN
  161101.        1827.60                 NaN            NaN            NaN   43.7259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   46.3394                 NaN            NaN   9.93469                 NaN            NaN            NaN            NaN            NaN            NaN
  161201.        1827.75                 NaN            NaN            NaN   43.7298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   46.8161                 NaN            NaN   9.45411                 NaN            NaN            NaN            NaN            NaN            NaN
  161301.        1827.91                 NaN            NaN            NaN   43.7336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   47.2929                 NaN            NaN   8.97344                 NaN            NaN            NaN            NaN            NaN            NaN
  161401.        1828.06                 NaN            NaN            NaN   43.7375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   47.7698                 NaN            NaN   8.49268                 NaN            NaN            NaN            NaN            NaN            NaN
  161501.        1828.22                 NaN            NaN            NaN   43.7490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   48.9276                 NaN            NaN   7.32339                 NaN            NaN            NaN            NaN            NaN            NaN
  161601.        1828.37                 NaN            NaN            NaN   43.7534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   49.4550                 NaN            NaN   6.79161                 NaN            NaN            NaN            NaN            NaN            NaN
  161701.        1828.53                 NaN            NaN            NaN   43.7578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   49.9825                 NaN            NaN   6.25972                 NaN            NaN            NaN            NaN            NaN            NaN
  161801.        1828.68                 NaN            NaN            NaN   43.7543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   49.7936                 NaN            NaN   6.45212                 NaN            NaN            NaN            NaN            NaN            NaN
  161901.        1828.84                 NaN            NaN            NaN   43.7569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   50.1669                 NaN            NaN   6.07623                 NaN            NaN            NaN            NaN            NaN            NaN
  162001.        1828.99                 NaN            NaN            NaN   43.7611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   50.6711                 NaN            NaN   5.56786                 NaN            NaN            NaN            NaN            NaN            NaN
  162101.        1829.15                 NaN            NaN            NaN   43.7652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   51.1754                 NaN            NaN   5.05940                 NaN            NaN            NaN            NaN            NaN            NaN
  162201.        1829.30                 NaN            NaN            NaN   43.7693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   51.6798                 NaN            NaN   4.55083                 NaN            NaN            NaN            NaN            NaN            NaN
  162301.        1829.46                 NaN            NaN            NaN   43.7731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   52.1496                 NaN            NaN   4.07734                 NaN            NaN            NaN            NaN            NaN            NaN
  162401.        1829.61                 NaN            NaN            NaN   43.7771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   52.6463                 NaN            NaN   3.57654                 NaN            NaN            NaN            NaN            NaN            NaN
  162501.        1829.76                 NaN            NaN            NaN   43.7812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.1432                 NaN            NaN   3.07564                 NaN            NaN            NaN            NaN            NaN            NaN
  162601.        1829.92                 NaN            NaN            NaN   43.7852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.6424                 NaN            NaN   2.57234                 NaN            NaN            NaN            NaN            NaN            NaN
  162701.        1830.07                 NaN            NaN            NaN   43.7859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.7364                 NaN            NaN   2.47767                 NaN            NaN            NaN            NaN            NaN            NaN
  162801.        1830.23                 NaN            NaN            NaN   43.7858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.7365                 NaN            NaN   2.47766                 NaN            NaN            NaN            NaN            NaN            NaN
  162901.        1830.38                 NaN            NaN            NaN   43.7858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.7366                 NaN            NaN   2.47766                 NaN            NaN            NaN            NaN            NaN            NaN
  163001.        1830.54                 NaN            NaN            NaN   43.7857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.7367                 NaN            NaN   2.47765                 NaN            NaN            NaN            NaN            NaN            NaN
  163101.        1830.69                 NaN            NaN            NaN   43.8065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163201.        1830.85                 NaN            NaN            NaN   43.8064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163301.        1831.00                 NaN            NaN            NaN   43.8064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163401.        1831.16                 NaN            NaN            NaN   43.8060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163501.        1831.31                 NaN            NaN            NaN   43.8059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163601.        1831.47                 NaN            NaN            NaN   43.8059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163701.        1831.62                 NaN            NaN            NaN   43.8058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163801.        1831.78                 NaN            NaN            NaN   43.8058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  163901.        1831.93                 NaN            NaN            NaN   43.8057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164001.        1832.09                 NaN            NaN            NaN   43.8057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164101.        1832.24                 NaN            NaN            NaN   43.8056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164201.        1832.40                 NaN            NaN            NaN   43.8056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164301.        1832.55                 NaN            NaN            NaN   43.8055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164401.        1832.70                 NaN            NaN            NaN   43.8055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164501.        1832.86                 NaN            NaN            NaN   43.8054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164601.        1833.01                 NaN            NaN            NaN   43.8054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164701.        1833.17                 NaN            NaN            NaN   43.8053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164801.        1833.32                 NaN            NaN            NaN   43.8053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  164901.        1833.48                 NaN            NaN            NaN   43.8052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165001.        1833.63                 NaN            NaN            NaN   43.8052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165101.        1833.79                 NaN            NaN            NaN   43.8051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165201.        1833.94                 NaN            NaN            NaN   43.8051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165301.        1834.10                 NaN            NaN            NaN   43.8050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165401.        1834.25                 NaN            NaN            NaN   43.8049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165501.        1834.41                 NaN            NaN            NaN   43.8049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165601.        1834.56                 NaN            NaN            NaN   43.8048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165701.        1834.72                 NaN            NaN            NaN   43.8048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165801.        1834.87                 NaN            NaN            NaN   43.8048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  165901.        1835.03                 NaN            NaN            NaN   43.8047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166001.        1835.18                 NaN            NaN            NaN   43.8047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166101.        1835.34                 NaN            NaN            NaN   43.8046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166201.        1835.49                 NaN            NaN            NaN   43.8045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166301.        1835.64                 NaN            NaN            NaN   43.8045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166401.        1835.80                 NaN            NaN            NaN   43.8044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166501.        1835.95                 NaN            NaN            NaN   43.8044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166601.        1836.11                 NaN            NaN            NaN   43.8043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166701.        1836.26                 NaN            NaN            NaN   43.8043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166801.        1836.42                 NaN            NaN            NaN   43.8042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  166901.        1836.57                 NaN            NaN            NaN   43.8042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167001.        1836.73                 NaN            NaN            NaN   43.8041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167101.        1836.88                 NaN            NaN            NaN   43.8041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167201.        1837.04                 NaN            NaN            NaN   43.8040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167301.        1837.19                 NaN            NaN            NaN   43.8040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167401.        1837.35                 NaN            NaN            NaN   43.8039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167501.        1837.50                 NaN            NaN            NaN   43.8039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167601.        1837.66                 NaN            NaN            NaN   43.8038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167701.        1837.81                 NaN            NaN            NaN   43.8037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167801.        1837.97                 NaN            NaN            NaN   43.8037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167901.        1838.12                 NaN            NaN            NaN   43.8036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168001.        1838.27                 NaN            NaN            NaN   43.8036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168101.        1838.43                 NaN            NaN            NaN   43.8035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168201.        1838.58                 NaN            NaN            NaN   43.8035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168301.        1838.74                 NaN            NaN            NaN   43.8034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
