|6.6.6
mars_ma79_atm_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  40201.0        1414.40        0.00000        100.000        42.0326                 NaN   25.0925                 NaN            NaN   25.0925        25.0925        25.0925        25.0925        25.0925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40301.0        1415.78        0.00000        100.000        42.0326                 NaN   25.0940                 NaN            NaN   25.0940        25.0940        25.0940        25.0940        25.0940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40401.0        1417.15        0.00000        100.000        42.0327                 NaN   25.0956                 NaN            NaN   25.0956        25.0956        25.0956        25.0956        25.0956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40501.0        1418.52        0.00000        100.000        42.0329                 NaN   25.0943                 NaN            NaN   25.0943        25.0943        25.0943        25.0943        25.0943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40601.0        1419.88        0.00000        100.000        42.0328                 NaN   25.0988                 NaN            NaN   25.0988        25.0988        25.0988        25.0988        25.0988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40701.0        1421.24        0.00000        100.000        42.0329                 NaN   25.1004                 NaN            NaN   25.1004        25.1004        25.1004        25.1004        25.1004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40801.0        1422.60        0.00000        100.000        42.0330                 NaN   25.1020                 NaN            NaN   25.1020        25.1020        25.1020        25.1020        25.1020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40901.0        1423.95        0.00000        100.000        42.0330                 NaN   25.1036                 NaN            NaN   25.1036        25.1036        25.1036        25.1036        25.1036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41001.0        1425.29        0.00000        100.000        42.0331                 NaN   25.1052                 NaN            NaN   25.1052        25.1052        25.1052        25.1052        25.1052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41101.0        1426.63        0.00000        100.000        42.0332                 NaN   25.1069                 NaN            NaN   25.1069        25.1069        25.1069        25.1069        25.1069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41201.0        1427.97        0.00000        100.000        42.0332                 NaN   25.1085                 NaN            NaN   25.1085        25.1085        25.1085        25.1085        25.1085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41301.0        1429.30        0.00000        100.000        42.0394                 NaN   24.9541                 NaN            NaN   24.9541        24.9541        24.9541        24.9541        24.9541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41401.0        1430.63        0.00000        100.000        42.0393                 NaN   24.9582                 NaN            NaN   24.9582        24.9582        24.9582        24.9582        24.9582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41501.0        1431.95        0.00000        100.000        42.0393                 NaN   24.9622                 NaN            NaN   24.9622        24.9622        24.9622        24.9622        24.9622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41601.0        1433.27        0.00000        100.000        42.0393                 NaN   24.9663                 NaN            NaN   24.9663        24.9663        24.9663        24.9663        24.9663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41701.0        1434.58        0.00000        100.000        42.0393                 NaN   24.9704                 NaN            NaN   24.9704        24.9704        24.9704        24.9704        24.9704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41801.0        1435.89        0.00000        100.000        42.0392                 NaN   24.9745                 NaN            NaN   24.9745        24.9745        24.9745        24.9745        24.9745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41901.0        1437.19        0.00000        100.000        42.0392                 NaN   24.9786                 NaN            NaN   24.9786        24.9786        24.9786        24.9786        24.9786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42001.0        1438.49        0.00000        100.000        42.0451                 NaN   24.8374                 NaN            NaN   24.8374        24.8374        24.8374        24.8374        24.8374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42101.0        1439.78        0.00000        100.000        42.0451                 NaN   24.8430                 NaN            NaN   24.8430        24.8430        24.8430        24.8430        24.8430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42201.0        1441.07        0.00000        100.000        42.0450                 NaN   24.8487                 NaN            NaN   24.8487        24.8487        24.8487        24.8487        24.8487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42301.0        1442.36        0.00000        100.000        42.0449                 NaN   24.8543                 NaN            NaN   24.8543        24.8543        24.8543        24.8543        24.8543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42401.0        1443.64        0.00000        100.000        42.0448                 NaN   24.8600                 NaN            NaN   24.8600        24.8600        24.8600        24.8600        24.8600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42501.0        1444.91        0.00000        100.000        42.0447                 NaN   24.8657                 NaN            NaN   24.8657        24.8657        24.8657        24.8657        24.8657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42601.0        1446.18        0.00000        100.000        42.0446                 NaN   24.8713                 NaN            NaN   24.8713        24.8713        24.8713        24.8713        24.8713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42701.0        1447.45        0.00000        100.000        42.0445                 NaN   24.8770                 NaN            NaN   24.8770        24.8770        24.8770        24.8770        24.8770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42801.0        1448.71        0.00000        100.000        42.0445                 NaN   24.8826                 NaN            NaN   24.8826        24.8826        24.8826        24.8826        24.8826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42901.0        1449.97        0.00000        100.000        42.0444                 NaN   24.8883                 NaN            NaN   24.8883        24.8883        24.8883        24.8883        24.8883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43001.0        1451.22        0.00000        100.000        42.0516                 NaN   24.7148                 NaN            NaN   24.7148        24.7148        24.7148        24.7148        24.7148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1452.47        0.00000        100.000        42.0514                 NaN   24.7221                 NaN            NaN   24.7221        24.7221        24.7221        24.7221        24.7221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1453.71        0.00000        100.000        42.0513                 NaN   24.7294                 NaN            NaN   24.7294        24.7294        24.7294        24.7294        24.7294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1454.95        0.00000        100.000        42.0511                 NaN   24.7367                 NaN            NaN   24.7367        24.7367        24.7367        24.7367        24.7367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1456.19        0.00000        100.000        42.0510                 NaN   24.7440                 NaN            NaN   24.7440        24.7440        24.7440        24.7440        24.7440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1457.42        0.00000        100.000        42.0508                 NaN   24.7514                 NaN            NaN   24.7514        24.7514        24.7514        24.7514        24.7514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1458.65        0.00000        100.000        42.0384                 NaN   25.0574                 NaN            NaN   25.0574        25.0574        25.0574        25.0574        25.0574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1459.87        0.00000        100.000        42.0384                 NaN   25.0609                 NaN            NaN   25.0609        25.0609        25.0609        25.0609        25.0609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1461.09        0.00000        100.000        42.0384                 NaN   25.0645                 NaN            NaN   25.0645        25.0645        25.0645        25.0645        25.0645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1462.30        0.00000        100.000        42.0384                 NaN   25.0680                 NaN            NaN   25.0680        25.0680        25.0680        25.0680        25.0680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1463.51        0.00000        100.000        42.0385                 NaN   25.0716                 NaN            NaN   25.0716        25.0716        25.0716        25.0716        25.0716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1464.71        0.00000        100.000        42.0385                 NaN   25.0752                 NaN            NaN   25.0752        25.0752        25.0752        25.0752        25.0752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1465.91        0.00000        100.000        42.0489                 NaN   24.8205                 NaN            NaN   24.8205        24.8205        24.8205        24.8205        24.8205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1467.11        0.00000        100.000        42.0488                 NaN   24.8276                 NaN            NaN   24.8276        24.8276        24.8276        24.8276        24.8276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1468.30        0.00000        100.000        42.0486                 NaN   24.8348                 NaN            NaN   24.8348        24.8348        24.8348        24.8348        24.8348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1469.49        0.00000        100.000        42.0399                 NaN   25.0481                 NaN            NaN   25.0481        25.0481        25.0481        25.0481        25.0481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1470.67        0.00000        100.000        42.0399                 NaN   25.0522                 NaN            NaN   25.0522        25.0522        25.0522        25.0522        25.0522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1471.85        0.00000        100.000        42.0399                 NaN   25.0563                 NaN            NaN   25.0563        25.0563        25.0563        25.0563        25.0563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1473.02        0.00000        100.000        42.0399                 NaN   25.0604                 NaN            NaN   25.0604        25.0604        25.0604        25.0604        25.0604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1474.20        0.00000        100.000        42.0399                 NaN   25.0645                 NaN            NaN   25.0645        25.0645        25.0645        25.0645        25.0645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1475.36        0.00000        100.000        42.0399                 NaN   25.0686                 NaN            NaN   25.0686        25.0686        25.0686        25.0686        25.0686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1476.52        0.00000        100.000        42.0399                 NaN   25.0726                 NaN            NaN   25.0726        25.0726        25.0726        25.0726        25.0726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1477.68        0.00000        100.000        42.0399                 NaN   25.0767                 NaN            NaN   25.0767        25.0767        25.0767        25.0767        25.0767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1478.83        0.00000        100.000        42.0441                 NaN   24.9960                 NaN            NaN   24.9960        24.9960        24.9960        24.9960        24.9960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1479.98        0.00000        100.000        42.0440                 NaN   25.0004                 NaN            NaN   25.0004        25.0004        25.0004        25.0004        25.0004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1481.13        0.00000        100.000        42.0440                 NaN   25.0048                 NaN            NaN   25.0048        25.0048        25.0048        25.0048        25.0048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1482.27        0.00000        100.000        42.0440                 NaN   25.0092                 NaN            NaN   25.0092        25.0092        25.0092        25.0092        25.0092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1483.40        0.00000        100.000        42.0440                 NaN   25.0137                 NaN            NaN   25.0137        25.0137        25.0137        25.0137        25.0137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1484.54        0.00000        100.000        42.0440                 NaN   25.0181                 NaN            NaN   25.0181        25.0181        25.0181        25.0181        25.0181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1485.67        0.00000        100.000        42.0440                 NaN   25.0225                 NaN            NaN   25.0225        25.0225        25.0225        25.0225        25.0225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1486.79        0.00000        100.000        42.0439                 NaN   25.0270                 NaN            NaN   25.0270        25.0270        25.0270        25.0270        25.0270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1487.91        0.00000        100.000        42.0439                 NaN   25.0314                 NaN            NaN   25.0314        25.0314        25.0314        25.0314        25.0314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1489.03        0.00000        100.000        42.0359                 NaN   25.2360                 NaN            NaN   25.2360        25.2360        25.2360        25.2360        25.2360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1490.14        0.00000        100.000        42.0360                 NaN   25.2386                 NaN            NaN   25.2386        25.2386        25.2386        25.2386        25.2386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1491.25        0.00000        100.000        42.0360                 NaN   25.2411                 NaN            NaN   25.2411        25.2411        25.2411        25.2411        25.2411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1492.35        0.00000        100.000        42.0361                 NaN   25.2436                 NaN            NaN   25.2436        25.2436        25.2436        25.2436        25.2436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46601.0        1493.45        0.00000        100.000        42.0362                 NaN   25.2461                 NaN            NaN   25.2461        25.2461        25.2461        25.2461        25.2461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46701.0        1494.54        0.00000        100.000        42.0362                 NaN   25.2487                 NaN            NaN   25.2487        25.2487        25.2487        25.2487        25.2487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46801.0        1495.64        0.00000        100.000        42.0363                 NaN   25.2512                 NaN            NaN   25.2512        25.2512        25.2512        25.2512        25.2512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46901.0        1496.72        0.00000        100.000        42.0475                 NaN   24.9737                 NaN            NaN   24.9737        24.9737        24.9737        24.9737        24.9737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47001.0        1497.81        0.00000        100.000        42.0474                 NaN   24.9795                 NaN            NaN   24.9795        24.9795        24.9795        24.9795        24.9795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47101.0        1498.89        0.00000        100.000        42.0474                 NaN   24.9852                 NaN            NaN   24.9852        24.9852        24.9852        24.9852        24.9852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47201.0        1499.96        0.00000        100.000        42.0473                 NaN   24.9909                 NaN            NaN   24.9909        24.9909        24.9909        24.9909        24.9909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47301.0        1501.03        0.00000        100.000        42.0473                 NaN   24.9967                 NaN            NaN   24.9967        24.9967        24.9967        24.9967        24.9967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47401.0        1502.10        0.00000        100.000        42.0472                 NaN   25.0024                 NaN            NaN   25.0024        25.0024        25.0024        25.0024        25.0024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47501.0        1503.16        0.00000        100.000        42.0471                 NaN   25.0082                 NaN            NaN   25.0082        25.0082        25.0082        25.0082        25.0082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47601.0        1504.22        0.00000        100.000        42.0471                 NaN   25.0139                 NaN            NaN   25.0139        25.0139        25.0139        25.0139        25.0139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47701.0        1505.28        0.00000        100.000        42.0417                 NaN   25.1512                 NaN            NaN   25.1512        25.1512        25.1512        25.1512        25.1512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47801.0        1506.33        0.00000        100.000        42.0417                 NaN   25.1556                 NaN            NaN   25.1556        25.1556        25.1556        25.1556        25.1556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47901.0        1507.38        0.00000        100.000        42.0417                 NaN   25.1601                 NaN            NaN   25.1601        25.1601        25.1601        25.1601        25.1601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48001.0        1508.42        0.00000        100.000        42.0417                 NaN   25.1645                 NaN            NaN   25.1645        25.1645        25.1645        25.1645        25.1645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48101.0        1509.46        0.00000        100.000        42.0417                 NaN   25.1689                 NaN            NaN   25.1689        25.1689        25.1689        25.1689        25.1689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48201.0        1510.50        0.00000        100.000        42.0417                 NaN   25.1734                 NaN            NaN   25.1734        25.1734        25.1734        25.1734        25.1734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48301.0        1511.53        0.00000        100.000        42.0417                 NaN   25.1778                 NaN            NaN   25.1778        25.1778        25.1778        25.1778        25.1778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48401.0        1512.56        0.00000        100.000        42.0532                 NaN   24.8979                 NaN            NaN   24.8979        24.8979        24.8979        24.8979        24.8979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48501.0        1513.58        0.00000        100.000        42.0531                 NaN   24.9050                 NaN            NaN   24.9050        24.9050        24.9050        24.9050        24.9050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48601.0        1514.61        0.00000        100.000        42.0530                 NaN   24.9122                 NaN            NaN   24.9122        24.9122        24.9122        24.9122        24.9122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48701.0        1515.62        0.00000        100.000        42.0529                 NaN   24.9193                 NaN            NaN   24.9193        24.9193        24.9193        24.9193        24.9193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48801.0        1516.64        0.00000        100.000        42.0528                 NaN   24.9264                 NaN            NaN   24.9264        24.9264        24.9264        24.9264        24.9264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48901.0        1517.64        0.00000        100.000        42.0527                 NaN   24.9335                 NaN            NaN   24.9335        24.9335        24.9335        24.9335        24.9335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49001.0        1518.65        0.00000        100.000        42.0526                 NaN   24.9406                 NaN            NaN   24.9406        24.9406        24.9406        24.9406        24.9406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49101.0        1519.65        0.00000        100.000        42.0382                 NaN   25.3107                 NaN            NaN   25.3107        25.3107        25.3107        25.3107        25.3107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49201.0        1520.65        0.00000        100.000        42.0382                 NaN   25.3143                 NaN            NaN   25.3143        25.3143        25.3143        25.3143        25.3143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49301.0        1521.64        0.00000        100.000        42.0382                 NaN   25.3178                 NaN            NaN   25.3178        25.3178        25.3178        25.3178        25.3178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49401.0        1522.63        0.00000        100.000        42.0383                 NaN   25.3214                 NaN            NaN   25.3214        25.3214        25.3214        25.3214        25.3214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49501.0        1523.62        0.00000        100.000        42.0383                 NaN   25.3250                 NaN            NaN   25.3250        25.3250        25.3250        25.3250        25.3250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49601.0        1524.60        0.00000        100.000        42.0384                 NaN   25.3286                 NaN            NaN   25.3286        25.3286        25.3286        25.3286        25.3286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49701.0        1525.58        0.00000        100.000        42.0384                 NaN   25.3322                 NaN            NaN   25.3322        25.3322        25.3322        25.3322        25.3322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49801.0        1526.56        0.00000        100.000        42.0387                 NaN   25.3205                 NaN            NaN   25.3205        25.3205        25.3205        25.3205        25.3205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49901.0        1527.53        0.00000        100.000        42.0387                 NaN   25.3238                 NaN            NaN   25.3238        25.3238        25.3238        25.3238        25.3238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50001.0        1528.50        0.00000        100.000        42.0420                 NaN   25.2547                 NaN            NaN   25.2547        25.2547        25.2547        25.2547        25.2547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50101.0        1529.46        0.00000        100.000        42.0418                 NaN   25.2631                 NaN            NaN   25.2631        25.2631        25.2631        25.2631        25.2631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50201.0        1530.43        0.00000        100.000        42.0417                 NaN   25.2705                 NaN            NaN   25.2705        25.2705        25.2705        25.2705        25.2705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50301.0        1531.38        0.00000        100.000        42.0416                 NaN   25.2779                 NaN            NaN   25.2779        25.2779        25.2779        25.2779        25.2779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50401.0        1532.34        0.00000        100.000        42.0415                 NaN   25.2853                 NaN            NaN   25.2853        25.2853        25.2853        25.2853        25.2853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50501.0        1533.29        0.00000        100.000        42.0414                 NaN   25.2927                 NaN            NaN   25.2927        25.2927        25.2927        25.2927        25.2927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50601.0        1534.23        0.00000        100.000        42.0414                 NaN   25.3001                 NaN            NaN   25.3001        25.3001        25.3001        25.3001        25.3001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50701.0        1535.18        0.00000        100.000        42.0413                 NaN   25.3075                 NaN            NaN   25.3075        25.3075        25.3075        25.3075        25.3075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50801.0        1536.11        0.00000        100.000        42.0412                 NaN   25.3149                 NaN            NaN   25.3149        25.3149        25.3149        25.3149        25.3149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50901.0        1537.05        0.00000        100.000        42.0422                 NaN   25.2763                 NaN            NaN   25.2763        25.2763        25.2763        25.2763        25.2763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51001.0        1537.98        0.00000        100.000        42.0422                 NaN   25.2808                 NaN            NaN   25.2808        25.2808        25.2808        25.2808        25.2808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51101.0        1538.91        0.00000        100.000        42.0422                 NaN   25.2853                 NaN            NaN   25.2853        25.2853        25.2853        25.2853        25.2853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51201.0        1539.84        0.00000        100.000        42.0422                 NaN   25.2898                 NaN            NaN   25.2898        25.2898        25.2898        25.2898        25.2898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51301.0        1540.76        0.00000        100.000        42.0408                 NaN   25.3512                 NaN            NaN   25.3512        25.3512        25.3512        25.3512        25.3512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51401.0        1541.67        0.00000        100.000        42.0408                 NaN   25.3538                 NaN            NaN   25.3538        25.3538        25.3538        25.3538        25.3538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51501.0        1542.59        0.00000        100.000        42.0409                 NaN   25.3564                 NaN            NaN   25.3564        25.3564        25.3564        25.3564        25.3564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51601.0        1543.50        0.00000        100.000        42.0410                 NaN   25.3590                 NaN            NaN   25.3590        25.3590        25.3590        25.3590        25.3590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51701.0        1544.41        0.00000        100.000        42.0411                 NaN   25.3616                 NaN            NaN   25.3616        25.3616        25.3616        25.3616        25.3616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1545.31        0.00000        100.000        42.0412                 NaN   25.3642                 NaN            NaN   25.3642        25.3642        25.3642        25.3642        25.3642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1546.21        0.00000        100.000        42.0413                 NaN   25.3668                 NaN            NaN   25.3668        25.3668        25.3668        25.3668        25.3668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1547.11        0.00000        100.000        42.0414                 NaN   25.3694                 NaN            NaN   25.3694        25.3694        25.3694        25.3694        25.3694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1548.00        0.00000        100.000        42.0415                 NaN   25.3721                 NaN            NaN   25.3721        25.3721        25.3721        25.3721        25.3721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
