|6.6.6
mars1_2.tab                                                                                         
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  2691.00        1287.77        3316.73        7.23500        4.06704     
  2701.00        1287.82        3316.79        7.23514        4.06711     
  2711.00        1287.87        3316.85        7.23528        4.06718     
  2721.00        1287.92        3316.91        7.23542        4.06725     
  2731.00        1287.97        3316.97        7.23555        4.06732     
  2741.00        1288.02        3317.03        7.23569        4.06739     
  2751.00        1288.07        3317.09        7.23583        4.06746     
  2761.00        1288.12        3317.15        7.23597        4.06752     
  2771.00        1288.17        3317.21        7.23610        4.06759     
  2781.00        1288.21        3317.27        7.23624        4.06766     
  2791.00        1288.26        3317.33        7.23638        4.06773     
  2801.00        1288.31        3317.39        7.23652        4.06780     
  2811.00        1288.36        3317.45        7.23665        4.06787     
  2821.00        1288.41        3317.51        7.23679        4.06794     
  2831.00        1288.46        3317.57        7.23693        4.06801     
  2841.00        1288.51        3317.63        7.23707        4.06808     
  2851.00        1288.56        3317.70        7.23720        4.06815     
  2861.00        1288.61        3317.76        7.23734        4.06822     
  2871.00        1288.66        3317.82        7.23748        4.06829     
  2881.00        1288.70        3317.88        7.23762        4.06835     
  2891.00        1288.75        3317.94        7.23776        4.06842     
  2901.00        1288.80        3318.00        7.23789        4.06849     
  2911.00        1288.85        3318.06        7.23803        4.06856     
  2921.00        1288.90        3318.12        7.23817        4.06863     
  2931.00        1288.95        3318.18        7.23831        4.06870     
  2941.00        1289.00        3318.24        7.23844        4.06877     
  2951.00        1289.05        3318.30        7.23858        4.06884     
  2961.00        1289.10        3318.36        7.23872        4.06891     
  2971.00        1289.15        3318.42        7.23886        4.06898     
  2981.00        1289.20        3318.48        7.23899        4.06905     
  2991.00        1289.24        3318.54        7.23913        4.06912     
  3001.00        1289.29        3318.60        7.23927        4.06918     
  3011.00        1289.34        3318.66        7.23940        4.06925     
  3021.00        1289.39        3318.72        7.23954        4.06932     
  3031.00        1289.44        3318.78        7.23968        4.06939     
  3041.00        1289.49        3318.84        7.23982        4.06946     
  3051.00        1289.54        3318.90        7.23995        4.06953     
  3061.00        1289.59        3318.97        7.24009        4.06960     
  3071.00        1289.64        3319.03        7.24023        4.06967     
  3081.00        1289.69        3319.09        7.24037        4.06974     
  3091.00        1289.74        3319.15        7.24050        4.06981     
  3101.00        1289.79        3319.21        7.24064        4.06988     
  3111.00        1289.83        3319.27        7.24078        4.06994     
  3121.00        1289.88        3319.33        7.24092        4.07001     
  3131.00        1289.93        3319.39        7.24105        4.07008     
  3141.00        1289.98        3319.45        7.24119        4.07015     
  3151.00        1290.03        3319.51        7.24133        4.07022     
  3161.00        1290.08        3319.57        7.24146        4.07029     
  3171.00        1290.13        3319.63        7.24160        4.07036     
  3181.00        1290.18        3319.69        7.24174        4.07043     
  3191.00        1290.23        3319.75        7.24188        4.07050     
  3201.00        1290.28        3319.81        7.24201        4.07057     
  3211.00        1290.33        3319.87        7.24215        4.07064     
  3221.00        1290.38        3319.93        7.24229        4.07070     
  3231.00        1290.43        3319.99        7.24243        4.07077     
  3241.00        1290.48        3320.05        7.24256        4.07084     
  3251.00        1290.53        3320.11        7.24270        4.07091     
  3261.00        1290.57        3320.17        7.24284        4.07098     
  3271.00        1290.62        3320.23        7.24297        4.07105     
  3281.00        1290.67        3320.29        7.24311        4.07112     
  3291.00        1290.72        3320.35        7.24325        4.07119     
  3301.00        1290.77        3320.42        7.24338        4.07126     
  3311.00        1290.82        3320.48        7.24352        4.07133     
  3321.00        1290.87        3320.54        7.24366        4.07140     
  3331.00        1290.92        3320.60        7.24380        4.07146     
  3341.00        1290.97        3320.66        7.24393        4.07153     
  3351.00        1291.02        3320.72        7.24407        4.07160     
  3361.00        1291.07        3320.78        7.24421        4.07167     
  3371.00        1291.12        3320.84        7.24434        4.07174     
  3381.00        1291.17        3320.90        7.24448        4.07181     
  3391.00        1291.22        3320.96        7.24462        4.07188     
  3401.00        1291.27        3321.02        7.24476        4.07195     
  3411.00        1291.32        3321.08        7.24489        4.07202     
  3421.00        1291.37        3321.14        7.24503        4.07209     
  3431.00        1291.42        3321.20        7.24517        4.07216     
  3441.00        1291.47        3321.26        7.24530        4.07222     
  3451.00        1291.52        3321.32        7.24544        4.07229     
  3461.00        1291.56        3321.38        7.24558        4.07236     
  3471.00        1291.61        3321.44        7.24571        4.07243     
  3481.00        1291.66        3321.50        7.24585        4.07250     
  3491.00        1291.71        3321.56        7.24599        4.07257     
  3501.00        1291.76        3321.62        7.24612        4.07264     
  3511.00        1291.81        3321.68        7.24626        4.07271     
  3521.00        1291.86        3321.74        7.24640        4.07278     
  3531.00        1291.91        3321.80        7.24654        4.07285     
  3541.00        1291.96        3321.86        7.24667        4.07292     
  3551.00        1292.01        3321.92        7.24681        4.07298     
  3561.00        1292.06        3321.98        7.24695        4.07305     
  3571.00        1292.11        3322.04        7.24708        4.07312     
  3581.00        1292.16        3322.10        7.24722        4.07319     
  3591.00        1292.21        3322.17        7.24736        4.07326     
  3601.00        1292.26        3322.23        7.24749        4.07333     
  3611.00        1292.31        3322.29        7.24763        4.07340     
  3621.00        1292.36        3322.35        7.24777        4.07347     
  3631.00        1292.41        3322.41        7.24790        4.07354     
  3641.00        1292.46        3322.47        7.24804        4.07361     
  3651.00        1292.51        3322.53        7.24818        4.07367     
  3661.00        1292.56        3322.59        7.24831        4.07374     
  3671.00        1292.61        3322.65        7.24845        4.07381     
  3681.00        1292.66        3322.71        7.24859        4.07388     
  3691.00        1292.71        3322.77        7.24872        4.07395     
  3701.00        1292.76        3322.83        7.24886        4.07402     
  3711.00        1292.81        3322.89        7.24900        4.07409     
  3721.00        1292.86        3322.95        7.24913        4.07416     
  3731.00        1292.91        3323.01        7.24927        4.07423     
  3741.00        1292.96        3323.07        7.24941        4.07430     
  3751.00        1293.01        3323.13        7.24954        4.07436     
  3761.00        1293.06        3323.19        7.24968        4.07443     
  3771.00        1293.11        3323.25        7.24982        4.07450     
  3781.00        1293.16        3323.31        7.24995        4.07457     
  3791.00        1293.21        3323.37        7.25009        4.07464     
