|6.6.6
mars_s99_2.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          15
P(bar)         T(K)           Pl             O              Cpx            qtz            Opx            Gt             C2/c           Wad            Ring           st             Pv             Wus            ca-pv         
  176601.        2067.14                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  176701.        2067.20                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  176801.        2067.25                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  176901.        2067.31                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  177001.        2067.36                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  177101.        2067.41                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  177201.        2067.47                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  177301.        2067.52                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  177401.        2067.57                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  177501.        2067.63                 NaN            NaN            NaN            NaN            NaN   61.2324                 NaN            NaN   38.7676                 NaN            NaN            NaN            NaN
  177601.        2067.68                 NaN            NaN            NaN            NaN            NaN   61.2324                 NaN            NaN   38.7676                 NaN            NaN            NaN            NaN
  177701.        2067.73                 NaN            NaN            NaN            NaN            NaN   61.2324                 NaN            NaN   38.7676                 NaN            NaN            NaN            NaN
  177801.        2067.78                 NaN            NaN            NaN            NaN            NaN   61.2324                 NaN            NaN   38.7676                 NaN            NaN            NaN            NaN
  177901.        2067.83                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  178001.        2067.88                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  178101.        2067.93                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  178201.        2067.98                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  178301.        2068.03                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  178401.        2068.08                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  178501.        2068.13                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  178601.        2068.18                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  178701.        2068.23                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  178801.        2068.28                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  178901.        2068.33                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  179001.        2068.38                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  179101.        2068.43                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  179201.        2068.47                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  179301.        2068.52                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  179401.        2068.57                 NaN            NaN            NaN            NaN            NaN   61.2326                 NaN            NaN   38.7674                 NaN            NaN            NaN            NaN
  179501.        2068.61                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  179601.        2068.66                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  179701.        2068.71                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  179801.        2068.75                 NaN            NaN            NaN            NaN            NaN   61.2325                 NaN            NaN   38.7675                 NaN            NaN            NaN            NaN
  179901.        2068.80                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  180001.        2068.85                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  180101.        2068.89                 NaN            NaN            NaN            NaN            NaN   61.2323                 NaN            NaN   38.7677                 NaN            NaN            NaN            NaN
  180201.        2068.94                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180301.        2068.98                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180401.        2069.03                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180501.        2069.07                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180601.        2069.11                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180701.        2069.16                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180801.        2069.20                 NaN            NaN            NaN            NaN            NaN   61.2322                 NaN            NaN   38.7678                 NaN            NaN            NaN            NaN
  180901.        2069.24                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181001.        2069.29                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181101.        2069.33                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181201.        2069.37                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181301.        2069.42                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181401.        2069.46                 NaN            NaN            NaN            NaN            NaN   61.2321                 NaN            NaN   38.7679                 NaN            NaN            NaN            NaN
  181501.        2069.50                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  181601.        2069.54                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  181701.        2069.58                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  181801.        2069.62                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  181901.        2069.66                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  182001.        2069.71                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  182101.        2069.75                 NaN            NaN            NaN            NaN            NaN   61.2320                 NaN            NaN   38.7680                 NaN            NaN            NaN            NaN
  182201.        2069.79                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182301.        2069.83                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182401.        2069.87                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182501.        2069.90                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182601.        2069.94                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182701.        2069.98                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182801.        2070.02                 NaN            NaN            NaN            NaN            NaN   61.2319                 NaN            NaN   38.7681                 NaN            NaN            NaN            NaN
  182901.        2070.06                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183001.        2070.10                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183101.        2070.14                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183201.        2070.17                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183301.        2070.21                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183401.        2070.25                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183501.        2070.29                 NaN            NaN            NaN            NaN            NaN   61.2318                 NaN            NaN   38.7682                 NaN            NaN            NaN            NaN
  183601.        2070.32                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  183701.        2070.36                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  183801.        2070.40                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  183901.        2070.43                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  184001.        2070.47                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  184101.        2070.50                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  184201.        2070.54                 NaN            NaN            NaN            NaN            NaN   61.2317                 NaN            NaN   38.7683                 NaN            NaN            NaN            NaN
  184301.        2070.57                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184401.        2070.61                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184501.        2070.64                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184601.        2070.68                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184701.        2070.71                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184801.        2070.75                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  184901.        2070.78                 NaN            NaN            NaN            NaN            NaN   61.2316                 NaN            NaN   38.7684                 NaN            NaN            NaN            NaN
  185001.        2070.82                 NaN            NaN            NaN            NaN            NaN   61.2315                 NaN            NaN   38.7685                 NaN            NaN            NaN            NaN
  185101.        2070.85                 NaN            NaN            NaN            NaN            NaN   61.2315                 NaN            NaN   38.7685                 NaN            NaN            NaN            NaN
  185201.        2070.88                 NaN            NaN            NaN            NaN            NaN   61.2315                 NaN            NaN   38.7685                 NaN            NaN            NaN            NaN
  185301.        2070.92                 NaN            NaN            NaN            NaN            NaN   61.2315                 NaN            NaN   38.7685                 NaN            NaN            NaN            NaN
  185401.        2070.95                 NaN            NaN            NaN            NaN            NaN   61.2315                 NaN            NaN   38.7685                 NaN            NaN            NaN            NaN
  185501.        2070.98                 NaN            NaN            NaN            NaN            NaN   61.2308                 NaN            NaN   38.7692                 NaN            NaN            NaN            NaN
  185601.        2071.01                 NaN            NaN            NaN            NaN            NaN   61.2308                 NaN            NaN   38.7692                 NaN            NaN            NaN            NaN
  185701.        2071.05                 NaN            NaN            NaN            NaN            NaN   61.2308                 NaN            NaN   38.7692                 NaN            NaN            NaN            NaN
  185801.        2071.08                 NaN            NaN            NaN            NaN            NaN   61.2308                 NaN            NaN   38.7692                 NaN            NaN            NaN            NaN
  185901.        2071.11                 NaN            NaN            NaN            NaN            NaN   61.2308                 NaN            NaN   38.7692                 NaN            NaN            NaN            NaN
  186001.        2071.14                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186101.        2071.17                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186201.        2071.20                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  186301.        2071.23                 NaN            NaN            NaN            NaN            NaN   61.2307                 NaN            NaN   38.7693                 NaN            NaN            NaN            NaN
  186401.        2071.27                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186501.        2071.30                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186601.        2071.33                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186701.        2071.36                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186801.        2071.39                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  186901.        2071.42                 NaN            NaN            NaN            NaN            NaN   61.2306                 NaN            NaN   38.7694                 NaN            NaN            NaN            NaN
  187001.        2071.45                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  187101.        2071.48                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  187201.        2071.50                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  187301.        2071.53                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  187401.        2071.56                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  187501.        2071.59                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  187601.        2071.62                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  187701.        2071.65                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  187801.        2071.68                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  187901.        2071.70                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  188001.        2071.73                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  188101.        2071.76                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188201.        2071.79                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188301.        2071.81                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188401.        2071.84                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188501.        2071.87                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188601.        2071.89                 NaN            NaN            NaN            NaN            NaN   61.2303                 NaN            NaN   38.7697                 NaN            NaN            NaN            NaN
  188701.        2071.92                 NaN            NaN            NaN            NaN            NaN   61.2302                 NaN            NaN   38.7698                 NaN            NaN            NaN            NaN
  188801.        2071.95                 NaN            NaN            NaN            NaN            NaN   61.2302                 NaN            NaN   38.7698                 NaN            NaN            NaN            NaN
  188901.        2071.97                 NaN            NaN            NaN            NaN            NaN   61.2302                 NaN            NaN   38.7698                 NaN            NaN            NaN            NaN
  189001.        2072.00                 NaN            NaN            NaN            NaN            NaN   61.2302                 NaN            NaN   38.7698                 NaN            NaN            NaN            NaN
  189101.        2072.02                 NaN            NaN            NaN            NaN            NaN   61.2302                 NaN            NaN   38.7698                 NaN            NaN            NaN            NaN
  189201.        2072.05                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189301.        2072.07                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189401.        2072.10                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189501.        2072.12                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189601.        2072.15                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189701.        2072.17                 NaN            NaN            NaN            NaN            NaN   61.2301                 NaN            NaN   38.7699                 NaN            NaN            NaN            NaN
  189801.        2072.20                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  189901.        2072.22                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  190001.        2072.24                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  190101.        2072.27                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  190201.        2072.29                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  190301.        2072.32                 NaN            NaN            NaN            NaN            NaN   61.2300                 NaN            NaN   38.7700                 NaN            NaN            NaN            NaN
  190401.        2072.34                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  190501.        2072.36                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  190601.        2072.39                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  190701.        2072.41                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  190801.        2072.43                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  190901.        2072.45                 NaN            NaN            NaN            NaN            NaN   61.2299                 NaN            NaN   38.7701                 NaN            NaN            NaN            NaN
  191001.        2072.48                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191101.        2072.50                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191201.        2072.52                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191301.        2072.54                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191401.        2072.56                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191501.        2072.58                 NaN            NaN            NaN            NaN            NaN   61.2298                 NaN            NaN   38.7702                 NaN            NaN            NaN            NaN
  191601.        2072.61                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  191701.        2072.63                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  191801.        2072.65                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  191901.        2072.67                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  192001.        2072.69                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  192101.        2072.71                 NaN            NaN            NaN            NaN            NaN   61.2297                 NaN            NaN   38.7703                 NaN            NaN            NaN            NaN
  192201.        2072.73                 NaN            NaN            NaN            NaN            NaN   61.2296                 NaN            NaN   38.7704                 NaN            NaN            NaN            NaN
  192301.        2072.75                 NaN            NaN            NaN            NaN            NaN   61.2296                 NaN            NaN   38.7704                 NaN            NaN            NaN            NaN
  192401.        2072.77                 NaN            NaN            NaN            NaN            NaN   61.2296                 NaN            NaN   38.7704                 NaN            NaN            NaN            NaN
  192501.        2072.79                 NaN            NaN            NaN            NaN            NaN   61.2305                 NaN            NaN   38.7695                 NaN            NaN            NaN            NaN
  192601.        2072.81                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  192701.        2072.83                 NaN            NaN            NaN            NaN            NaN   61.2304                 NaN            NaN   38.7696                 NaN            NaN            NaN            NaN
  192801.        2072.85                 NaN            NaN            NaN            NaN            NaN   61.2295                 NaN            NaN   38.7705                 NaN            NaN            NaN            NaN
  192901.        2072.87                 NaN            NaN            NaN            NaN            NaN   61.2295                 NaN            NaN   38.7705                 NaN            NaN            NaN            NaN
  193001.        2072.89                 NaN            NaN            NaN            NaN            NaN   61.2295                 NaN            NaN   38.7705                 NaN            NaN            NaN            NaN
  193101.        2072.91                 NaN            NaN            NaN            NaN            NaN   61.2295                 NaN            NaN   38.7705                 NaN            NaN            NaN            NaN
  193201.        2072.93                 NaN            NaN            NaN            NaN            NaN   61.2295                 NaN            NaN   38.7705                 NaN            NaN            NaN            NaN
  193301.        2072.94                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193401.        2072.96                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193501.        2072.98                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193601.        2073.00                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193701.        2073.02                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193801.        2073.04                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  193901.        2073.05                 NaN            NaN            NaN            NaN            NaN   61.2294                 NaN            NaN   38.7706                 NaN            NaN            NaN            NaN
  194001.        2073.07                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194101.        2073.09                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194201.        2073.11                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194301.        2073.12                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194401.        2073.14                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194501.        2073.16                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194601.        2073.18                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
  194701.        2073.19                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  194801.        2073.21                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  194901.        2073.23                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  195001.        2073.24                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  195101.        2073.26                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  195201.        2073.28                 NaN            NaN            NaN            NaN            NaN   61.2292                 NaN            NaN   38.7708                 NaN            NaN            NaN            NaN
  195301.        2073.29                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195401.        2073.31                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195501.        2073.32                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195601.        2073.34                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195701.        2073.35                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195801.        2073.37                 NaN            NaN            NaN            NaN            NaN   61.2291                 NaN            NaN   38.7709                 NaN            NaN            NaN            NaN
  195901.        2073.39                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196001.        2073.40                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196101.        2073.42                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196201.        2073.43                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196301.        2073.45                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196401.        2073.46                 NaN            NaN            NaN            NaN            NaN   61.2290                 NaN            NaN   38.7710                 NaN            NaN            NaN            NaN
  196501.        2073.48                 NaN            NaN            NaN            NaN            NaN   61.2293                 NaN            NaN   38.7707                 NaN            NaN            NaN            NaN
