|6.6.6
mars_s99_1.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  20301.0        1402.13        3414.74        7.41298        4.19486     
  20401.0        1402.91        3414.98        7.41380        4.19490     
  20501.0        1403.70        3415.22        7.41462        4.19494     
  20601.0        1404.48        3415.46        7.41544        4.19498     
  20701.0        1405.26        3415.71        7.41626        4.19502     
  20801.0        1406.04        3415.95        7.41708        4.19506     
  20901.0        1406.82        3416.19        7.41790        4.19510     
  21001.0        1407.60        3416.43        7.41872        4.19514     
  21101.0        1408.38        3416.67        7.41954        4.19518     
  21201.0        1409.16        3416.92        7.42035        4.19522     
  21301.0        1409.93        3417.16        7.42117        4.19526     
  21401.0        1410.71        3417.40        7.42199        4.19530     
  21501.0        1411.49        3417.64        7.42280        4.19534     
  21601.0        1412.27        3417.88        7.42362        4.19538     
  21701.0        1413.05        3418.12        7.42444        4.19542     
  21801.0        1413.83        3418.36        7.42525        4.19546     
  21901.0        1414.60        3418.60        7.42607        4.19550     
  22001.0        1415.38        3418.84        7.42689        4.19554     
  22101.0        1416.16        3419.09        7.42770        4.19558     
  22201.0        1416.93        3419.33        7.42852        4.19562     
  22301.0        1417.71        3419.57        7.42933        4.19566     
  22401.0        1418.49        3419.81        7.43014        4.19570     
  22501.0        1419.26        3420.05        7.43096        4.19574     
  22601.0        1420.04        3420.29        7.43177        4.19578     
  22701.0        1420.82        3420.53        7.43259        4.19582     
  22801.0        1421.59        3420.77        7.43340        4.19586     
  22901.0        1422.37        3421.01        7.43421        4.19590     
  23001.0        1423.14        3421.25        7.43502        4.19594     
  23101.0        1423.92        3421.49        7.43584        4.19598     
  23201.0        1424.69        3421.73        7.43665        4.19603     
  23301.0        1425.46        3421.97        7.43746        4.19607     
  23401.0        1426.24        3422.21        7.43827        4.19611     
  23501.0        1427.01        3422.45        7.43908        4.19615     
  23601.0        1427.79        3422.69        7.43989        4.19619     
  23701.0        1428.56        3422.93        7.44070        4.19623     
  23801.0        1429.33        3423.17        7.44151        4.19627     
  23901.0        1430.10        3423.41        7.44232        4.19631     
  24001.0        1430.88        3423.65        7.44313        4.19635     
  24101.0        1431.65        3423.89        7.44394        4.19639     
  24201.0        1432.42        3424.13        7.44475        4.19643     
  24301.0        1433.19        3424.37        7.44556        4.19647     
  24401.0        1433.96        3424.61        7.44637        4.19651     
  24501.0        1434.73        3424.85        7.44718        4.19655     
  24601.0        1435.51        3425.09        7.44799        4.19659     
  24701.0        1436.28        3425.33        7.44879        4.19663     
  24801.0        1437.05        3425.57        7.44960        4.19667     
  24901.0        1437.82        3425.81        7.45041        4.19671     
  25001.0        1438.59        3426.04        7.45122        4.19675     
  25101.0        1439.36        3426.28        7.45202        4.19679     
  25201.0        1440.12        3426.52        7.45283        4.19683     
  25301.0        1440.89        3426.76        7.45364        4.19687     
  25401.0        1441.66        3427.00        7.45444        4.19691     
  25501.0        1442.43        3427.24        7.45525        4.19695     
  25601.0        1443.20        3427.48        7.45605        4.19699     
  25701.0        1443.97        3427.72        7.45686        4.19703     
  25801.0        1444.73        3427.95        7.45767        4.19707     
  25901.0        1445.50        3428.19        7.45847        4.19711     
  26001.0        1446.27        3428.43        7.45928        4.19715     
  26101.0        1447.04        3428.67        7.46008        4.19719     
  26201.0        1447.80        3428.91        7.46089        4.19724     
  26301.0        1448.57        3429.15        7.46170        4.19728     
  26401.0        1449.33        3429.38        7.46250        4.19732     
  26501.0        1450.10        3429.62        7.46331        4.19736     
  26601.0        1450.87        3429.86        7.46411        4.19740     
  26701.0        1451.63        3430.10        7.46491        4.19744     
  26801.0        1452.40        3430.34        7.46572        4.19748     
  26901.0        1453.16        3430.57        7.46652        4.19752     
  27001.0        1453.93        3430.81        7.46733        4.19756     
  27101.0        1454.69        3431.05        7.46813        4.19760     
  27201.0        1455.45        3431.29        7.46893        4.19764     
  27301.0        1456.22        3431.52        7.46974        4.19769     
  27401.0        1456.98        3431.76        7.47054        4.19773     
  27501.0        1457.74        3432.00        7.47134        4.19777     
  27601.0        1458.51        3432.24        7.47214        4.19781     
  27701.0        1459.27        3432.47        7.47294        4.19785     
  27801.0        1460.03        3432.71        7.47375        4.19789     
  27901.0        1460.79        3432.95        7.47455        4.19793     
  28001.0        1461.55        3433.19        7.47535        4.19797     
  28101.0        1462.31        3433.42        7.47615        4.19802     
  28201.0        1463.07        3433.66        7.47695        4.19806     
  28301.0        1463.84        3433.90        7.47775        4.19810     
  28401.0        1464.60        3434.13        7.47855        4.19814     
  28501.0        1465.36        3434.37        7.47935        4.19818     
  28601.0        1466.12        3434.61        7.48015        4.19822     
  28701.0        1466.88        3434.84        7.48095        4.19826     
  28801.0        1467.63        3435.08        7.48175        4.19830     
  28901.0        1468.39        3435.32        7.48255        4.19835     
  29001.0        1469.15        3435.55        7.48335        4.19839     
  29101.0        1469.91        3435.79        7.48414        4.19843     
  29201.0        1470.67        3436.03        7.48494        4.19847     
  29301.0        1471.43        3436.26        7.48574        4.19851     
  29401.0        1472.18        3436.50        7.48654        4.19855     
  29501.0        1472.94        3436.74        7.48734        4.19860     
  29601.0        1473.70        3436.97        7.48813        4.19864     
  29701.0        1474.45        3437.21        7.48893        4.19868     
  29801.0        1475.21        3437.45        7.48973        4.19872     
  29901.0        1475.97        3437.68        7.49052        4.19876     
  30001.0        1476.72        3437.92        7.49132        4.19880     
  30101.0        1477.48        3438.15        7.49212        4.19885     
  30201.0        1478.23        3438.39        7.49291        4.19889     
  30301.0        1478.99        3438.63        7.49371        4.19893     
  30401.0        1479.74        3438.86        7.49451        4.19897     
  30501.0        1480.49        3439.10        7.49530        4.19901     
  30601.0        1481.25        3439.33        7.49610        4.19906     
  30701.0        1482.00        3439.57        7.49689        4.19910     
  30801.0        1482.75        3439.80        7.49769        4.19914     
  30901.0        1483.51        3440.04        7.49848        4.19918     
  31001.0        1484.26        3440.28        7.49927        4.19922     
  31101.0        1485.01        3440.51        7.50007        4.19927     
  31201.0        1485.76        3440.75        7.50086        4.19931     
  31301.0        1486.52        3440.98        7.50166        4.19935     
  31401.0        1487.27        3441.22        7.50245        4.19939     
  31501.0        1488.02        3441.45        7.50324        4.19944     
  31601.0        1488.77        3441.69        7.50404        4.19948     
  31701.0        1489.52        3441.92        7.50483        4.19952     
  31801.0        1490.27        3442.16        7.50562        4.19956     
  31901.0        1491.02        3442.39        7.50641        4.19961     
  32001.0        1491.77        3442.63        7.50721        4.19965     
  32101.0        1492.52        3442.86        7.50800        4.19969     
  32201.0        1493.27        3443.10        7.50879        4.19973     
  32301.0        1494.01        3443.33        7.50958        4.19978     
  32401.0        1494.76        3443.57        7.51038        4.19982     
  32501.0        1495.51        3443.80        7.51117        4.19986     
  32601.0        1496.26        3444.04        7.51196        4.19991     
  32701.0        1497.00        3444.27        7.51275        4.19995     
  32801.0        1497.75        3444.51        7.51354        4.19999     
  32901.0        1498.50        3444.74        7.51433        4.20004     
  33001.0        1499.24        3444.97        7.51513        4.20008     
  33101.0        1499.99        3445.21        7.51592        4.20012     
  33201.0        1500.73        3445.44        7.51671        4.20017     
  33301.0        1501.48        3445.68        7.51750        4.20021     
  33401.0        1502.22        3445.91        7.51829        4.20025     
  33501.0        1502.97        3446.15        7.51908        4.20030     
  33601.0        1503.71        3446.38        7.51987        4.20034     
  33701.0        1504.46        3446.61        7.52066        4.20038     
  33801.0        1505.20        3446.85        7.52145        4.20043     
  33901.0        1505.94        3447.08        7.52224        4.20047     
  34001.0        1506.69        3447.32        7.52303        4.20052     
  34101.0        1507.43        3447.55        7.52381        4.20056     
  34201.0        1508.17        3447.78        7.52460        4.20060     
  34301.0        1508.91        3448.02        7.52539        4.20065     
  34401.0        1509.66        3448.25        7.52618        4.20069     
  34501.0        1510.40        3448.49        7.52697        4.20074     
  34601.0        1511.14        3448.72        7.52776        4.20078     
  34701.0        1511.88        3448.95        7.52854        4.20082     
  34801.0        1512.62        3449.19        7.52933        4.20087     
  34901.0        1513.36        3449.42        7.53012        4.20091     
  35001.0        1514.10        3449.65        7.53091        4.20096     
  35101.0        1514.84        3449.89        7.53169        4.20100     
  35201.0        1515.58        3450.12        7.53248        4.20105     
  35301.0        1516.31        3450.35        7.53327        4.20109     
  35401.0        1517.05        3450.59        7.53405        4.20113     
  35501.0        1517.79        3450.82        7.53484        4.20118     
  35601.0        1518.53        3451.05        7.53563        4.20122     
  35701.0        1519.26        3451.29        7.53641        4.20127     
  35801.0        1520.00        3451.52        7.53720        4.20131     
  35901.0        1520.74        3451.75        7.53798        4.20136     
  36001.0        1521.47        3451.99        7.53877        4.20140     
  36101.0        1522.21        3452.22        7.53955        4.20145     
  36201.0        1522.94        3452.45        7.54034        4.20149     
  36301.0        1523.68        3452.68        7.54112        4.20154     
  36401.0        1524.41        3452.92        7.54191        4.20158     
  36501.0        1525.15        3453.15        7.54269        4.20163     
  36601.0        1525.88        3453.38        7.54348        4.20167     
  36701.0        1526.62        3453.62        7.54426        4.20172     
  36801.0        1527.35        3453.85        7.54505        4.20176     
  36901.0        1528.08        3454.08        7.54583        4.20181     
  37001.0        1528.82        3454.31        7.54661        4.20185     
  37101.0        1529.55        3454.55        7.54740        4.20190     
  37201.0        1530.28        3454.78        7.54818        4.20194     
  37301.0        1531.01        3455.01        7.54896        4.20199     
  37401.0        1531.74        3455.24        7.54975        4.20204     
