|6.6.6
mars_t13_ath_2.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  50001.0        1666.75                 NaN            NaN   56.7763                 NaN   15.2713                 NaN   7.70405                 NaN            NaN            NaN   20.2484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50101.0        1667.16                 NaN            NaN   56.7770                 NaN   15.2700                 NaN   7.71996                 NaN            NaN            NaN   20.2330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50201.0        1667.56                 NaN            NaN   56.7777                 NaN   15.2688                 NaN   7.73589                 NaN            NaN            NaN   20.2176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50301.0        1667.96                 NaN            NaN   56.7784                 NaN   15.2675                 NaN   7.75182                 NaN            NaN            NaN   20.2023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50401.0        1668.36                 NaN            NaN   56.7791                 NaN   15.2662                 NaN   7.76776                 NaN            NaN            NaN   20.1869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50501.0        1668.76                 NaN            NaN   56.7798                 NaN   15.2649                 NaN   7.78371                 NaN            NaN            NaN   20.1716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50601.0        1669.15                 NaN            NaN   56.7805                 NaN   15.2635                 NaN   7.79966                 NaN            NaN            NaN   20.1563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50701.0        1669.55                 NaN            NaN   56.7812                 NaN   15.2622                 NaN   7.81563                 NaN            NaN            NaN   20.1410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50801.0        1669.94                 NaN            NaN   56.7819                 NaN   15.2608                 NaN   7.83160                 NaN            NaN            NaN   20.1257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50901.0        1670.32                 NaN            NaN   56.7638                 NaN   15.2920                 NaN   7.33442                 NaN            NaN            NaN   20.6097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51001.0        1670.71                 NaN            NaN   56.7643                 NaN   15.2919                 NaN   7.34436                 NaN            NaN            NaN   20.5995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51101.0        1671.09                 NaN            NaN   56.7648                 NaN   15.2917                 NaN   7.35431                 NaN            NaN            NaN   20.5893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51201.0        1671.48                 NaN            NaN   56.7652                 NaN   15.2914                 NaN   7.36426                 NaN            NaN            NaN   20.5790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51301.0        1671.85                 NaN            NaN   56.7853                 NaN   15.2540                 NaN   7.90963                 NaN            NaN            NaN   20.0511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51401.0        1672.23                 NaN            NaN   56.7856                 NaN   15.2547                 NaN   7.91486                 NaN            NaN            NaN   20.0448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51501.0        1672.61                 NaN            NaN   56.7859                 NaN   15.2554                 NaN   7.92009                 NaN            NaN            NaN   20.0386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51601.0        1672.98                 NaN            NaN   56.7861                 NaN   15.2561                 NaN   7.92533                 NaN            NaN            NaN   20.0324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51701.0        1673.35                 NaN            NaN   56.7864                 NaN   15.2568                 NaN   7.93058                 NaN            NaN            NaN   20.0262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1673.72                 NaN            NaN   56.7867                 NaN   15.2575                 NaN   7.93584                 NaN            NaN            NaN   20.0200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1674.09                 NaN            NaN   56.7870                 NaN   15.2581                 NaN   7.94110                 NaN            NaN            NaN   20.0138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1674.45                 NaN            NaN   56.7873                 NaN   15.2587                 NaN   7.94637                 NaN            NaN            NaN   20.0076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1674.81                 NaN            NaN   56.7876                 NaN   15.2593                 NaN   7.95165                 NaN            NaN            NaN   20.0015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52201.0        1675.17                 NaN            NaN   56.7879                 NaN   15.2599                 NaN   7.95693                 NaN            NaN            NaN   19.9953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52301.0        1675.53                 NaN            NaN   56.7881                 NaN   15.2605                 NaN   7.96222                 NaN            NaN            NaN   19.9892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52401.0        1675.89                 NaN            NaN   56.7884                 NaN   15.2610                 NaN   7.96751                 NaN            NaN            NaN   19.9830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52501.0        1676.25                 NaN            NaN   56.7887                 NaN   15.2616                 NaN   7.97282                 NaN            NaN            NaN   19.9769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52601.0        1676.60                 NaN            NaN   56.7890                 NaN   15.2621                 NaN   7.97812                 NaN            NaN            NaN   19.9708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52701.0        1676.95                 NaN            NaN   56.7893                 NaN   15.2626                 NaN   7.98344                 NaN            NaN            NaN   19.9647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52801.0        1677.30                 NaN            NaN   56.7896                 NaN   15.2631                 NaN   7.98876                 NaN            NaN            NaN   19.9586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52901.0        1677.65                 NaN            NaN   56.7898                 NaN   15.2635                 NaN   7.99409                 NaN            NaN            NaN   19.9525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53001.0        1677.99                 NaN            NaN   56.7901                 NaN   15.2640                 NaN   7.99942                 NaN            NaN            NaN   19.9465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53101.0        1678.33                 NaN            NaN   56.7904                 NaN   15.2645                 NaN   8.00476                 NaN            NaN            NaN   19.9404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53201.0        1678.68                 NaN            NaN   56.7907                 NaN   15.2649                 NaN   8.01010                 NaN            NaN            NaN   19.9343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53301.0        1679.02                 NaN            NaN   56.7910                 NaN   15.2653                 NaN   8.01545                 NaN            NaN            NaN   19.9283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53401.0        1679.36                 NaN            NaN   56.7912                 NaN   15.2657                 NaN   8.02081                 NaN            NaN            NaN   19.9223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53501.0        1679.69                 NaN            NaN   56.7925                 NaN   15.2472                 NaN   8.05258                 NaN            NaN            NaN   19.9077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53601.0        1680.03                 NaN            NaN   56.7929                 NaN   15.2467                 NaN   8.05914                 NaN            NaN            NaN   19.9013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53701.0        1680.36                 NaN            NaN   56.7932                 NaN   15.2462                 NaN   8.06570                 NaN            NaN            NaN   19.8949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53801.0        1680.69                 NaN            NaN   56.7935                 NaN   15.2457                 NaN   8.07227                 NaN            NaN            NaN   19.8885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53901.0        1681.02                 NaN            NaN   56.7938                 NaN   15.2452                 NaN   8.07885                 NaN            NaN            NaN   19.8822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54001.0        1681.35                 NaN            NaN   56.7941                 NaN   15.2446                 NaN   8.08543                 NaN            NaN            NaN   19.8758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54101.0        1681.67                 NaN            NaN   56.7945                 NaN   15.2441                 NaN   8.09202                 NaN            NaN            NaN   19.8694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54201.0        1682.00                 NaN            NaN   56.7948                 NaN   15.2435                 NaN   8.09861                 NaN            NaN            NaN   19.8631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54301.0        1682.32                 NaN            NaN   56.7951                 NaN   15.2429                 NaN   8.10521                 NaN            NaN            NaN   19.8568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54401.0        1682.64                 NaN            NaN   56.7954                 NaN   15.2423                 NaN   8.11182                 NaN            NaN            NaN   19.8504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54501.0        1682.96                 NaN            NaN   56.7957                 NaN   15.2417                 NaN   8.11843                 NaN            NaN            NaN   19.8441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54601.0        1683.28                 NaN            NaN   56.7961                 NaN   15.2411                 NaN   8.12504                 NaN            NaN            NaN   19.8378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54701.0        1683.60                 NaN            NaN   56.7964                 NaN   15.2405                 NaN   8.13166                 NaN            NaN            NaN   19.8315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54801.0        1683.91                 NaN            NaN   56.7967                 NaN   15.2398                 NaN   8.13829                 NaN            NaN            NaN   19.8252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54901.0        1684.23                 NaN            NaN   56.7970                 NaN   15.2392                 NaN   8.14492                 NaN            NaN            NaN   19.8189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55001.0        1684.54                 NaN            NaN   56.7973                 NaN   15.2385                 NaN   8.15155                 NaN            NaN            NaN   19.8126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55101.0        1684.85                 NaN            NaN   56.7977                 NaN   15.2378                 NaN   8.15819                 NaN            NaN            NaN   19.8063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55201.0        1685.16                 NaN            NaN   56.7980                 NaN   15.2371                 NaN   8.16484                 NaN            NaN            NaN   19.8001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55301.0        1685.47                 NaN            NaN   56.7983                 NaN   15.2364                 NaN   8.17149                 NaN            NaN            NaN   19.7938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55401.0        1685.77                 NaN            NaN   56.7986                 NaN   15.2357                 NaN   8.17814                 NaN            NaN            NaN   19.7876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55501.0        1686.08                 NaN            NaN   56.7989                 NaN   15.2350                 NaN   8.18480                 NaN            NaN            NaN   19.7813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55601.0        1686.38                 NaN            NaN   56.7992                 NaN   15.2342                 NaN   8.19147                 NaN            NaN            NaN   19.7751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55701.0        1686.68                 NaN            NaN   56.7995                 NaN   15.2335                 NaN   8.19814                 NaN            NaN            NaN   19.7688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55801.0        1686.98                 NaN            NaN   56.7999                 NaN   15.2327                 NaN   8.20481                 NaN            NaN            NaN   19.7626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55901.0        1687.28                 NaN            NaN   56.8002                 NaN   15.2319                 NaN   8.21149                 NaN            NaN            NaN   19.7564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56001.0        1687.58                 NaN            NaN   56.8005                 NaN   15.2311                 NaN   8.21818                 NaN            NaN            NaN   19.7502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56101.0        1687.88                 NaN            NaN   56.8008                 NaN   15.2303                 NaN   8.22487                 NaN            NaN            NaN   19.7440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56201.0        1688.17                 NaN            NaN   56.8011                 NaN   15.2295                 NaN   8.23156                 NaN            NaN            NaN   19.7378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56301.0        1688.47                 NaN            NaN   56.8014                 NaN   15.2287                 NaN   8.23826                 NaN            NaN            NaN   19.7316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56401.0        1688.76                 NaN            NaN   56.8017                 NaN   15.2279                 NaN   8.24496                 NaN            NaN            NaN   19.7255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56501.0        1689.05                 NaN            NaN   56.8020                 NaN   15.2270                 NaN   8.25166                 NaN            NaN            NaN   19.7193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56601.0        1689.34                 NaN            NaN   56.8023                 NaN   15.2263                 NaN   8.25815                 NaN            NaN            NaN   19.7132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56701.0        1689.63                 NaN            NaN   56.8026                 NaN   15.2261                 NaN   8.26403                 NaN            NaN            NaN   19.7073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56801.0        1689.91                 NaN            NaN   56.8029                 NaN   15.2258                 NaN   8.26992                 NaN            NaN            NaN   19.7014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56901.0        1690.20                 NaN            NaN   56.8032                 NaN   15.2255                 NaN   8.27580                 NaN            NaN            NaN   19.6955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57001.0        1690.49                 NaN            NaN   56.8034                 NaN   15.2252                 NaN   8.28169                 NaN            NaN            NaN   19.6897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57101.0        1690.77                 NaN            NaN   56.8037                 NaN   15.2249                 NaN   8.28758                 NaN            NaN            NaN   19.6838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57201.0        1691.05                 NaN            NaN   56.8040                 NaN   15.2246                 NaN   8.29348                 NaN            NaN            NaN   19.6780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57301.0        1691.33                 NaN            NaN   56.8043                 NaN   15.2242                 NaN   8.29938                 NaN            NaN            NaN   19.6721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57401.0        1691.61                 NaN            NaN   56.8045                 NaN   15.2239                 NaN   8.30527                 NaN            NaN            NaN   19.6663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57501.0        1691.89                 NaN            NaN   56.8048                 NaN   15.2236                 NaN   8.31118                 NaN            NaN            NaN   19.6604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57601.0        1692.17                 NaN            NaN   56.8051                 NaN   15.2232                 NaN   8.31708                 NaN            NaN            NaN   19.6546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57701.0        1692.45                 NaN            NaN   56.8054                 NaN   15.2229                 NaN   8.32287                 NaN            NaN            NaN   19.6489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57801.0        1692.72                 NaN            NaN   56.8056                 NaN   15.2225                 NaN   8.32735                 NaN            NaN            NaN   19.6446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57901.0        1693.00                 NaN            NaN   56.8058                 NaN   15.2221                 NaN   8.33182                 NaN            NaN            NaN   19.6403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58001.0        1693.27                 NaN            NaN   56.8060                 NaN   15.2217                 NaN   8.33630                 NaN            NaN            NaN   19.6360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58101.0        1693.54                 NaN            NaN   56.8062                 NaN   15.2213                 NaN   8.34078                 NaN            NaN            NaN   19.6317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58201.0        1693.81                 NaN            NaN   56.8065                 NaN   15.2209                 NaN   8.34527                 NaN            NaN            NaN   19.6274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58301.0        1694.08                 NaN            NaN   56.8067                 NaN   15.2204                 NaN   8.34975                 NaN            NaN            NaN   19.6231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58401.0        1694.35                 NaN            NaN   56.8071                 NaN   15.2138                 NaN   8.36030                 NaN            NaN            NaN   19.6188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58501.0        1694.62                 NaN            NaN   56.8074                 NaN   15.2125                 NaN   8.36565                 NaN            NaN            NaN   19.6145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58601.0        1694.89                 NaN            NaN   56.8077                 NaN   15.2112                 NaN   8.37099                 NaN            NaN            NaN   19.6102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58701.0        1695.15                 NaN            NaN   56.8079                 NaN   15.2098                 NaN   8.37634                 NaN            NaN            NaN   19.6059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58801.0        1695.42                 NaN            NaN   56.8082                 NaN   15.2085                 NaN   8.38170                 NaN            NaN            NaN   19.6017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58901.0        1695.68                 NaN            NaN   56.8084                 NaN   15.2071                 NaN   8.38705                 NaN            NaN            NaN   19.5974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59001.0        1695.94                 NaN            NaN   56.8087                 NaN   15.2058                 NaN   8.39241                 NaN            NaN            NaN   19.5931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59101.0        1696.21                 NaN            NaN   56.8089                 NaN   15.2044                 NaN   8.39777                 NaN            NaN            NaN   19.5889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59201.0        1696.47                 NaN            NaN   56.8092                 NaN   15.2031                 NaN   8.40313                 NaN            NaN            NaN   19.5846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59301.0        1696.73                 NaN            NaN   56.8094                 NaN   15.2017                 NaN   8.40849                 NaN            NaN            NaN   19.5804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59401.0        1696.99                 NaN            NaN   56.8097                 NaN   15.2003                 NaN   8.41385                 NaN            NaN            NaN   19.5762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59501.0        1697.24                 NaN            NaN   56.8099                 NaN   15.1989                 NaN   8.41922                 NaN            NaN            NaN   19.5719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59601.0        1697.50                 NaN            NaN   56.8102                 NaN   15.1975                 NaN   8.42459                 NaN            NaN            NaN   19.5677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59701.0        1697.76                 NaN            NaN   56.8104                 NaN   15.1961                 NaN   8.42996                 NaN            NaN            NaN   19.5635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59801.0        1698.01                 NaN            NaN   56.8107                 NaN   15.1947                 NaN   8.43533                 NaN            NaN            NaN   19.5593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59901.0        1698.27                 NaN            NaN   56.8109                 NaN   15.1933                 NaN   8.44070                 NaN            NaN            NaN   19.5551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60001.0        1698.52                 NaN            NaN   56.8111                 NaN   15.1919                 NaN   8.44608                 NaN            NaN            NaN   19.5509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60101.0        1698.78                 NaN            NaN   56.8114                 NaN   15.1905                 NaN   8.45146                 NaN            NaN            NaN   19.5467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60201.0        1699.03                 NaN            NaN   56.8116                 NaN   15.1890                 NaN   8.45684                 NaN            NaN            NaN   19.5425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60301.0        1699.28                 NaN            NaN   56.8119                 NaN   15.1876                 NaN   8.46222                 NaN            NaN            NaN   19.5383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60401.0        1699.53                 NaN            NaN   56.8121                 NaN   15.1861                 NaN   8.46760                 NaN            NaN            NaN   19.5341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60501.0        1699.78                 NaN            NaN   56.8124                 NaN   15.1847                 NaN   8.47298                 NaN            NaN            NaN   19.5299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60601.0        1700.03                 NaN            NaN   56.8126                 NaN   15.1833                 NaN   8.47836                 NaN            NaN            NaN   19.5257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60701.0        1700.28                 NaN            NaN   56.8129                 NaN   15.1822                 NaN   8.48366                 NaN            NaN            NaN   19.5212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1700.52                 NaN            NaN   56.8131                 NaN   15.1812                 NaN   8.48897                 NaN            NaN            NaN   19.5167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1700.77                 NaN            NaN   56.8133                 NaN   15.1801                 NaN   8.49428                 NaN            NaN            NaN   19.5123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1701.02                 NaN            NaN   56.8136                 NaN   15.1791                 NaN   8.49959                 NaN            NaN            NaN   19.5078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1701.26                 NaN            NaN   56.8138                 NaN   15.1780                 NaN   8.50490                 NaN            NaN            NaN   19.5033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1701.51                 NaN            NaN   56.8140                 NaN   15.1769                 NaN   8.51021                 NaN            NaN            NaN   19.4988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1701.75                 NaN            NaN   56.8143                 NaN   15.1758                 NaN   8.51552                 NaN            NaN            NaN   19.4944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1701.99                 NaN            NaN   56.8145                 NaN   15.1747                 NaN   8.52084                 NaN            NaN            NaN   19.4899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1702.23                 NaN            NaN   56.8148                 NaN   15.1736                 NaN   8.52616                 NaN            NaN            NaN   19.4854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
