|6.6.6
mars_ma79_2.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wus            Wad            Ring           ca-pv          Pv            
  210201.        2074.86                 NaN            NaN            NaN            NaN            NaN   65.9484        9.28561                 NaN   24.7660                 NaN            NaN
  210301.        2074.87                 NaN            NaN            NaN            NaN            NaN   65.9551        9.28831                 NaN   24.7566                 NaN            NaN
  210401.        2074.88                 NaN            NaN            NaN            NaN            NaN   65.9618        9.29101                 NaN   24.7472                 NaN            NaN
  210501.        2074.89                 NaN            NaN            NaN            NaN            NaN   65.9685        9.29371                 NaN   24.7378                 NaN            NaN
  210601.        2074.90                 NaN            NaN            NaN            NaN            NaN   65.9751        9.29641                 NaN   24.7285                 NaN            NaN
  210701.        2074.90                 NaN            NaN            NaN            NaN            NaN   65.9818        9.29911                 NaN   24.7191                 NaN            NaN
  210801.        2074.91                 NaN            NaN            NaN            NaN            NaN   65.9885        9.30181                 NaN   24.7097                 NaN            NaN
  210901.        2074.92                 NaN            NaN            NaN            NaN            NaN   65.9952        9.30451                 NaN   24.7003                 NaN            NaN
  211001.        2074.93                 NaN            NaN            NaN            NaN            NaN   66.0000        9.30646                 NaN   24.6935                 NaN            NaN
  211101.        2074.94                 NaN            NaN            NaN            NaN            NaN   66.0070        9.30930                 NaN   24.6837                 NaN            NaN
  211201.        2074.95                 NaN            NaN            NaN            NaN            NaN   66.0152        9.31261                 NaN   24.6722                 NaN            NaN
  211301.        2074.96                 NaN            NaN            NaN            NaN            NaN   66.0219        9.31531                 NaN   24.6628                 NaN            NaN
  211401.        2074.97                 NaN            NaN            NaN            NaN            NaN   66.0286        9.31801                 NaN   24.6534                 NaN            NaN
  211501.        2074.98                 NaN            NaN            NaN            NaN            NaN   66.0352        9.32071                 NaN   24.6440                 NaN            NaN
  211601.        2074.99                 NaN            NaN            NaN            NaN            NaN   66.0377        9.32170                 NaN   24.6406                 NaN            NaN
  211701.        2075.00                 NaN            NaN            NaN            NaN            NaN   66.0377        9.32165                 NaN   24.6406                 NaN            NaN
  211801.        2075.01                 NaN            NaN            NaN            NaN            NaN   66.0377        9.32160                 NaN   24.6407                 NaN            NaN
  211901.        2075.02                 NaN            NaN            NaN            NaN            NaN   66.0377        9.32155                 NaN   24.6408                 NaN            NaN
  212001.        2075.03                 NaN            NaN            NaN            NaN            NaN   65.5368        9.21757                 NaN   25.0140       0.231638                 NaN
  212101.        2075.03                 NaN            NaN            NaN            NaN            NaN   65.5368        9.21752                 NaN   25.0140       0.231640                 NaN
  212201.        2075.04                 NaN            NaN            NaN            NaN            NaN   65.5368        9.21747                 NaN   25.0141       0.231641                 NaN
  212301.        2075.05                 NaN            NaN            NaN            NaN            NaN   65.5368        9.21742                 NaN   25.0142       0.231643                 NaN
  212401.        2075.06                 NaN            NaN            NaN            NaN            NaN   65.5063        9.21142                 NaN   25.0357       0.246542                 NaN
  212501.        2075.07                 NaN            NaN            NaN            NaN            NaN   65.4565        9.20164                 NaN   25.0709       0.270925                 NaN
  212601.        2075.08                 NaN            NaN            NaN            NaN            NaN   65.4067        9.19186                 NaN   25.1061       0.295310                 NaN
  212701.        2075.09                 NaN            NaN            NaN            NaN            NaN   65.3569        9.18207                 NaN   25.1413       0.319697                 NaN
  212801.        2075.10                 NaN            NaN            NaN            NaN            NaN   65.3071        9.17229                 NaN   25.1766       0.344085                 NaN
  212901.        2075.11                 NaN            NaN            NaN            NaN            NaN   65.2572        9.16251                 NaN   25.2118       0.368475                 NaN
  213001.        2075.12                 NaN            NaN            NaN            NaN            NaN   65.2074        9.15272                 NaN   25.2470       0.392867                 NaN
  213101.        2075.13                 NaN            NaN            NaN            NaN            NaN   65.1576        9.14294                 NaN   25.2822       0.417261                 NaN
  213201.        2075.14                 NaN            NaN            NaN            NaN            NaN   65.1077        9.13315                 NaN   25.3175       0.441657                 NaN
  213301.        2075.15                 NaN            NaN            NaN            NaN            NaN   65.0579        9.12337                 NaN   25.3527       0.466054                 NaN
  213401.        2075.16                 NaN            NaN            NaN            NaN            NaN   65.0080        9.11358                 NaN   25.3879       0.490453                 NaN
  213501.        2075.18                 NaN            NaN            NaN            NaN            NaN   64.9582        9.10379                 NaN   25.4232       0.514854                 NaN
  213601.        2075.19                 NaN            NaN            NaN            NaN            NaN   64.9083        9.09401                 NaN   25.4584       0.539257                 NaN
  213701.        2075.20                 NaN            NaN            NaN            NaN            NaN   64.8585        9.08422                 NaN   25.4936       0.563661                 NaN
  213801.        2075.21                 NaN            NaN            NaN            NaN            NaN   64.8086        9.07443                 NaN   25.5289       0.588068                 NaN
  213901.        2075.22                 NaN            NaN            NaN            NaN            NaN   64.7588        9.06464                 NaN   25.5641       0.612476                 NaN
  214001.        2075.23                 NaN            NaN            NaN            NaN            NaN   64.7089        9.05485                 NaN   25.5994       0.636886                 NaN
  214101.        2075.24                 NaN            NaN            NaN            NaN            NaN   64.6590        9.04506                 NaN   25.6346       0.661297                 NaN
  214201.        2075.25                 NaN            NaN            NaN            NaN            NaN   64.6091        9.03527                 NaN   25.6699       0.685710                 NaN
  214301.        2075.26                 NaN            NaN            NaN            NaN            NaN   64.5593        9.02548                 NaN   25.7051       0.710125                 NaN
  214401.        2075.27                 NaN            NaN            NaN            NaN            NaN   64.5094        9.01569                 NaN   25.7404       0.734542                 NaN
  214501.        2075.28                 NaN            NaN            NaN            NaN            NaN   64.4595        9.00590                 NaN   25.7756       0.758961                 NaN
  214601.        2075.29                 NaN            NaN            NaN            NaN            NaN   64.4096        8.99611                 NaN   25.8109       0.783381                 NaN
  214701.        2075.31                 NaN            NaN            NaN            NaN            NaN   64.3597        8.98631                 NaN   25.8462       0.807804                 NaN
  214801.        2075.32                 NaN            NaN            NaN            NaN            NaN   64.3098        8.97652                 NaN   25.8814       0.832228                 NaN
  214901.        2075.33                 NaN            NaN            NaN            NaN            NaN   64.2599        8.96673                 NaN   25.9167       0.856653                 NaN
  215001.        2075.34                 NaN            NaN            NaN            NaN            NaN   64.2100        8.95693                 NaN   25.9520       0.881081                 NaN
  215101.        2075.35                 NaN            NaN            NaN            NaN            NaN   64.1601        8.94714                 NaN   25.9872       0.905510                 NaN
  215201.        2075.36                 NaN            NaN            NaN            NaN            NaN   64.1102        8.93734                 NaN   26.0225       0.929941                 NaN
  215301.        2075.38                 NaN            NaN            NaN            NaN            NaN   64.0603        8.92755                 NaN   26.0578       0.954374                 NaN
  215401.        2075.39                 NaN            NaN            NaN            NaN            NaN   64.0104        8.91775                 NaN   26.0930       0.978808                 NaN
  215501.        2075.40                 NaN            NaN            NaN            NaN            NaN   63.9605        8.90796                 NaN   26.1283        1.00324                 NaN
  215601.        2075.41                 NaN            NaN            NaN            NaN            NaN   63.9106        8.89816                 NaN   26.1636        1.02768                 NaN
  215701.        2075.42                 NaN            NaN            NaN            NaN            NaN   63.8606        8.88836                 NaN   26.1989        1.05212                 NaN
  215801.        2075.44                 NaN            NaN            NaN            NaN            NaN   63.8107        8.87856                 NaN   26.2342        1.07656                 NaN
  215901.        2075.45                 NaN            NaN            NaN            NaN            NaN   63.7608        8.86876                 NaN   26.2695        1.10101                 NaN
  216001.        2075.46                 NaN            NaN            NaN            NaN            NaN   63.7108        8.85897                 NaN   26.3047        1.12545                 NaN
  216101.        2075.47                 NaN            NaN            NaN            NaN            NaN   63.6609        8.84917                 NaN   26.3400        1.14990                 NaN
  216201.        2075.49                 NaN            NaN            NaN            NaN            NaN   63.6110        8.83937                 NaN   26.3753        1.17435                 NaN
  216301.        2075.50                 NaN            NaN            NaN            NaN            NaN   63.5610        8.82957                 NaN   26.4106        1.19880                 NaN
  216401.        2075.51                 NaN            NaN            NaN            NaN            NaN   63.5111        8.81976                 NaN   26.4459        1.22325                 NaN
  216501.        2075.52                 NaN            NaN            NaN            NaN            NaN   63.4611        8.80996                 NaN   26.4812        1.24771                 NaN
  216601.        2075.54                 NaN            NaN            NaN            NaN            NaN   63.4112        8.80016                 NaN   26.5165        1.27216                 NaN
  216701.        2075.55                 NaN            NaN            NaN            NaN            NaN   63.3612        8.79036                 NaN   26.5518        1.29662                 NaN
  216801.        2075.56                 NaN            NaN            NaN            NaN            NaN   63.3112        8.78056                 NaN   26.5871        1.32108                 NaN
  216901.        2075.58                 NaN            NaN            NaN            NaN            NaN   63.2613        8.77075                 NaN   26.6224        1.34554                 NaN
  217001.        2075.59                 NaN            NaN            NaN            NaN            NaN   63.2113        8.76095                 NaN   26.6578        1.37000                 NaN
  217101.        2075.61                 NaN            NaN            NaN            NaN            NaN   63.1613        8.75114                 NaN   26.6931        1.39447                 NaN
  217201.        2075.62                 NaN            NaN            NaN            NaN            NaN   63.1113        8.74134                 NaN   26.7284        1.41893                 NaN
  217301.        2075.63                 NaN            NaN            NaN            NaN            NaN   63.0614        8.73153                 NaN   26.7637        1.44340                 NaN
  217401.        2075.65                 NaN            NaN            NaN            NaN            NaN   63.0114        8.72173                 NaN   26.7990        1.46787                 NaN
  217501.        2075.66                 NaN            NaN            NaN            NaN            NaN   62.9614        8.71192                 NaN   26.8343        1.49234                 NaN
  217601.        2075.67                 NaN            NaN            NaN            NaN            NaN   63.2988        8.79935                 NaN   26.5258        1.37609                 NaN
  217701.        2075.69                 NaN            NaN            NaN            NaN            NaN   63.2561        8.79140                 NaN   26.5546        1.39788                 NaN
  217801.        2075.70                 NaN            NaN            NaN            NaN            NaN   63.2135        8.78344                 NaN   26.5833        1.41968                 NaN
  217901.        2075.72                 NaN            NaN            NaN            NaN            NaN   63.1709        8.77549                 NaN   26.6121        1.44147                 NaN
  218001.        2075.73                 NaN            NaN            NaN            NaN            NaN   63.1283        8.76753                 NaN   26.6409        1.46327                 NaN
  218101.        2075.75                 NaN            NaN            NaN            NaN            NaN   63.0857        8.75957                 NaN   26.6697        1.48507                 NaN
  218201.        2075.76                 NaN            NaN            NaN            NaN            NaN   63.0431        8.75162                 NaN   26.6985        1.50686                 NaN
  218301.        2075.78                 NaN            NaN            NaN            NaN            NaN   63.0004        8.74366                 NaN   26.7272        1.52866                 NaN
  218401.        2075.79                 NaN            NaN            NaN            NaN            NaN   62.9578        8.73570                 NaN   26.7560        1.55047                 NaN
  218501.        2075.81                 NaN            NaN            NaN            NaN            NaN   62.9152        8.72774                 NaN   26.7848        1.57227                 NaN
  218601.        2075.82                 NaN            NaN            NaN            NaN            NaN   62.8725        8.71979                 NaN   26.8136        1.59407                 NaN
  218701.        2075.84                 NaN            NaN            NaN            NaN            NaN   62.8299        8.71183                 NaN   26.8424        1.61588                 NaN
  218801.        2075.85                 NaN            NaN            NaN            NaN            NaN   62.7873        8.70387                 NaN   26.8712        1.63769                 NaN
  218901.        2075.87                 NaN            NaN            NaN            NaN            NaN   62.7446        8.69591                 NaN   26.9000        1.65949                 NaN
  219001.        2075.89                 NaN            NaN            NaN            NaN            NaN   62.7020        8.68795                 NaN   26.9288        1.68130                 NaN
  219101.        2075.90                 NaN            NaN            NaN            NaN            NaN   62.6593        8.67999                 NaN   26.9576        1.70312                 NaN
  219201.        2075.92                 NaN            NaN            NaN            NaN            NaN   62.6167        8.67203                 NaN   26.9864        1.72493                 NaN
  219301.        2075.93                 NaN            NaN            NaN            NaN            NaN   62.5740        8.66407                 NaN   27.0151        1.74674                 NaN
  219401.        2075.95                 NaN            NaN            NaN            NaN            NaN   62.5314        8.65611                 NaN   27.0439        1.76856                 NaN
  219501.        2075.97                 NaN            NaN            NaN            NaN            NaN   62.4887        8.64815                 NaN   27.0727        1.79038                 NaN
  219601.        2075.98                 NaN            NaN            NaN            NaN            NaN   62.4461        8.64018                 NaN   27.1016        1.81220                 NaN
  219701.        2076.00                 NaN            NaN            NaN            NaN            NaN   62.4034        8.63222                 NaN   27.1304        1.83402                 NaN
  219801.        2076.02                 NaN            NaN            NaN            NaN            NaN   62.3607        8.62426                 NaN   27.1592        1.85584                 NaN
  219901.        2076.04                 NaN            NaN            NaN            NaN            NaN   62.3181        8.61630                 NaN   27.1880        1.87766                 NaN
  220001.        2076.05                 NaN            NaN            NaN            NaN            NaN   62.2754        8.60833                 NaN   27.2168        1.89948                 NaN
  220101.        2076.07                 NaN            NaN            NaN            NaN            NaN   62.2327        8.60037                 NaN   27.2456        1.92131                 NaN
  220201.        2076.09                 NaN            NaN            NaN            NaN            NaN   62.1901        8.59241                 NaN   27.2744        1.94314                 NaN
  220301.        2076.11                 NaN            NaN            NaN            NaN            NaN   62.1474        8.58444                 NaN   27.3032        1.96497                 NaN
  220401.        2076.12                 NaN            NaN            NaN            NaN            NaN   62.1047        8.57648                 NaN   27.3320        1.98680                 NaN
  220501.        2076.14                 NaN            NaN            NaN            NaN            NaN   62.0620        8.56851                 NaN   27.3608        2.00863                 NaN
  220601.        2076.16                 NaN            NaN            NaN            NaN            NaN   62.0193        8.56055                 NaN   27.3897        2.03046                 NaN
  220701.        2076.18                 NaN            NaN            NaN            NaN            NaN   61.9766        8.55258                 NaN   27.4185        2.05229                 NaN
  220801.        2076.20                 NaN            NaN            NaN            NaN            NaN   62.2093        8.61474                 NaN   27.1996        1.97635                 NaN
  220901.        2076.21                 NaN            NaN            NaN            NaN            NaN   62.1698        8.60761                 NaN   27.2255        1.99702                 NaN
  221001.        2076.23                 NaN            NaN            NaN            NaN            NaN   62.1304        8.60047                 NaN   27.2514        2.01770                 NaN
  221101.        2076.25                 NaN            NaN            NaN            NaN            NaN   62.0910        8.59334                 NaN   27.2773        2.03838                 NaN
  221201.        2076.27                 NaN            NaN            NaN            NaN            NaN   62.0515        8.58620                 NaN   27.3032        2.05906                 NaN
  221301.        2076.29                 NaN            NaN            NaN            NaN            NaN   62.0121        8.57907                 NaN   27.3291        2.07974                 NaN
  221401.        2076.31                 NaN            NaN            NaN            NaN            NaN   61.9727        8.57193                 NaN   27.3550        2.10042                 NaN
  221501.        2076.33                 NaN            NaN            NaN            NaN            NaN   61.9332        8.56479                 NaN   27.3809        2.12110                 NaN
  221601.        2076.35                 NaN            NaN            NaN            NaN            NaN   61.8938        8.55766                 NaN   27.4068        2.14179                 NaN
  221701.        2076.37                 NaN            NaN            NaN            NaN            NaN   61.8543        8.55052                 NaN   27.4327        2.16248                 NaN
  221801.        2076.39                 NaN            NaN            NaN            NaN            NaN   61.8149        8.54338                 NaN   27.4586        2.18316                 NaN
  221901.        2076.41                 NaN            NaN            NaN            NaN            NaN   61.7755        8.53624                 NaN   27.4845        2.20385                 NaN
  222001.        2076.43                 NaN            NaN            NaN            NaN            NaN   61.7360        8.52911                 NaN   27.5104        2.22454                 NaN
  222101.        2076.45                 NaN            NaN            NaN            NaN            NaN   61.6965        8.52197                 NaN   27.5363        2.24523                 NaN
  222201.        2076.47                 NaN            NaN            NaN            NaN            NaN   61.6571        8.51483                 NaN   27.5622        2.26593                 NaN
  222301.        2076.49                 NaN            NaN            NaN            NaN            NaN   61.6176        8.50769                 NaN   27.5881        2.28662                 NaN
  222401.        2076.51                 NaN            NaN            NaN            NaN            NaN   61.5782        8.50055                 NaN   27.6140        2.30731                 NaN
  222501.        2076.53                 NaN            NaN            NaN            NaN            NaN   61.5387        8.49341                 NaN   27.6399        2.32801                 NaN
  222601.        2076.56                 NaN            NaN            NaN            NaN            NaN   61.4992        8.48627                 NaN   27.6658        2.34871                 NaN
  222701.        2076.58                 NaN            NaN            NaN            NaN            NaN   61.4598        8.47913                 NaN   27.6917        2.36941                 NaN
  222801.        2076.60                 NaN            NaN            NaN            NaN            NaN   61.4203        8.47199                 NaN   27.7176        2.39011                 NaN
  222901.        2076.62                 NaN            NaN            NaN            NaN            NaN   61.3808        8.46485                 NaN   27.7435        2.41081                 NaN
  223001.        2076.64                 NaN            NaN            NaN            NaN            NaN   61.3414        8.45771                 NaN   27.7694        2.43151                 NaN
  223101.        2076.67                 NaN            NaN            NaN            NaN            NaN   61.3019        8.45057                 NaN   27.7953        2.45222                 NaN
  223201.        2076.69                 NaN            NaN            NaN            NaN            NaN   61.2624        8.44343                 NaN   27.8213        2.47292                 NaN
  223301.        2076.71                 NaN            NaN            NaN            NaN            NaN   61.2229        8.43628                 NaN   27.8472        2.49363                 NaN
  223401.        2076.73                 NaN            NaN            NaN            NaN            NaN   61.1834        8.42914                 NaN   27.8731        2.51434                 NaN
  223501.        2076.76                 NaN            NaN            NaN            NaN            NaN   61.0314        8.39391                 NaN   27.9985        2.57621                 NaN
  223601.        2076.78                 NaN            NaN            NaN            NaN            NaN   61.1045        8.41486                 NaN   27.9249        2.55576                 NaN
  223701.        2076.80                 NaN            NaN            NaN            NaN            NaN   61.0650        8.40771                 NaN   27.9508        2.57647                 NaN
  223801.        2076.83                 NaN            NaN            NaN            NaN            NaN   61.0255        8.40057                 NaN   27.9768        2.59718                 NaN
  223901.        2076.85                 NaN            NaN            NaN            NaN            NaN   60.9860        8.39343                 NaN   28.0027        2.61790                 NaN
  224001.        2076.88                 NaN            NaN            NaN            NaN            NaN   60.9465        8.38628                 NaN   28.0286        2.63862                 NaN
  224101.        2076.90                 NaN            NaN            NaN            NaN            NaN   60.9070        8.37914                 NaN   28.0545        2.65933                 NaN
  224201.        2076.92                 NaN            NaN            NaN            NaN            NaN   60.8675        8.37200                 NaN   28.0805        2.68005                 NaN
  224301.        2076.95                 NaN            NaN            NaN            NaN            NaN   60.8280        8.36485                 NaN   28.1064        2.70077                 NaN
  224401.        2076.97                 NaN            NaN            NaN            NaN            NaN   60.7885        8.35771                 NaN   28.1323        2.72149                 NaN
  224501.        2077.00                 NaN            NaN            NaN            NaN            NaN   60.7490        8.35056                 NaN   28.1583        2.74221                 NaN
  224601.        2077.02                 NaN            NaN            NaN            NaN            NaN   60.7094        8.34342                 NaN   28.1842        2.76294                 NaN
  224701.        2077.05                 NaN            NaN            NaN            NaN            NaN   60.6699        8.33627                 NaN   28.2101        2.78366                 NaN
  224801.        2077.07                 NaN            NaN            NaN            NaN            NaN   60.6304        8.32912                 NaN   28.2361        2.80439                 NaN
  224901.        2077.10                 NaN            NaN            NaN            NaN            NaN   60.5909        8.32198                 NaN   28.2620        2.82512                 NaN
  225001.        2077.13                 NaN            NaN            NaN            NaN            NaN   60.5514        8.31483                 NaN   28.2880        2.84585                 NaN
  225101.        2077.15                 NaN            NaN            NaN            NaN            NaN   60.5118        8.30768                 NaN   28.3139        2.86658                 NaN
  225201.        2077.18                 NaN            NaN            NaN            NaN            NaN   60.4723        8.30054                 NaN   28.3398        2.88731                 NaN
  225301.        2077.21                 NaN            NaN            NaN            NaN            NaN   60.4328        8.29339                 NaN   28.3658        2.90804                 NaN
  225401.        2077.23                 NaN            NaN            NaN            NaN            NaN   60.3933        8.28624                 NaN   28.3917        2.92877                 NaN
  225501.        2077.26                 NaN            NaN            NaN            NaN            NaN   60.3537        8.27909                 NaN   28.4177        2.94951                 NaN
  225601.        2077.29                 NaN            NaN            NaN            NaN            NaN   60.2238        8.24938                 NaN   28.5235        3.00332                 NaN
  225701.        2077.31                 NaN            NaN            NaN            NaN            NaN   60.1853        8.24250                 NaN   28.5485        3.02366                 NaN
  225801.        2077.34                 NaN            NaN            NaN            NaN            NaN   60.1468        8.23562                 NaN   28.5735        3.04401                 NaN
  225901.        2077.37                 NaN            NaN            NaN            NaN            NaN   60.1084        8.22874                 NaN   28.5985        3.06436                 NaN
  226001.        2077.40                 NaN            NaN            NaN            NaN            NaN   60.0699        8.22186                 NaN   28.6235        3.08471                 NaN
  226101.        2077.43                 NaN            NaN            NaN            NaN            NaN   60.0314        8.21498                 NaN   28.6485        3.10506                 NaN
  226201.        2077.45                 NaN            NaN            NaN            NaN            NaN   59.9930        8.20810                 NaN   28.6735        3.12541                 NaN
  226301.        2077.48                 NaN            NaN            NaN            NaN            NaN   59.9545        8.20122                 NaN   28.6985        3.14576                 NaN
  226401.        2077.51                 NaN            NaN            NaN            NaN            NaN   59.7582        8.15472                 NaN   28.8638        3.22333                 NaN
  226501.        2077.54                 NaN            NaN            NaN            NaN            NaN   59.4454        8.07952                 NaN   29.1305        3.34461                 NaN
  226601.        2077.57                 NaN            NaN            NaN            NaN            NaN   59.4127        8.07408                 NaN   29.1504        3.36286                 NaN
  226701.        2077.60                 NaN            NaN            NaN            NaN            NaN   59.3800        8.06864                 NaN   29.1703        3.38110                 NaN
  226801.        2077.63                 NaN            NaN            NaN            NaN            NaN   59.3473        8.06319                 NaN   29.1902        3.39936                 NaN
  226901.        2077.66                 NaN            NaN            NaN            NaN            NaN   59.3145        8.05775                 NaN   29.2101        3.41761                 NaN
  227001.        2077.69                 NaN            NaN            NaN            NaN            NaN   59.2818        8.05231                 NaN   29.2300        3.43586                 NaN
  227101.        2077.72                 NaN            NaN            NaN            NaN            NaN   59.2491        8.04687                 NaN   29.2499        3.45411                 NaN
  227201.        2077.75                 NaN            NaN            NaN            NaN            NaN   59.4669        8.10383                 NaN   29.0491        3.38018                 NaN
  227301.        2077.78                 NaN            NaN            NaN            NaN            NaN   59.4305        8.09747                 NaN   29.0723        3.39979                 NaN
  227401.        2077.82                 NaN            NaN            NaN            NaN            NaN   59.3940        8.09111                 NaN   29.0954        3.41940                 NaN
  227501.        2077.85                 NaN            NaN            NaN            NaN            NaN   59.3576        8.08475                 NaN   29.1186        3.43901                 NaN
  227601.        2077.88                 NaN            NaN            NaN            NaN            NaN   59.3212        8.07838                 NaN   29.1418        3.45863                 NaN
  227701.        2077.91                 NaN            NaN            NaN            NaN            NaN   59.2848        8.07202                 NaN   29.1650        3.47825                 NaN
  227801.        2077.94                 NaN            NaN            NaN            NaN            NaN   59.2483        8.06566                 NaN   29.1881        3.49786                 NaN
  227901.        2077.98                 NaN            NaN            NaN            NaN            NaN   59.2119        8.05930                 NaN   29.2113        3.51748                 NaN
  228001.        2078.01                 NaN            NaN            NaN            NaN            NaN   58.9545        7.99789                 NaN   29.4292        3.61844                 NaN
  228101.        2078.04                 NaN            NaN            NaN            NaN            NaN   58.9217        7.99244                 NaN   29.4491        3.63670                 NaN
  228201.        2078.07                 NaN            NaN            NaN            NaN            NaN   58.8890        7.98700                 NaN   29.4691        3.65496                 NaN
  228301.        2078.11                 NaN            NaN            NaN            NaN            NaN   58.8562        7.98155                 NaN   29.4890        3.67323                 NaN
  228401.        2078.14                 NaN            NaN            NaN            NaN            NaN   58.8235        7.97611                 NaN   29.5089        3.69150                 NaN
  228501.        2078.18                 NaN            NaN            NaN            NaN            NaN   58.7907        7.97067                 NaN   29.5288        3.70976                 NaN
  228601.        2078.21                 NaN            NaN            NaN            NaN            NaN   58.7580        7.96522                 NaN   29.5488        3.72803                 NaN
  228701.        2078.24                 NaN            NaN            NaN            NaN            NaN   58.7252        7.95978                 NaN   29.5687        3.74630                 NaN
  228801.        2078.28                 NaN            NaN            NaN            NaN            NaN   58.6925        7.95433                 NaN   29.5886        3.76457                 NaN
  228901.        2078.31                 NaN            NaN            NaN            NaN            NaN   58.6597        7.94889                 NaN   29.6085        3.78284                 NaN
  229001.        2078.35                 NaN            NaN            NaN            NaN            NaN   58.6270        7.94344                 NaN   29.6285        3.80112                 NaN
  229101.        2078.38                 NaN            NaN            NaN            NaN            NaN   58.5942        7.93800                 NaN   29.6484        3.81939                 NaN
  229201.        2078.42                 NaN            NaN            NaN            NaN            NaN   58.5614        7.93255                 NaN   29.6683        3.83767                 NaN
  229301.        2078.46                 NaN            NaN            NaN            NaN            NaN   58.5287        7.92711                 NaN   29.6883        3.85594                 NaN
  229401.        2078.49                 NaN            NaN            NaN            NaN            NaN   58.4959        7.92166                 NaN   29.7082        3.87422                 NaN
  229501.        2078.53                 NaN            NaN            NaN            NaN            NaN   58.1738        7.84271                 NaN   29.9880        3.99548                 NaN
  229601.        2078.57                 NaN            NaN            NaN            NaN            NaN   58.1475        7.83891                 NaN   30.0021        4.01147                 NaN
  229701.        2078.60                 NaN            NaN            NaN            NaN            NaN   58.1212        7.83510                 NaN   30.0162        4.02745                 NaN
  229801.        2078.64                 NaN            NaN            NaN            NaN            NaN   58.0949        7.83130                 NaN   30.0304        4.04343                 NaN
  229901.        2078.68                 NaN            NaN            NaN            NaN            NaN   58.0686        7.82749                 NaN   30.0445        4.05941                 NaN
  230001.        2078.72                 NaN            NaN            NaN            NaN            NaN   58.0423        7.82369                 NaN   30.0586        4.07540                 NaN
  230101.        2078.75                 NaN            NaN            NaN            NaN            NaN   58.0159        7.81988                 NaN   30.0728        4.09139                 NaN
  230201.        2078.79                 NaN            NaN            NaN            NaN            NaN   57.9896        7.81608                 NaN   30.0869        4.10737                 NaN
  230301.        2078.83                 NaN            NaN            NaN            NaN            NaN   57.9633        7.81227                 NaN   30.1011        4.12336                 NaN
  230401.        2078.87                 NaN            NaN            NaN            NaN            NaN   58.1682        7.86719                 NaN   29.9076        4.05704                 NaN
  230501.        2078.91                 NaN            NaN            NaN            NaN            NaN   58.1354        7.86174                 NaN   29.9276        4.07533                 NaN
  230601.        2078.95                 NaN            NaN            NaN            NaN            NaN   58.1026        7.85630                 NaN   29.9475        4.09362                 NaN
  230701.        2078.99                 NaN            NaN            NaN            NaN            NaN   58.0698        7.85085                 NaN   29.9674        4.11191                 NaN
  230801.        2079.03                 NaN            NaN            NaN            NaN            NaN   58.0370        7.84540                 NaN   29.9874        4.13020                 NaN
  230901.        2079.07                 NaN            NaN            NaN            NaN            NaN   58.0042        7.83995                 NaN   30.0073        4.14849                 NaN
  231001.        2079.11                 NaN            NaN            NaN            NaN            NaN   57.9714        7.83450                 NaN   30.0273        4.16679                 NaN
  231101.        2079.15                 NaN            NaN            NaN            NaN            NaN   57.9386        7.82905                 NaN   30.0472        4.18508                 NaN
  231201.        2079.19                 NaN            NaN            NaN            NaN            NaN   57.7264        7.77802                 NaN   30.2283        4.26728                 NaN
  231301.        2079.23                 NaN            NaN            NaN            NaN            NaN   57.7000        7.77421                 NaN   30.2425        4.28327                 NaN
  231401.        2079.28                 NaN            NaN            NaN            NaN            NaN   57.6737        7.77041                 NaN   30.2566        4.29927                 NaN
  231501.        2079.32                 NaN            NaN            NaN            NaN            NaN   57.6474        7.76660                 NaN   30.2708        4.31527                 NaN
  231601.        2079.36                 NaN            NaN            NaN            NaN            NaN   57.6210        7.76279                 NaN   30.2849        4.33126                 NaN
  231701.        2079.40                 NaN            NaN            NaN            NaN            NaN   57.5947        7.75899                 NaN   30.2991        4.34726                 NaN
  231801.        2079.45                 NaN            NaN            NaN            NaN            NaN   57.5683        7.75518                 NaN   30.3132        4.36326                 NaN
  231901.        2079.49                 NaN            NaN            NaN            NaN            NaN   57.5420        7.75137                 NaN   30.3274        4.37926                 NaN
  232001.        2079.53                 NaN            NaN            NaN            NaN            NaN   57.5157        7.74756                 NaN   30.3415        4.39526                 NaN
  232101.        2079.58                 NaN            NaN            NaN            NaN            NaN   57.4893        7.74376                 NaN   30.3557        4.41126                 NaN
  232201.        2079.62                 NaN            NaN            NaN            NaN            NaN   57.4630        7.73995                 NaN   30.3698        4.42727                 NaN
  232301.        2079.67                 NaN            NaN            NaN            NaN            NaN   57.4366        7.73614                 NaN   30.3840        4.44327                 NaN
  232401.        2079.71                 NaN            NaN            NaN            NaN            NaN   57.4103        7.73234                 NaN   30.3981        4.45927                 NaN
  232501.        2079.75                 NaN            NaN            NaN            NaN            NaN   57.3035        7.70756                 NaN   30.4862        4.50274                 NaN
  232601.        2079.80                 NaN            NaN            NaN            NaN            NaN   57.2826        7.70518                 NaN   30.4953        4.51689                 NaN
  232701.        2079.85                 NaN            NaN            NaN            NaN            NaN   57.2617        7.70279                 NaN   30.5044        4.53103                 NaN
  232801.        2079.89                 NaN            NaN            NaN            NaN            NaN   57.2408        7.70041                 NaN   30.5136        4.54517                 NaN
