|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  25201.0        1417.46        3426.20        7.55380        4.23154     
  25301.0        1419.46        3426.47        7.55479        4.23147     
  25401.0        1421.45        3426.56        7.55480        4.23106     
  25501.0        1423.42        3426.66        7.55482        4.23066     
  25601.0        1425.38        3426.75        7.55485        4.23026     
  25701.0        1427.34        3426.83        7.55481        4.22983     
  25801.0        1429.28        3426.89        7.55468        4.22938     
  25901.0        1431.20        3426.96        7.55455        4.22893     
  26001.0        1433.12        3426.85        7.55351        4.22817     
  26101.0        1435.02        3427.35        7.55565        4.22851     
  26201.0        1436.92        3427.44        7.55566        4.22811     
  26301.0        1438.80        3427.53        7.55568        4.22772     
  26401.0        1440.67        3427.63        7.55572        4.22734     
  26501.0        1442.52        3427.69        7.55564        4.22691     
  26601.0        1444.37        3427.80        7.55578        4.22657     
  26701.0        1446.20        3428.03        7.55647        4.22642     
  26801.0        1448.03        3428.15        7.55664        4.22609     
  26901.0        1449.84        3428.27        7.55682        4.22576     
  27001.0        1451.64        3428.40        7.55700        4.22544     
  27101.0        1453.43        3428.52        7.55719        4.22513     
  27201.0        1455.21        3428.46        7.55641        4.22447     
  27301.0        1456.98        3428.58        7.55660        4.22415     
  27401.0        1458.73        3428.97        7.55820        4.22433     
  27501.0        1460.48        3429.13        7.55856        4.22408     
  27601.0        1462.21        3429.28        7.55893        4.22383     
  27701.0        1463.94        3429.44        7.55931        4.22359     
  27801.0        1465.65        3429.60        7.55970        4.22335     
  27901.0        1467.35        3429.76        7.56009        4.22312     
  28001.0        1469.04        3429.92        7.56049        4.22289     
  28101.0        1470.72        3430.09        7.56090        4.22266     
  28201.0        1472.39        3430.25        7.56131        4.22244     
  28301.0        1474.05        3430.52        7.56234        4.22243     
  28401.0        1475.70        3430.68        7.56269        4.22219     
  28501.0        1477.34        3430.84        7.56305        4.22196     
  28601.0        1478.97        3430.56        7.56110        4.22092     
  28701.0        1480.59        3430.85        7.56217        4.22094     
  28801.0        1482.20        3431.20        7.56361        4.22109     
  28901.0        1483.80        3431.38        7.56411        4.22090     
  29001.0        1485.39        3431.46        7.56401        4.22052     
  29101.0        1486.96        3431.42        7.56335        4.21994     
  29201.0        1488.53        3431.92        7.56555        4.22036     
  29301.0        1490.09        3432.07        7.56589        4.22013     
  29401.0        1491.64        3432.22        7.56624        4.21990     
  29501.0        1493.18        3432.38        7.56661        4.21969     
  29601.0        1494.71        3432.53        7.56697        4.21947     
  29701.0        1496.23        3432.72        7.56752        4.21932     
  29801.0        1497.74        3432.89        7.56793        4.21912     
  29901.0        1499.24        3433.05        7.56835        4.21893     
  30001.0        1500.73        3433.22        7.56878        4.21874     
  30101.0        1502.21        3433.39        7.56921        4.21856     
  30201.0        1503.68        3433.55        7.56965        4.21838     
  30301.0        1505.14        3433.73        7.57010        4.21820     
  30401.0        1506.60        3433.90        7.57056        4.21803     
  30501.0        1508.04        3434.07        7.57102        4.21787     
  30601.0        1509.48        3434.25        7.57149        4.21770     
  30701.0        1510.90        3434.42        7.57197        4.21754     
  30801.0        1512.32        3434.60        7.57245        4.21739     
  30901.0        1513.73        3434.78        7.57295        4.21724     
  31001.0        1515.12        3434.96        7.57344        4.21709     
  31101.0        1516.51        3435.11        7.57380        4.21689     
  31201.0        1517.89        3435.28        7.57425        4.21673     
  31301.0        1519.27        3435.49        7.57493        4.21665     
  31401.0        1520.63        3435.68        7.57544        4.21651     
  31501.0        1521.98        3435.91        7.57622        4.21647     
  31601.0        1523.33        3436.10        7.57680        4.21636     
  31701.0        1524.66        3436.29        7.57738        4.21625     
  31801.0        1525.99        3436.51        7.57809        4.21618     
  31901.0        1527.31        3436.71        7.57870        4.21609     
