|6.6.6
mars_t13_atl_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  50801.0        1361.32        29.4967        29.4967        100.000                 NaN   43.2214                 NaN   8.55277                 NaN   29.4967        29.4967        29.4967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50901.0        1362.50        29.4905        29.4905        100.000                 NaN   43.2272                 NaN   8.38474                 NaN   29.4905        29.4905        29.4905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51001.0        1363.68        29.4878        29.4878        100.000                 NaN   43.2269                 NaN   8.38835                 NaN   29.4878        29.4878        29.4878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51101.0        1364.86        29.4852        29.4852        100.000                 NaN   43.2266                 NaN   8.39197                 NaN   29.4852        29.4852        29.4852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51201.0        1366.03        29.4826        29.4826        100.000                 NaN   43.2263                 NaN   8.39558                 NaN   29.4826        29.4826        29.4826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51301.0        1367.21        29.4857        29.4857        100.000                 NaN   43.2197                 NaN   8.57739                 NaN   29.4857        29.4857        29.4857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51401.0        1368.37        29.4827        29.4827        100.000                 NaN   43.2195                 NaN   8.57832                 NaN   29.4827        29.4827        29.4827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51501.0        1369.54        29.4798        29.4798        100.000                 NaN   43.2193                 NaN   8.57925                 NaN   29.4798        29.4798        29.4798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51601.0        1370.70        29.4768        29.4768        100.000                 NaN   43.2191                 NaN   8.58019                 NaN   29.4768        29.4768        29.4768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51701.0        1371.86        29.4739        29.4739        100.000                 NaN   43.2189                 NaN   8.58113                 NaN   29.4739        29.4739        29.4739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1373.02        29.4709        29.4709        100.000                 NaN   43.2187                 NaN   8.58207                 NaN   29.4709        29.4709        29.4709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1374.18        29.4680        29.4680        100.000                 NaN   43.2185                 NaN   8.58302                 NaN   29.4680        29.4680        29.4680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1375.33        29.4651        29.4651        100.000                 NaN   43.2183                 NaN   8.58397                 NaN   29.4651        29.4651        29.4651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1376.48        29.4621        29.4621        100.000                 NaN   43.2181                 NaN   8.58492                 NaN   29.4621        29.4621        29.4621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52201.0        1377.62        29.4592        29.4592        100.000                 NaN   43.2179                 NaN   8.58588                 NaN   29.4592        29.4592        29.4592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52301.0        1378.77        29.4563        29.4563        100.000                 NaN   43.2177                 NaN   8.58684                 NaN   29.4563        29.4563        29.4563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52401.0        1379.91        29.4534        29.4534        100.000                 NaN   43.2175                 NaN   8.58780                 NaN   29.4534        29.4534        29.4534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52501.0        1381.05        29.4537        29.4537        100.000                 NaN   43.2171                 NaN   8.59603                 NaN   29.4537        29.4537        29.4537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52601.0        1382.18        29.4510        29.4510        100.000                 NaN   43.2169                 NaN   8.59760                 NaN   29.4510        29.4510        29.4510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52701.0        1383.32        29.4484        29.4484        100.000                 NaN   43.2166                 NaN   8.59917                 NaN   29.4484        29.4484        29.4484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52801.0        1384.45        29.4458        29.4458        100.000                 NaN   43.2164                 NaN   8.60074                 NaN   29.4458        29.4458        29.4458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52901.0        1385.57        29.4432        29.4432        100.000                 NaN   43.2162                 NaN   8.60232                 NaN   29.4432        29.4432        29.4432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53001.0        1386.70        29.4406        29.4406        100.000                 NaN   43.2160                 NaN   8.60390                 NaN   29.4406        29.4406        29.4406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53101.0        1387.82        29.4380        29.4380        100.000                 NaN   43.2158                 NaN   8.60548                 NaN   29.4380        29.4380        29.4380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53201.0        1388.94        29.4354        29.4354        100.000                 NaN   43.2156                 NaN   8.60707                 NaN   29.4354        29.4354        29.4354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53301.0        1390.05        29.4329        29.4329        100.000                 NaN   43.2154                 NaN   8.60865                 NaN   29.4329        29.4329        29.4329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53401.0        1391.17        29.4303        29.4303        100.000                 NaN   43.2152                 NaN   8.61025                 NaN   29.4303        29.4303        29.4303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53501.0        1392.28        29.4277        29.4277        100.000                 NaN   43.2150                 NaN   8.61184                 NaN   29.4277        29.4277        29.4277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53601.0        1393.39        29.4243        29.4243        100.000                 NaN   43.2148                 NaN   8.61308                 NaN   29.4243        29.4243        29.4243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53701.0        1394.49        29.4209        29.4209        100.000                 NaN   43.2146                 NaN   8.61431                 NaN   29.4209        29.4209        29.4209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53801.0        1395.60        29.4176        29.4176        100.000                 NaN   43.2144                 NaN   8.61555                 NaN   29.4176        29.4176        29.4176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53901.0        1396.70        29.4142        29.4142        100.000                 NaN   43.2142                 NaN   8.61679                 NaN   29.4142        29.4142        29.4142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54001.0        1397.79        29.4108        29.4108        100.000                 NaN   43.2140                 NaN   8.61804                 NaN   29.4108        29.4108        29.4108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54101.0        1398.89        29.4075        29.4075        100.000                 NaN   43.2138                 NaN   8.61928                 NaN   29.4075        29.4075        29.4075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54201.0        1399.98        29.4041        29.4041        100.000                 NaN   43.2136                 NaN   8.62054                 NaN   29.4041        29.4041        29.4041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54301.0        1401.07        29.4008        29.4008        100.000                 NaN   43.2134                 NaN   8.62179                 NaN   29.4008        29.4008        29.4008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54401.0        1402.16        29.3974        29.3974        100.000                 NaN   43.2133                 NaN   8.62306                 NaN   29.3974        29.3974        29.3974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54501.0        1403.24        29.3941        29.3941        100.000                 NaN   43.2131                 NaN   8.62432                 NaN   29.3941        29.3941        29.3941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54601.0        1404.32        29.3908        29.3908        100.000                 NaN   43.2129                 NaN   8.62559                 NaN   29.3908        29.3908        29.3908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54701.0        1405.40        29.3875        29.3875        100.000                 NaN   43.2127                 NaN   8.62686                 NaN   29.3875        29.3875        29.3875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54801.0        1406.48        29.3842        29.3842        100.000                 NaN   43.2125                 NaN   8.62814                 NaN   29.3842        29.3842        29.3842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54901.0        1407.55        29.3809        29.3809        100.000                 NaN   43.2123                 NaN   8.62942                 NaN   29.3809        29.3809        29.3809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55001.0        1408.63        29.3777        29.3777        100.000                 NaN   43.2121                 NaN   8.63071                 NaN   29.3777        29.3777        29.3777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55101.0        1409.69        29.3744        29.3744        100.000                 NaN   43.2119                 NaN   8.63200                 NaN   29.3744        29.3744        29.3744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55201.0        1410.76        29.3711        29.3711        100.000                 NaN   43.2118                 NaN   8.63329                 NaN   29.3711        29.3711        29.3711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55301.0        1411.82        29.3679        29.3679        100.000                 NaN   43.2116                 NaN   8.63459                 NaN   29.3679        29.3679        29.3679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55401.0        1412.88        29.3646        29.3646        100.000                 NaN   43.2114                 NaN   8.63589                 NaN   29.3646        29.3646        29.3646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55501.0        1413.94        29.3683        29.3683        100.000                 NaN   43.2106                 NaN   8.65300                 NaN   29.3683        29.3683        29.3683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55601.0        1415.00        29.3654        29.3654        100.000                 NaN   43.2104                 NaN   8.65508                 NaN   29.3654        29.3654        29.3654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55701.0        1416.05        29.3626        29.3626        100.000                 NaN   43.2102                 NaN   8.65716                 NaN   29.3626        29.3626        29.3626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55801.0        1417.10        29.3597        29.3597        100.000                 NaN   43.2100                 NaN   8.65924                 NaN   29.3597        29.3597        29.3597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55901.0        1418.15        29.3568        29.3568        100.000                 NaN   43.2098                 NaN   8.66133                 NaN   29.3568        29.3568        29.3568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56001.0        1419.19        29.3540        29.3540        100.000                 NaN   43.2095                 NaN   8.66342                 NaN   29.3540        29.3540        29.3540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56101.0        1420.24        29.3511        29.3511        100.000                 NaN   43.2093                 NaN   8.66551                 NaN   29.3511        29.3511        29.3511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56201.0        1421.28        29.3483        29.3483        100.000                 NaN   43.2091                 NaN   8.66761                 NaN   29.3483        29.3483        29.3483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56301.0        1422.31        29.3455        29.3455        100.000                 NaN   43.2089                 NaN   8.66970                 NaN   29.3455        29.3455        29.3455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56401.0        1423.35        29.3427        29.3427        100.000                 NaN   43.2087                 NaN   8.67180                 NaN   29.3427        29.3427        29.3427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56501.0        1424.38        29.3398        29.3398        100.000                 NaN   43.2085                 NaN   8.67390                 NaN   29.3398        29.3398        29.3398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56601.0        1425.41        29.3370        29.3370        100.000                 NaN   43.2083                 NaN   8.67600                 NaN   29.3370        29.3370        29.3370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56701.0        1426.44        29.3342        29.3342        100.000                 NaN   43.2081                 NaN   8.67811                 NaN   29.3342        29.3342        29.3342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56801.0        1427.46        29.3314        29.3314        100.000                 NaN   43.2079                 NaN   8.68021                 NaN   29.3314        29.3314        29.3314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56901.0        1428.48        29.3287        29.3287        100.000                 NaN   43.2077                 NaN   8.68232                 NaN   29.3287        29.3287        29.3287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57001.0        1429.50        29.3259        29.3259        100.000                 NaN   43.2075                 NaN   8.68443                 NaN   29.3259        29.3259        29.3259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57101.0        1430.52        29.3231        29.3231        100.000                 NaN   43.2073                 NaN   8.68655                 NaN   29.3231        29.3231        29.3231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57201.0        1431.54        29.3204        29.3204        100.000                 NaN   43.2071                 NaN   8.68866                 NaN   29.3204        29.3204        29.3204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57301.0        1432.55        29.3176        29.3176        100.000                 NaN   43.2069                 NaN   8.69078                 NaN   29.3176        29.3176        29.3176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57401.0        1433.56        29.3149        29.3149        100.000                 NaN   43.2066                 NaN   8.69290                 NaN   29.3149        29.3149        29.3149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57501.0        1434.56        29.3121        29.3121        100.000                 NaN   43.2064                 NaN   8.69502                 NaN   29.3121        29.3121        29.3121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57601.0        1435.57        29.3094        29.3094        100.000                 NaN   43.2062                 NaN   8.69714                 NaN   29.3094        29.3094        29.3094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57701.0        1436.57        29.3067        29.3067        100.000                 NaN   43.2060                 NaN   8.69923                 NaN   29.3067        29.3067        29.3067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57801.0        1437.57        29.3040        29.3040        100.000                 NaN   43.2059                 NaN   8.70085                 NaN   29.3040        29.3040        29.3040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57901.0        1438.57        29.3013        29.3013        100.000                 NaN   43.2057                 NaN   8.70248                 NaN   29.3013        29.3013        29.3013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58001.0        1439.56        29.2987        29.2987        100.000                 NaN   43.2055                 NaN   8.70411                 NaN   29.2987        29.2987        29.2987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58101.0        1440.55        29.2960        29.2960        100.000                 NaN   43.2053                 NaN   8.70574                 NaN   29.2960        29.2960        29.2960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58201.0        1441.54        29.2934        29.2934        100.000                 NaN   43.2051                 NaN   8.70737                 NaN   29.2934        29.2934        29.2934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58301.0        1442.53        29.2907        29.2907        100.000                 NaN   43.2049                 NaN   8.70901                 NaN   29.2907        29.2907        29.2907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58401.0        1443.51        29.2881        29.2881        100.000                 NaN   43.2047                 NaN   8.71065                 NaN   29.2881        29.2881        29.2881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58501.0        1444.50        29.2855        29.2855        100.000                 NaN   43.2045                 NaN   8.71229                 NaN   29.2855        29.2855        29.2855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58601.0        1445.47        29.2860        29.2860        100.000                 NaN   43.2042                 NaN   8.71868                 NaN   29.2860        29.2860        29.2860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58701.0        1446.45        29.2837        29.2837        100.000                 NaN   43.2040                 NaN   8.72085                 NaN   29.2837        29.2837        29.2837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58801.0        1447.43        29.2814        29.2814        100.000                 NaN   43.2038                 NaN   8.72302                 NaN   29.2814        29.2814        29.2814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58901.0        1448.40        29.2792        29.2792        100.000                 NaN   43.2036                 NaN   8.72519                 NaN   29.2792        29.2792        29.2792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59001.0        1449.37        29.2769        29.2769        100.000                 NaN   43.2034                 NaN   8.72736                 NaN   29.2769        29.2769        29.2769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59101.0        1450.34        29.2747        29.2747        100.000                 NaN   43.2032                 NaN   8.72954                 NaN   29.2747        29.2747        29.2747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59201.0        1451.30        29.2725        29.2725        100.000                 NaN   43.2030                 NaN   8.73171                 NaN   29.2725        29.2725        29.2725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59301.0        1452.26        29.2703        29.2703        100.000                 NaN   43.2028                 NaN   8.73389                 NaN   29.2703        29.2703        29.2703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59401.0        1453.22        29.2680        29.2680        100.000                 NaN   43.2026                 NaN   8.73608                 NaN   29.2680        29.2680        29.2680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59501.0        1454.18        29.2656        29.2656        100.000                 NaN   43.2024                 NaN   8.73817                 NaN   29.2656        29.2656        29.2656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59601.0        1455.13        29.2626        29.2626        100.000                 NaN   43.2022                 NaN   8.74012                 NaN   29.2626        29.2626        29.2626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59701.0        1456.09        29.2597        29.2597        100.000                 NaN   43.2020                 NaN   8.74206                 NaN   29.2597        29.2597        29.2597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59801.0        1457.04        29.2567        29.2567        100.000                 NaN   43.2018                 NaN   8.74401                 NaN   29.2567        29.2567        29.2567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59901.0        1457.99        29.2538        29.2538        100.000                 NaN   43.2016                 NaN   8.74595                 NaN   29.2538        29.2538        29.2538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60001.0        1458.93        29.2509        29.2509        100.000                 NaN   43.2015                 NaN   8.74791                 NaN   29.2509        29.2509        29.2509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60101.0        1459.87        29.2480        29.2480        100.000                 NaN   43.2013                 NaN   8.74986                 NaN   29.2480        29.2480        29.2480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60201.0        1460.81        29.2451        29.2451        100.000                 NaN   43.2011                 NaN   8.75182                 NaN   29.2451        29.2451        29.2451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60301.0        1461.75        29.2422        29.2422        100.000                 NaN   43.2009                 NaN   8.75378                 NaN   29.2422        29.2422        29.2422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60401.0        1462.69        29.2393        29.2393        100.000                 NaN   43.2007                 NaN   8.75574                 NaN   29.2393        29.2393        29.2393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60501.0        1463.62        29.2365        29.2365        100.000                 NaN   43.2005                 NaN   8.75770                 NaN   29.2365        29.2365        29.2365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60601.0        1464.55        29.2336        29.2336        100.000                 NaN   43.2004                 NaN   8.75967                 NaN   29.2336        29.2336        29.2336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60701.0        1465.48        29.2308        29.2308        100.000                 NaN   43.2002                 NaN   8.76164                 NaN   29.2308        29.2308        29.2308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1466.41        29.2279        29.2279        100.000                 NaN   43.2000                 NaN   8.76361                 NaN   29.2279        29.2279        29.2279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1467.33        29.2251        29.2251        100.000                 NaN   43.1998                 NaN   8.76559                 NaN   29.2251        29.2251        29.2251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1468.25        29.2223        29.2223        100.000                 NaN   43.1996                 NaN   8.76756                 NaN   29.2223        29.2223        29.2223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1469.17        29.2195        29.2195        100.000                 NaN   43.1994                 NaN   8.76954                 NaN   29.2195        29.2195        29.2195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1470.09        29.2167        29.2167        100.000                 NaN   43.1993                 NaN   8.77153                 NaN   29.2167        29.2167        29.2167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1471.00        29.2139        29.2139        100.000                 NaN   43.1991                 NaN   8.77351                 NaN   29.2139        29.2139        29.2139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1471.92        29.2111        29.2111        100.000                 NaN   43.1989                 NaN   8.77550                 NaN   29.2111        29.2111        29.2111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1472.83        29.2083        29.2083        100.000                 NaN   43.1987                 NaN   8.77749                 NaN   29.2083        29.2083        29.2083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61601.0        1473.73        29.2055        29.2055        100.000                 NaN   43.1985                 NaN   8.77948                 NaN   29.2055        29.2055        29.2055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61701.0        1474.64        29.2028        29.2028        100.000                 NaN   43.1984                 NaN   8.78148                 NaN   29.2028        29.2028        29.2028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61801.0        1475.54        29.2000        29.2000        100.000                 NaN   43.1982                 NaN   8.78348                 NaN   29.2000        29.2000        29.2000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61901.0        1476.44        29.2068        29.2068        100.000                 NaN   43.1975                 NaN   8.79963                 NaN   29.2068        29.2068        29.2068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62001.0        1477.34        29.2045        29.2045        100.000                 NaN   43.1973                 NaN   8.80219                 NaN   29.2045        29.2045        29.2045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62101.0        1478.23        29.2021        29.2021        100.000                 NaN   43.1971                 NaN   8.80476                 NaN   29.2021        29.2021        29.2021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62201.0        1479.13        29.1998        29.1998        100.000                 NaN   43.1969                 NaN   8.80733                 NaN   29.1998        29.1998        29.1998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62301.0        1480.02        29.1975        29.1975        100.000                 NaN   43.1967                 NaN   8.80990                 NaN   29.1975        29.1975        29.1975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
