|6.6.6
mars_ma79_atl_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  29101.0        1029.83                 NaN   57.9505        16.7965                 NaN   25.2530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29201.0        1031.74                 NaN   57.9505        16.7962                 NaN   25.2533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29301.0        1033.64                 NaN   57.9507        16.8007                 NaN   25.2486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29401.0        1035.54                 NaN   57.9507        16.8004                 NaN   25.2489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29501.0        1037.44                 NaN   57.9507        16.8000                 NaN   25.2493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29601.0        1039.33                 NaN   57.9508        16.7997                 NaN   25.2496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29701.0        1041.22                 NaN   57.9508        16.7993                 NaN   25.2499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29801.0        1043.11                 NaN   57.9508        16.7990                 NaN   25.2502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29901.0        1044.99                 NaN   57.9508        16.7986                 NaN   25.2505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30001.0        1046.87                 NaN   57.9509        16.7983                 NaN   25.2509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30101.0        1048.74                 NaN   57.9492        16.8374                 NaN   25.2134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30201.0        1050.61                 NaN   57.9493        16.8370                 NaN   25.2138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30301.0        1052.48                 NaN   57.9493        16.8366                 NaN   25.2141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30401.0        1054.34                 NaN   57.9493        16.8362                 NaN   25.2145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30501.0        1056.20                 NaN   57.9493        16.8358                 NaN   25.2149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30601.0        1058.06                 NaN   57.9456        16.9040                 NaN   25.1504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30701.0        1059.91                 NaN   57.9457        16.9021                 NaN   25.1522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30801.0        1061.75                 NaN   57.9458        16.9003                 NaN   25.1539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30901.0        1063.60                 NaN   57.9459        16.8985                 NaN   25.1557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31001.0        1065.44                 NaN   57.9460        16.8966                 NaN   25.1574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31101.0        1067.27                 NaN   57.9461        16.8948                 NaN   25.1591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31201.0        1069.11                 NaN   57.9462        16.8929                 NaN   25.1609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31301.0        1070.93                 NaN   57.9463        16.8911                 NaN   25.1626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31401.0        1072.76                 NaN   57.9464        16.8892                 NaN   25.1644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31501.0        1074.58                 NaN   57.9465        16.8874                 NaN   25.1661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31601.0        1076.40                 NaN   57.9466        16.8856                 NaN   25.1679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31701.0        1078.21                 NaN   57.9510        16.8069                 NaN   25.2421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31801.0        1080.02                 NaN   57.9511        16.8059                 NaN   25.2430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31901.0        1081.82                 NaN   57.9506        16.8066                 NaN   25.2428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32001.0        1083.62                 NaN   57.9506        16.8057                 NaN   25.2437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32101.0        1085.42                 NaN   57.9512        16.7963                 NaN   25.2525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32201.0        1087.22                 NaN   57.9511        16.7962                 NaN   25.2527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32301.0        1089.01                 NaN   57.9458        16.9191                 NaN   25.1351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32401.0        1090.79                 NaN   57.9459        16.9172                 NaN   25.1369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32501.0        1092.58                 NaN   57.9490        16.8376                 NaN   25.2134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32601.0        1094.36                 NaN   57.9490        16.8367                 NaN   25.2143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32701.0        1096.13                 NaN   57.9490        16.8357                 NaN   25.2153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32801.0        1097.90                 NaN   57.9491        16.8347                 NaN   25.2162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32901.0        1099.67                 NaN   57.9491        16.8338                 NaN   25.2171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33001.0        1101.44                 NaN   57.9482        16.8541                 NaN   25.1977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33101.0        1103.20                 NaN   57.9470        16.8711                 NaN   25.1819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33201.0        1104.95                 NaN   57.9471        16.8699                 NaN   25.1830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33301.0        1106.71                 NaN   57.9471        16.8688                 NaN   25.1841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33401.0        1108.46                 NaN   57.9472        16.8676                 NaN   25.1853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33501.0        1110.20                 NaN   57.9472        16.8664                 NaN   25.1864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33601.0        1111.94                 NaN   57.9472        16.8653                 NaN   25.1875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33701.0        1113.68                 NaN   57.9473        16.8641                 NaN   25.1886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33801.0        1115.42                 NaN   57.9473        16.8629                 NaN   25.1898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33901.0        1117.15                 NaN   57.9473        16.8618                 NaN   25.1909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34001.0        1118.88                 NaN   57.9474        16.8606                 NaN   25.1921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34101.0        1120.60                 NaN   57.9511        16.7786                 NaN   25.2703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34201.0        1122.32                 NaN   57.9511        16.7784                 NaN   25.2706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34301.0        1124.04                 NaN   57.9511        16.7781                 NaN   25.2708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34401.0        1125.75                 NaN   57.9500        16.8079                 NaN   25.2421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34501.0        1127.46                 NaN   57.9500        16.8060                 NaN   25.2440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34601.0        1129.16                 NaN   57.9501        16.8044                 NaN   25.2455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34701.0        1130.87                 NaN   57.9502        16.8027                 NaN   25.2471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34801.0        1132.56                 NaN   57.9502        16.8011                 NaN   25.2486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34901.0        1134.26                 NaN   57.9503        16.7995                 NaN   25.2502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35001.0        1135.95                 NaN   57.9503        16.7979                 NaN   25.2517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1137.64                 NaN   57.9504        16.7963                 NaN   25.2533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1139.32                 NaN   57.9505        16.7947                 NaN   25.2548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1141.00                 NaN   57.9505        16.7931                 NaN   25.2563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1142.68                 NaN   57.9499        16.7977                 NaN   25.2524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1144.35                 NaN   57.9424        16.9520                 NaN   25.1056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1146.02                 NaN   57.9425        16.9493                 NaN   25.1082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1147.69                 NaN   57.9506        16.7885                 NaN   25.2609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1149.35                 NaN   57.9506        16.7888                 NaN   25.2607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1151.01                 NaN   57.9505        16.7890                 NaN   25.2605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1152.67                 NaN   57.9504        16.7893                 NaN   25.2603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1154.32                 NaN   57.9504        16.7896                 NaN   25.2601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1155.97                 NaN   57.9503        16.7899                 NaN   25.2599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1157.61                 NaN   57.9502        16.7901                 NaN   25.2597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1159.25                 NaN   57.9501        16.7904                 NaN   25.2595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1160.89                 NaN   57.9501        16.7906                 NaN   25.2593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1162.52                 NaN   57.9500        16.7909                 NaN   25.2591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1164.15                 NaN   57.9503        16.7816                 NaN   25.2681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1165.78                 NaN   57.9503        16.7809                 NaN   25.2687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1167.41                 NaN   57.9503        16.7803                 NaN   25.2694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37001.0        1169.03                 NaN   57.9502        16.7797                 NaN   25.2701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37101.0        1170.64                 NaN   57.9502        16.7791                 NaN   25.2707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37201.0        1172.26                 NaN   57.9502        16.7784                 NaN   25.2714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37301.0        1173.87                 NaN   57.9501        16.7778                 NaN   25.2720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37401.0        1175.47                 NaN   57.9501        16.7772                 NaN   25.2727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37501.0        1177.07                 NaN   57.9501        16.7766                 NaN   25.2734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37601.0        1178.67                 NaN   57.9500        16.7759                 NaN   25.2740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37701.0        1180.27                 NaN   57.9500        16.7753                 NaN   25.2747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37801.0        1181.86                 NaN   57.9500        16.7747                 NaN   25.2754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37901.0        1183.45                 NaN   57.9499        16.7741                 NaN   25.2760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38001.0        1185.04                 NaN   57.9499        16.7734                 NaN   25.2767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38101.0        1186.62                 NaN   57.9498        16.7728                 NaN   25.2774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38201.0        1188.20                 NaN   57.9498        16.7722                 NaN   25.2781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38301.0        1189.77                 NaN   57.9498        16.7715                 NaN   25.2787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38401.0        1191.34                 NaN   57.9497        16.7709                 NaN   25.2794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38501.0        1192.91                 NaN   57.9471        16.8411                 NaN   25.2118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38601.0        1194.48                 NaN   57.9471        16.8390                 NaN   25.2139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38701.0        1196.04                 NaN   57.9471        16.8369                 NaN   25.2160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38801.0        1197.60                 NaN   57.9471        16.8348                 NaN   25.2181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38901.0        1199.15                 NaN   57.9496        16.7663                 NaN   25.2841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39001.0        1200.70                 NaN   57.9495        16.7654                 NaN   25.2851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39101.0        1202.25                 NaN   57.9495        16.7644                 NaN   25.2861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39201.0        1203.80                 NaN   57.9495        16.7635                 NaN   25.2870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39301.0        1205.34                 NaN   57.9485        16.7749                 NaN   25.2766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39401.0        1206.87                 NaN   57.9484        16.7737                 NaN   25.2778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39501.0        1208.41                 NaN   57.9493        16.7633                 NaN   25.2874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39601.0        1209.94                 NaN   57.9493        16.7618                 NaN   25.2890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39701.0        1211.47                 NaN   57.9492        16.7602                 NaN   25.2905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39801.0        1212.99                 NaN   57.9492        16.7587                 NaN   25.2920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39901.0        1214.51                 NaN   57.9492        16.7572                 NaN   25.2936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40001.0        1216.03                 NaN   57.9492        16.7554                 NaN   25.2954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40101.0        1217.54                 NaN   57.9492        16.7539                 NaN   25.2969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40201.0        1219.06                 NaN   57.9492        16.7524                 NaN   25.2984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40301.0        1220.56                 NaN   57.9491        16.7509                 NaN   25.2999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40401.0        1222.07                 NaN   57.9491        16.7495                 NaN   25.3014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40501.0        1223.57                 NaN   57.9491        16.7480                 NaN   25.3029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40601.0        1225.07                 NaN   57.9490        16.7465                 NaN   25.3044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40701.0        1226.56                 NaN   57.9490        16.7451                 NaN   25.3059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40801.0        1228.05                 NaN   57.9490        16.7436                 NaN   25.3074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40901.0        1229.54                 NaN   57.9489        16.7421                 NaN   25.3089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41001.0        1231.02                 NaN   57.9489        16.7407                 NaN   25.3104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
