|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  19001.0        1266.71        3459.05        7.65527        4.27650     
  19101.0        1269.61        3458.99        7.65448        4.27568     
  19201.0        1272.48        3458.96        7.65383        4.27491     
  19301.0        1275.34        3458.76        7.65235        4.27384     
  19401.0        1278.19        3458.65        7.65131        4.27293     
  19501.0        1281.02        3458.55        7.65028        4.27204     
  19601.0        1283.83        3458.44        7.64927        4.27115     
  19701.0        1286.63        3457.61        7.64452        4.26895     
  19801.0        1289.40        3458.33        7.64771        4.26953     
  19901.0        1292.17        3458.24        7.64680        4.26868     
  20001.0        1294.91        3458.16        7.64589        4.26784     
  20101.0        1297.65        3458.32        7.64628        4.26746     
  20201.0        1300.36        3458.26        7.64549        4.26667     
  20301.0        1303.06        3458.21        7.64472        4.26588     
  20401.0        1305.74        3457.96        7.64297        4.26475     
  20501.0        1308.41        3458.10        7.64322        4.26432     
  20601.0        1311.06        3458.05        7.64248        4.26355     
  20701.0        1313.70        3457.96        7.64154        4.26272     
  20801.0        1316.32        3458.04        7.64144        4.26217     
  20901.0        1318.93        3458.05        7.64100        4.26151     
  21001.0        1321.52        3457.82        7.63931        4.26041     
  21101.0        1324.09        3457.89        7.63923        4.25989     
  21201.0        1326.65        3457.97        7.63916        4.25937     
  21301.0        1329.20        3458.05        7.63911        4.25885     
  21401.0        1331.73        3458.01        7.63843        4.25812     
  21501.0        1334.24        3457.78        7.63674        4.25704     
  21601.0        1336.74        3457.55        7.63508        4.25596     
  21701.0        1339.23        3457.32        7.63343        4.25489     
  21801.0        1341.70        3457.10        7.63180        4.25383     
  21901.0        1344.16        3457.93        7.63561        4.25470     
  22001.0        1346.60        3457.90        7.63500        4.25401     
  22101.0        1349.02        3457.88        7.63441        4.25332     
  22201.0        1351.44        3457.86        7.63383        4.25264     
  22301.0        1353.83        3457.84        7.63326        4.25197     
  22401.0        1356.22        3457.82        7.63270        4.25130     
  22501.0        1358.59        3457.81        7.63215        4.25064     
  22601.0        1360.94        3458.48        7.63513        4.25123     
  22701.0        1363.29        3458.53        7.63488        4.25068     
  22801.0        1365.61        3458.56        7.63458        4.25011     
  22901.0        1367.93        3458.58        7.63419        4.24951     
  23001.0        1370.23        3458.59        7.63381        4.24893     
  23101.0        1372.51        3458.62        7.63344        4.24834     
  23201.0        1374.78        3458.64        7.63309        4.24776     
  23301.0        1377.04        3458.67        7.63275        4.24719     
  23401.0        1379.29        3458.69        7.63242        4.24663     
  23501.0        1381.52        3458.72        7.63210        4.24607     
  23601.0        1383.74        3458.76        7.63179        4.24552     
  23701.0        1385.94        3458.79        7.63149        4.24497     
  23801.0        1388.13        3458.83        7.63120        4.24443     
  23901.0        1390.31        3458.87        7.63092        4.24389     
  24001.0        1392.48        3458.91        7.63065        4.24336     
  24101.0        1394.63        3458.92        7.63026        4.24279     
  24201.0        1396.77        3458.94        7.62988        4.24222     
  24301.0        1398.89        3458.96        7.62951        4.24166     
  24401.0        1401.01        3458.98        7.62916        4.24111     
  24501.0        1403.11        3459.01        7.62882        4.24056     
  24601.0        1405.20        3459.42        7.63047        4.24073     
  24701.0        1407.27        3459.51        7.63047        4.24031     
  24801.0        1409.33        3459.60        7.63048        4.23989     
  24901.0        1411.38        3459.70        7.63050        4.23948     
  25001.0        1413.42        3459.79        7.63053        4.23907     
  25101.0        1415.44        3459.89        7.63056        4.23867     
  25201.0        1417.46        3459.99        7.63061        4.23828     
  25301.0        1419.46        3460.09        7.63066        4.23789     
  25401.0        1421.45        3460.20        7.63073        4.23750     
  25501.0        1423.42        3460.30        7.63080        4.23712     
  25601.0        1425.38        3460.41        7.63088        4.23675     
  25701.0        1427.34        3460.49        7.63083        4.23633     
  25801.0        1429.28        3460.55        7.63069        4.23588     
  25901.0        1431.20        3460.62        7.63056        4.23544     
  26001.0        1433.12        3460.69        7.63044        4.23500     
  26101.0        1435.02        3460.76        7.63033        4.23457     
  26201.0        1436.92        3460.83        7.63023        4.23414     
  26301.0        1438.80        3460.91        7.63013        4.23372     
  26401.0        1440.67        3460.98        7.63005        4.23330     
  26501.0        1442.52        3461.06        7.62997        4.23289     
