|6.6.6
mars_kc08_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  28801.0        1482.20        3437.84        7.59859        4.24334     
  28901.0        1483.80        3437.96        7.59866        4.24300     
  29001.0        1485.39        3438.57        7.60131        4.24359     
  29101.0        1486.96        3438.72        7.60153        4.24331     
  29201.0        1488.53        3438.86        7.60172        4.24301     
  29301.0        1490.09        3439.00        7.60191        4.24272     
  29401.0        1491.64        3439.15        7.60210        4.24243     
  29501.0        1493.18        3439.29        7.60230        4.24215     
  29601.0        1494.71        3439.44        7.60252        4.24187     
  29701.0        1496.23        3439.58        7.60274        4.24159     
  29801.0        1497.74        3439.73        7.60296        4.24132     
  29901.0        1499.24        3439.88        7.60320        4.24106     
  30001.0        1500.73        3440.03        7.60344        4.24080     
  30101.0        1502.21        3440.19        7.60370        4.24054     
  30201.0        1503.68        3440.34        7.60396        4.24029     
  30301.0        1505.14        3440.50        7.60423        4.24004     
  30401.0        1506.60        3440.65        7.60450        4.23980     
  30501.0        1508.04        3440.81        7.60479        4.23956     
  30601.0        1509.48        3440.97        7.60508        4.23932     
  30701.0        1510.90        3441.13        7.60538        4.23909     
  30801.0        1512.32        3441.30        7.60569        4.23886     
  30901.0        1513.73        3441.46        7.60600        4.23864     
  31001.0        1515.12        3441.63        7.60632        4.23842     
  31101.0        1516.51        3441.78        7.60660        4.23819     
  31201.0        1517.89        3441.94        7.60687        4.23795     
  31301.0        1519.27        3442.10        7.60716        4.23772     
  31401.0        1520.63        3442.26        7.60745        4.23750     
  31501.0        1521.98        3442.55        7.60842        4.23752     
  31601.0        1523.33        3442.74        7.60886        4.23735     
  31701.0        1524.66        3442.93        7.60931        4.23719     
  31801.0        1525.99        3443.12        7.60977        4.23703     
  31901.0        1527.31        3443.31        7.61023        4.23687     
  32001.0        1528.62        3443.50        7.61070        4.23672     
  32101.0        1529.93        3443.68        7.61109        4.23654     
  32201.0        1531.22        3443.85        7.61141        4.23634     
  32301.0        1532.51        3444.01        7.61174        4.23614     
  32401.0        1533.78        3444.18        7.61207        4.23594     
  32501.0        1535.05        3444.35        7.61241        4.23575     
  32601.0        1536.32        3444.52        7.61276        4.23556     
  32701.0        1537.57        3444.69        7.61311        4.23538     
  32801.0        1538.81        3444.86        7.61347        4.23519     
  32901.0        1540.05        3445.03        7.61383        4.23502     
  33001.0        1541.28        3445.21        7.61421        4.23484     
  33101.0        1542.50        3445.38        7.61458        4.23467     
  33201.0        1543.71        3445.56        7.61497        4.23450     
  33301.0        1544.92        3445.73        7.61536        4.23434     
  33401.0        1546.12        3445.91        7.61575        4.23418     
  33501.0        1547.31        3446.09        7.61615        4.23402     
  33601.0        1548.49        3446.27        7.61656        4.23387     
  33701.0        1549.66        3446.45        7.61698        4.23372     
  33801.0        1550.83        3446.64        7.61740        4.23357     
  33901.0        1551.99        3446.82        7.61782        4.23343     
  34001.0        1553.14        3447.00        7.61825        4.23329     
  34101.0        1554.28        3447.19        7.61869        4.23315     
  34201.0        1555.42        3447.38        7.61913        4.23302     
  34301.0        1556.55        3447.78        7.62069        4.23330     
  34401.0        1557.67        3447.98        7.62120        4.23319     
  34501.0        1558.78        3448.18        7.62170        4.23308     
  34601.0        1559.89        3448.38        7.62222        4.23298     
  34701.0        1560.99        3448.58        7.62274        4.23288     
  34801.0        1562.08        3448.78        7.62327        4.23279     
  34901.0        1563.17        3448.98        7.62380        4.23269     
  35001.0        1564.25        3449.19        7.62433        4.23260     
  35101.0        1565.32        3449.39        7.62488        4.23252     
  35201.0        1566.38        3449.60        7.62542        4.23243     
  35301.0        1567.44        3449.80        7.62598        4.23235     
  35401.0        1568.49        3450.01        7.62653        4.23228     
  35501.0        1569.53        3450.22        7.62710        4.23220     
  35601.0        1570.57        3450.43        7.62767        4.23213     
  35701.0        1571.60        3450.64        7.62824        4.23206     
  35801.0        1572.62        3450.85        7.62882        4.23200     
  35901.0        1573.64        3451.07        7.62940        4.23193     
  36001.0        1574.65        3451.28        7.62999        4.23187     
  36101.0        1575.65        3451.49        7.63058        4.23182     
  36201.0        1576.65        3451.71        7.63118        4.23176     
  36301.0        1577.64        3451.92        7.63177        4.23171     
  36401.0        1578.62        3452.13        7.63235        4.23165     
  36501.0        1579.60        3452.35        7.63293        4.23159     
  36601.0        1580.57        3452.56        7.63352        4.23154     
  36701.0        1581.53        3452.77        7.63412        4.23149     
  36801.0        1582.49        3452.99        7.63472        4.23144     
  36901.0        1583.44        3453.20        7.63532        4.23139     
  37001.0        1584.39        3453.42        7.63593        4.23135     
  37101.0        1585.33        3453.64        7.63655        4.23131     
  37201.0        1586.26        3453.86        7.63717        4.23128     
  37301.0        1587.18        3454.08        7.63779        4.23124     
  37401.0        1588.11        3454.43        7.63912        4.23147     
  37501.0        1589.02        3454.66        7.63981        4.23146     
  37601.0        1589.93        3454.90        7.64050        4.23145     
  37701.0        1590.83        3455.13        7.64120        4.23145     
  37801.0        1591.73        3455.36        7.64190        4.23145     
  37901.0        1592.62        3455.60        7.64261        4.23146     
  38001.0        1593.50        3455.84        7.64332        4.23146     
  38101.0        1594.38        3456.07        7.64404        4.23147     
  38201.0        1595.25        3456.31        7.64476        4.23148     
  38301.0        1596.12        3456.55        7.64548        4.23149     
  38401.0        1596.98        3456.79        7.64621        4.23151     
  38501.0        1597.84        3454.48        7.63339        4.22663     
  38601.0        1598.69        3454.73        7.63416        4.22666     
  38701.0        1599.53        3454.98        7.63494        4.22670     
  38801.0        1600.37        3455.22        7.63572        4.22674     
  38901.0        1601.20        3457.93        7.64957        4.23150     
  39001.0        1602.03        3458.16        7.65025        4.23150     
  39101.0        1602.85        3458.39        7.65093        4.23151     
  39201.0        1603.67        3458.62        7.65161        4.23152     
  39301.0        1604.48        3458.33        7.64957        4.23053     
  39401.0        1605.29        3458.57        7.65028        4.23055     
  39501.0        1606.09        3458.81        7.65100        4.23057     
