|6.6.6
mars_bf97_atl_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  35001.0        1135.95                 NaN            NaN   60.9558                 NaN   13.0677                 NaN   8.89696                 NaN            NaN            NaN   17.0796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1137.64                 NaN            NaN   60.9561                 NaN   13.0690                 NaN   8.89996                 NaN            NaN            NaN   17.0750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1139.32                 NaN            NaN   60.9565                 NaN   13.0702                 NaN   8.90296                 NaN            NaN            NaN   17.0703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1141.00                 NaN            NaN   60.9568                 NaN   13.0715                 NaN   8.90596                 NaN            NaN            NaN   17.0657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1142.68                 NaN            NaN   60.9561                 NaN   13.0849                 NaN   8.88671                 NaN            NaN            NaN   17.0723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1144.35                 NaN            NaN   60.9416                 NaN   13.1677                 NaN   8.54315                 NaN            NaN            NaN   17.3476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1146.02                 NaN            NaN   60.9420                 NaN   13.1692                 NaN   8.54778                 NaN            NaN            NaN   17.3410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1147.69                 NaN            NaN   60.9581                 NaN   13.0780                 NaN   8.91407                 NaN            NaN            NaN   17.0498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1149.35                 NaN            NaN   60.9583                 NaN   13.0809                 NaN   8.91285                 NaN            NaN            NaN   17.0480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1151.01                 NaN            NaN   60.9584                 NaN   13.0837                 NaN   8.91164                 NaN            NaN            NaN   17.0463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1152.67                 NaN            NaN   60.9586                 NaN   13.0865                 NaN   8.91043                 NaN            NaN            NaN   17.0445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1154.32                 NaN            NaN   60.9587                 NaN   13.0893                 NaN   8.90924                 NaN            NaN            NaN   17.0427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1155.97                 NaN            NaN   60.9589                 NaN   13.0922                 NaN   8.90805                 NaN            NaN            NaN   17.0409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1157.61                 NaN            NaN   60.9591                 NaN   13.0950                 NaN   8.90688                 NaN            NaN            NaN   17.0391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1159.25                 NaN            NaN   60.9592                 NaN   13.0978                 NaN   8.90571                 NaN            NaN            NaN   17.0373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1160.89                 NaN            NaN   60.9594                 NaN   13.1006                 NaN   8.90455                 NaN            NaN            NaN   17.0355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1162.52                 NaN            NaN   60.9596                 NaN   13.1034                 NaN   8.90340                 NaN            NaN            NaN   17.0336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1164.15                 NaN            NaN   60.9605                 NaN   13.1032                 NaN   8.92098                 NaN            NaN            NaN   17.0153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1165.78                 NaN            NaN   60.9607                 NaN   13.1057                 NaN   8.92154                 NaN            NaN            NaN   17.0120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1167.41                 NaN            NaN   60.9610                 NaN   13.1083                 NaN   8.92210                 NaN            NaN            NaN   17.0087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37001.0        1169.03                 NaN            NaN   60.9612                 NaN   13.1108                 NaN   8.92267                 NaN            NaN            NaN   17.0054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37101.0        1170.64                 NaN            NaN   60.9614                 NaN   13.1133                 NaN   8.92324                 NaN            NaN            NaN   17.0020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37201.0        1172.26                 NaN            NaN   60.9617                 NaN   13.1158                 NaN   8.92382                 NaN            NaN            NaN   16.9987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37301.0        1173.87                 NaN            NaN   60.9619                 NaN   13.1183                 NaN   8.92440                 NaN            NaN            NaN   16.9954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37401.0        1175.47                 NaN            NaN   60.9621                 NaN   13.1208                 NaN   8.92499                 NaN            NaN            NaN   16.9921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37501.0        1177.07                 NaN            NaN   60.9624                 NaN   13.1233                 NaN   8.92558                 NaN            NaN            NaN   16.9888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37601.0        1178.67                 NaN            NaN   60.9626                 NaN   13.1258                 NaN   8.92618                 NaN            NaN            NaN   16.9855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37701.0        1180.27                 NaN            NaN   60.9628                 NaN   13.1283                 NaN   8.92678                 NaN            NaN            NaN   16.9821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37801.0        1181.86                 NaN            NaN   60.9631                 NaN   13.1307                 NaN   8.92739                 NaN            NaN            NaN   16.9788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37901.0        1183.45                 NaN            NaN   60.9633                 NaN   13.1332                 NaN   8.92800                 NaN            NaN            NaN   16.9755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38001.0        1185.04                 NaN            NaN   60.9635                 NaN   13.1357                 NaN   8.92862                 NaN            NaN            NaN   16.9722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38101.0        1186.62                 NaN            NaN   60.9637                 NaN   13.1382                 NaN   8.92924                 NaN            NaN            NaN   16.9689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38201.0        1188.20                 NaN            NaN   60.9640                 NaN   13.1406                 NaN   8.92986                 NaN            NaN            NaN   16.9655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38301.0        1189.77                 NaN            NaN   60.9642                 NaN   13.1431                 NaN   8.93049                 NaN            NaN            NaN   16.9622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38401.0        1191.34                 NaN            NaN   60.9644                 NaN   13.1455                 NaN   8.93113                 NaN            NaN            NaN   16.9589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38501.0        1192.91                 NaN            NaN   60.9552                 NaN   13.1586                 NaN   8.70202                 NaN            NaN            NaN   17.1842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38601.0        1194.48                 NaN            NaN   60.9555                 NaN   13.1607                 NaN   8.70500                 NaN            NaN            NaN   17.1787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38701.0        1196.04                 NaN            NaN   60.9558                 NaN   13.1629                 NaN   8.70799                 NaN            NaN            NaN   17.1732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38801.0        1197.60                 NaN            NaN   60.9562                 NaN   13.1651                 NaN   8.71098                 NaN            NaN            NaN   17.1678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38901.0        1199.15                 NaN            NaN   60.9655                 NaN   13.1573                 NaN   8.93265                 NaN            NaN            NaN   16.9446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39001.0        1200.70                 NaN            NaN   60.9657                 NaN   13.1596                 NaN   8.93292                 NaN            NaN            NaN   16.9418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39101.0        1202.25                 NaN            NaN   60.9659                 NaN   13.1619                 NaN   8.93319                 NaN            NaN            NaN   16.9390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39201.0        1203.80                 NaN            NaN   60.9661                 NaN   13.1642                 NaN   8.93347                 NaN            NaN            NaN   16.9362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39301.0        1205.34                 NaN            NaN   60.9654                 NaN   13.1943                 NaN   8.91588                 NaN            NaN            NaN   16.9244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39401.0        1206.87                 NaN            NaN   60.9656                 NaN   13.1970                 NaN   8.91645                 NaN            NaN            NaN   16.9210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39501.0        1208.41                 NaN            NaN   60.9666                 NaN   13.1705                 NaN   8.93046                 NaN            NaN            NaN   16.9324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39601.0        1209.94                 NaN            NaN   60.9668                 NaN   13.1734                 NaN   8.93155                 NaN            NaN            NaN   16.9283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39701.0        1211.47                 NaN            NaN   60.9670                 NaN   13.1762                 NaN   8.93263                 NaN            NaN            NaN   16.9241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39801.0        1212.99                 NaN            NaN   60.9673                 NaN   13.1790                 NaN   8.93372                 NaN            NaN            NaN   16.9200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39901.0        1214.51                 NaN            NaN   60.9675                 NaN   13.1818                 NaN   8.93481                 NaN            NaN            NaN   16.9159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40001.0        1216.03                 NaN            NaN   60.9678                 NaN   13.1831                 NaN   8.93653                 NaN            NaN            NaN   16.9125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40101.0        1217.54                 NaN            NaN   60.9680                 NaN   13.1861                 NaN   8.93757                 NaN            NaN            NaN   16.9083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40201.0        1219.06                 NaN            NaN   60.9682                 NaN   13.1890                 NaN   8.93861                 NaN            NaN            NaN   16.9042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40301.0        1220.56                 NaN            NaN   60.9685                 NaN   13.1919                 NaN   8.93966                 NaN            NaN            NaN   16.9000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40401.0        1222.07                 NaN            NaN   60.9687                 NaN   13.1948                 NaN   8.94070                 NaN            NaN            NaN   16.8958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40501.0        1223.57                 NaN            NaN   60.9689                 NaN   13.1977                 NaN   8.94175                 NaN            NaN            NaN   16.8916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40601.0        1225.07                 NaN            NaN   60.9692                 NaN   13.2006                 NaN   8.94280                 NaN            NaN            NaN   16.8875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40701.0        1226.56                 NaN            NaN   60.9694                 NaN   13.2035                 NaN   8.94386                 NaN            NaN            NaN   16.8833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40801.0        1228.05                 NaN            NaN   60.9696                 NaN   13.2063                 NaN   8.94491                 NaN            NaN            NaN   16.8792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40901.0        1229.54                 NaN            NaN   60.9698                 NaN   13.2092                 NaN   8.94597                 NaN            NaN            NaN   16.8750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41001.0        1231.02                 NaN            NaN   60.9701                 NaN   13.2121                 NaN   8.94703                 NaN            NaN            NaN   16.8709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41101.0        1232.51                 NaN            NaN   60.9703                 NaN   13.2149                 NaN   8.94809                 NaN            NaN            NaN   16.8667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41201.0        1233.98                 NaN            NaN   60.9705                 NaN   13.2178                 NaN   8.94916                 NaN            NaN            NaN   16.8626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41301.0        1235.46                 NaN            NaN   60.9683                 NaN   13.2193                 NaN   8.88969                 NaN            NaN            NaN   16.9228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41401.0        1236.93                 NaN            NaN   60.9685                 NaN   13.2220                 NaN   8.89142                 NaN            NaN            NaN   16.9180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41501.0        1238.40                 NaN            NaN   60.9690                 NaN   13.2181                 NaN   8.89606                 NaN            NaN            NaN   16.9169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41601.0        1239.86                 NaN            NaN   60.9713                 NaN   13.2295                 NaN   8.95068                 NaN            NaN            NaN   16.8485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41701.0        1241.32                 NaN            NaN   60.9715                 NaN   13.2324                 NaN   8.95108                 NaN            NaN            NaN   16.8450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41801.0        1242.78                 NaN            NaN   60.9661                 NaN   13.2567                 NaN   8.81725                 NaN            NaN            NaN   16.9599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41901.0        1244.24                 NaN            NaN   60.9664                 NaN   13.2591                 NaN   8.81988                 NaN            NaN            NaN   16.9546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42001.0        1245.69                 NaN            NaN   60.9667                 NaN   13.2614                 NaN   8.82252                 NaN            NaN            NaN   16.9494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42101.0        1247.14                 NaN            NaN   60.9640                 NaN   13.2995                 NaN   8.75450                 NaN            NaN            NaN   16.9821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42201.0        1248.58                 NaN            NaN   60.9645                 NaN   13.3013                 NaN   8.76358                 NaN            NaN            NaN   16.9706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42301.0        1250.02                 NaN            NaN   60.9635                 NaN   13.3039                 NaN   8.73338                 NaN            NaN            NaN   16.9993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42401.0        1251.46                 NaN            NaN   60.9638                 NaN   13.3058                 NaN   8.73710                 NaN            NaN            NaN   16.9933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42501.0        1252.90                 NaN            NaN   60.9641                 NaN   13.3077                 NaN   8.74083                 NaN            NaN            NaN   16.9874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42601.0        1254.33                 NaN            NaN   60.9645                 NaN   13.3096                 NaN   8.74456                 NaN            NaN            NaN   16.9814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42701.0        1255.76                 NaN            NaN   60.9648                 NaN   13.3115                 NaN   8.74828                 NaN            NaN            NaN   16.9754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42801.0        1257.19                 NaN            NaN   60.9651                 NaN   13.3134                 NaN   8.75201                 NaN            NaN            NaN   16.9695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42901.0        1258.61                 NaN            NaN   60.9655                 NaN   13.3153                 NaN   8.75574                 NaN            NaN            NaN   16.9635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43001.0        1260.03                 NaN            NaN   60.9658                 NaN   13.3172                 NaN   8.75948                 NaN            NaN            NaN   16.9575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1261.45                 NaN            NaN   60.9661                 NaN   13.3191                 NaN   8.76321                 NaN            NaN            NaN   16.9516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1262.86                 NaN            NaN   60.9664                 NaN   13.3210                 NaN   8.76695                 NaN            NaN            NaN   16.9457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1264.27                 NaN            NaN   60.9668                 NaN   13.3228                 NaN   8.77069                 NaN            NaN            NaN   16.9397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1265.68                 NaN            NaN   60.9624                 NaN   13.3814                 NaN   8.66415                 NaN            NaN            NaN   16.9921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1267.08                 NaN            NaN   60.9628                 NaN   13.3833                 NaN   8.66898                 NaN            NaN            NaN   16.9849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1268.48                 NaN            NaN   60.9631                 NaN   13.3853                 NaN   8.67382                 NaN            NaN            NaN   16.9778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1269.88                 NaN            NaN   60.9635                 NaN   13.3872                 NaN   8.67865                 NaN            NaN            NaN   16.9706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1271.27                 NaN            NaN   60.9639                 NaN   13.3892                 NaN   8.68349                 NaN            NaN            NaN   16.9635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1272.66                 NaN            NaN   60.9642                 NaN   13.3911                 NaN   8.68833                 NaN            NaN            NaN   16.9563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1274.05                 NaN            NaN   60.9727                 NaN   13.2931                 NaN   8.88124                 NaN            NaN            NaN   16.8530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1275.44                 NaN            NaN   60.9730                 NaN   13.2962                 NaN   8.88355                 NaN            NaN            NaN   16.8472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1276.82                 NaN            NaN   60.9732                 NaN   13.2994                 NaN   8.88587                 NaN            NaN            NaN   16.8415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1278.20                 NaN            NaN   60.9735                 NaN   13.3026                 NaN   8.88818                 NaN            NaN            NaN   16.8358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1279.57                 NaN            NaN   60.9737                 NaN   13.3057                 NaN   8.89050                 NaN            NaN            NaN   16.8300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1280.94                 NaN            NaN   60.9721                 NaN   13.3029                 NaN   8.84390                 NaN            NaN            NaN   16.8812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1282.31                 NaN            NaN   60.9723                 NaN   13.3057                 NaN   8.84646                 NaN            NaN            NaN   16.8756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1283.68                 NaN            NaN   60.9726                 NaN   13.3084                 NaN   8.84902                 NaN            NaN            NaN   16.8700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1285.04                 NaN            NaN   60.9729                 NaN   13.3112                 NaN   8.85158                 NaN            NaN            NaN   16.8644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1286.40                 NaN            NaN   60.9731                 NaN   13.3140                 NaN   8.85414                 NaN            NaN            NaN   16.8588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1287.76                 NaN            NaN   60.9734                 NaN   13.3167                 NaN   8.85671                 NaN            NaN            NaN   16.8532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1289.11                 NaN            NaN   60.9736                 NaN   13.3195                 NaN   8.85927                 NaN            NaN            NaN   16.8476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1290.46                 NaN            NaN   60.9739                 NaN   13.3222                 NaN   8.86183                 NaN            NaN            NaN   16.8420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1291.81                 NaN            NaN   60.9741                 NaN   13.3563                 NaN   8.86760                 NaN            NaN            NaN   16.8019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1293.16                 NaN            NaN   60.9734                 NaN   13.3923                 NaN   8.85167                 NaN            NaN            NaN   16.7826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1294.50                 NaN            NaN   60.9737                 NaN   13.3945                 NaN   8.85394                 NaN            NaN            NaN   16.7779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1295.83                 NaN            NaN   60.9739                 NaN   13.3967                 NaN   8.85622                 NaN            NaN            NaN   16.7732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1297.17                 NaN            NaN   60.9742                 NaN   13.3989                 NaN   8.85851                 NaN            NaN            NaN   16.7684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1298.50                 NaN            NaN   60.9744                 NaN   13.4010                 NaN   8.86079                 NaN            NaN            NaN   16.7637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1299.83                 NaN            NaN   60.9747                 NaN   13.4032                 NaN   8.86308                 NaN            NaN            NaN   16.7590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1301.16                 NaN            NaN   60.9749                 NaN   13.4054                 NaN   8.86537                 NaN            NaN            NaN   16.7543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1302.48                 NaN            NaN   60.9752                 NaN   13.4075                 NaN   8.86767                 NaN            NaN            NaN   16.7496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1303.80                 NaN            NaN   60.9754                 NaN   13.4097                 NaN   8.86997                 NaN            NaN            NaN   16.7449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1305.12                 NaN            NaN   60.9812                 NaN   13.3707                 NaN   9.00449                 NaN            NaN            NaN   16.6437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1306.43                 NaN            NaN   60.9814                 NaN   13.3735                 NaN   9.00562                 NaN            NaN            NaN   16.6396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1307.74                 NaN            NaN   60.9815                 NaN   13.3763                 NaN   9.00674                 NaN            NaN            NaN   16.6354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
