|6.6.6
mars_ma79_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wus            Wad            Ring           ca-pv          Pv            
  224401.        2076.97        100.000        100.000        100.000        100.000        100.000        100.000        39.2115        30.8538        30.8538        2.72149                 NaN
  224501.        2077.00        100.000        100.000        100.000        100.000        100.000        100.000        39.2510        30.9005        30.9005        2.74221                 NaN
  224601.        2077.02        100.000        100.000        100.000        100.000        100.000        100.000        39.2906        30.9471        30.9471        2.76294                 NaN
  224701.        2077.05        100.000        100.000        100.000        100.000        100.000        100.000        39.3301        30.9938        30.9938        2.78366                 NaN
  224801.        2077.07        100.000        100.000        100.000        100.000        100.000        100.000        39.3696        31.0405        31.0405        2.80439                 NaN
  224901.        2077.10        100.000        100.000        100.000        100.000        100.000        100.000        39.4091        31.0871        31.0871        2.82512                 NaN
  225001.        2077.13        100.000        100.000        100.000        100.000        100.000        100.000        39.4486        31.1338        31.1338        2.84585                 NaN
  225101.        2077.15        100.000        100.000        100.000        100.000        100.000        100.000        39.4882        31.1805        31.1805        2.86658                 NaN
  225201.        2077.18        100.000        100.000        100.000        100.000        100.000        100.000        39.5277        31.2271        31.2271        2.88731                 NaN
  225301.        2077.21        100.000        100.000        100.000        100.000        100.000        100.000        39.5672        31.2738        31.2738        2.90804                 NaN
  225401.        2077.23        100.000        100.000        100.000        100.000        100.000        100.000        39.6067        31.3205        31.3205        2.92877                 NaN
  225501.        2077.26        100.000        100.000        100.000        100.000        100.000        100.000        39.6463        31.3672        31.3672        2.94951                 NaN
  225601.        2077.29        100.000        100.000        100.000        100.000        100.000        100.000        39.7762        31.5269        31.5269        3.00332                 NaN
  225701.        2077.31        100.000        100.000        100.000        100.000        100.000        100.000        39.8147        31.5722        31.5722        3.02366                 NaN
  225801.        2077.34        100.000        100.000        100.000        100.000        100.000        100.000        39.8532        31.6175        31.6175        3.04401                 NaN
  225901.        2077.37        100.000        100.000        100.000        100.000        100.000        100.000        39.8916        31.6629        31.6629        3.06436                 NaN
  226001.        2077.40        100.000        100.000        100.000        100.000        100.000        100.000        39.9301        31.7082        31.7082        3.08471                 NaN
  226101.        2077.43        100.000        100.000        100.000        100.000        100.000        100.000        39.9686        31.7536        31.7536        3.10506                 NaN
  226201.        2077.45        100.000        100.000        100.000        100.000        100.000        100.000        40.0070        31.7989        31.7989        3.12541                 NaN
  226301.        2077.48        100.000        100.000        100.000        100.000        100.000        100.000        40.0455        31.8443        31.8443        3.14576                 NaN
  226401.        2077.51        100.000        100.000        100.000        100.000        100.000        100.000        40.2418        32.0871        32.0871        3.22333                 NaN
  226501.        2077.54        100.000        100.000        100.000        100.000        100.000        100.000        40.5546        32.4751        32.4751        3.34461                 NaN
  226601.        2077.57        100.000        100.000        100.000        100.000        100.000        100.000        40.5873        32.5132        32.5132        3.36286                 NaN
  226701.        2077.60        100.000        100.000        100.000        100.000        100.000        100.000        40.6200        32.5514        32.5514        3.38110                 NaN
  226801.        2077.63        100.000        100.000        100.000        100.000        100.000        100.000        40.6527        32.5895        32.5895        3.39936                 NaN
  226901.        2077.66        100.000        100.000        100.000        100.000        100.000        100.000        40.6855        32.6277        32.6277        3.41761                 NaN
  227001.        2077.69        100.000        100.000        100.000        100.000        100.000        100.000        40.7182        32.6659        32.6659        3.43586                 NaN
  227101.        2077.72        100.000        100.000        100.000        100.000        100.000        100.000        40.7509        32.7040        32.7040        3.45411                 NaN
  227201.        2077.75        100.000        100.000        100.000        100.000        100.000        100.000        40.5331        32.4293        32.4293        3.38018                 NaN
  227301.        2077.78        100.000        100.000        100.000        100.000        100.000        100.000        40.5695        32.4721        32.4721        3.39979                 NaN
  227401.        2077.82        100.000        100.000        100.000        100.000        100.000        100.000        40.6060        32.5148        32.5148        3.41940                 NaN
  227501.        2077.85        100.000        100.000        100.000        100.000        100.000        100.000        40.6424        32.5576        32.5576        3.43901                 NaN
  227601.        2077.88        100.000        100.000        100.000        100.000        100.000        100.000        40.6788        32.6004        32.6004        3.45863                 NaN
  227701.        2077.91        100.000        100.000        100.000        100.000        100.000        100.000        40.7152        32.6432        32.6432        3.47825                 NaN
  227801.        2077.94        100.000        100.000        100.000        100.000        100.000        100.000        40.7517        32.6860        32.6860        3.49786                 NaN
  227901.        2077.98        100.000        100.000        100.000        100.000        100.000        100.000        40.7881        32.7288        32.7288        3.51748                 NaN
  228001.        2078.01        100.000        100.000        100.000        100.000        100.000        100.000        41.0455        33.0476        33.0476        3.61844                 NaN
  228101.        2078.04        100.000        100.000        100.000        100.000        100.000        100.000        41.0783        33.0858        33.0858        3.63670                 NaN
  228201.        2078.07        100.000        100.000        100.000        100.000        100.000        100.000        41.1110        33.1240        33.1240        3.65496                 NaN
  228301.        2078.11        100.000        100.000        100.000        100.000        100.000        100.000        41.1438        33.1622        33.1622        3.67323                 NaN
  228401.        2078.14        100.000        100.000        100.000        100.000        100.000        100.000        41.1765        33.2004        33.2004        3.69150                 NaN
  228501.        2078.18        100.000        100.000        100.000        100.000        100.000        100.000        41.2093        33.2386        33.2386        3.70976                 NaN
  228601.        2078.21        100.000        100.000        100.000        100.000        100.000        100.000        41.2420        33.2768        33.2768        3.72803                 NaN
  228701.        2078.24        100.000        100.000        100.000        100.000        100.000        100.000        41.2748        33.3150        33.3150        3.74630                 NaN
  228801.        2078.28        100.000        100.000        100.000        100.000        100.000        100.000        41.3075        33.3532        33.3532        3.76457                 NaN
  228901.        2078.31        100.000        100.000        100.000        100.000        100.000        100.000        41.3403        33.3914        33.3914        3.78284                 NaN
  229001.        2078.35        100.000        100.000        100.000        100.000        100.000        100.000        41.3730        33.4296        33.4296        3.80112                 NaN
  229101.        2078.38        100.000        100.000        100.000        100.000        100.000        100.000        41.4058        33.4678        33.4678        3.81939                 NaN
  229201.        2078.42        100.000        100.000        100.000        100.000        100.000        100.000        41.4386        33.5060        33.5060        3.83767                 NaN
  229301.        2078.46        100.000        100.000        100.000        100.000        100.000        100.000        41.4713        33.5442        33.5442        3.85594                 NaN
  229401.        2078.49        100.000        100.000        100.000        100.000        100.000        100.000        41.5041        33.5824        33.5824        3.87422                 NaN
  229501.        2078.53        100.000        100.000        100.000        100.000        100.000        100.000        41.8262        33.9834        33.9834        3.99548                 NaN
  229601.        2078.57        100.000        100.000        100.000        100.000        100.000        100.000        41.8525        34.0136        34.0136        4.01147                 NaN
  229701.        2078.60        100.000        100.000        100.000        100.000        100.000        100.000        41.8788        34.0437        34.0437        4.02745                 NaN
  229801.        2078.64        100.000        100.000        100.000        100.000        100.000        100.000        41.9051        34.0738        34.0738        4.04343                 NaN
  229901.        2078.68        100.000        100.000        100.000        100.000        100.000        100.000        41.9314        34.1039        34.1039        4.05941                 NaN
  230001.        2078.72        100.000        100.000        100.000        100.000        100.000        100.000        41.9577        34.1340        34.1340        4.07540                 NaN
  230101.        2078.75        100.000        100.000        100.000        100.000        100.000        100.000        41.9841        34.1642        34.1642        4.09139                 NaN
  230201.        2078.79        100.000        100.000        100.000        100.000        100.000        100.000        42.0104        34.1943        34.1943        4.10737                 NaN
  230301.        2078.83        100.000        100.000        100.000        100.000        100.000        100.000        42.0367        34.2244        34.2244        4.12336                 NaN
  230401.        2078.87        100.000        100.000        100.000        100.000        100.000        100.000        41.8318        33.9647        33.9647        4.05704                 NaN
  230501.        2078.91        100.000        100.000        100.000        100.000        100.000        100.000        41.8646        34.0029        34.0029        4.07533                 NaN
  230601.        2078.95        100.000        100.000        100.000        100.000        100.000        100.000        41.8974        34.0411        34.0411        4.09362                 NaN
  230701.        2078.99        100.000        100.000        100.000        100.000        100.000        100.000        41.9302        34.0794        34.0794        4.11191                 NaN
  230801.        2079.03        100.000        100.000        100.000        100.000        100.000        100.000        41.9630        34.1176        34.1176        4.13020                 NaN
  230901.        2079.07        100.000        100.000        100.000        100.000        100.000        100.000        41.9958        34.1558        34.1558        4.14849                 NaN
  231001.        2079.11        100.000        100.000        100.000        100.000        100.000        100.000        42.0286        34.1941        34.1941        4.16679                 NaN
  231101.        2079.15        100.000        100.000        100.000        100.000        100.000        100.000        42.0614        34.2323        34.2323        4.18508                 NaN
  231201.        2079.19        100.000        100.000        100.000        100.000        100.000        100.000        42.2736        34.4956        34.4956        4.26728                 NaN
  231301.        2079.23        100.000        100.000        100.000        100.000        100.000        100.000        42.3000        34.5258        34.5258        4.28327                 NaN
  231401.        2079.28        100.000        100.000        100.000        100.000        100.000        100.000        42.3263        34.5559        34.5559        4.29927                 NaN
  231501.        2079.32        100.000        100.000        100.000        100.000        100.000        100.000        42.3526        34.5860        34.5860        4.31527                 NaN
  231601.        2079.36        100.000        100.000        100.000        100.000        100.000        100.000        42.3790        34.6162        34.6162        4.33126                 NaN
  231701.        2079.40        100.000        100.000        100.000        100.000        100.000        100.000        42.4053        34.6463        34.6463        4.34726                 NaN
  231801.        2079.45        100.000        100.000        100.000        100.000        100.000        100.000        42.4317        34.6765        34.6765        4.36326                 NaN
  231901.        2079.49        100.000        100.000        100.000        100.000        100.000        100.000        42.4580        34.7066        34.7066        4.37926                 NaN
  232001.        2079.53        100.000        100.000        100.000        100.000        100.000        100.000        42.4843        34.7368        34.7368        4.39526                 NaN
  232101.        2079.58        100.000        100.000        100.000        100.000        100.000        100.000        42.5107        34.7669        34.7669        4.41126                 NaN
  232201.        2079.62        100.000        100.000        100.000        100.000        100.000        100.000        42.5370        34.7971        34.7971        4.42727                 NaN
  232301.        2079.67        100.000        100.000        100.000        100.000        100.000        100.000        42.5634        34.8272        34.8272        4.44327                 NaN
  232401.        2079.71        100.000        100.000        100.000        100.000        100.000        100.000        42.5897        34.8574        34.8574        4.45927                 NaN
  232501.        2079.75        100.000        100.000        100.000        100.000        100.000        100.000        42.6965        34.9889        34.9889        4.50274                 NaN
  232601.        2079.80        100.000        100.000        100.000        100.000        100.000        100.000        42.7174        35.0122        35.0122        4.51689                 NaN
  232701.        2079.85        100.000        100.000        100.000        100.000        100.000        100.000        42.7383        35.0355        35.0355        4.53103                 NaN
  232801.        2079.89        100.000        100.000        100.000        100.000        100.000        100.000        42.7592        35.0588        35.0588        4.54517                 NaN
  232901.        2079.94        100.000        100.000        100.000        100.000        100.000        100.000        42.7801        35.0820        35.0820        4.55932                 NaN
  233001.        2079.98        100.000        100.000        100.000        100.000        100.000        100.000        42.8010        35.1053        35.1053        4.57346                 NaN
  233101.        2080.03        100.000        100.000        100.000        100.000        100.000        100.000        42.8219        35.1286        35.1286        4.58761                 NaN
  233201.        2080.08        100.000        100.000        100.000        100.000        100.000        100.000        42.8428        35.1519        35.1519        4.60176                 NaN
  233301.        2080.13        100.000        100.000        100.000        100.000        100.000        100.000        42.8637        35.1752        35.1752        4.61590                 NaN
  233401.        2080.17        100.000        100.000        100.000        100.000        100.000        100.000        42.8846        35.1985        35.1985        4.63005                 NaN
  233501.        2080.22        100.000        100.000        100.000        100.000        100.000        100.000        42.9055        35.2218        35.2218        4.64420                 NaN
  233601.        2080.27        100.000        100.000        100.000        100.000        100.000        100.000        42.9264        35.2450        35.2450        4.65835                 NaN
  233701.        2080.32        100.000        100.000        100.000        100.000        100.000        100.000        42.9473        35.2683        35.2683        4.67250                 NaN
  233801.        2080.37        100.000        100.000        100.000        100.000        100.000        100.000        42.9682        35.2916        35.2916        4.68665                 NaN
  233901.        2080.42        100.000        100.000        100.000        100.000        100.000        100.000        42.9891        35.3149        35.3149        4.70080                 NaN
  234001.        2080.47        100.000        100.000        100.000        100.000        100.000        100.000        43.0045        35.3320        35.3320        4.71120                 NaN
  234101.        2080.52        100.000        100.000        100.000        100.000        100.000        100.000        43.0045        35.3321        35.3321        4.71123                 NaN
  234201.        2080.57        100.000        100.000        100.000        100.000        100.000        100.000        43.0045        35.3322        35.3322        4.71126                 NaN
  234301.        2080.62        100.000        100.000        100.000        100.000        100.000        100.000        43.0046        35.3323        35.3323        4.71128                 NaN
  234401.        2080.67        100.000        100.000        100.000        100.000        100.000        100.000        46.7233        29.6546        29.6546        29.6546        24.2689     
  234501.        2080.72        100.000        100.000        100.000        100.000        100.000        100.000        46.7234        29.6548        29.6548        29.6548        24.2691     
  234601.        2080.77        100.000        100.000        100.000        100.000        100.000        100.000        46.7235        29.6550        29.6550        29.6550        24.2693     
  234701.        2080.83        100.000        100.000        100.000        100.000        100.000        100.000        46.7236        29.6552        29.6552        29.6552        24.2695     
  234801.        2080.88        100.000        100.000        100.000        100.000        100.000        100.000        46.7943        29.7247        29.7247        29.7247        24.3308     
  234901.        2080.93        100.000        100.000        100.000        100.000        100.000        100.000        47.0738        29.9988        29.9988        29.9988        24.5724     
  235001.        2080.98        100.000        100.000        100.000        100.000        100.000        100.000        47.3534        30.2730        30.2730        30.2730        24.8142     
  235101.        2081.04        100.000        100.000        100.000        100.000        100.000        100.000        47.6332        30.5475        30.5475        30.5475        25.0562     
  235201.        2081.09        100.000        100.000        100.000        100.000        100.000        100.000        47.9131        30.8221        30.8221        30.8221        25.2983     
  235301.        2081.14        100.000        100.000        100.000        100.000        100.000        100.000        48.1932        31.0969        31.0969        31.0969        25.5406     
  235401.        2081.20        100.000        100.000        100.000        100.000        100.000        100.000        48.4735        31.3718        31.3718        31.3718        25.7830     
  235501.        2081.25        100.000        100.000        100.000        100.000        100.000        100.000        48.7540        31.6470        31.6470        31.6470        26.0256     
  235601.        2081.31        100.000        100.000        100.000        100.000        100.000        100.000        49.0089        31.8970        31.8970        31.8970        26.2461     
  235701.        2081.36        100.000        100.000        100.000        100.000        100.000        100.000        49.1823        32.0671        32.0671        32.0671        26.3962     
  235801.        2081.42        100.000        100.000        100.000        100.000        100.000        100.000        49.3557        32.2374        32.2374        32.2374        26.5464     
  235901.        2081.48        100.000        100.000        100.000        100.000        100.000        100.000        49.5293        32.4076        32.4076        32.4076        26.6967     
  236001.        2081.53        100.000        100.000        100.000        100.000        100.000        100.000        49.7028        32.5780        32.5780        32.5780        26.8471     
  236101.        2081.59        100.000        100.000        100.000        100.000        100.000        100.000        49.8765        32.7484        32.7484        32.7484        26.9974     
  236201.        2081.65        100.000        100.000        100.000        100.000        100.000        100.000        50.0502        32.9189        32.9189        32.9189        27.1479     
  236301.        2081.70        100.000        100.000        100.000        100.000        100.000        100.000        50.2240        33.0895        33.0895        33.0895        27.2984     
  236401.        2081.76        100.000        100.000        100.000        100.000        100.000        100.000        50.3979        33.2601        33.2601        33.2601        27.4490     
  236501.        2081.82        100.000        100.000        100.000        100.000        100.000        100.000        50.5718        33.4307        33.4307        33.4307        27.5996     
  236601.        2081.88        100.000        100.000        100.000        100.000        100.000        100.000        50.7458        33.6015        33.6015        33.6015        27.7503     
  236701.        2081.94        100.000        100.000        100.000        100.000        100.000        100.000        50.9198        33.7723        33.7723        33.7723        27.9010     
  236801.        2082.00        100.000        100.000        100.000        100.000        100.000        100.000        50.6779        33.5353        33.5353        33.5353        27.6938     
  236901.        2082.06        100.000        100.000        100.000        100.000        100.000        100.000        50.8179        33.6728        33.6728        33.6728        27.8153     
  237001.        2082.12        100.000        100.000        100.000        100.000        100.000        100.000        50.9580        33.8103        33.8103        33.8103        27.9368     
  237101.        2082.18        100.000        100.000        100.000        100.000        100.000        100.000        51.0981        33.9479        33.9479        33.9479        28.0583     
  237201.        2082.24        100.000        100.000        100.000        100.000        100.000        100.000        51.2383        34.0855        34.0855        34.0855        28.1799     
  237301.        2082.30        100.000        100.000        100.000        100.000        100.000        100.000        51.3785        34.2231        34.2231        34.2231        28.3015     
  237401.        2082.36        100.000        100.000        100.000        100.000        100.000        100.000        51.5188        34.3608        34.3608        34.3608        28.4232     
  237501.        2082.42        100.000        100.000        100.000        100.000        100.000        100.000        51.6591        34.4985        34.4985        34.4985        28.5449     
  237601.        2082.49        100.000        100.000        100.000        100.000        100.000        100.000        51.7994        34.6363        34.6363        34.6363        28.6666     
  237701.        2082.55        100.000        100.000        100.000        100.000        100.000        100.000        51.9398        34.7741        34.7741        34.7741        28.7884     
  237801.        2082.61        100.000        100.000        100.000        100.000        100.000        100.000        52.0802        34.9119        34.9119        34.9119        28.9102     
  237901.        2082.67        100.000        100.000        100.000        100.000        100.000        100.000        52.2207        35.0498        35.0498        35.0498        29.0321     
  238001.        2082.74        100.000        100.000        100.000        100.000        100.000        100.000        52.3612        35.1878        35.1878        35.1878        29.1540     
  238101.        2082.80        100.000        100.000        100.000        100.000        100.000        100.000        52.5017        35.3257        35.3257        35.3257        29.2759     
  238201.        2082.87        100.000        100.000        100.000        100.000        100.000        100.000        52.6423        35.4638        35.4638        35.4638        29.3978     
  238301.        2082.93        100.000        100.000        100.000        100.000        100.000        100.000        52.7830        35.6018        35.6018        35.6018        29.5198     
  238401.        2083.00        100.000        100.000        100.000        100.000        100.000        100.000        52.9236        35.7399        35.7399        35.7399        29.6419     
  238501.        2083.06        100.000        100.000        100.000        100.000        100.000        100.000        53.0644        35.8781        35.8781        35.8781        29.7639     
  238601.        2083.13        100.000        100.000        100.000        100.000        100.000        100.000        53.2051        36.0163        36.0163        36.0163        29.8861     
  238701.        2083.20        100.000        100.000        100.000        100.000        100.000        100.000        53.3459        36.1545        36.1545        36.1545        30.0082     
  238801.        2083.26        100.000        100.000        100.000        100.000        100.000        100.000        53.4868        36.2928        36.2928        36.2928        30.1304     
  238901.        2083.33        100.000        100.000        100.000        100.000        100.000        100.000        53.6277        36.4311        36.4311        36.4311        30.2526     
  239001.        2083.40        100.000        100.000        100.000        100.000        100.000        100.000        53.7686        36.5694        36.5694        36.5694        30.3749     
  239101.        2083.47        100.000        100.000        100.000        100.000        100.000        100.000        53.9096        36.7078        36.7078        36.7078        30.4972     
  239201.        2083.53        100.000        100.000        100.000        100.000        100.000        100.000        54.0506        36.8463        36.8463        36.8463        30.6195     
  239301.        2083.60        100.000        100.000        100.000        100.000        100.000        100.000        54.1917        36.9848        36.9848        36.9848        30.7419     
  239401.        2083.67        100.000        100.000        100.000        100.000        100.000        100.000        54.3328        37.1233        37.1233        37.1233        30.8643     
  239501.        2083.74        100.000        100.000        100.000        100.000        100.000        100.000        54.4740        37.2619        37.2619        37.2619        30.9867     
  239601.        2083.81        100.000        100.000        100.000        100.000        100.000        100.000        54.6152        37.4005        37.4005        37.4005        31.1092     
  239701.        2083.88        100.000        100.000        100.000        100.000        100.000        100.000        54.7564        37.5392        37.5392        37.5392        31.2318     
  239801.        2083.95        100.000        100.000        100.000        100.000        100.000        100.000        54.8977        37.6779        37.6779        37.6779        31.3543     
  239901.        2084.02        100.000        100.000        100.000        100.000        100.000        100.000        55.0390        37.8166        37.8166        37.8166        31.4769     
  240001.        2084.10        100.000        100.000        100.000        100.000        100.000        100.000        55.1804        37.9554        37.9554        37.9554        31.5996     
  240101.        2084.17        100.000        100.000        100.000        100.000        100.000        100.000        55.3218        38.0942        38.0942        38.0942        31.7222     
  240201.        2084.24        100.000        100.000        100.000        100.000        100.000        100.000        55.4632        38.2331        38.2331        38.2331        31.8450     
  240301.        2084.31        100.000        100.000        100.000        100.000        100.000        100.000        55.6047        38.3720        38.3720        38.3720        31.9677     
  240401.        2084.39        100.000        100.000        100.000        100.000        100.000        100.000        55.7463        38.5110        38.5110        38.5110        32.0905     
  240501.        2084.46        100.000        100.000        100.000        100.000        100.000        100.000        55.8879        38.6500        38.6500        38.6500        32.2133     
  240601.        2084.53        100.000        100.000        100.000        100.000        100.000        100.000        56.0295        38.7890        38.7890        38.7890        32.3362     
  240701.        2084.61        100.000        100.000        100.000        100.000        100.000        100.000        56.1712        38.9281        38.9281        38.9281        32.4591     
  240801.        2084.68        100.000        100.000        100.000        100.000        100.000        100.000        56.3129        39.0672        39.0672        39.0672        32.5820     
  240901.        2084.76        100.000        100.000        100.000        100.000        100.000        100.000        56.4546        39.2064        39.2064        39.2064        32.7050     
  241001.        2084.84        100.000        100.000        100.000        100.000        100.000        100.000        56.5964        39.3456        39.3456        39.3456        32.8280     
  241101.        2084.91        100.000        100.000        100.000        100.000        100.000        100.000        56.7383        39.4848        39.4848        39.4848        32.9511     
  241201.        2084.99        100.000        100.000        100.000        100.000        100.000        100.000        56.8802        39.6241        39.6241        39.6241        33.0742     
  241301.        2085.06        100.000        100.000        100.000        100.000        100.000        100.000        57.0221        39.7635        39.7635        39.7635        33.1973     
  241401.        2085.14        100.000        100.000        100.000        100.000        100.000        100.000        57.1641        39.9029        39.9029        39.9029        33.3205     
  241501.        2085.22        100.000        100.000        100.000        100.000        100.000        100.000        57.3061        40.0423        40.0423        40.0423        33.4437     
  241601.        2085.30        100.000        100.000        100.000        100.000        100.000        100.000        57.4481        40.1818        40.1818        40.1818        33.5669     
  241701.        2085.38        100.000        100.000        100.000        100.000        100.000        100.000        57.5902        40.3213        40.3213        40.3213        33.6902     
  241801.        2085.46        100.000        100.000        100.000        100.000        100.000        100.000        57.7324        40.4608        40.4608        40.4608        33.8135     
  241901.        2085.54        100.000        100.000        100.000        100.000        100.000        100.000        57.8746        40.6004        40.6004        40.6004        33.9369     
  242001.        2085.62        100.000        100.000        100.000        100.000        100.000        100.000        58.0168        40.7401        40.7401        40.7401        34.0603     
  242101.        2085.70        100.000        100.000        100.000        100.000        100.000        100.000        58.1591        40.8797        40.8797        40.8797        34.1837     
  242201.        2085.78        100.000        100.000        100.000        100.000        100.000        100.000        58.3014        41.0195        41.0195        41.0195        34.3072     
  242301.        2085.86        100.000        100.000        100.000        100.000        100.000        100.000        58.4437        41.1592        41.1592        41.1592        34.4307     
  242401.        2085.94        100.000        100.000        100.000        100.000        100.000        100.000        58.5861        41.2990        41.2990        41.2990        34.5542     
  242501.        2086.02        100.000        100.000        100.000        100.000        100.000        100.000        58.7286        41.4389        41.4389        41.4389        34.6778     
  242601.        2086.11        100.000        100.000        100.000        100.000        100.000        100.000        58.8711        41.5788        41.5788        41.5788        34.8014     
  242701.        2086.19        100.000        100.000        100.000        100.000        100.000        100.000        59.0136        41.7187        41.7187        41.7187        34.9251     
  242801.        2086.27        100.000        100.000        100.000        100.000        100.000        100.000        59.1562        41.8587        41.8587        41.8587        35.0488     
  242901.        2086.36        100.000        100.000        100.000        100.000        100.000        100.000        59.2988        41.9987        41.9987        41.9987        35.1725     
  243001.        2086.44        100.000        100.000        100.000        100.000        100.000        100.000        59.4415        42.1388        42.1388        42.1388        35.2963     
  243101.        2086.53        100.000        100.000        100.000        100.000        100.000        100.000        59.5842        42.2789        42.2789        42.2789        35.4201     
  243201.        2086.61        100.000        100.000        100.000        100.000        100.000        100.000        59.7269        42.4191        42.4191        42.4191        35.5440     
  243301.        2086.70        100.000        100.000        100.000        100.000        100.000        100.000        59.8697        42.5593        42.5593        42.5593        35.6679     
  243401.        2086.78        100.000        100.000        100.000        100.000        100.000        100.000        60.0125        42.6995        42.6995        42.6995        35.7918     
  243501.        2086.87        100.000        100.000        100.000        100.000        100.000        100.000        60.1554        42.8398        42.8398        42.8398        35.9158     
  243601.        2086.96        100.000        100.000        100.000        100.000        100.000        100.000        60.2983        42.9801        42.9801        42.9801        36.0398     
  243701.        2087.05        100.000        100.000        100.000        100.000        100.000        100.000        60.4413        43.1205        43.1205        43.1205        36.1638     
  243801.        2087.13        100.000        100.000        100.000        100.000        100.000        100.000        60.5843        43.2609        43.2609        43.2609        36.2879     
  243901.        2087.22        100.000        100.000        100.000        100.000        100.000        100.000        60.7274        43.4013        43.4013        43.4013        36.4120     
  244001.        2087.31        100.000        100.000        100.000        100.000        100.000        100.000        60.4978        43.1765        43.1765        43.1765        36.2147     
  244101.        2087.40        100.000        100.000        100.000        100.000        100.000        100.000        60.7950        43.4681        43.4681        43.4681        36.4718     
  244201.        2087.49        100.000        100.000        100.000        100.000        100.000        100.000        61.0925        43.7599        43.7599        43.7599        36.7291     
  244301.        2087.58        100.000        100.000        100.000        100.000        100.000        100.000        61.3000        43.9636        43.9636        43.9636        36.9088     
  244401.        2087.67        100.000        100.000        100.000        100.000        100.000        100.000        61.4433        44.1042        44.1042        44.1042        37.0331     
  244501.        2087.76        100.000        100.000        100.000        100.000        100.000        100.000        61.5866        44.2450        44.2450        44.2450        37.1575     
  244601.        2087.85        100.000        100.000        100.000        100.000        100.000        100.000        61.7300        44.3857        44.3857        44.3857        37.2819     
  244701.        2087.95        100.000        100.000        100.000        100.000        100.000        100.000        61.8733        44.5265        44.5265        44.5265        37.4063     
  244801.        2088.04        100.000        100.000        100.000        100.000        100.000        100.000        62.0168        44.6674        44.6674        44.6674        37.5308     
  244901.        2088.13        100.000        100.000        100.000        100.000        100.000        100.000        62.1603        44.8082        44.8082        44.8082        37.6553     
  245001.        2088.23        100.000        100.000        100.000        100.000        100.000        100.000        62.3038        44.9492        44.9492        44.9492        37.7798     
  245101.        2088.32        100.000        100.000        100.000        100.000        100.000        100.000        62.4474        45.0901        45.0901        45.0901        37.9044     
  245201.        2088.42        100.000        100.000        100.000        100.000        100.000        100.000        62.5910        45.2311        45.2311        45.2311        38.0290     
  245301.        2088.51        100.000        100.000        100.000        100.000        100.000        100.000        62.3750        45.0196        45.0196        45.0196        37.8434     
  245401.        2088.61        100.000        100.000        100.000        100.000        100.000        100.000        62.5263        45.1681        45.1681        45.1681        37.9746     
  245501.        2088.70        100.000        100.000        100.000        100.000        100.000        100.000        62.6776        45.3167        45.3167        45.3167        38.1058     
  245601.        2088.80        100.000        100.000        100.000        100.000        100.000        100.000        62.8289        45.4652        45.4652        45.4652        38.2371     
  245701.        2088.90        100.000        100.000        100.000        100.000        100.000        100.000        62.9803        45.6139        45.6139        45.6139        38.3684     
  245801.        2088.99        100.000        100.000        100.000        100.000        100.000        100.000        63.1318        45.7626        45.7626        45.7626        38.4998     
  245901.        2089.09        100.000        100.000        100.000        100.000        100.000        100.000        63.2832        45.9113        45.9113        45.9113        38.6312     
  246001.        2089.19        100.000        100.000        100.000        100.000        100.000        100.000        63.4348        46.0601        46.0601        46.0601        38.7627     
  246101.        2089.29        100.000        100.000        100.000        100.000        100.000        100.000        63.5864        46.2089        46.2089        46.2089        38.8941     
  246201.        2089.39        100.000        100.000        100.000        100.000        100.000        100.000        63.7380        46.3578        46.3578        46.3578        39.0257     
  246301.        2089.49        100.000        100.000        100.000        100.000        100.000        100.000        63.8897        46.5067        46.5067        46.5067        39.1573     
  246401.        2089.59        100.000        100.000        100.000        100.000        100.000        100.000        64.0414        46.6557        46.6557        46.6557        39.2889     
  246501.        2089.69        100.000        100.000        100.000        100.000        100.000        100.000        64.1932        46.8047        46.8047        46.8047        39.4205     
  246601.        2089.79        100.000        100.000        100.000        100.000        100.000        100.000        64.3450        46.9538        46.9538        46.9538        39.5522     
  246701.        2089.90        100.000        100.000        100.000        100.000        100.000        100.000        64.4969        47.1029        47.1029        47.1029        39.6840     
  246801.        2090.00        100.000        100.000        100.000        100.000        100.000        100.000        64.6488        47.2520        47.2520        47.2520        39.8158     
  246901.        2090.10        100.000        100.000        100.000        100.000        100.000        100.000        64.8008        47.4012        47.4012        47.4012        39.9476     
  247001.        2090.20        100.000        100.000        100.000        100.000        100.000        100.000        64.9528        47.5505        47.5505        47.5505        40.0795     
  247101.        2090.31        100.000        100.000        100.000        100.000        100.000        100.000        65.1049        47.6998        47.6998        47.6998        40.2114     
  247201.        2090.41        100.000        100.000        100.000        100.000        100.000        100.000        65.2570        47.8492        47.8492        47.8492        40.3433     
  247301.        2090.52        100.000        100.000        100.000        100.000        100.000        100.000        65.4091        47.9986        47.9986        47.9986        40.4753     
  247401.        2090.62        100.000        100.000        100.000        100.000        100.000        100.000        65.5614        48.1480        48.1480        48.1480        40.6074     
