|6.6.6
mars_ma79_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  111801.        1810.40                 NaN   58.0067        11.6714                 NaN   30.3220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  111901.        1810.59                 NaN   58.0071        11.6537                 NaN   30.3392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112001.        1810.78                 NaN   58.0075        11.6361                 NaN   30.3564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112101.        1810.97                 NaN   58.0079        11.6185                 NaN   30.3737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112201.        1811.16                 NaN   58.0082        11.6009                 NaN   30.3909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112301.        1811.34                 NaN   58.0086        11.5833                 NaN   30.4081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112401.        1811.53                 NaN   58.0090        11.5656                 NaN   30.4254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112501.        1811.72                 NaN   58.0094        11.5480                 NaN   30.4426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112601.        1811.91                 NaN   58.0098        11.5304                 NaN   30.4598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112701.        1812.10                 NaN   58.0102        11.5128                 NaN   30.4771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112801.        1812.28                 NaN   58.0106        11.4951                 NaN   30.4943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  112901.        1812.47                 NaN   58.0110        11.4775                 NaN   30.5115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113001.        1812.66                 NaN   58.0113        11.4599                 NaN   30.5288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113101.        1812.85                 NaN   58.0117        11.4423                 NaN   30.5460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113201.        1813.04                 NaN   58.0121        11.4247                 NaN   30.5632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113301.        1813.22                 NaN   58.0125        11.4070                 NaN   30.5805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113401.        1813.41                 NaN   58.0129        11.3894                 NaN   30.5977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113501.        1813.60                 NaN   58.0133        11.3718                 NaN   30.6149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113601.        1813.79                 NaN   58.0137        11.3542                 NaN   30.6322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113701.        1813.98                 NaN   58.0140        11.3365                 NaN   30.6494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113801.        1814.16                 NaN   58.0144        11.3189                 NaN   30.6667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  113901.        1814.35                 NaN   58.0148        11.3013                 NaN   30.6839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114001.        1814.54                 NaN   58.0152        11.2837                 NaN   30.7011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114101.        1814.73                 NaN   58.0156        11.2660                 NaN   30.7184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114201.        1814.92                 NaN   58.0160        11.2484                 NaN   30.7356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114301.        1815.10                 NaN   58.0164        11.2308                 NaN   30.7529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114401.        1815.29                 NaN   58.0168        11.2132                 NaN   30.7701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114501.        1815.48                 NaN   58.0171        11.1955                 NaN   30.7873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114601.        1815.67                 NaN   58.0175        11.1779                 NaN   30.8046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114701.        1815.86                 NaN   58.0179        11.1609                 NaN   30.8212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114801.        1816.04                 NaN   58.0182        11.1440                 NaN   30.8377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  114901.        1816.23                 NaN   58.0186        11.1271                 NaN   30.8543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115001.        1816.42                 NaN   58.0228        11.0117                 NaN   30.9655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115101.        1816.61                 NaN   58.0196        11.0858                 NaN   30.8946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115201.        1816.80                 NaN   58.0202        11.0608                 NaN   30.9190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115301.        1816.98                 NaN   58.0209        11.0357                 NaN   30.9434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115401.        1817.17                 NaN   58.0204        11.0420                 NaN   30.9376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115501.        1817.36                 NaN   58.0209        11.0210                 NaN   30.9581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115601.        1817.55                 NaN   58.0214        10.9999                 NaN   30.9787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115701.        1817.73                 NaN   58.0219        10.9789                 NaN   30.9992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115801.        1817.92                 NaN   58.0224        10.9578                 NaN   31.0198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  115901.        1818.11                 NaN   58.0229        10.9368                 NaN   31.0403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116001.        1818.30                 NaN   58.0234        10.9157                 NaN   31.0608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116101.        1818.49                 NaN   58.0239        10.8947                 NaN   31.0814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116201.        1818.67                 NaN   58.0244        10.8736                 NaN   31.1019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116301.        1818.86                 NaN   58.0250        10.8526                 NaN   31.1225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116401.        1819.05                 NaN   58.0255        10.8315                 NaN   31.1430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116501.        1819.24                 NaN   58.0260        10.8105                 NaN   31.1636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116601.        1819.43                 NaN   58.0265        10.7882                 NaN   31.1853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116701.        1819.61                 NaN   58.0270        10.7671                 NaN   31.2059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116801.        1819.80                 NaN   58.0275        10.7460                 NaN   31.2266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  116901.        1819.99                 NaN   58.0280        10.7248                 NaN   31.2472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117001.        1820.18                 NaN   58.0285        10.7037                 NaN   31.2678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117101.        1820.37                 NaN   58.0290        10.6826                 NaN   31.2884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117201.        1820.55                 NaN   58.0295        10.6615                 NaN   31.3090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117301.        1820.74                 NaN   58.0300        10.6404                 NaN   31.3296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117401.        1820.93                 NaN   58.0306        10.6172                 NaN   31.3522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117501.        1821.12                 NaN   58.0311        10.5960                 NaN   31.3729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117601.        1821.31                 NaN   58.0316        10.5748                 NaN   31.3936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117701.        1821.49                 NaN   58.0321        10.5536                 NaN   31.4143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117801.        1821.68                 NaN   58.0326        10.5324                 NaN   31.4350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  117901.        1821.87                 NaN   58.0331        10.5112                 NaN   31.4557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118001.        1822.06                 NaN   58.0336        10.4900                 NaN   31.4764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118101.        1822.25                 NaN   58.0342        10.4688                 NaN   31.4970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118201.        1822.43                 NaN   58.0352        10.4313                 NaN   31.5335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118301.        1822.62                 NaN   58.0358        10.4094                 NaN   31.5549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118401.        1822.81                 NaN   58.0363        10.3874                 NaN   31.5763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118501.        1823.00                 NaN   58.0368        10.3654                 NaN   31.5977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118601.        1823.19                 NaN   58.0373        10.3437                 NaN   31.6190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118701.        1823.37                 NaN   58.0379        10.3220                 NaN   31.6402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118801.        1823.56                 NaN   58.0384        10.3003                 NaN   31.6613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  118901.        1823.75                 NaN   58.0389        10.2786                 NaN   31.6825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119001.        1823.94                 NaN   58.0407        10.2175                 NaN   31.7418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119101.        1824.13                 NaN   58.0412        10.1970                 NaN   31.7619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119201.        1824.31                 NaN   58.0417        10.1765                 NaN   31.7819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119301.        1824.50                 NaN   58.0421        10.1560                 NaN   31.8019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119401.        1824.69                 NaN   58.0426        10.1355                 NaN   31.8219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119501.        1824.88                 NaN   58.0431        10.1150                 NaN   31.8419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119601.        1825.07                 NaN   58.0436        10.0945                 NaN   31.8619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119701.        1825.25                 NaN   58.0441        10.0740                 NaN   31.8819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119801.        1825.44                 NaN   58.0446        10.0536                 NaN   31.9019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  119901.        1825.63                 NaN   58.0450        10.0331                 NaN   31.9219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120001.        1825.82                 NaN   58.0441        10.0520                 NaN   31.9039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120101.        1826.01                 NaN   58.0447        10.0291                 NaN   31.9262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120201.        1826.19                 NaN   58.0453        10.0062                 NaN   31.9486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120301.        1826.38                 NaN   58.0458        9.98330                 NaN   31.9709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120401.        1826.57                 NaN   58.0461        9.97116                 NaN   31.9827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120501.        1826.76                 NaN   58.0467        9.94741                 NaN   32.0059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120601.        1826.95                 NaN   58.0473        9.92365                 NaN   32.0290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120701.        1827.13                 NaN   58.0479        9.89990                 NaN   32.0522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120801.        1827.32                 NaN   58.0485        9.87615                 NaN   32.0754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  120901.        1827.51                 NaN   58.0491        9.85239                 NaN   32.0985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121001.        1827.70                 NaN   58.0497        9.82864                 NaN   32.1217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121101.        1827.89                 NaN   58.0503        9.80488                 NaN   32.1449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121201.        1828.07                 NaN   58.0508        9.78113                 NaN   32.1680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121301.        1828.26                 NaN   58.0514        9.75761                 NaN   32.1910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121401.        1828.45                 NaN   58.0520        9.73448                 NaN   32.2135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121501.        1828.64                 NaN   58.0526        9.71135                 NaN   32.2361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121601.        1828.83                 NaN   58.0531        9.68807                 NaN   32.2588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121701.        1829.01                 NaN   58.0528        9.68102                 NaN   32.2662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121801.        1829.20                 NaN   58.0525        9.68096                 NaN   32.2665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  121901.        1829.39                 NaN   58.0523        9.68091                 NaN   32.2668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122001.        1829.58                 NaN   58.0520        9.68086                 NaN   32.2671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122101.        1829.77                 NaN   58.0518        9.68081                 NaN   32.2674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122201.        1829.95                 NaN   57.6503        9.63959                 NaN   32.5943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.115760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122301.        1830.14                 NaN   57.6501        9.63954                 NaN   32.5946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.115761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122401.        1830.33                 NaN   57.7456        9.64231                 NaN   32.5239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.882477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122501.        1830.52                 NaN   57.6972        9.64104                 NaN   32.5597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.102081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122601.        1830.71                 NaN   57.6480        9.63940                 NaN   32.5964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.116142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122701.        1830.89                 NaN   57.5966        9.63777                 NaN   32.6348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.130860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122801.        1831.08                 NaN   57.5452        9.63614                 NaN   32.6731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.145568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122901.        1831.27                 NaN   57.4937        9.63452                 NaN   32.7115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.160277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123001.        1831.46                 NaN   57.4402        9.63644                 NaN   32.7478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.175574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123101.        1831.65                 NaN   57.3914        9.63144                 NaN   32.7876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.189545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123201.        1831.83                 NaN   57.3408        9.63007                 NaN   32.8251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.204018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123301.        1832.02                 NaN   57.2902        9.62871                 NaN   32.8626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.218493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123401.        1832.21                 NaN   57.2229        9.61677                 NaN   32.9226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.237815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123501.        1832.40                 NaN   57.1719        9.61518                 NaN   32.9605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.252393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123601.        1832.59                 NaN   57.1209        9.61360                 NaN   32.9985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.266972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123701.        1832.77                 NaN   57.0700        9.61202                 NaN   33.0365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.281552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
