|6.6.6
mars_kc08_ath_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  34901.0        1563.17        100.000                 NaN   43.4042        7.42801                 NaN   43.4042        37.0280                 NaN   37.0280                 NaN   7.42801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35001.0        1564.25        100.000                 NaN   43.4036        7.43612                 NaN   43.4036        37.0310                 NaN   37.0310                 NaN   7.43612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1565.32        100.000                 NaN   43.4030        7.44430                 NaN   43.4030        37.0340                 NaN   37.0340                 NaN   7.44430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1566.38        100.000                 NaN   43.4024        7.45255                 NaN   43.4024        37.0369                 NaN   37.0369                 NaN   7.45255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1567.44        100.000                 NaN   43.4018        7.46088                 NaN   43.4018        37.0399                 NaN   37.0399                 NaN   7.46088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1568.49        100.000                 NaN   43.4011        7.46928                 NaN   43.4011        37.0428                 NaN   37.0428                 NaN   7.46928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1569.53        100.000                 NaN   43.4005        7.47775                 NaN   43.4005        37.0458                 NaN   37.0458                 NaN   7.47775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1570.57        100.000                 NaN   43.3999        7.48630                 NaN   43.3999        37.0487                 NaN   37.0487                 NaN   7.48630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1571.60        100.000                 NaN   43.3993        7.49492                 NaN   43.3993        37.0516                 NaN   37.0516                 NaN   7.49492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1572.62        100.000                 NaN   43.3986        7.50361                 NaN   43.3986        37.0545                 NaN   37.0545                 NaN   7.50361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1573.64        100.000                 NaN   43.3980        7.51237                 NaN   43.3980        37.0574                 NaN   37.0574                 NaN   7.51237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1574.65        100.000                 NaN   43.3974        7.52120                 NaN   43.3974        37.0602                 NaN   37.0602                 NaN   7.52120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1575.65        100.000                 NaN   43.3967        7.53010                 NaN   43.3967        37.0631                 NaN   37.0631                 NaN   7.53010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1576.65        100.000                 NaN   43.3961        7.53907                 NaN   43.3961        37.0660                 NaN   37.0660                 NaN   7.53907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1577.64        100.000                 NaN   43.3955        7.54664                 NaN   43.3955        37.0688                 NaN   37.0688                 NaN   7.54664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1578.62        100.000                 NaN   43.3950        7.55371                 NaN   43.3950        37.0716                 NaN   37.0716                 NaN   7.55371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1579.60        100.000                 NaN   43.3944        7.56087                 NaN   43.3944        37.0745                 NaN   37.0745                 NaN   7.56087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1580.57        100.000                 NaN   43.3939        7.56812                 NaN   43.3939        37.0773                 NaN   37.0773                 NaN   7.56812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1581.53        100.000                 NaN   43.3933        7.57544                 NaN   43.3933        37.0801                 NaN   37.0801                 NaN   7.57544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1582.49        100.000                 NaN   43.3928        7.58284                 NaN   43.3928        37.0829                 NaN   37.0829                 NaN   7.58284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1583.44        100.000                 NaN   43.3922        7.59032                 NaN   43.3922        37.0856                 NaN   37.0856                 NaN   7.59032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37001.0        1584.39        100.000                 NaN   43.3916        7.59788                 NaN   43.3916        37.0884                 NaN   37.0884                 NaN   7.59788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37101.0        1585.33        100.000                 NaN   43.3911        7.60552                 NaN   43.3911        37.0912                 NaN   37.0912                 NaN   7.60552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37201.0        1586.26        100.000                 NaN   43.3905        7.61324                 NaN   43.3905        37.0939                 NaN   37.0939                 NaN   7.61324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37301.0        1587.18        100.000                 NaN   43.3899        7.62103                 NaN   43.3899        37.0966                 NaN   37.0966                 NaN   7.62103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37401.0        1588.11        100.000                 NaN   43.3872        7.68253                 NaN   43.3872        37.1090                 NaN   37.1090                 NaN   7.68253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37501.0        1589.02        100.000                 NaN   43.3865        7.69486                 NaN   43.3865        37.1125                 NaN   37.1125                 NaN   7.69486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37601.0        1589.93        100.000                 NaN   43.3857        7.70724                 NaN   43.3857        37.1160                 NaN   37.1160                 NaN   7.70724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37701.0        1590.83        100.000                 NaN   43.3850        7.71967                 NaN   43.3850        37.1195                 NaN   37.1195                 NaN   7.71967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37801.0        1591.73        100.000                 NaN   43.3842        7.73215                 NaN   43.3842        37.1229                 NaN   37.1229                 NaN   7.73215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37901.0        1592.62        100.000                 NaN   43.3835        7.74468                 NaN   43.3835        37.1264                 NaN   37.1264                 NaN   7.74468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38001.0        1593.50        100.000                 NaN   43.3827        7.75725                 NaN   43.3827        37.1298                 NaN   37.1298                 NaN   7.75725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38101.0        1594.38        100.000                 NaN   43.3820        7.76986                 NaN   43.3820        37.1332                 NaN   37.1332                 NaN   7.76986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38201.0        1595.25        100.000                 NaN   43.3812        7.78253                 NaN   43.3812        37.1366                 NaN   37.1366                 NaN   7.78253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38301.0        1596.12        100.000                 NaN   43.3805        7.79524                 NaN   43.3805        37.1400                 NaN   37.1400                 NaN   7.79524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38401.0        1596.98        100.000                 NaN   43.3797        7.80799                 NaN   43.3797        37.1434                 NaN   37.1434                 NaN   7.80799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38501.0        1597.84        100.000                 NaN   43.4191        6.77334                 NaN   43.4191        36.9630                 NaN   36.9630                 NaN   6.77334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38601.0        1598.69        100.000                 NaN   43.4182        6.78887                 NaN   43.4182        36.9671                 NaN   36.9671                 NaN   6.78887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38701.0        1599.53        100.000                 NaN   43.4173        6.80443                 NaN   43.4173        36.9711                 NaN   36.9711                 NaN   6.80443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38801.0        1600.37        100.000                 NaN   43.4164        6.82000                 NaN   43.4164        36.9752                 NaN   36.9752                 NaN   6.82000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38901.0        1601.20        100.000                 NaN   43.3769        7.84759                 NaN   43.3769        37.1569                 NaN   37.1569                 NaN   7.84759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39001.0        1602.03        100.000                 NaN   43.3764        7.85495                 NaN   43.3764        37.1594                 NaN   37.1594                 NaN   7.85495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39101.0        1602.85        100.000                 NaN   43.3758        7.86235                 NaN   43.3758        37.1620                 NaN   37.1620                 NaN   7.86235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39201.0        1603.67        100.000                 NaN   43.3753        7.86979                 NaN   43.3753        37.1645                 NaN   37.1645                 NaN   7.86979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39301.0        1604.48        100.000                 NaN   43.3829        7.66688                 NaN   43.3829        37.1344                 NaN   37.1344                 NaN   7.66688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39401.0        1605.29        100.000                 NaN   43.3823        7.67605                 NaN   43.3823        37.1371                 NaN   37.1371                 NaN   7.67605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39501.0        1606.09        100.000                 NaN   43.3817        7.68533                 NaN   43.3817        37.1399                 NaN   37.1399                 NaN   7.68533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39601.0        1606.89        100.000                 NaN   43.3811        7.69471                 NaN   43.3811        37.1426                 NaN   37.1426                 NaN   7.69471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39701.0        1607.68        100.000                 NaN   43.3804        7.70419                 NaN   43.3804        37.1454                 NaN   37.1454                 NaN   7.70419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39801.0        1608.46        100.000                 NaN   43.3798        7.71376                 NaN   43.3798        37.1481                 NaN   37.1481                 NaN   7.71376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39901.0        1609.24        100.000                 NaN   43.3792        7.72343                 NaN   43.3792        37.1509                 NaN   37.1509                 NaN   7.72343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40001.0        1610.02        100.000                 NaN   43.3785        7.73319                 NaN   43.3785        37.1536                 NaN   37.1536                 NaN   7.73319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40101.0        1610.79        100.000                 NaN   43.3779        7.74305                 NaN   43.3779        37.1563                 NaN   37.1563                 NaN   7.74305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40201.0        1611.55        100.000                 NaN   43.3773        7.75301                 NaN   43.3773        37.1591                 NaN   37.1591                 NaN   7.75301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40301.0        1612.31        100.000                 NaN   43.3766        7.76306                 NaN   43.3766        37.1618                 NaN   37.1618                 NaN   7.76306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40401.0        1613.06        100.000                 NaN   43.3760        7.77320                 NaN   43.3760        37.1645                 NaN   37.1645                 NaN   7.77320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40501.0        1613.81        100.000                 NaN   43.3754        7.78344                 NaN   43.3754        37.1672                 NaN   37.1672                 NaN   7.78344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40601.0        1614.56        100.000                 NaN   43.3747        7.79377                 NaN   43.3747        37.1700                 NaN   37.1700                 NaN   7.79377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40701.0        1615.30        100.000                 NaN   43.3741        7.80419                 NaN   43.3741        37.1727                 NaN   37.1727                 NaN   7.80419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40801.0        1616.03        100.000                 NaN   43.3734        7.81470                 NaN   43.3734        37.1754                 NaN   37.1754                 NaN   7.81470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40901.0        1616.76        100.000                 NaN   43.3728        7.82531                 NaN   43.3728        37.1781                 NaN   37.1781                 NaN   7.82531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41001.0        1617.49        100.000                 NaN   43.3721        7.83600                 NaN   43.3721        37.1808                 NaN   37.1808                 NaN   7.83600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41101.0        1618.21        100.000                 NaN   43.3714        7.84678                 NaN   43.3714        37.1835                 NaN   37.1835                 NaN   7.84678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41201.0        1618.92        100.000                 NaN   43.3708        7.85765                 NaN   43.3708        37.1862                 NaN   37.1862                 NaN   7.85765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41301.0        1619.63        100.000                 NaN   43.4254        6.44188                 NaN   43.4254        36.9650                 NaN   36.9650                 NaN   6.44188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41401.0        1620.34        100.000                 NaN   43.4242        6.46566                 NaN   43.4242        36.9697                 NaN   36.9697                 NaN   6.46566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41501.0        1621.04        100.000                 NaN   43.4230        6.48945                 NaN   43.4230        36.9743                 NaN   36.9743                 NaN   6.48945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41601.0        1621.74        100.000                 NaN   43.4218        6.51326                 NaN   43.4218        36.9789                 NaN   36.9789                 NaN   6.51326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41701.0        1622.43        100.000                 NaN   43.4207        6.53709                 NaN   43.4207        36.9836                 NaN   36.9836                 NaN   6.53709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41801.0        1623.12        100.000                 NaN   43.4195        6.56093                 NaN   43.4195        36.9882                 NaN   36.9882                 NaN   6.56093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41901.0        1623.80        100.000                 NaN   43.4183        6.58479                 NaN   43.4183        36.9927                 NaN   36.9927                 NaN   6.58479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42001.0        1624.48        100.000                 NaN   43.4171        6.60867                 NaN   43.4171        36.9973                 NaN   36.9973                 NaN   6.60867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42101.0        1625.15        100.000                 NaN   43.3924        7.24581                 NaN   43.3924        37.1064                 NaN   37.1064                 NaN   7.24581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42201.0        1625.82        100.000                 NaN   43.3915        7.26307                 NaN   43.3915        37.1098                 NaN   37.1098                 NaN   7.26307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42301.0        1626.49        100.000                 NaN   43.3906        7.28035                 NaN   43.3906        37.1132                 NaN   37.1132                 NaN   7.28035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42401.0        1627.15        100.000                 NaN   43.3897        7.29765                 NaN   43.3897        37.1166                 NaN   37.1166                 NaN   7.29765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42501.0        1627.81        100.000                 NaN   43.3888        7.31496                 NaN   43.3888        37.1200                 NaN   37.1200                 NaN   7.31496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42601.0        1628.46        100.000                 NaN   43.3879        7.33228                 NaN   43.3879        37.1234                 NaN   37.1234                 NaN   7.33228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42701.0        1629.11        100.000                 NaN   43.3870        7.34962                 NaN   43.3870        37.1267                 NaN   37.1267                 NaN   7.34962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42801.0        1629.75        100.000                 NaN   43.3860        7.36698                 NaN   43.3860        37.1301                 NaN   37.1301                 NaN   7.36698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42901.0        1630.39        100.000                 NaN   43.3851        7.38435                 NaN   43.3851        37.1334                 NaN   37.1334                 NaN   7.38435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43001.0        1631.03        100.000                 NaN   43.3842        7.40174                 NaN   43.3842        37.1367                 NaN   37.1367                 NaN   7.40174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1631.66        100.000                 NaN   43.3833        7.41914                 NaN   43.3833        37.1400                 NaN   37.1400                 NaN   7.41914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1632.28        100.000                 NaN   43.3824        7.43656                 NaN   43.3824        37.1433                 NaN   37.1433                 NaN   7.43656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1632.91        100.000                 NaN   43.3815        7.45399                 NaN   43.3815        37.1466                 NaN   37.1466                 NaN   7.45399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1633.53        100.000                 NaN   43.3806        7.47143                 NaN   43.3806        37.1499                 NaN   37.1499                 NaN   7.47143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1634.14        100.000                 NaN   43.3797        7.48890                 NaN   43.3797        37.1531                 NaN   37.1531                 NaN   7.48890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1634.75        100.000                 NaN   43.3933        7.13880                 NaN   43.3933        37.1192                 NaN   37.1192                 NaN   7.13880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1635.36        100.000                 NaN   43.3922        7.16041                 NaN   43.3922        37.1233                 NaN   37.1233                 NaN   7.16041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1635.96        100.000                 NaN   43.3912        7.18204                 NaN   43.3912        37.1274                 NaN   37.1274                 NaN   7.18204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1636.56        100.000                 NaN   43.3901        7.20368                 NaN   43.3901        37.1315                 NaN   37.1315                 NaN   7.20368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1637.16        100.000                 NaN   43.3891        7.22533                 NaN   43.3891        37.1356                 NaN   37.1356                 NaN   7.22533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1637.75        100.000                 NaN   43.3880        7.24701                 NaN   43.3880        37.1396                 NaN   37.1396                 NaN   7.24701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1638.34        100.000                 NaN   43.3869        7.26869                 NaN   43.3869        37.1437                 NaN   37.1437                 NaN   7.26869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1638.92        100.000                 NaN   43.3859        7.29040                 NaN   43.3859        37.1477                 NaN   37.1477                 NaN   7.29040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1639.50        100.000                 NaN   43.3848        7.31211                 NaN   43.3848        37.1517                 NaN   37.1517                 NaN   7.31211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1640.08        100.000                 NaN   43.3705        7.65204                 NaN   43.3705        37.1643                 NaN   37.1643                 NaN   7.65204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1640.65        100.000                 NaN   43.3698        7.66409                 NaN   43.3698        37.1669                 NaN   37.1669                 NaN   7.66409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1641.22        100.000                 NaN   43.3692        7.67615                 NaN   43.3692        37.1695                 NaN   37.1695                 NaN   7.67615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1641.78        100.000                 NaN   43.3685        7.68823                 NaN   43.3685        37.1721                 NaN   37.1721                 NaN   7.68823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1642.34        100.000                 NaN   43.3678        7.70031                 NaN   43.3678        37.1746                 NaN   37.1746                 NaN   7.70031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1642.90        100.000                 NaN   43.3672        7.71241                 NaN   43.3672        37.1772                 NaN   37.1772                 NaN   7.71241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1643.46        100.000                 NaN   43.3665        7.72452                 NaN   43.3665        37.1797                 NaN   37.1797                 NaN   7.72452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1644.01        100.000                 NaN   43.3658        7.73664                 NaN   43.3658        37.1822                 NaN   37.1822                 NaN   7.73664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1644.55        100.000                 NaN   43.3522        8.10981                 NaN   43.3522        37.2537                 NaN   37.2537                 NaN   8.10981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1645.10        100.000                 NaN   43.3516        8.11999                 NaN   43.3516        37.2559                 NaN   37.2559                 NaN   8.11999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1645.64        100.000                 NaN   43.3510        8.13019                 NaN   43.3510        37.2581                 NaN   37.2581                 NaN   8.13019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1646.17        100.000                 NaN   43.3504        8.14041                 NaN   43.3504        37.2603                 NaN   37.2603                 NaN   8.14041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1646.71        100.000                 NaN   43.3498        8.15065                 NaN   43.3498        37.2624                 NaN   37.2624                 NaN   8.15065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1647.24        100.000                 NaN   43.3492        8.16090                 NaN   43.3492        37.2646                 NaN   37.2646                 NaN   8.16090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1647.76        100.000                 NaN   43.3486        8.17117                 NaN   43.3486        37.2668                 NaN   37.2668                 NaN   8.17117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1648.29        100.000                 NaN   43.3480        8.18147                 NaN   43.3480        37.2689                 NaN   37.2689                 NaN   8.18147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1648.81        100.000                 NaN   43.3474        8.19177                 NaN   43.3474        37.2710                 NaN   37.2710                 NaN   8.19177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1649.32        100.000                 NaN   43.3469        8.20210                 NaN   43.3469        37.2731                 NaN   37.2731                 NaN   8.20210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1649.84        100.000                 NaN   43.3535        8.01919                 NaN   43.3535        37.2428                 NaN   37.2428                 NaN   8.01919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1650.35        100.000                 NaN   43.3529        8.03003                 NaN   43.3529        37.2450                 NaN   37.2450                 NaN   8.03003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1650.85        100.000                 NaN   43.3523        8.04088                 NaN   43.3523        37.2472                 NaN   37.2472                 NaN   8.04088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46601.0        1651.36        100.000                 NaN   43.3517        8.05174                 NaN   43.3517        37.2493                 NaN   37.2493                 NaN   8.05174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46701.0        1651.86        100.000                 NaN   43.3511        8.06261                 NaN   43.3511        37.2515                 NaN   37.2515                 NaN   8.06261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46801.0        1652.35        100.000                 NaN   43.3505        8.07349                 NaN   43.3505        37.2536                 NaN   37.2536                 NaN   8.07349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46901.0        1652.85        100.000                 NaN   43.3499        8.08438                 NaN   43.3499        37.2557                 NaN   37.2557                 NaN   8.08438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47001.0        1653.34        100.000                 NaN   43.3492        8.09527                 NaN   43.3492        37.2578                 NaN   37.2578                 NaN   8.09527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47101.0        1653.83        100.000                 NaN   43.3486        8.10618                 NaN   43.3486        37.2599                 NaN   37.2599                 NaN   8.10618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47201.0        1654.31        100.000                 NaN   43.3480        8.11709                 NaN   43.3480        37.2620                 NaN   37.2620                 NaN   8.11709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47301.0        1654.80        100.000                 NaN   43.3474        8.12801                 NaN   43.3474        37.2641                 NaN   37.2641                 NaN   8.12801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47401.0        1655.27        100.000                 NaN   43.3468        8.13894                 NaN   43.3468        37.2661                 NaN   37.2661                 NaN   8.13894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47501.0        1655.75        100.000                 NaN   43.3462        8.14988                 NaN   43.3462        37.2682                 NaN   37.2682                 NaN   8.14988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47601.0        1656.22        100.000                 NaN   43.3456        8.16082                 NaN   43.3456        37.2702                 NaN   37.2702                 NaN   8.16082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47701.0        1656.69        100.000                 NaN   43.3366        8.38967                 NaN   43.3366        37.2988                 NaN   37.2988                 NaN   8.38967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47801.0        1657.16        100.000                 NaN   43.3361        8.39858                 NaN   43.3361        37.3004                 NaN   37.3004                 NaN   8.39858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
