|6.6.6
mars_lf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  42001.0        1438.49        3480.78        7.75940        4.28500     
  42101.0        1439.78        3480.97        7.75991        4.28489     
  42201.0        1441.07        3481.16        7.76043        4.28478     
  42301.0        1442.36        3481.05        7.75942        4.28410     
  42401.0        1443.64        3481.24        7.75995        4.28400     
  42501.0        1444.91        3481.44        7.76049        4.28391     
  42601.0        1446.18        3481.63        7.76103        4.28381     
  42701.0        1447.45        3481.83        7.76157        4.28372     
  42801.0        1448.71        3482.03        7.76212        4.28363     
  42901.0        1449.97        3482.51        7.76409        4.28408     
  43001.0        1451.22        3482.80        7.76544        4.28428     
  43101.0        1452.47        3483.00        7.76597        4.28419     
  43201.0        1453.71        3483.19        7.76650        4.28409     
  43301.0        1454.95        3483.38        7.76703        4.28400     
  43401.0        1456.19        3483.57        7.76756        4.28391     
  43501.0        1457.42        3483.77        7.76809        4.28382     
  43601.0        1458.65        3485.12        7.77329        4.28555     
  43701.0        1459.87        3485.45        7.77450        4.28572     
  43801.0        1461.09        3485.63        7.77497        4.28561     
  43901.0        1462.30        3485.81        7.77544        4.28550     
  44001.0        1463.51        3485.99        7.77592        4.28539     
  44101.0        1464.71        3486.17        7.77640        4.28528     
  44201.0        1465.91        3485.22        7.77192        4.28326     
  44301.0        1467.11        3485.41        7.77247        4.28318     
  44401.0        1468.30        3485.61        7.77303        4.28310     
  44501.0        1469.49        3486.42        7.77575        4.28390     
  44601.0        1470.67        3486.60        7.77623        4.28379     
  44701.0        1471.85        3486.78        7.77672        4.28369     
  44801.0        1473.02        3486.96        7.77720        4.28359     
  44901.0        1474.20        3487.14        7.77769        4.28350     
  45001.0        1475.36        3487.32        7.77818        4.28340     
  45101.0        1476.52        3487.51        7.77868        4.28331     
  45201.0        1477.68        3487.69        7.77917        4.28321     
  45301.0        1478.83        3488.07        7.78172        4.28385     
  45401.0        1479.98        3488.25        7.78219        4.28375     
  45501.0        1481.13        3488.43        7.78267        4.28366     
  45601.0        1482.27        3488.62        7.78314        4.28356     
  45701.0        1483.40        3488.80        7.78362        4.28346     
  45801.0        1484.54        3488.98        7.78410        4.28337     
  45901.0        1485.67        3489.16        7.78458        4.28328     
  46001.0        1486.79        3489.35        7.78507        4.28319     
  46101.0        1487.91        3489.53        7.78556        4.28310     
  46201.0        1489.03        3490.54        7.78981        4.28447     
  46301.0        1490.14        3490.72        7.79028        4.28438     
  46401.0        1491.25        3490.90        7.79075        4.28428     
  46501.0        1492.35        3491.08        7.79122        4.28419     
  46601.0        1493.45        3491.26        7.79169        4.28410     
  46701.0        1494.54        3491.44        7.79217        4.28401     
  46801.0        1495.64        3491.62        7.79264        4.28392     
  46901.0        1496.72        3490.53        7.78727        4.28156     
  47001.0        1497.81        3490.73        7.78781        4.28150     
  47101.0        1498.89        3490.92        7.78835        4.28143     
  47201.0        1499.96        3491.12        7.78889        4.28137     
  47301.0        1501.03        3491.31        7.78944        4.28131     
  47401.0        1502.10        3491.51        7.78999        4.28125     
  47501.0        1503.16        3491.70        7.79054        4.28120     
  47601.0        1504.22        3491.90        7.79109        4.28114     
  47701.0        1505.28        3492.61        7.79366        4.28189     
  47801.0        1506.33        3492.81        7.79419        4.28183     
  47901.0        1507.38        3493.00        7.79473        4.28177     
  48001.0        1508.42        3493.19        7.79527        4.28171     
  48101.0        1509.46        3493.38        7.79581        4.28166     
  48201.0        1510.50        3493.58        7.79635        4.28160     
  48301.0        1511.53        3493.77        7.79690        4.28155     
  48401.0        1512.56        3492.91        7.79358        4.27994     
  48501.0        1513.58        3493.11        7.79417        4.27991     
  48601.0        1514.61        3493.32        7.79477        4.27988     
  48701.0        1515.62        3493.52        7.79537        4.27985     
  48801.0        1516.64        3493.73        7.79597        4.27982     
  48901.0        1517.64        3493.93        7.79657        4.27979     
  49001.0        1518.65        3494.14        7.79717        4.27976     
  49101.0        1519.65        3495.94        7.80467        4.28245     
  49201.0        1520.65        3496.13        7.80520        4.28240     
  49301.0        1521.64        3496.32        7.80574        4.28235     
  49401.0        1522.63        3496.51        7.80627        4.28230     
  49501.0        1523.62        3496.70        7.80681        4.28225     
  49601.0        1524.60        3496.90        7.80735        4.28220     
  49701.0        1525.58        3497.09        7.80789        4.28215     
  49801.0        1526.56        3497.05        7.80675        4.28147     
  49901.0        1527.53        3497.24        7.80731        4.28143     
  50001.0        1528.50        3497.39        7.80793        4.28140     
  50101.0        1529.46        3497.61        7.80860        4.28141     
  50201.0        1530.43        3497.82        7.80924        4.28140     
  50301.0        1531.38        3498.03        7.80989        4.28140     
  50401.0        1532.34        3498.25        7.81053        4.28140     
  50501.0        1533.29        3498.46        7.81118        4.28140     
  50601.0        1534.23        3498.68        7.81183        4.28140     
  50701.0        1535.18        3498.89        7.81249        4.28140     
  50801.0        1536.11        3499.11        7.81314        4.28141     
  50901.0        1537.05        3498.66        7.81006        4.27998     
  51001.0        1537.98        3498.87        7.81065        4.27996     
  51101.0        1538.91        3499.07        7.81125        4.27994     
  51201.0        1539.84        3499.27        7.81184        4.27992     
  51301.0        1540.76        3500.19        7.81642        4.28144     
