|6.6.6
mars_lf97_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Gt             C2/c           Wad            Ring           ca-pv          Wus            Pv            
  179401.        2068.57        100.000        100.000        100.000        100.000        100.000        50.8705        50.8705        50.8705                 NaN            NaN            NaN
  179501.        2068.61        100.000        100.000        100.000        100.000        100.000        50.8705        50.8705        50.8705                 NaN            NaN            NaN
  179601.        2068.66        100.000        100.000        100.000        100.000        100.000        50.8705        50.8705        50.8705                 NaN            NaN            NaN
  179701.        2068.71        100.000        100.000        100.000        100.000        100.000        50.8706        50.8706        50.8706                 NaN            NaN            NaN
  179801.        2068.75        100.000        100.000        100.000        100.000        100.000        50.8706        50.8706        50.8706                 NaN            NaN            NaN
  179901.        2068.80        100.000        100.000        100.000        100.000        100.000        50.8706        50.8706        50.8706                 NaN            NaN            NaN
  180001.        2068.85        100.000        100.000        100.000        100.000        100.000        50.8707        50.8707        50.8707                 NaN            NaN            NaN
  180101.        2068.89        100.000        100.000        100.000        100.000        100.000        50.8707        50.8707        50.8707                 NaN            NaN            NaN
  180201.        2068.94        100.000        100.000        100.000        100.000        100.000        50.8707        50.8707        50.8707                 NaN            NaN            NaN
  180301.        2068.98        100.000        100.000        100.000        100.000        100.000        50.8708        50.8708        50.8708                 NaN            NaN            NaN
  180401.        2069.03        100.000        100.000        100.000        100.000        100.000        50.8708        50.8708        50.8708                 NaN            NaN            NaN
  180501.        2069.07        100.000        100.000        100.000        100.000        100.000        50.8708        50.8708        50.8708                 NaN            NaN            NaN
  180601.        2069.11        100.000        100.000        100.000        100.000        100.000        50.8709        50.8709        50.8709                 NaN            NaN            NaN
  180701.        2069.16        100.000        100.000        100.000        100.000        100.000        50.8709        50.8709        50.8709                 NaN            NaN            NaN
  180801.        2069.20        100.000        100.000        100.000        100.000        100.000        50.8709        50.8709        50.8709                 NaN            NaN            NaN
  180901.        2069.24        100.000        100.000        100.000        100.000        100.000        50.8710        50.8710        50.8710                 NaN            NaN            NaN
  181001.        2069.29        100.000        100.000        100.000        100.000        100.000        50.8710        50.8710        50.8710                 NaN            NaN            NaN
  181101.        2069.33        100.000        100.000        100.000        100.000        100.000        50.8710        50.8710        50.8710                 NaN            NaN            NaN
  181201.        2069.37        100.000        100.000        100.000        100.000        100.000        50.8710        50.8710        50.8710                 NaN            NaN            NaN
  181301.        2069.42        100.000        100.000        100.000        100.000        100.000        50.8711        50.8711        50.8711                 NaN            NaN            NaN
  181401.        2069.46        100.000        100.000        100.000        100.000        100.000        50.8711        50.8711        50.8711                 NaN            NaN            NaN
  181501.        2069.50        100.000        100.000        100.000        100.000        100.000        50.8711        50.8711        50.8711                 NaN            NaN            NaN
  181601.        2069.54        100.000        100.000        100.000        100.000        100.000        50.8712        50.8712        50.8712                 NaN            NaN            NaN
  181701.        2069.58        100.000        100.000        100.000        100.000        100.000        50.8712        50.8712        50.8712                 NaN            NaN            NaN
  181801.        2069.62        100.000        100.000        100.000        100.000        100.000        50.8712        50.8712        50.8712                 NaN            NaN            NaN
  181901.        2069.66        100.000        100.000        100.000        100.000        100.000        50.8713        50.8713        50.8713                 NaN            NaN            NaN
  182001.        2069.71        100.000        100.000        100.000        100.000        100.000        50.8713        50.8713        50.8713                 NaN            NaN            NaN
  182101.        2069.75        100.000        100.000        100.000        100.000        100.000        50.8713        50.8713        50.8713                 NaN            NaN            NaN
  182201.        2069.79        100.000        100.000        100.000        100.000        100.000        50.8714        50.8714        50.8714                 NaN            NaN            NaN
  182301.        2069.83        100.000        100.000        100.000        100.000        100.000        50.8714        50.8714        50.8714                 NaN            NaN            NaN
  182401.        2069.87        100.000        100.000        100.000        100.000        100.000        50.8714        50.8714        50.8714                 NaN            NaN            NaN
  182501.        2069.90        100.000        100.000        100.000        100.000        100.000        50.8714        50.8714        50.8714                 NaN            NaN            NaN
  182601.        2069.94        100.000        100.000        100.000        100.000        100.000        50.8715        50.8715        50.8715                 NaN            NaN            NaN
  182701.        2069.98        100.000        100.000        100.000        100.000        100.000        50.8715        50.8715        50.8715                 NaN            NaN            NaN
  182801.        2070.02        100.000        100.000        100.000        100.000        100.000        50.8715        50.8715        50.8715                 NaN            NaN            NaN
  182901.        2070.06        100.000        100.000        100.000        100.000        100.000        50.8716        50.8716        50.8716                 NaN            NaN            NaN
  183001.        2070.10        100.000        100.000        100.000        100.000        100.000        50.8716        50.8716        50.8716                 NaN            NaN            NaN
  183101.        2070.14        100.000        100.000        100.000        100.000        100.000        50.8716        50.8716        50.8716                 NaN            NaN            NaN
  183201.        2070.17        100.000        100.000        100.000        100.000        100.000        50.8717        50.8717        50.8717                 NaN            NaN            NaN
  183301.        2070.21        100.000        100.000        100.000        100.000        100.000        50.8717        50.8717        50.8717                 NaN            NaN            NaN
  183401.        2070.25        100.000        100.000        100.000        100.000        100.000        50.8717        50.8717        50.8717                 NaN            NaN            NaN
  183501.        2070.29        100.000        100.000        100.000        100.000        100.000        50.8718        50.8718        50.8718                 NaN            NaN            NaN
  183601.        2070.32        100.000        100.000        100.000        100.000        100.000        50.8718        50.8718        50.8718                 NaN            NaN            NaN
  183701.        2070.36        100.000        100.000        100.000        100.000        100.000        50.8718        50.8718        50.8718                 NaN            NaN            NaN
  183801.        2070.40        100.000        100.000        100.000        100.000        100.000        50.8719        50.8719        50.8719                 NaN            NaN            NaN
  183901.        2070.43        100.000        100.000        100.000        100.000        100.000        50.8719        50.8719        50.8719                 NaN            NaN            NaN
  184001.        2070.47        100.000        100.000        100.000        100.000        100.000        50.8719        50.8719        50.8719                 NaN            NaN            NaN
  184101.        2070.50        100.000        100.000        100.000        100.000        100.000        50.8720        50.8720        50.8720                 NaN            NaN            NaN
  184201.        2070.54        100.000        100.000        100.000        100.000        100.000        50.8720        50.8720        50.8720                 NaN            NaN            NaN
  184301.        2070.57        100.000        100.000        100.000        100.000        100.000        50.8720        50.8720        50.8720                 NaN            NaN            NaN
  184401.        2070.61        100.000        100.000        100.000        100.000        100.000        50.8720        50.8720        50.8720                 NaN            NaN            NaN
  184501.        2070.64        100.000        100.000        100.000        100.000        100.000        50.8721        50.8721        50.8721                 NaN            NaN            NaN
  184601.        2070.68        100.000        100.000        100.000        100.000        100.000        50.8721        50.8721        50.8721                 NaN            NaN            NaN
  184701.        2070.71        100.000        100.000        100.000        100.000        100.000        50.8721        50.8721        50.8721                 NaN            NaN            NaN
  184801.        2070.75        100.000        100.000        100.000        100.000        100.000        50.8722        50.8722        50.8722                 NaN            NaN            NaN
  184901.        2070.78        100.000        100.000        100.000        100.000        100.000        50.8722        50.8722        50.8722                 NaN            NaN            NaN
  185001.        2070.82        100.000        100.000        100.000        100.000        100.000        50.8722        50.8722        50.8722                 NaN            NaN            NaN
  185101.        2070.85        100.000        100.000        100.000        100.000        100.000        50.8723        50.8723        50.8723                 NaN            NaN            NaN
  185201.        2070.88        100.000        100.000        100.000        100.000        100.000        50.8723        50.8723        50.8723                 NaN            NaN            NaN
  185301.        2070.92        100.000        100.000        100.000        100.000        100.000        50.8723        50.8723        50.8723                 NaN            NaN            NaN
  185401.        2070.95        100.000        100.000        100.000        100.000        100.000        50.8724        50.8724        50.8724                 NaN            NaN            NaN
  185501.        2070.98        100.000        100.000        100.000        100.000        100.000        50.8724        50.8724        50.8724                 NaN            NaN            NaN
  185601.        2071.01        100.000        100.000        100.000        100.000        100.000        50.8724        50.8724        50.8724                 NaN            NaN            NaN
  185701.        2071.05        100.000        100.000        100.000        100.000        100.000        50.8724        50.8724        50.8724                 NaN            NaN            NaN
  185801.        2071.08        100.000        100.000        100.000        100.000        100.000        50.8724        50.8724        50.8724                 NaN            NaN            NaN
  185901.        2071.11        100.000        100.000        100.000        100.000        100.000        50.8725        50.8725        50.8725                 NaN            NaN            NaN
  186001.        2071.14        100.000        100.000        100.000        100.000        100.000        50.8726        50.8726        50.8726                 NaN            NaN            NaN
  186101.        2071.17        100.000        100.000        100.000        100.000        100.000        50.8727        50.8727        50.8727                 NaN            NaN            NaN
  186201.        2071.20        100.000        100.000        100.000        100.000        100.000        50.8728        50.8728        50.8728                 NaN            NaN            NaN
  186301.        2071.23        100.000        100.000        100.000        100.000        100.000        50.8726        50.8726        50.8726                 NaN            NaN            NaN
  186401.        2071.27        100.000        100.000        100.000        100.000        100.000        50.8727        50.8727        50.8727                 NaN            NaN            NaN
  186501.        2071.30        100.000        100.000        100.000        100.000        100.000        50.8727        50.8727        50.8727                 NaN            NaN            NaN
  186601.        2071.33        100.000        100.000        100.000        100.000        100.000        50.8727        50.8727        50.8727                 NaN            NaN            NaN
  186701.        2071.36        100.000        100.000        100.000        100.000        100.000        50.8728        50.8728        50.8728                 NaN            NaN            NaN
  186801.        2071.39        100.000        100.000        100.000        100.000        100.000        50.8728        50.8728        50.8728                 NaN            NaN            NaN
  186901.        2071.42        100.000        100.000        100.000        100.000        100.000        50.8728        50.8728        50.8728                 NaN            NaN            NaN
  187001.        2071.45        100.000        100.000        100.000        100.000        100.000        50.8728        50.8728        50.8728                 NaN            NaN            NaN
  187101.        2071.48        100.000        100.000        100.000        100.000        100.000        50.8729        50.8729        50.8729                 NaN            NaN            NaN
  187201.        2071.50        100.000        100.000        100.000        100.000        100.000        50.8729        50.8729        50.8729                 NaN            NaN            NaN
  187301.        2071.53        100.000        100.000        100.000        100.000        100.000        50.8729        50.8729        50.8729                 NaN            NaN            NaN
  187401.        2071.56        100.000        100.000        100.000        100.000        100.000        50.8730        50.8730        50.8730                 NaN            NaN            NaN
  187501.        2071.59        100.000        100.000        100.000        100.000        100.000        50.8730        50.8730        50.8730                 NaN            NaN            NaN
  187601.        2071.62        100.000        100.000        100.000        100.000        100.000        50.8730        50.8730        50.8730                 NaN            NaN            NaN
  187701.        2071.65        100.000        100.000        100.000        100.000        100.000        50.8731        50.8731        50.8731                 NaN            NaN            NaN
  187801.        2071.68        100.000        100.000        100.000        100.000        100.000        50.8731        50.8731        50.8731                 NaN            NaN            NaN
  187901.        2071.70        100.000        100.000        100.000        100.000        100.000        50.8731        50.8731        50.8731                 NaN            NaN            NaN
  188001.        2071.73        100.000        100.000        100.000        100.000        100.000        50.8731        50.8731        50.8731                 NaN            NaN            NaN
  188101.        2071.76        100.000        100.000        100.000        100.000        100.000        50.8732        50.8732        50.8732                 NaN            NaN            NaN
  188201.        2071.79        100.000        100.000        100.000        100.000        100.000        50.8732        50.8732        50.8732                 NaN            NaN            NaN
  188301.        2071.81        100.000        100.000        100.000        100.000        100.000        50.8732        50.8732        50.8732                 NaN            NaN            NaN
  188401.        2071.84        100.000        100.000        100.000        100.000        100.000        50.8733        50.8733        50.8733                 NaN            NaN            NaN
  188501.        2071.87        100.000        100.000        100.000        100.000        100.000        50.8733        50.8733        50.8733                 NaN            NaN            NaN
  188601.        2071.89        100.000        100.000        100.000        100.000        100.000        50.8733        50.8733        50.8733                 NaN            NaN            NaN
  188701.        2071.92        100.000        100.000        100.000        100.000        100.000        50.8733        50.8733        50.8733                 NaN            NaN            NaN
  188801.        2071.95        100.000        100.000        100.000        100.000        100.000        50.8734        50.8734        50.8734                 NaN            NaN            NaN
  188901.        2071.97        100.000        100.000        100.000        100.000        100.000        50.8734        50.8734        50.8734                 NaN            NaN            NaN
  189001.        2072.00        100.000        100.000        100.000        100.000        100.000        50.8734        50.8734        50.8734                 NaN            NaN            NaN
  189101.        2072.02        100.000        100.000        100.000        100.000        100.000        50.8735        50.8735        50.8735                 NaN            NaN            NaN
  189201.        2072.05        100.000        100.000        100.000        100.000        100.000        50.8735        50.8735        50.8735                 NaN            NaN            NaN
  189301.        2072.07        100.000        100.000        100.000        100.000        100.000        50.8735        50.8735        50.8735                 NaN            NaN            NaN
  189401.        2072.10        100.000        100.000        100.000        100.000        100.000        50.8736        50.8736        50.8736                 NaN            NaN            NaN
  189501.        2072.12        100.000        100.000        100.000        100.000        100.000        50.8736        50.8736        50.8736                 NaN            NaN            NaN
  189601.        2072.15        100.000        100.000        100.000        100.000        100.000        50.8736        50.8736        50.8736                 NaN            NaN            NaN
  189701.        2072.17        100.000        100.000        100.000        100.000        100.000        50.8736        50.8736        50.8736                 NaN            NaN            NaN
  189801.        2072.20        100.000        100.000        100.000        100.000        100.000        50.8737        50.8737        50.8737                 NaN            NaN            NaN
  189901.        2072.22        100.000        100.000        100.000        100.000        100.000        50.8737        50.8737        50.8737                 NaN            NaN            NaN
  190001.        2072.24        100.000        100.000        100.000        100.000        100.000        50.8737        50.8737        50.8737                 NaN            NaN            NaN
  190101.        2072.27        100.000        100.000        100.000        100.000        100.000        50.8738        50.8738        50.8738                 NaN            NaN            NaN
  190201.        2072.29        100.000        100.000        100.000        100.000        100.000        50.8738        50.8738        50.8738                 NaN            NaN            NaN
  190301.        2072.32        100.000        100.000        100.000        100.000        100.000        50.8738        50.8738        50.8738                 NaN            NaN            NaN
  190401.        2072.34        100.000        100.000        100.000        100.000        100.000        50.8738        50.8738        50.8738                 NaN            NaN            NaN
  190501.        2072.36        100.000        100.000        100.000        100.000        100.000        50.8739        50.8739        50.8739                 NaN            NaN            NaN
  190601.        2072.39        100.000        100.000        100.000        100.000        100.000        50.8739        50.8739        50.8739                 NaN            NaN            NaN
  190701.        2072.41        100.000        100.000        100.000        100.000        100.000        50.8739        50.8739        50.8739                 NaN            NaN            NaN
  190801.        2072.43        100.000        100.000        100.000        100.000        100.000        50.8740        50.8740        50.8740                 NaN            NaN            NaN
  190901.        2072.45        100.000        100.000        100.000        100.000        100.000        50.8740        50.8740        50.8740                 NaN            NaN            NaN
  191001.        2072.48        100.000        100.000        100.000        100.000        100.000        50.8740        50.8740        50.8740                 NaN            NaN            NaN
  191101.        2072.50        100.000        100.000        100.000        100.000        100.000        50.8740        50.8740        50.8740                 NaN            NaN            NaN
  191201.        2072.52        100.000        100.000        100.000        100.000        100.000        50.8741        50.8741        50.8741                 NaN            NaN            NaN
  191301.        2072.54        100.000        100.000        100.000        100.000        100.000        50.8741        50.8741        50.8741                 NaN            NaN            NaN
  191401.        2072.56        100.000        100.000        100.000        100.000        100.000        50.8741        50.8741        50.8741                 NaN            NaN            NaN
  191501.        2072.58        100.000        100.000        100.000        100.000        100.000        50.8742        50.8742        50.8742                 NaN            NaN            NaN
  191601.        2072.61        100.000        100.000        100.000        100.000        100.000        50.8742        50.8742        50.8742                 NaN            NaN            NaN
  191701.        2072.63        100.000        100.000        100.000        100.000        100.000        50.8742        50.8742        50.8742                 NaN            NaN            NaN
  191801.        2072.65        100.000        100.000        100.000        100.000        100.000        50.8742        50.8742        50.8742                 NaN            NaN            NaN
  191901.        2072.67        100.000        100.000        100.000        100.000        100.000        50.8743        50.8743        50.8743                 NaN            NaN            NaN
  192001.        2072.69        100.000        100.000        100.000        100.000        100.000        50.8743        50.8743        50.8743                 NaN            NaN            NaN
  192101.        2072.71        100.000        100.000        100.000        100.000        100.000        50.8743        50.8743        50.8743                 NaN            NaN            NaN
  192201.        2072.73        100.000        100.000        100.000        100.000        100.000        50.8743        50.8743        50.8743                 NaN            NaN            NaN
  192301.        2072.75        100.000        100.000        100.000        100.000        100.000        50.8744        50.8744        50.8744                 NaN            NaN            NaN
  192401.        2072.77        100.000        100.000        100.000        100.000        100.000        50.8744        50.8744        50.8744                 NaN            NaN            NaN
  192501.        2072.79        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  192601.        2072.81        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  192701.        2072.83        100.000        100.000        100.000        100.000        100.000        50.8747        50.8747        50.8747                 NaN            NaN            NaN
  192801.        2072.85        100.000        100.000        100.000        100.000        100.000        50.8745        50.8745        50.8745                 NaN            NaN            NaN
  192901.        2072.87        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  193001.        2072.89        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  193101.        2072.91        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  193201.        2072.93        100.000        100.000        100.000        100.000        100.000        50.8746        50.8746        50.8746                 NaN            NaN            NaN
  193301.        2072.94        100.000        100.000        100.000        100.000        100.000        50.8747        50.8747        50.8747                 NaN            NaN            NaN
  193401.        2072.96        100.000        100.000        100.000        100.000        100.000        50.8747        50.8747        50.8747                 NaN            NaN            NaN
  193501.        2072.98        100.000        100.000        100.000        100.000        100.000        50.8747        50.8747        50.8747                 NaN            NaN            NaN
  193601.        2073.00        100.000        100.000        100.000        100.000        100.000        50.8748        50.8748        50.8748                 NaN            NaN            NaN
  193701.        2073.02        100.000        100.000        100.000        100.000        100.000        50.8748        50.8748        50.8748                 NaN            NaN            NaN
  193801.        2073.04        100.000        100.000        100.000        100.000        100.000        50.8748        50.8748        50.8748                 NaN            NaN            NaN
  193901.        2073.05        100.000        100.000        100.000        100.000        100.000        50.8748        50.8748        50.8748                 NaN            NaN            NaN
  194001.        2073.07        100.000        100.000        100.000        100.000        100.000        50.8749        50.8749        50.8749                 NaN            NaN            NaN
  194101.        2073.09        100.000        100.000        100.000        100.000        100.000        50.8749        50.8749        50.8749                 NaN            NaN            NaN
  194201.        2073.11        100.000        100.000        100.000        100.000        100.000        50.8749        50.8749        50.8749                 NaN            NaN            NaN
  194301.        2073.12        100.000        100.000        100.000        100.000        100.000        50.8750        50.8750        50.8750                 NaN            NaN            NaN
  194401.        2073.14        100.000        100.000        100.000        100.000        100.000        50.8750        50.8750        50.8750                 NaN            NaN            NaN
  194501.        2073.16        100.000        100.000        100.000        100.000        100.000        50.8750        50.8750        50.8750                 NaN            NaN            NaN
  194601.        2073.18        100.000        100.000        100.000        100.000        100.000        50.8750        50.8750        50.8750                 NaN            NaN            NaN
  194701.        2073.19        100.000        100.000        100.000        100.000        100.000        50.8751        50.8751        50.8751                 NaN            NaN            NaN
  194801.        2073.21        100.000        100.000        100.000        100.000        100.000        50.8751        50.8751        50.8751                 NaN            NaN            NaN
  194901.        2073.23        100.000        100.000        100.000        100.000        100.000        50.8751        50.8751        50.8751                 NaN            NaN            NaN
  195001.        2073.24        100.000        100.000        100.000        100.000        100.000        50.8751        50.8751        50.8751                 NaN            NaN            NaN
  195101.        2073.26        100.000        100.000        100.000        100.000        100.000        50.8752        50.8752        50.8752                 NaN            NaN            NaN
  195201.        2073.28        100.000        100.000        100.000        100.000        100.000        50.8752        50.8752        50.8752                 NaN            NaN            NaN
  195301.        2073.29        100.000        100.000        100.000        100.000        100.000        50.8752        50.8752        50.8752                 NaN            NaN            NaN
  195401.        2073.31        100.000        100.000        100.000        100.000        100.000        50.8752        50.8752        50.8752                 NaN            NaN            NaN
  195501.        2073.32        100.000        100.000        100.000        100.000        100.000        50.8753        50.8753        50.8753                 NaN            NaN            NaN
  195601.        2073.34        100.000        100.000        100.000        100.000        100.000        50.8753        50.8753        50.8753                 NaN            NaN            NaN
  195701.        2073.35        100.000        100.000        100.000        100.000        100.000        50.8753        50.8753        50.8753                 NaN            NaN            NaN
  195801.        2073.37        100.000        100.000        100.000        100.000        100.000        50.8754        50.8754        50.8754                 NaN            NaN            NaN
  195901.        2073.39        100.000        100.000        100.000        100.000        100.000        50.8754        50.8754        50.8754                 NaN            NaN            NaN
  196001.        2073.40        100.000        100.000        100.000        100.000        100.000        50.8754        50.8754        50.8754                 NaN            NaN            NaN
  196101.        2073.42        100.000        100.000        100.000        100.000        100.000        50.8754        50.8754        50.8754                 NaN            NaN            NaN
  196201.        2073.43        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  196301.        2073.45        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  196401.        2073.46        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  196501.        2073.48        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  196601.        2073.49        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  196701.        2073.50        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  196801.        2073.52        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  196901.        2073.53        100.000        100.000        100.000        100.000        100.000        50.8757        50.8757        50.8757                 NaN            NaN            NaN
  197001.        2073.55        100.000        100.000        100.000        100.000        100.000        50.8757        50.8757        50.8757                 NaN            NaN            NaN
  197101.        2073.56        100.000        100.000        100.000        100.000        100.000        50.8757        50.8757        50.8757                 NaN            NaN            NaN
  197201.        2073.57        100.000        100.000        100.000        100.000        100.000        50.8758        50.8758        50.8758                 NaN            NaN            NaN
  197301.        2073.59        100.000        100.000        100.000        100.000        100.000        50.8758        50.8758        50.8758                 NaN            NaN            NaN
  197401.        2073.60        100.000        100.000        100.000        100.000        100.000        50.8758        50.8758        50.8758                 NaN            NaN            NaN
  197501.        2073.62        100.000        100.000        100.000        100.000        100.000        50.8758        50.8758        50.8758                 NaN            NaN            NaN
  197601.        2073.63        100.000        100.000        100.000        100.000        100.000        50.8759        50.8759        50.8759                 NaN            NaN            NaN
  197701.        2073.64        100.000        100.000        100.000        100.000        100.000        50.8759        50.8759        50.8759                 NaN            NaN            NaN
  197801.        2073.66        100.000        100.000        100.000        100.000        100.000        50.8759        50.8759        50.8759                 NaN            NaN            NaN
  197901.        2073.67        100.000        100.000        100.000        100.000        100.000        50.8759        50.8759        50.8759                 NaN            NaN            NaN
  198001.        2073.68        100.000        100.000        100.000        100.000        100.000        50.8760        50.8760        50.8760                 NaN            NaN            NaN
  198101.        2073.70        100.000        100.000        100.000        100.000        100.000        50.8760        50.8760        50.8760                 NaN            NaN            NaN
  198201.        2073.71        100.000        100.000        100.000        100.000        100.000        50.8760        50.8760        50.8760                 NaN            NaN            NaN
  198301.        2073.72        100.000        100.000        100.000        100.000        100.000        50.8760        50.8760        50.8760                 NaN            NaN            NaN
  198401.        2073.73        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  198501.        2073.75        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  198601.        2073.76        100.000        100.000        100.000        100.000        100.000        50.8755        50.8755        50.8755                 NaN            NaN            NaN
  198701.        2073.77        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  198801.        2073.78        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  198901.        2073.80        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  199001.        2073.81        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  199101.        2073.82        100.000        100.000        100.000        100.000        100.000        50.8756        50.8756        50.8756                 NaN            NaN            NaN
  199201.        2073.83        100.000        100.000        100.000        100.000        100.000        50.8762        50.8762        50.8762                 NaN            NaN            NaN
  199301.        2073.84        100.000        100.000        100.000        100.000        100.000        50.8762        50.8762        50.8762                 NaN            NaN            NaN
  199401.        2073.86        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  199501.        2073.87        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  199601.        2073.88        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  199701.        2073.89        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  199801.        2073.90        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  199901.        2073.91        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  200001.        2073.93        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  200101.        2073.94        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  200201.        2073.95        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  200301.        2073.96        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
  200401.        2073.97        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
  200501.        2073.98        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
  200601.        2073.99        100.000        100.000        100.000        100.000        100.000        50.8766        50.8766        50.8766                 NaN            NaN            NaN
  200701.        2074.00        100.000        100.000        100.000        100.000        100.000        50.8766        50.8766        50.8766                 NaN            NaN            NaN
  200801.        2074.01        100.000        100.000        100.000        100.000        100.000        50.8767        50.8767        50.8767                 NaN            NaN            NaN
  200901.        2074.02        100.000        100.000        100.000        100.000        100.000        50.8767        50.8767        50.8767                 NaN            NaN            NaN
  201001.        2074.03        100.000        100.000        100.000        100.000        100.000        50.8767        50.8767        50.8767                 NaN            NaN            NaN
  201101.        2074.05        100.000        100.000        100.000        100.000        100.000        50.8767        50.8767        50.8767                 NaN            NaN            NaN
  201201.        2074.06        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  201301.        2074.07        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  201401.        2074.08        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  201501.        2074.09        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  201601.        2074.10        100.000        100.000        100.000        100.000        100.000        50.8763        50.8763        50.8763                 NaN            NaN            NaN
  201701.        2074.11        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  201801.        2074.12        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  201901.        2074.13        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  202001.        2074.14        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  202101.        2074.15        100.000        100.000        100.000        100.000        100.000        50.8764        50.8764        50.8764                 NaN            NaN            NaN
  202201.        2074.16        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
  202301.        2074.17        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
  202401.        2074.18        100.000        100.000        100.000        100.000        100.000        50.8765        50.8765        50.8765                 NaN            NaN            NaN
