|6.6.6
mars_s99_3.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          15
P(bar)         T(K)           Pl             O              Cpx            qtz            Opx            Gt             C2/c           Wad            Ring           st             Pv             Wus            ca-pv         
  121901.        1977.59        60.8988        100.000        60.8988        60.8988        40.5294        40.5294        35.2376                 NaN            NaN            NaN            NaN            NaN            NaN
  122001.        1977.88        60.8980        100.000        60.8980        60.8980        40.5480        40.5480        35.2228                 NaN            NaN            NaN            NaN            NaN            NaN
  122101.        1978.18        60.8972        100.000        60.8972        60.8972        40.5666        40.5666        35.2080                 NaN            NaN            NaN            NaN            NaN            NaN
  122201.        1978.47        60.8960        100.000        60.8960        60.8960        40.5914        40.5914        35.1835                 NaN            NaN            NaN            NaN            NaN            NaN
  122301.        1978.77        60.8953        100.000        60.8953        60.8953        40.6084        40.6084        35.1711                 NaN            NaN            NaN            NaN            NaN            NaN
  122401.        1979.06        60.8946        100.000        60.8946        60.8946        40.6255        40.6255        35.1587                 NaN            NaN            NaN            NaN            NaN            NaN
  122501.        1979.36        60.8940        100.000        60.8940        60.8940        40.6411        40.6411        35.1487                 NaN            NaN            NaN            NaN            NaN            NaN
  122601.        1979.65        60.8933        100.000        60.8933        60.8933        40.6589        40.6589        35.1345                 NaN            NaN            NaN            NaN            NaN            NaN
  122701.        1979.94        60.8933        100.000        60.8933        60.8933        40.6590        40.6590        35.1345                 NaN            NaN            NaN            NaN            NaN            NaN
  122801.        1980.23        60.8934        100.000        60.8934        60.8934        40.6591        40.6591        35.1345                 NaN            NaN            NaN            NaN            NaN            NaN
  122901.        1980.53        60.8935        100.000        60.8935        60.8935        40.6591        40.6591        35.1345                 NaN            NaN            NaN            NaN            NaN            NaN
  123001.        1980.82        64.7070        100.000        64.7070        64.7070        44.4494        44.4494        38.6814        3.69973                 NaN            NaN            NaN            NaN            NaN
  123101.        1981.11        64.7071        100.000        64.7071        64.7071        44.4494        44.4494        38.6814        3.69976                 NaN            NaN            NaN            NaN            NaN
  123201.        1981.40        64.7072        100.000        64.7072        64.7072        44.4495        44.4495        38.6814        3.69979                 NaN            NaN            NaN            NaN            NaN
  123301.        1981.69        64.7072        100.000        64.7072        64.7072        44.4496        44.4496        38.6815        3.69983                 NaN            NaN            NaN            NaN            NaN
  123401.        1981.98        64.7235        100.000        64.7235        64.7235        44.4658        44.4658        38.6965        3.71555                 NaN            NaN            NaN            NaN            NaN
  123501.        1982.27        65.2525        100.000        65.2525        65.2525        44.9934        44.9934        39.1880        4.22880                 NaN            NaN            NaN            NaN            NaN
  123601.        1982.55        65.7819        100.000        65.7819        65.7819        45.5213        45.5213        39.6798        4.74239                 NaN            NaN            NaN            NaN            NaN
  123701.        1982.84        66.3116        100.000        66.3116        66.3116        46.0496        46.0496        40.1719        5.25632                 NaN            NaN            NaN            NaN            NaN
  123801.        1983.13        66.8416        100.000        66.8416        66.8416        46.5782        46.5782        40.6643        5.77059                 NaN            NaN            NaN            NaN            NaN
  123901.        1983.41        67.3720        100.000        67.3720        67.3720        47.1072        47.1072        41.1571        6.28521                 NaN            NaN            NaN            NaN            NaN
  124001.        1983.70        67.9028        100.000        67.9028        67.9028        47.6365        47.6365        41.6501        6.80016                 NaN            NaN            NaN            NaN            NaN
  124101.        1983.98        68.4339        100.000        68.4339        68.4339        48.1661        48.1661        42.1435        7.31546                 NaN            NaN            NaN            NaN            NaN
  124201.        1984.27        68.9653        100.000        68.9653        68.9653        48.6961        48.6961        42.6373        7.83110                 NaN            NaN            NaN            NaN            NaN
  124301.        1984.55        69.4971        100.000        69.4971        69.4971        49.2265        49.2265        43.1313        8.34708                 NaN            NaN            NaN            NaN            NaN
  124401.        1984.84        70.0292        100.000        70.0292        70.0292        49.7571        49.7571        43.6257        8.86340                 NaN            NaN            NaN            NaN            NaN
  124501.        1985.12        70.5617        100.000        70.5617        70.5617        50.2882        50.2882        44.1204        9.38007                 NaN            NaN            NaN            NaN            NaN
  124601.        1985.40        71.0945        100.000        71.0945        71.0945        50.8196        50.8196        44.6154        9.89707                 NaN            NaN            NaN            NaN            NaN
  124701.        1985.68        71.6277        100.000        71.6277        71.6277        51.3513        51.3513        45.1107        10.4144                 NaN            NaN            NaN            NaN            NaN
  124801.        1985.96        72.1612        100.000        72.1612        72.1612        51.8834        51.8834        45.6064        10.9321                 NaN            NaN            NaN            NaN            NaN
  124901.        1986.25        72.6950        100.000        72.6950        72.6950        52.4158        52.4158        46.1024        11.4501                 NaN            NaN            NaN            NaN            NaN
  125001.        1986.53        74.1204        100.000        74.1204        74.1204        53.9138        53.9138        47.3878        12.8354                 NaN            NaN            NaN            NaN            NaN
  125101.        1986.81        74.6815        100.000        74.6815        74.6815        54.4757        54.4757        47.9080        13.3800                 NaN            NaN            NaN            NaN            NaN
  125201.        1987.08        75.2430        100.000        75.2430        75.2430        55.0380        55.0380        48.4285        13.9249                 NaN            NaN            NaN            NaN            NaN
  125301.        1987.36        75.8047        100.000        75.8047        75.8047        55.6005        55.6005        48.9494        14.4701                 NaN            NaN            NaN            NaN            NaN
  125401.        1987.64        76.3669        100.000        76.3669        76.3669        56.1634        56.1634        49.4705        15.0157                 NaN            NaN            NaN            NaN            NaN
  125501.        1987.92        76.6410        100.000        76.6410        76.6410        56.4143        56.4143        49.7366        15.2811                 NaN            NaN            NaN            NaN            NaN
  125601.        1988.20        77.2354        100.000        77.2354        77.2354        57.0121        57.0121        50.2863        15.8581                 NaN            NaN            NaN            NaN            NaN
  125701.        1988.47        77.6052        100.000        77.6052        77.6052        57.3667        57.3667        50.6372        16.2166                 NaN            NaN            NaN            NaN            NaN
  125801.        1988.75        78.2322        100.000        78.2322        78.2322        57.9997        57.9997        51.2159        16.8253                 NaN            NaN            NaN            NaN            NaN
  125901.        1989.02        78.8597        100.000        78.8597        78.8597        58.6332        58.6332        51.7949        17.4345                 NaN            NaN            NaN            NaN            NaN
  126001.        1989.30        79.4876        100.000        79.4876        79.4876        59.2672        59.2672        52.3745        18.0441                 NaN            NaN            NaN            NaN            NaN
  126101.        1989.57        80.1160        100.000        80.1160        80.1160        59.9017        59.9017        52.9545        18.6542                 NaN            NaN            NaN            NaN            NaN
  126201.        1989.85        80.7449        100.000        80.7449        80.7449        60.5367        60.5367        53.5349        19.2648                 NaN            NaN            NaN            NaN            NaN
  126301.        1990.12        81.3743        100.000        81.3743        81.3743        61.1722        61.1722        54.1158        19.8758                 NaN            NaN            NaN            NaN            NaN
  126401.        1990.39        82.0042        100.000        82.0042        82.0042        61.8081        61.8081        54.6971        20.4874                 NaN            NaN            NaN            NaN            NaN
  126501.        1990.66        82.9323        100.000        82.9323        82.9323        62.7714        62.7714        55.5378        21.3892                 NaN            NaN            NaN            NaN            NaN
  126601.        1990.94        83.5832        100.000        83.5832        83.5832        63.4304        63.4304        56.1375        22.0213                 NaN            NaN            NaN            NaN            NaN
  126701.        1991.21        84.2347        100.000        84.2347        84.2347        64.0899        64.0899        56.7377        22.6538                 NaN            NaN            NaN            NaN            NaN
  126801.        1991.48        84.8866        100.000        84.8866        84.8866        64.7500        64.7500        57.3384        23.2869                 NaN            NaN            NaN            NaN            NaN
  126901.        1991.75        85.5391        100.000        85.5391        85.5391        65.4105        65.4105        57.9395        23.9205                 NaN            NaN            NaN            NaN            NaN
  127001.        1992.02        86.1921        100.000        86.1921        86.1921        66.0716        66.0716        58.5411        24.5545                 NaN            NaN            NaN            NaN            NaN
  127101.        1992.29        86.8456        100.000        86.8456        86.8456        66.7332        66.7332        59.1432        25.1891                 NaN            NaN            NaN            NaN            NaN
  127201.        1992.55        87.4996        100.000        87.4996        87.4996        67.3953        67.3953        59.7457        25.8242                 NaN            NaN            NaN            NaN            NaN
  127301.        1992.82        88.1541        100.000        88.1541        88.1541        68.0580        68.0580        60.3488        26.4598                 NaN            NaN            NaN            NaN            NaN
  127401.        1993.09        88.8091        100.000        88.8091        88.8091        68.7211        68.7211        60.9523        27.0959                 NaN            NaN            NaN            NaN            NaN
  127501.        1993.36        89.4647        100.000        89.4647        89.4647        69.3848        69.3848        61.5563        27.7325                 NaN            NaN            NaN            NaN            NaN
  127601.        1993.62        90.1207        100.000        90.1207        90.1207        70.0491        70.0491        62.1607        28.3697                 NaN            NaN            NaN            NaN            NaN
  127701.        1993.89        90.7773        100.000        90.7773        90.7773        70.7138        70.7138        62.7657        29.0073                 NaN            NaN            NaN            NaN            NaN
  127801.        1994.15        91.4344        100.000        91.4344        91.4344        71.3791        71.3791        63.3711        29.6454                 NaN            NaN            NaN            NaN            NaN
  127901.        1994.42        92.0920        100.000        92.0920        92.0920        72.0449        72.0449        63.9770        30.2841                 NaN            NaN            NaN            NaN            NaN
  128001.        1994.68        92.7502        100.000        92.7502        92.7502        72.7112        72.7112        64.5834        30.9232                 NaN            NaN            NaN            NaN            NaN
  128101.        1994.95        93.4088        100.000        93.4088        93.4088        73.3781        73.3781        65.1903        31.5629                 NaN            NaN            NaN            NaN            NaN
  128201.        1995.21        94.0680        100.000        94.0680        94.0680        74.0454        74.0454        65.7976        32.2031                 NaN            NaN            NaN            NaN            NaN
  128301.        1995.47        94.9528        100.000        94.9528        94.9528        74.9576        74.9576        66.6042        33.0628                 NaN            NaN            NaN            NaN            NaN
  128401.        1995.73        95.5813        100.000        95.5813        95.5813        75.5916        75.5916        67.1845        33.6732                 NaN            NaN            NaN            NaN            NaN
  128501.        1995.99        96.2102        100.000        96.2102        96.2102        76.2261        76.2261        67.7652        34.2839                 NaN            NaN            NaN            NaN            NaN
  128601.        1996.25        96.7099        100.000        96.7099        96.7099        76.7202        76.7202        68.2318        34.7689                 NaN            NaN            NaN            NaN            NaN
  128701.        1996.52        97.3716        100.000        97.3716        97.3716        77.3903        77.3903        68.8415        35.4117                 NaN            NaN            NaN            NaN            NaN
  128801.        1996.77        97.8673        100.000        97.8673        97.8673        77.8781        77.8781        69.3068        35.8927                 NaN            NaN            NaN            NaN            NaN
  128901.        1997.03        98.6110        100.000        98.6110        98.6110        78.6378        78.6378        69.9878        36.6152                 NaN            NaN            NaN            NaN            NaN
  129001.        1997.29        99.3553        100.000        99.3553        99.3553        79.3983        79.3983        70.6695        37.3383                 NaN            NaN            NaN            NaN            NaN
  129101.        1997.55        99.3992        100.000        99.3992        99.3992        79.4432        79.4432        70.7097        37.3811                 NaN            NaN            NaN            NaN            NaN
  129201.        1997.81        99.3992        100.000        99.3992        99.3992        79.4433        79.4433        70.7098        37.3813                 NaN            NaN            NaN            NaN            NaN
  129301.        1998.07        99.3992        100.000        99.3992        99.3992        79.4434        79.4434        70.7098        37.3815                 NaN            NaN            NaN            NaN            NaN
  129401.        1998.32        99.3992        100.000        99.3992        99.3992        79.4435        79.4435        70.7098        37.3816                 NaN            NaN            NaN            NaN            NaN
  129501.        1998.58        100.000        100.000        100.000        100.000        80.5488        80.5488        70.8021        37.9886                 NaN            NaN            NaN            NaN            NaN
  129601.        1998.83        100.000        100.000        100.000        100.000        80.5489        80.5489        70.8021        37.9888                 NaN            NaN            NaN            NaN            NaN
  129701.        1999.09        100.000        100.000        100.000        100.000        80.5490        80.5490        70.8021        37.9889                 NaN            NaN            NaN            NaN            NaN
  129801.        1999.34        100.000        100.000        100.000        100.000        80.5491        80.5491        70.8021        37.9891                 NaN            NaN            NaN            NaN            NaN
  129901.        1999.60        100.000        100.000        100.000        100.000        80.6349        80.6349        70.7133        37.9935                 NaN            NaN            NaN            NaN            NaN
  130001.        1999.85        100.000        100.000        100.000        100.000        80.7273        80.7273        70.6176        37.9982                 NaN            NaN            NaN            NaN            NaN
  130101.        2000.10        100.000        100.000        100.000        100.000        80.8198        80.8198        70.5219        38.0030                 NaN            NaN            NaN            NaN            NaN
  130201.        2000.36        100.000        100.000        100.000        100.000        80.9123        80.9123        70.4262        38.0077                 NaN            NaN            NaN            NaN            NaN
  130301.        2000.61        100.000        100.000        100.000        100.000        81.0049        81.0049        70.3304        38.0124                 NaN            NaN            NaN            NaN            NaN
  130401.        2000.86        100.000        100.000        100.000        100.000        81.0974        81.0974        70.2346        38.0172                 NaN            NaN            NaN            NaN            NaN
  130501.        2001.11        100.000        100.000        100.000        100.000        81.1900        81.1900        70.1388        38.0219                 NaN            NaN            NaN            NaN            NaN
  130601.        2001.36        100.000        100.000        100.000        100.000        81.2826        81.2826        70.0429        38.0266                 NaN            NaN            NaN            NaN            NaN
  130701.        2001.61        100.000        100.000        100.000        100.000        81.3753        81.3753        69.9470        38.0313                 NaN            NaN            NaN            NaN            NaN
  130801.        2001.86        100.000        100.000        100.000        100.000        81.4679        81.4679        69.8511        38.0361                 NaN            NaN            NaN            NaN            NaN
  130901.        2002.11        100.000        100.000        100.000        100.000        81.9703        81.9703        69.0133        38.0677                 NaN            NaN            NaN            NaN            NaN
  131001.        2002.36        100.000        100.000        100.000        100.000        82.1007        82.1007        68.8492        38.0749                 NaN            NaN            NaN            NaN            NaN
  131101.        2002.60        100.000        100.000        100.000        100.000        81.7460        81.7460        69.5633        38.0502                 NaN            NaN            NaN            NaN            NaN
  131201.        2002.85        100.000        100.000        100.000        100.000        81.8388        81.8388        69.4672        38.0550                 NaN            NaN            NaN            NaN            NaN
  131301.        2003.10        100.000        100.000        100.000        100.000        81.9316        81.9316        69.3712        38.0597                 NaN            NaN            NaN            NaN            NaN
  131401.        2003.34        100.000        100.000        100.000        100.000        82.0244        82.0244        69.2751        38.0644                 NaN            NaN            NaN            NaN            NaN
  131501.        2003.59        100.000        100.000        100.000        100.000        82.4088        82.4088        68.6512        38.0882                 NaN            NaN            NaN            NaN            NaN
  131601.        2003.83        100.000        100.000        100.000        100.000        82.5437        82.5437        68.4789        38.0957                 NaN            NaN            NaN            NaN            NaN
  131701.        2004.08        100.000        100.000        100.000        100.000        82.6787        82.6787        68.3066        38.1032                 NaN            NaN            NaN            NaN            NaN
  131801.        2004.32        100.000        100.000        100.000        100.000        82.8138        82.8138        68.1341        38.1107                 NaN            NaN            NaN            NaN            NaN
  131901.        2004.56        100.000        100.000        100.000        100.000        82.9490        82.9490        67.9615        38.1182                 NaN            NaN            NaN            NaN            NaN
  132001.        2004.81        100.000        100.000        100.000        100.000        83.0843        83.0843        67.7887        38.1256                 NaN            NaN            NaN            NaN            NaN
  132101.        2005.05        100.000        100.000        100.000        100.000        83.2196        83.2196        67.6158        38.1331                 NaN            NaN            NaN            NaN            NaN
  132201.        2005.29        100.000        100.000        100.000        100.000        83.3551        83.3551        67.4428        38.1406                 NaN            NaN            NaN            NaN            NaN
  132301.        2005.53        100.000        100.000        100.000        100.000        83.4906        83.4906        67.2697        38.1481                 NaN            NaN            NaN            NaN            NaN
  132401.        2005.77        100.000        100.000        100.000        100.000        83.6262        83.6262        67.0964        38.1556                 NaN            NaN            NaN            NaN            NaN
  132501.        2006.01        100.000        100.000        100.000        100.000        83.7619        83.7619        66.9230        38.1631                 NaN            NaN            NaN            NaN            NaN
  132601.        2006.25        100.000        100.000        100.000        100.000        83.8977        83.8977        66.7495        38.1706                 NaN            NaN            NaN            NaN            NaN
  132701.        2006.49        100.000        100.000        100.000        100.000        83.9981        83.9981        66.6398        38.1758                 NaN            NaN            NaN            NaN            NaN
  132801.        2006.73        100.000        100.000        100.000        100.000        84.1411        84.1411        66.4533        38.1838                 NaN            NaN            NaN            NaN            NaN
  132901.        2006.97        100.000        100.000        100.000        100.000        84.2842        84.2842        66.2667        38.1917                 NaN            NaN            NaN            NaN            NaN
  133001.        2007.21        100.000        100.000        100.000        100.000        84.4273        84.4273        66.0800        38.1997                 NaN            NaN            NaN            NaN            NaN
  133101.        2007.44        100.000        100.000        100.000        100.000        84.5705        84.5705        65.8931        38.2077                 NaN            NaN            NaN            NaN            NaN
  133201.        2007.68        100.000        100.000        100.000        100.000        84.7138        84.7138        65.7062        38.2156                 NaN            NaN            NaN            NaN            NaN
  133301.        2007.92        100.000        100.000        100.000        100.000        84.8772        84.8772        65.4830        38.2249                 NaN            NaN            NaN            NaN            NaN
  133401.        2008.15        100.000        100.000        100.000        100.000        85.0416        85.0416        65.2580        38.2343                 NaN            NaN            NaN            NaN            NaN
  133501.        2008.39        100.000        100.000        100.000        100.000        85.1648        85.1648        65.1074        38.2409                 NaN            NaN            NaN            NaN            NaN
  133601.        2008.62        100.000        100.000        100.000        100.000        85.3153        85.3153        64.9074        38.2493                 NaN            NaN            NaN            NaN            NaN
  133701.        2008.86        100.000        100.000        100.000        100.000        85.4660        85.4660        64.7074        38.2578                 NaN            NaN            NaN            NaN            NaN
  133801.        2009.09        100.000        100.000        100.000        100.000        85.6167        85.6167        64.5072        38.2662                 NaN            NaN            NaN            NaN            NaN
  133901.        2009.32        100.000        100.000        100.000        100.000        85.7674        85.7674        64.3069        38.2746                 NaN            NaN            NaN            NaN            NaN
  134001.        2009.56        100.000        100.000        100.000        100.000        85.9183        85.9183        64.1066        38.2831                 NaN            NaN            NaN            NaN            NaN
  134101.        2009.79        100.000        100.000        100.000        100.000        86.0692        86.0692        63.9061        38.2915                 NaN            NaN            NaN            NaN            NaN
  134201.        2010.02        100.000        100.000        100.000        100.000        86.2202        86.2202        63.7056        38.3000                 NaN            NaN            NaN            NaN            NaN
  134301.        2010.25        100.000        100.000        100.000        100.000        86.3712        86.3712        63.5050        38.3084                 NaN            NaN            NaN            NaN            NaN
  134401.        2010.48        100.000        100.000        100.000        100.000        87.4546        87.4546        60.1605        38.4082                 NaN            NaN            NaN            NaN            NaN
  134501.        2010.71        100.000        100.000        100.000        100.000        87.6427        87.6427        59.2153        38.4333                 NaN            NaN            NaN            NaN            NaN
  134601.        2010.94        100.000        100.000        100.000        100.000        87.8517        87.8517        58.7838        38.4481                 NaN            NaN            NaN            NaN            NaN
  134701.        2011.17        100.000        100.000        100.000        100.000        88.7791        88.7791        56.4697        38.5221                 NaN            NaN            NaN            NaN            NaN
  134801.        2011.40        100.000        100.000        100.000        100.000        88.9498        88.9498        56.1724        38.5331                 NaN            NaN            NaN            NaN            NaN
  134901.        2011.62        100.000        100.000        100.000        100.000        87.4553        87.4553        61.6147        38.3782                 NaN            NaN            NaN            NaN            NaN
  135001.        2011.85        100.000        100.000        100.000        100.000        87.6172        87.6172        61.3736        38.3878                 NaN            NaN            NaN            NaN            NaN
  135101.        2012.08        100.000        100.000        100.000        100.000        89.0778        89.0778        56.2845        38.5344                 NaN            NaN            NaN            NaN            NaN
  135201.        2012.30        100.000        100.000        100.000        100.000        89.1292        89.1292        56.2991        38.5355                 NaN            NaN            NaN            NaN            NaN
  135301.        2012.53        100.000        100.000        100.000        100.000        89.1806        89.1806        56.3138        38.5367                 NaN            NaN            NaN            NaN            NaN
  135401.        2012.76        100.000        100.000        100.000        100.000        89.7330        89.7330        55.0196        38.5789                 NaN            NaN            NaN            NaN            NaN
  135501.        2012.98        100.000        100.000        100.000        100.000        89.7781        89.7781        55.0507        38.5796                 NaN            NaN            NaN            NaN            NaN
  135601.        2013.20        100.000        100.000        100.000        100.000        89.8232        89.8232        55.0820        38.5802                 NaN            NaN            NaN            NaN            NaN
  135701.        2013.43        100.000        100.000        100.000        100.000        89.9451        89.9451        55.3611        38.5777                 NaN            NaN            NaN            NaN            NaN
  135801.        2013.65        100.000        100.000        100.000        100.000        90.0572        90.0572        55.2661        38.5828                 NaN            NaN            NaN            NaN            NaN
  135901.        2013.87        100.000        100.000        100.000        100.000        90.1694        90.1694        55.1712        38.5879                 NaN            NaN            NaN            NaN            NaN
  136001.        2014.10        100.000        100.000        100.000        100.000        90.2815        90.2815        55.0763        38.5930                 NaN            NaN            NaN            NaN            NaN
  136101.        2014.32        100.000        100.000        100.000        100.000        90.3937        90.3937        54.9814        38.5981                 NaN            NaN            NaN            NaN            NaN
  136201.        2014.54        100.000        100.000        100.000        100.000        90.5058        90.5058        54.8865        38.6032                 NaN            NaN            NaN            NaN            NaN
  136301.        2014.76        100.000        100.000        100.000        100.000        90.6180        90.6180        54.7916        38.6083                 NaN            NaN            NaN            NaN            NaN
  136401.        2014.98        100.000        100.000        100.000        100.000        90.7302        90.7302        54.6968        38.6133                 NaN            NaN            NaN            NaN            NaN
  136501.        2015.20        100.000        100.000        100.000        100.000        90.8425        90.8425        54.6020        38.6184                 NaN            NaN            NaN            NaN            NaN
  136601.        2015.42        100.000        100.000        100.000        100.000        91.1660        91.1660        53.7832        38.6444                 NaN            NaN            NaN            NaN            NaN
  136701.        2015.64        100.000        100.000        100.000        100.000        91.2752        91.2752        53.6990        38.6492                 NaN            NaN            NaN            NaN            NaN
  136801.        2015.85        100.000        100.000        100.000        100.000        91.6584        91.6584        52.6763        38.6810                 NaN            NaN            NaN            NaN            NaN
  136901.        2016.07        100.000        100.000        100.000        100.000        91.7636        91.7636        52.6063        38.6854                 NaN            NaN            NaN            NaN            NaN
  137001.        2016.29        100.000        100.000        100.000        100.000        91.8687        91.8687        52.5363        38.6897                 NaN            NaN            NaN            NaN            NaN
  137101.        2016.51        100.000        100.000        100.000        100.000        91.9915        91.9915        52.7648        38.6886                 NaN            NaN            NaN            NaN            NaN
  137201.        2016.72        100.000        100.000        100.000        100.000        91.9154        91.9154        53.2745        38.6759                 NaN            NaN            NaN            NaN            NaN
  137301.        2016.94        100.000        100.000        100.000        100.000        92.1133        92.1133        52.8996        38.6891                 NaN            NaN            NaN            NaN            NaN
  137401.        2017.15        100.000        100.000        100.000        100.000        92.3114        92.3114        52.5245        38.7024                 NaN            NaN            NaN            NaN            NaN
  137501.        2017.37        100.000        100.000        100.000        100.000        93.5967        93.5967        48.0761        38.8300                 NaN            NaN            NaN            NaN            NaN
  137601.        2017.58        100.000        100.000        100.000        100.000        93.7702        93.7702        47.7737        38.8410                 NaN            NaN            NaN            NaN            NaN
  137701.        2017.79        100.000        100.000        100.000        100.000        93.9438        93.9438        47.4711        38.8521                 NaN            NaN            NaN            NaN            NaN
  137801.        2018.01        100.000        100.000        100.000        100.000        94.1175        94.1175        47.1684        38.8631                 NaN            NaN            NaN            NaN            NaN
  137901.        2018.22        100.000        100.000        100.000        100.000        94.2914        94.2914        46.8655        38.8742                 NaN            NaN            NaN            NaN            NaN
  138001.        2018.43        100.000        100.000        100.000        100.000        94.4653        94.4653        46.5624        38.8852                 NaN            NaN            NaN            NaN            NaN
  138101.        2018.64        100.000        100.000        100.000        100.000        94.6393        94.6393        46.2591        38.8963                 NaN            NaN            NaN            NaN            NaN
  138201.        2018.85        100.000        100.000        100.000        100.000        94.8135        94.8135        45.9556        38.9073                 NaN            NaN            NaN            NaN            NaN
  138301.        2019.07        100.000        100.000        100.000        100.000        94.9877        94.9877        45.6520        38.9184                 NaN            NaN            NaN            NaN            NaN
  138401.        2019.28        100.000        100.000        100.000        100.000        95.1621        95.1621        45.3481        38.9294                 NaN            NaN            NaN            NaN            NaN
  138501.        2019.48        100.000        100.000        100.000        100.000        95.3365        95.3365        45.0441        38.9405                 NaN            NaN            NaN            NaN            NaN
  138601.        2019.69        100.000        100.000        100.000        100.000        95.5110        95.5110        44.7399        38.9515                 NaN            NaN            NaN            NaN            NaN
  138701.        2019.90        100.000        100.000        100.000        100.000        95.6857        95.6857        44.4355        38.9626                 NaN            NaN            NaN            NaN            NaN
  138801.        2020.11        100.000        100.000        100.000        100.000        95.8604        95.8604        44.1310        38.9737                 NaN            NaN            NaN            NaN            NaN
  138901.        2020.32        100.000        100.000        100.000        100.000        96.0353        96.0353        43.8263        38.9847                 NaN            NaN            NaN            NaN            NaN
  139001.        2020.52        100.000        100.000        100.000        100.000        96.2102        96.2102        43.5213        38.9958                 NaN            NaN            NaN            NaN            NaN
  139101.        2020.73        100.000        100.000        100.000        100.000        96.3853        96.3853        43.2162        39.0069                 NaN            NaN            NaN            NaN            NaN
  139201.        2020.94        100.000        100.000        100.000        100.000        96.5604        96.5604        42.9109        39.0180                 NaN            NaN            NaN            NaN            NaN
  139301.        2021.14        100.000        100.000        100.000        100.000        96.7357        96.7357        42.6055        39.0291                 NaN            NaN            NaN            NaN            NaN
  139401.        2021.35        100.000        100.000        100.000        100.000        96.9111        96.9111        42.2998        39.0401                 NaN            NaN            NaN            NaN            NaN
  139501.        2021.55        100.000        100.000        100.000        100.000        96.9506        96.9506        42.2309        39.0426                 NaN            NaN            NaN            NaN            NaN
  139601.        2021.76        100.000        100.000        100.000        100.000        96.9506        96.9506        42.2309        39.0426                 NaN            NaN            NaN            NaN            NaN
  139701.        2021.96        100.000        100.000        100.000        100.000        96.9507        96.9507        42.2308        39.0426                 NaN            NaN            NaN            NaN            NaN
  139801.        2022.16        100.000        100.000        100.000        100.000        96.9507        96.9507        42.2308        39.0425                 NaN            NaN            NaN            NaN            NaN
  139901.        2022.37        100.000        100.000        100.000        100.000        98.4733        98.4733        39.1470        39.1470                 NaN            NaN            NaN            NaN            NaN
  140001.        2022.57        100.000        100.000        100.000        100.000        98.4733        98.4733        39.1469        39.1469                 NaN            NaN            NaN            NaN            NaN
  140101.        2022.77        100.000        100.000        100.000        100.000        98.4733        98.4733        39.1469        39.1469                 NaN            NaN            NaN            NaN            NaN
  140201.        2022.97        100.000        100.000        100.000        100.000        98.4733        98.4733        39.1468        39.1468                 NaN            NaN            NaN            NaN            NaN
  140301.        2023.17        100.000        100.000        100.000        100.000        98.5311        98.5311        39.1482        39.1482                 NaN            NaN            NaN            NaN            NaN
  140401.        2023.37        100.000        100.000        100.000        100.000        98.6068        98.6068        39.1499        39.1499                 NaN            NaN            NaN            NaN            NaN
  140501.        2023.57        100.000        100.000        100.000        100.000        98.6826        98.6826        39.1517        39.1517                 NaN            NaN            NaN            NaN            NaN
  140601.        2023.77        100.000        100.000        100.000        100.000        98.7583        98.7583        39.1535        39.1535                 NaN            NaN            NaN            NaN            NaN
  140701.        2023.97        100.000        100.000        100.000        100.000        98.8347        98.8347        39.1552        39.1552                 NaN            NaN            NaN            NaN            NaN
  140801.        2024.17        100.000        100.000        100.000        100.000        98.9106        98.9106        39.1570        39.1570                 NaN            NaN            NaN            NaN            NaN
  140901.        2024.36        100.000        100.000        100.000        100.000        98.9865        98.9865        39.1588        39.1588                 NaN            NaN            NaN            NaN            NaN
  141001.        2024.56        100.000        100.000        100.000        100.000        99.0624        99.0624        39.1606        39.1606                 NaN            NaN            NaN            NaN            NaN
  141101.        2024.76        100.000        100.000        100.000        100.000        99.1381        99.1381        39.1623        39.1623                 NaN            NaN            NaN            NaN            NaN
  141201.        2024.95        100.000        100.000        100.000        100.000        99.0815        99.0815        39.1609        39.1609                 NaN            NaN            NaN            NaN            NaN
  141301.        2025.15        100.000        100.000        100.000        100.000        99.0815        99.0815        39.1609        39.1609                 NaN            NaN            NaN            NaN            NaN
  141401.        2025.34        100.000        100.000        100.000        100.000        99.0815        99.0815        39.1608        39.1608                 NaN            NaN            NaN            NaN            NaN
  141501.        2025.54        100.000        100.000        100.000        100.000        99.4405        99.4405        39.1695        39.1695                 NaN            NaN            NaN            NaN            NaN
  141601.        2025.73        100.000        100.000        100.000        100.000        99.5166        99.5166        39.1712        39.1712                 NaN            NaN            NaN            NaN            NaN
  141701.        2025.93        100.000        100.000        100.000        100.000        99.5923        99.5923        39.1730        39.1730                 NaN            NaN            NaN            NaN            NaN
  141801.        2026.12        100.000        100.000        100.000        100.000        99.6680        99.6680        39.1748        39.1748                 NaN            NaN            NaN            NaN            NaN
