|6.6.6
mars_t13_atm_2.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  43001.0        1451.22                 NaN            NaN   56.7360                 NaN   14.2508                 NaN   7.32397                 NaN            NaN            NaN   21.6893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1452.47                 NaN            NaN   56.7366                 NaN   14.2536                 NaN   7.33486                 NaN            NaN            NaN   21.6749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1453.71                 NaN            NaN   56.7373                 NaN   14.2565                 NaN   7.34576                 NaN            NaN            NaN   21.6605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1454.95                 NaN            NaN   56.7379                 NaN   14.2593                 NaN   7.35667                 NaN            NaN            NaN   21.6461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1456.19                 NaN            NaN   56.7385                 NaN   14.2621                 NaN   7.36759                 NaN            NaN            NaN   21.6318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1457.42                 NaN            NaN   56.7392                 NaN   14.2649                 NaN   7.37851                 NaN            NaN            NaN   21.6174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1458.65                 NaN            NaN   56.7555                 NaN   14.0779                 NaN   7.78861                 NaN            NaN            NaN   21.3780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1459.87                 NaN            NaN   56.7559                 NaN   14.0828                 NaN   7.79448                 NaN            NaN            NaN   21.3668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1461.09                 NaN            NaN   56.7563                 NaN   14.0878                 NaN   7.80036                 NaN            NaN            NaN   21.3556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1462.30                 NaN            NaN   56.7567                 NaN   14.0927                 NaN   7.80625                 NaN            NaN            NaN   21.3443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1463.51                 NaN            NaN   56.7572                 NaN   14.0975                 NaN   7.81215                 NaN            NaN            NaN   21.3331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1464.71                 NaN            NaN   56.7576                 NaN   14.1024                 NaN   7.81807                 NaN            NaN            NaN   21.3220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1465.91                 NaN            NaN   56.7444                 NaN   14.2355                 NaN   7.47512                 NaN            NaN            NaN   21.5449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1467.11                 NaN            NaN   56.7451                 NaN   14.2387                 NaN   7.48590                 NaN            NaN            NaN   21.5304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1468.30                 NaN            NaN   56.7457                 NaN   14.2418                 NaN   7.49668                 NaN            NaN            NaN   21.5158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1469.49                 NaN            NaN   56.7542                 NaN   14.1165                 NaN   7.70560                 NaN            NaN            NaN   21.4237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1470.67                 NaN            NaN   56.7546                 NaN   14.1206                 NaN   7.71142                 NaN            NaN            NaN   21.4133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1471.85                 NaN            NaN   56.7550                 NaN   14.1248                 NaN   7.71725                 NaN            NaN            NaN   21.4029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1473.02                 NaN            NaN   56.7555                 NaN   14.1289                 NaN   7.72308                 NaN            NaN            NaN   21.3925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1474.20                 NaN            NaN   56.7559                 NaN   14.1331                 NaN   7.72891                 NaN            NaN            NaN   21.3821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1475.36                 NaN            NaN   56.7563                 NaN   14.1372                 NaN   7.73475                 NaN            NaN            NaN   21.3718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1476.52                 NaN            NaN   56.7567                 NaN   14.1413                 NaN   7.74060                 NaN            NaN            NaN   21.3614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1477.68                 NaN            NaN   56.7571                 NaN   14.1453                 NaN   7.74645                 NaN            NaN            NaN   21.3511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1478.83                 NaN            NaN   56.7589                 NaN   14.2608                 NaN   7.80000                 NaN            NaN            NaN   21.1803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1479.98                 NaN            NaN   56.7592                 NaN   14.2640                 NaN   7.80487                 NaN            NaN            NaN   21.1719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1481.13                 NaN            NaN   56.7596                 NaN   14.2671                 NaN   7.80975                 NaN            NaN            NaN   21.1635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1482.27                 NaN            NaN   56.7600                 NaN   14.2702                 NaN   7.81464                 NaN            NaN            NaN   21.1552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1483.40                 NaN            NaN   56.7604                 NaN   14.2733                 NaN   7.81955                 NaN            NaN            NaN   21.1468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1484.54                 NaN            NaN   56.7607                 NaN   14.2764                 NaN   7.82447                 NaN            NaN            NaN   21.1384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1485.67                 NaN            NaN   56.7611                 NaN   14.2794                 NaN   7.82940                 NaN            NaN            NaN   21.1301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1486.79                 NaN            NaN   56.7615                 NaN   14.2825                 NaN   7.83434                 NaN            NaN            NaN   21.1217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1487.91                 NaN            NaN   56.7618                 NaN   14.2855                 NaN   7.83930                 NaN            NaN            NaN   21.1133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1489.03                 NaN            NaN   56.7722                 NaN   14.2062                 NaN   8.10557                 NaN            NaN            NaN   20.9160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1490.14                 NaN            NaN   56.7725                 NaN   14.2103                 NaN   8.10854                 NaN            NaN            NaN   20.9087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1491.25                 NaN            NaN   56.7728                 NaN   14.2143                 NaN   8.11152                 NaN            NaN            NaN   20.9014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1492.35                 NaN            NaN   56.7731                 NaN   14.2182                 NaN   8.11451                 NaN            NaN            NaN   20.8941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46601.0        1493.45                 NaN            NaN   56.7734                 NaN   14.2222                 NaN   8.11751                 NaN            NaN            NaN   20.8869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46701.0        1494.54                 NaN            NaN   56.7737                 NaN   14.2261                 NaN   8.12051                 NaN            NaN            NaN   20.8797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46801.0        1495.64                 NaN            NaN   56.7740                 NaN   14.2301                 NaN   8.12353                 NaN            NaN            NaN   20.8724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46901.0        1496.72                 NaN            NaN   56.7592                 NaN   14.3458                 NaN   7.73213                 NaN            NaN            NaN   21.1628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47001.0        1497.81                 NaN            NaN   56.7597                 NaN   14.3482                 NaN   7.73918                 NaN            NaN            NaN   21.1530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47101.0        1498.89                 NaN            NaN   56.7601                 NaN   14.3506                 NaN   7.74623                 NaN            NaN            NaN   21.1431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47201.0        1499.96                 NaN            NaN   56.7606                 NaN   14.3529                 NaN   7.75329                 NaN            NaN            NaN   21.1332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47301.0        1501.03                 NaN            NaN   56.7610                 NaN   14.3552                 NaN   7.76035                 NaN            NaN            NaN   21.1234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47401.0        1502.10                 NaN            NaN   56.7614                 NaN   14.3576                 NaN   7.76742                 NaN            NaN            NaN   21.1136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47501.0        1503.16                 NaN            NaN   56.7619                 NaN   14.3599                 NaN   7.77449                 NaN            NaN            NaN   21.1038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47601.0        1504.22                 NaN            NaN   56.7623                 NaN   14.3622                 NaN   7.78156                 NaN            NaN            NaN   21.0940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47701.0        1505.28                 NaN            NaN   56.7689                 NaN   14.2799                 NaN   7.94783                 NaN            NaN            NaN   21.0033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47801.0        1506.33                 NaN            NaN   56.7693                 NaN   14.2830                 NaN   7.95333                 NaN            NaN            NaN   20.9944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47901.0        1507.38                 NaN            NaN   56.7697                 NaN   14.2861                 NaN   7.95883                 NaN            NaN            NaN   20.9854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48001.0        1508.42                 NaN            NaN   56.7701                 NaN   14.2892                 NaN   7.96433                 NaN            NaN            NaN   20.9764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48101.0        1509.46                 NaN            NaN   56.7705                 NaN   14.2922                 NaN   7.96984                 NaN            NaN            NaN   20.9675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48201.0        1510.50                 NaN            NaN   56.7708                 NaN   14.2953                 NaN   7.97535                 NaN            NaN            NaN   20.9586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48301.0        1511.53                 NaN            NaN   56.7712                 NaN   14.2983                 NaN   7.98087                 NaN            NaN            NaN   20.9496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48401.0        1512.56                 NaN            NaN   56.7588                 NaN   14.5059                 NaN   7.65845                 NaN            NaN            NaN   21.0769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48501.0        1513.58                 NaN            NaN   56.7593                 NaN   14.5079                 NaN   7.66716                 NaN            NaN            NaN   21.0656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48601.0        1514.61                 NaN            NaN   56.7598                 NaN   14.5099                 NaN   7.67587                 NaN            NaN            NaN   21.0544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48701.0        1515.62                 NaN            NaN   56.7603                 NaN   14.5119                 NaN   7.68459                 NaN            NaN            NaN   21.0432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48801.0        1516.64                 NaN            NaN   56.7608                 NaN   14.5139                 NaN   7.69332                 NaN            NaN            NaN   21.0320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48901.0        1517.64                 NaN            NaN   56.7613                 NaN   14.5159                 NaN   7.70205                 NaN            NaN            NaN   21.0208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49001.0        1518.65                 NaN            NaN   56.7618                 NaN   14.5178                 NaN   7.71078                 NaN            NaN            NaN   21.0096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49101.0        1519.65                 NaN            NaN   56.7811                 NaN   14.3267                 NaN   8.21397                 NaN            NaN            NaN   20.6783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49201.0        1520.65                 NaN            NaN   56.7814                 NaN   14.3302                 NaN   8.21759                 NaN            NaN            NaN   20.6708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49301.0        1521.64                 NaN            NaN   56.7817                 NaN   14.3337                 NaN   8.22122                 NaN            NaN            NaN   20.6634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49401.0        1522.63                 NaN            NaN   56.7820                 NaN   14.3372                 NaN   8.22486                 NaN            NaN            NaN   20.6560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49501.0        1523.62                 NaN            NaN   56.7822                 NaN   14.3407                 NaN   8.22851                 NaN            NaN            NaN   20.6486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49601.0        1524.60                 NaN            NaN   56.7825                 NaN   14.3441                 NaN   8.23217                 NaN            NaN            NaN   20.6412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49701.0        1525.58                 NaN            NaN   56.7828                 NaN   14.3475                 NaN   8.23584                 NaN            NaN            NaN   20.6338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49801.0        1526.56                 NaN            NaN   56.7806                 NaN   14.3088                 NaN   8.16561                 NaN            NaN            NaN   20.7450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49901.0        1527.53                 NaN            NaN   56.7809                 NaN   14.3127                 NaN   8.16972                 NaN            NaN            NaN   20.7367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50001.0        1528.50                 NaN            NaN   56.7799                 NaN   14.3574                 NaN   8.14613                 NaN            NaN            NaN   20.7166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50101.0        1529.46                 NaN            NaN   56.7805                 NaN   14.3589                 NaN   8.15752                 NaN            NaN            NaN   20.7031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50201.0        1530.43                 NaN            NaN   56.7810                 NaN   14.3609                 NaN   8.16725                 NaN            NaN            NaN   20.6909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50301.0        1531.38                 NaN            NaN   56.7815                 NaN   14.3629                 NaN   8.17699                 NaN            NaN            NaN   20.6786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50401.0        1532.34                 NaN            NaN   56.7820                 NaN   14.3649                 NaN   8.18673                 NaN            NaN            NaN   20.6664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50501.0        1533.29                 NaN            NaN   56.7825                 NaN   14.3668                 NaN   8.19649                 NaN            NaN            NaN   20.6542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50601.0        1534.23                 NaN            NaN   56.7830                 NaN   14.3688                 NaN   8.20625                 NaN            NaN            NaN   20.6419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50701.0        1535.18                 NaN            NaN   56.7835                 NaN   14.3707                 NaN   8.21602                 NaN            NaN            NaN   20.6297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50801.0        1536.11                 NaN            NaN   56.7840                 NaN   14.3726                 NaN   8.22580                 NaN            NaN            NaN   20.6175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50901.0        1537.05                 NaN            NaN   56.7779                 NaN   14.3532                 NaN   8.04541                 NaN            NaN            NaN   20.8236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51001.0        1537.98                 NaN            NaN   56.7782                 NaN   14.3563                 NaN   8.05064                 NaN            NaN            NaN   20.8148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51101.0        1538.91                 NaN            NaN   56.7786                 NaN   14.3595                 NaN   8.05587                 NaN            NaN            NaN   20.8061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51201.0        1539.84                 NaN            NaN   56.7789                 NaN   14.3626                 NaN   8.06111                 NaN            NaN            NaN   20.7974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51301.0        1540.76                 NaN            NaN   56.7865                 NaN   14.3822                 NaN   8.27348                 NaN            NaN            NaN   20.5578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51401.0        1541.67                 NaN            NaN   56.7867                 NaN   14.3859                 NaN   8.27580                 NaN            NaN            NaN   20.5516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51501.0        1542.59                 NaN            NaN   56.7869                 NaN   14.3895                 NaN   8.27813                 NaN            NaN            NaN   20.5454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51601.0        1543.50                 NaN            NaN   56.7872                 NaN   14.3931                 NaN   8.28046                 NaN            NaN            NaN   20.5392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51701.0        1544.41                 NaN            NaN   56.7874                 NaN   14.3968                 NaN   8.28281                 NaN            NaN            NaN   20.5330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1545.31                 NaN            NaN   56.7876                 NaN   14.4003                 NaN   8.28516                 NaN            NaN            NaN   20.5269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1546.21                 NaN            NaN   56.7878                 NaN   14.4039                 NaN   8.28752                 NaN            NaN            NaN   20.5207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1547.11                 NaN            NaN   56.7881                 NaN   14.4075                 NaN   8.28989                 NaN            NaN            NaN   20.5146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1548.00                 NaN            NaN   56.7883                 NaN   14.4110                 NaN   8.29227                 NaN            NaN            NaN   20.5085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52201.0        1548.89                 NaN            NaN   56.7885                 NaN   14.4145                 NaN   8.29466                 NaN            NaN            NaN   20.5023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52301.0        1549.78                 NaN            NaN   56.7887                 NaN   14.4180                 NaN   8.29705                 NaN            NaN            NaN   20.4962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52401.0        1550.66                 NaN            NaN   56.7889                 NaN   14.4215                 NaN   8.29945                 NaN            NaN            NaN   20.4901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52501.0        1551.54                 NaN            NaN   56.7892                 NaN   14.4250                 NaN   8.30186                 NaN            NaN            NaN   20.4840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52601.0        1552.42                 NaN            NaN   56.7894                 NaN   14.4284                 NaN   8.30428                 NaN            NaN            NaN   20.4780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52701.0        1553.29                 NaN            NaN   56.7896                 NaN   14.4318                 NaN   8.30670                 NaN            NaN            NaN   20.4719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52801.0        1554.16                 NaN            NaN   56.7898                 NaN   14.4352                 NaN   8.30914                 NaN            NaN            NaN   20.4658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52901.0        1555.03                 NaN            NaN   56.7900                 NaN   14.4386                 NaN   8.31158                 NaN            NaN            NaN   20.4598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53001.0        1555.89                 NaN            NaN   56.7902                 NaN   14.4420                 NaN   8.31403                 NaN            NaN            NaN   20.4537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53101.0        1556.75                 NaN            NaN   56.7905                 NaN   14.4454                 NaN   8.31649                 NaN            NaN            NaN   20.4477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53201.0        1557.60                 NaN            NaN   56.7907                 NaN   14.4487                 NaN   8.31895                 NaN            NaN            NaN   20.4417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53301.0        1558.46                 NaN            NaN   56.7917                 NaN   14.4413                 NaN   8.34020                 NaN            NaN            NaN   20.4268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53401.0        1559.31                 NaN            NaN   56.7919                 NaN   14.4441                 NaN   8.34361                 NaN            NaN            NaN   20.4204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53501.0        1560.15                 NaN            NaN   56.7922                 NaN   14.4468                 NaN   8.34703                 NaN            NaN            NaN   20.4140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53601.0        1560.99                 NaN            NaN   56.7924                 NaN   14.4496                 NaN   8.35046                 NaN            NaN            NaN   20.4076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53701.0        1561.83                 NaN            NaN   56.7927                 NaN   14.4523                 NaN   8.35389                 NaN            NaN            NaN   20.4012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53801.0        1562.67                 NaN            NaN   56.7929                 NaN   14.4550                 NaN   8.35734                 NaN            NaN            NaN   20.3948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53901.0        1563.50                 NaN            NaN   56.7932                 NaN   14.4577                 NaN   8.36079                 NaN            NaN            NaN   20.3884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54001.0        1564.33                 NaN            NaN   56.7934                 NaN   14.4604                 NaN   8.36424                 NaN            NaN            NaN   20.3820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54101.0        1565.16                 NaN            NaN   56.7937                 NaN   14.4630                 NaN   8.36771                 NaN            NaN            NaN   20.3756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54201.0        1565.98                 NaN            NaN   56.7939                 NaN   14.4656                 NaN   8.37118                 NaN            NaN            NaN   20.3693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54301.0        1566.80                 NaN            NaN   56.7942                 NaN   14.4683                 NaN   8.37466                 NaN            NaN            NaN   20.3629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54401.0        1567.62                 NaN            NaN   56.7944                 NaN   14.4709                 NaN   8.37815                 NaN            NaN            NaN   20.3566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54501.0        1568.43                 NaN            NaN   56.7947                 NaN   14.4735                 NaN   8.38165                 NaN            NaN            NaN   20.3502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
