|6.6.6
mars_kc08_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  29101.0        1469.91        3441.20        7.61519        4.25090     
  29201.0        1470.67        3441.47        7.61604        4.25097     
  29301.0        1471.43        3441.73        7.61689        4.25104     
  29401.0        1472.18        3441.99        7.61774        4.25112     
  29501.0        1472.94        3442.25        7.61858        4.25119     
  29601.0        1473.70        3442.51        7.61943        4.25126     
  29701.0        1474.45        3442.77        7.62028        4.25133     
  29801.0        1475.21        3443.03        7.62112        4.25141     
  29901.0        1475.97        3443.29        7.62197        4.25148     
  30001.0        1476.72        3443.56        7.62281        4.25155     
  30101.0        1477.48        3443.82        7.62366        4.25162     
  30201.0        1478.23        3444.08        7.62451        4.25170     
  30301.0        1478.99        3444.34        7.62535        4.25177     
  30401.0        1479.74        3444.60        7.62619        4.25184     
  30501.0        1480.49        3444.86        7.62704        4.25192     
  30601.0        1481.25        3445.12        7.62788        4.25199     
  30701.0        1482.00        3445.38        7.62873        4.25206     
  30801.0        1482.75        3445.64        7.62957        4.25213     
  30901.0        1483.51        3445.90        7.63041        4.25221     
  31001.0        1484.26        3446.16        7.63126        4.25228     
  31101.0        1485.01        3446.42        7.63210        4.25235     
  31201.0        1485.76        3446.68        7.63294        4.25243     
  31301.0        1486.52        3446.94        7.63379        4.25250     
  31401.0        1487.27        3447.20        7.63463        4.25257     
  31501.0        1488.02        3447.46        7.63547        4.25265     
  31601.0        1488.77        3447.72        7.63631        4.25272     
  31701.0        1489.52        3447.98        7.63715        4.25279     
  31801.0        1490.27        3448.24        7.63799        4.25287     
  31901.0        1491.02        3448.50        7.63884        4.25294     
  32001.0        1491.77        3448.76        7.63968        4.25301     
  32101.0        1492.52        3449.01        7.64049        4.25308     
  32201.0        1493.27        3449.26        7.64126        4.25313     
  32301.0        1494.01        3449.51        7.64203        4.25318     
