|6.6.6
mars_t13_6.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          14
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wad            C2/c           Ring           ca-pv          Wus            Pv            
  215401.        2075.39        100.000        100.000        100.000        100.000        100.000        100.000        56.3374        56.3374        56.3374                 NaN            NaN            NaN
  215501.        2075.40        100.000        100.000        100.000        100.000        100.000        100.000        56.3375        56.3375        56.3375                 NaN            NaN            NaN
  215601.        2075.41        100.000        100.000        100.000        100.000        100.000        100.000        56.3375        56.3375        56.3375                 NaN            NaN            NaN
  215701.        2075.42        100.000        100.000        100.000        100.000        100.000        100.000        56.3375        56.3375        56.3375                 NaN            NaN            NaN
  215801.        2075.44        100.000        100.000        100.000        100.000        100.000        100.000        56.3375        56.3375        56.3375                 NaN            NaN            NaN
  215901.        2075.45        100.000        100.000        100.000        100.000        100.000        100.000        56.3376        56.3376        56.3376                 NaN            NaN            NaN
  216001.        2075.46        100.000        100.000        100.000        100.000        100.000        100.000        56.3376        56.3376        56.3376                 NaN            NaN            NaN
  216101.        2075.47        100.000        100.000        100.000        100.000        100.000        100.000        56.3376        56.3376        56.3376                 NaN            NaN            NaN
  216201.        2075.49        100.000        100.000        100.000        100.000        100.000        100.000        56.3376        56.3376        56.3376                 NaN            NaN            NaN
  216301.        2075.50        100.000        100.000        100.000        100.000        100.000        100.000        56.3377        56.3377        56.3377                 NaN            NaN            NaN
  216401.        2075.51        100.000        100.000        100.000        100.000        100.000        100.000        56.3377        56.3377        56.3377                 NaN            NaN            NaN
  216501.        2075.52        100.000        100.000        100.000        100.000        100.000        100.000        56.3377        56.3377        56.3377                 NaN            NaN            NaN
  216601.        2075.54        100.000        100.000        100.000        100.000        100.000        100.000        56.3378        56.3378        56.3378                 NaN            NaN            NaN
  216701.        2075.55        100.000        100.000        100.000        100.000        100.000        100.000        56.3378        56.3378        56.3378                 NaN            NaN            NaN
  216801.        2075.56        100.000        100.000        100.000        100.000        100.000        100.000        56.3378        56.3378        56.3378                 NaN            NaN            NaN
  216901.        2075.58        100.000        100.000        100.000        100.000        100.000        100.000        56.3378        56.3378        56.3378                 NaN            NaN            NaN
  217001.        2075.59        100.000        100.000        100.000        100.000        100.000        100.000        56.3379        56.3379        56.3379                 NaN            NaN            NaN
  217101.        2075.61        100.000        100.000        100.000        100.000        100.000        100.000        56.3379        56.3379        56.3379                 NaN            NaN            NaN
  217201.        2075.62        100.000        100.000        100.000        100.000        100.000        100.000        56.3379        56.3379        56.3379                 NaN            NaN            NaN
  217301.        2075.63        100.000        100.000        100.000        100.000        100.000        100.000        56.3380        56.3380        56.3380                 NaN            NaN            NaN
  217401.        2075.65        100.000        100.000        100.000        100.000        100.000        100.000        56.3380        56.3380        56.3380                 NaN            NaN            NaN
  217501.        2075.66        100.000        100.000        100.000        100.000        100.000        100.000        56.3380        56.3380        56.3380                 NaN            NaN            NaN
  217601.        2075.67        100.000        100.000        100.000        100.000        100.000        100.000        56.3380        56.3380        56.3380                 NaN            NaN            NaN
  217701.        2075.69        100.000        100.000        100.000        100.000        100.000        100.000        56.3380        56.3380        56.3380                 NaN            NaN            NaN
  217801.        2075.70        100.000        100.000        100.000        100.000        100.000        100.000        56.3381        56.3381        56.3381                 NaN            NaN            NaN
  217901.        2075.72        100.000        100.000        100.000        100.000        100.000        100.000        56.3381        56.3381        56.3381                 NaN            NaN            NaN
  218001.        2075.73        100.000        100.000        100.000        100.000        100.000        100.000        56.3381        56.3381        56.3381                 NaN            NaN            NaN
  218101.        2075.75        100.000        100.000        100.000        100.000        100.000        100.000        56.3381        56.3381        56.3381                 NaN            NaN            NaN
  218201.        2075.76        100.000        100.000        100.000        100.000        100.000        100.000        56.3382        56.3382        56.3382                 NaN            NaN            NaN
  218301.        2075.78        100.000        100.000        100.000        100.000        100.000        100.000        56.3382        56.3382        56.3382                 NaN            NaN            NaN
  218401.        2075.79        100.000        100.000        100.000        100.000        100.000        100.000        56.3382        56.3382        56.3382                 NaN            NaN            NaN
  218501.        2075.81        100.000        100.000        100.000        100.000        100.000        100.000        56.3383        56.3383        56.3383                 NaN            NaN            NaN
  218601.        2075.82        100.000        100.000        100.000        100.000        100.000        100.000        56.3383        56.3383        56.3383                 NaN            NaN            NaN
  218701.        2075.84        100.000        100.000        100.000        100.000        100.000        100.000        56.3383        56.3383        56.3383                 NaN            NaN            NaN
  218801.        2075.85        100.000        100.000        100.000        100.000        100.000        100.000        56.3383        56.3383        56.3383                 NaN            NaN            NaN
  218901.        2075.87        100.000        100.000        100.000        100.000        100.000        100.000        56.3384        56.3384        56.3384                 NaN            NaN            NaN
  219001.        2075.89        100.000        100.000        100.000        100.000        100.000        100.000        56.3384        56.3384        56.3384                 NaN            NaN            NaN
  219101.        2075.90        100.000        100.000        100.000        100.000        100.000        100.000        56.3384        56.3384        56.3384                 NaN            NaN            NaN
  219201.        2075.92        100.000        100.000        100.000        100.000        100.000        100.000        56.3384        56.3384        56.3384                 NaN            NaN            NaN
  219301.        2075.93        100.000        100.000        100.000        100.000        100.000        100.000        56.3385        56.3385        56.3385                 NaN            NaN            NaN
  219401.        2075.95        100.000        100.000        100.000        100.000        100.000        100.000        56.3385        56.3385        56.3385                 NaN            NaN            NaN
  219501.        2075.97        100.000        100.000        100.000        100.000        100.000        100.000        56.3385        56.3385        56.3385                 NaN            NaN            NaN
  219601.        2075.98        100.000        100.000        100.000        100.000        100.000        100.000        56.3385        56.3385        56.3385                 NaN            NaN            NaN
  219701.        2076.00        100.000        100.000        100.000        100.000        100.000        100.000        56.3386        56.3386        56.3386                 NaN            NaN            NaN
  219801.        2076.02        100.000        100.000        100.000        100.000        100.000        100.000        56.3386        56.3386        56.3386                 NaN            NaN            NaN
  219901.        2076.04        100.000        100.000        100.000        100.000        100.000        100.000        56.3386        56.3386        56.3386                 NaN            NaN            NaN
  220001.        2076.05        100.000        100.000        100.000        100.000        100.000        100.000        56.3386        56.3386        56.3386                 NaN            NaN            NaN
  220101.        2076.07        100.000        100.000        100.000        100.000        100.000        100.000        56.3387        56.3387        56.3387                 NaN            NaN            NaN
  220201.        2076.09        100.000        100.000        100.000        100.000        100.000        100.000        56.3387        56.3387        56.3387                 NaN            NaN            NaN
  220301.        2076.11        100.000        100.000        100.000        100.000        100.000        100.000        56.3387        56.3387        56.3387                 NaN            NaN            NaN
  220401.        2076.12        100.000        100.000        100.000        100.000        100.000        100.000        56.3387        56.3387        56.3387                 NaN            NaN            NaN
  220501.        2076.14        100.000        100.000        100.000        100.000        100.000        100.000        56.3388        56.3388        56.3388                 NaN            NaN            NaN
  220601.        2076.16        100.000        100.000        100.000        100.000        100.000        100.000        56.3388        56.3388        56.3388                 NaN            NaN            NaN
  220701.        2076.18        100.000        100.000        100.000        100.000        100.000        100.000        56.3388        56.3388        56.3388                 NaN            NaN            NaN
  220801.        2076.20        100.000        100.000        100.000        100.000        100.000        100.000        56.3388        56.3388        56.3388                 NaN            NaN            NaN
  220901.        2076.21        100.000        100.000        100.000        100.000        100.000        100.000        56.3389        56.3389        56.3389                 NaN            NaN            NaN
  221001.        2076.23        100.000        100.000        100.000        100.000        100.000        100.000        56.3389        56.3389        56.3389                 NaN            NaN            NaN
  221101.        2076.25        100.000        100.000        100.000        100.000        100.000        100.000        56.3389        56.3389        56.3389                 NaN            NaN            NaN
  221201.        2076.27        100.000        100.000        100.000        100.000        100.000        100.000        56.3390        56.3390        56.3390                 NaN            NaN            NaN
  221301.        2076.29        100.000        100.000        100.000        100.000        100.000        100.000        56.3390        56.3390        56.3390                 NaN            NaN            NaN
  221401.        2076.31        100.000        100.000        100.000        100.000        100.000        100.000        56.3391        56.3391        56.3391                 NaN            NaN            NaN
  221501.        2076.33        100.000        100.000        100.000        100.000        100.000        100.000        56.3392        56.3392        56.3392                 NaN            NaN            NaN
  221601.        2076.35        100.000        100.000        100.000        100.000        100.000        100.000        56.3476        56.3476        56.3476       0.814436E-002            NaN            NaN
  221701.        2076.37        100.000        100.000        100.000        100.000        100.000        100.000        56.3477        56.3477        56.3477       0.814440E-002            NaN            NaN
  221801.        2076.39        100.000        100.000        100.000        100.000        100.000        100.000        56.3477        56.3477        56.3477       0.814444E-002            NaN            NaN
  221901.        2076.41        100.000        100.000        100.000        100.000        100.000        100.000        56.3478        56.3478        56.3478       0.814448E-002            NaN            NaN
  222001.        2076.43        100.000        100.000        100.000        100.000        100.000        100.000        56.3530        56.3530        56.3530       0.129475E-001            NaN            NaN
  222101.        2076.45        100.000        100.000        100.000        100.000        100.000        100.000        56.3642        56.3642        56.3642       0.234439E-001            NaN            NaN
  222201.        2076.47        100.000        100.000        100.000        100.000        100.000        100.000        56.3755        56.3755        56.3755       0.339406E-001            NaN            NaN
  222301.        2076.49        100.000        100.000        100.000        100.000        100.000        100.000        56.3867        56.3867        56.3867       0.444378E-001            NaN            NaN
  222401.        2076.51        100.000        100.000        100.000        100.000        100.000        100.000        56.3980        56.3980        56.3980       0.549353E-001            NaN            NaN
  222501.        2076.53        100.000        100.000        100.000        100.000        100.000        100.000        56.4092        56.4092        56.4092       0.654332E-001            NaN            NaN
  222601.        2076.56        100.000        100.000        100.000        100.000        100.000        100.000        56.4205        56.4205        56.4205       0.759315E-001            NaN            NaN
  222701.        2076.58        100.000        100.000        100.000        100.000        100.000        100.000        56.4317        56.4317        56.4317       0.864302E-001            NaN            NaN
  222801.        2076.60        100.000        100.000        100.000        100.000        100.000        100.000        56.4430        56.4430        56.4430       0.969292E-001            NaN            NaN
  222901.        2076.62        100.000        100.000        100.000        100.000        100.000        100.000        56.4543        56.4543        56.4543       0.107429                 NaN            NaN
  223001.        2076.64        100.000        100.000        100.000        100.000        100.000        100.000        56.4655        56.4655        56.4655       0.117928                 NaN            NaN
  223101.        2076.67        100.000        100.000        100.000        100.000        100.000        100.000        56.4768        56.4768        56.4768       0.128429                 NaN            NaN
  223201.        2076.69        100.000        100.000        100.000        100.000        100.000        100.000        56.4880        56.4880        56.4880       0.138929                 NaN            NaN
  223301.        2076.71        100.000        100.000        100.000        100.000        100.000        100.000        56.4993        56.4993        56.4993       0.149430                 NaN            NaN
  223401.        2076.73        100.000        100.000        100.000        100.000        100.000        100.000        56.5105        56.5105        56.5105       0.159931                 NaN            NaN
  223501.        2076.76        100.000        100.000        100.000        100.000        100.000        100.000        56.5218        56.5218        56.5218       0.170433                 NaN            NaN
  223601.        2076.78        100.000        100.000        100.000        100.000        100.000        100.000        56.5330        56.5330        56.5330       0.180935                 NaN            NaN
  223701.        2076.80        100.000        100.000        100.000        100.000        100.000        100.000        56.5443        56.5443        56.5443       0.191438                 NaN            NaN
  223801.        2076.83        100.000        100.000        100.000        100.000        100.000        100.000        56.5556        56.5556        56.5556       0.201940                 NaN            NaN
  223901.        2076.85        100.000        100.000        100.000        100.000        100.000        100.000        56.5668        56.5668        56.5668       0.212444                 NaN            NaN
  224001.        2076.88        100.000        100.000        100.000        100.000        100.000        100.000        56.5781        56.5781        56.5781       0.222947                 NaN            NaN
  224101.        2076.90        100.000        100.000        100.000        100.000        100.000        100.000        56.5893        56.5893        56.5893       0.233451                 NaN            NaN
  224201.        2076.92        100.000        100.000        100.000        100.000        100.000        100.000        56.6006        56.6006        56.6006       0.243956                 NaN            NaN
  224301.        2076.95        100.000        100.000        100.000        100.000        100.000        100.000        56.6119        56.6119        56.6119       0.254460                 NaN            NaN
  224401.        2076.97        100.000        100.000        100.000        100.000        100.000        100.000        56.6231        56.6231        56.6231       0.264965                 NaN            NaN
  224501.        2077.00        100.000        100.000        100.000        100.000        100.000        100.000        56.6344        56.6344        56.6344       0.275471                 NaN            NaN
  224601.        2077.02        100.000        100.000        100.000        100.000        100.000        100.000        56.6456        56.6456        56.6456       0.285977                 NaN            NaN
  224701.        2077.05        100.000        100.000        100.000        100.000        100.000        100.000        56.6569        56.6569        56.6569       0.296483                 NaN            NaN
  224801.        2077.07        100.000        100.000        100.000        100.000        100.000        100.000        56.6682        56.6682        56.6682       0.306990                 NaN            NaN
  224901.        2077.10        100.000        100.000        100.000        100.000        100.000        100.000        56.6794        56.6794        56.6794       0.317497                 NaN            NaN
  225001.        2077.13        100.000        100.000        100.000        100.000        100.000        100.000        56.6907        56.6907        56.6907       0.328004                 NaN            NaN
  225101.        2077.15        100.000        100.000        100.000        100.000        100.000        100.000        56.7019        56.7019        56.7019       0.338512                 NaN            NaN
  225201.        2077.18        100.000        100.000        100.000        100.000        100.000        100.000        56.7132        56.7132        56.7132       0.349020                 NaN            NaN
  225301.        2077.21        100.000        100.000        100.000        100.000        100.000        100.000        56.7245        56.7245        56.7245       0.359528                 NaN            NaN
  225401.        2077.23        100.000        100.000        100.000        100.000        100.000        100.000        56.7357        56.7357        56.7357       0.370037                 NaN            NaN
  225501.        2077.26        100.000        100.000        100.000        100.000        100.000        100.000        56.7470        56.7470        56.7470       0.380546                 NaN            NaN
  225601.        2077.29        100.000        100.000        100.000        100.000        100.000        100.000        56.7583        56.7583        56.7583       0.391056                 NaN            NaN
  225701.        2077.31        100.000        100.000        100.000        100.000        100.000        100.000        56.7695        56.7695        56.7695       0.401566                 NaN            NaN
  225801.        2077.34        100.000        100.000        100.000        100.000        100.000        100.000        56.7808        56.7808        56.7808       0.412077                 NaN            NaN
  225901.        2077.37        100.000        100.000        100.000        100.000        100.000        100.000        56.7920        56.7920        56.7920       0.422587                 NaN            NaN
  226001.        2077.40        100.000        100.000        100.000        100.000        100.000        100.000        56.8033        56.8033        56.8033       0.433098                 NaN            NaN
  226101.        2077.43        100.000        100.000        100.000        100.000        100.000        100.000        56.8146        56.8146        56.8146       0.443610                 NaN            NaN
  226201.        2077.45        100.000        100.000        100.000        100.000        100.000        100.000        56.8258        56.8258        56.8258       0.454122                 NaN            NaN
  226301.        2077.48        100.000        100.000        100.000        100.000        100.000        100.000        56.8371        56.8371        56.8371       0.464634                 NaN            NaN
  226401.        2077.51        100.000        100.000        100.000        100.000        100.000        100.000        56.8484        56.8484        56.8484       0.475147                 NaN            NaN
  226501.        2077.54        100.000        100.000        100.000        100.000        100.000        100.000        56.8596        56.8596        56.8596       0.485660                 NaN            NaN
  226601.        2077.57        100.000        100.000        100.000        100.000        100.000        100.000        56.8766        56.8766        56.8766       0.501553                 NaN            NaN
  226701.        2077.60        100.000        100.000        100.000        100.000        100.000        100.000        56.8879        56.8879        56.8879       0.512061                 NaN            NaN
  226801.        2077.63        100.000        100.000        100.000        100.000        100.000        100.000        56.8934        56.8934        56.8934       0.517201                 NaN            NaN
  226901.        2077.66        100.000        100.000        100.000        100.000        100.000        100.000        56.9047        56.9047        56.9047       0.527716                 NaN            NaN
  227001.        2077.69        100.000        100.000        100.000        100.000        100.000        100.000        56.9160        56.9160        56.9160       0.538231                 NaN            NaN
  227101.        2077.72        100.000        100.000        100.000        100.000        100.000        100.000        56.9272        56.9272        56.9272       0.548746                 NaN            NaN
  227201.        2077.75        100.000        100.000        100.000        100.000        100.000        100.000        56.9385        56.9385        56.9385       0.559262                 NaN            NaN
  227301.        2077.78        100.000        100.000        100.000        100.000        100.000        100.000        56.9498        56.9498        56.9498       0.569778                 NaN            NaN
  227401.        2077.82        100.000        100.000        100.000        100.000        100.000        100.000        56.9610        56.9610        56.9610       0.580294                 NaN            NaN
  227501.        2077.85        100.000        100.000        100.000        100.000        100.000        100.000        56.9723        56.9723        56.9723       0.590811                 NaN            NaN
  227601.        2077.88        100.000        100.000        100.000        100.000        100.000        100.000        56.9836        56.9836        56.9836       0.601328                 NaN            NaN
  227701.        2077.91        100.000        100.000        100.000        100.000        100.000        100.000        56.9948        56.9948        56.9948       0.611846                 NaN            NaN
  227801.        2077.94        100.000        100.000        100.000        100.000        100.000        100.000        57.0061        57.0061        57.0061       0.622364                 NaN            NaN
  227901.        2077.98        100.000        100.000        100.000        100.000        100.000        100.000        57.0174        57.0174        57.0174       0.632882                 NaN            NaN
  228001.        2078.01        100.000        100.000        100.000        100.000        100.000        100.000        57.0287        57.0287        57.0287       0.643401                 NaN            NaN
  228101.        2078.04        100.000        100.000        100.000        100.000        100.000        100.000        57.0399        57.0399        57.0399       0.653920                 NaN            NaN
  228201.        2078.07        100.000        100.000        100.000        100.000        100.000        100.000        57.0512        57.0512        57.0512       0.664440                 NaN            NaN
  228301.        2078.11        100.000        100.000        100.000        100.000        100.000        100.000        57.0625        57.0625        57.0625       0.674960                 NaN            NaN
  228401.        2078.14        100.000        100.000        100.000        100.000        100.000        100.000        57.0737        57.0737        57.0737       0.685480                 NaN            NaN
  228501.        2078.18        100.000        100.000        100.000        100.000        100.000        100.000        57.0850        57.0850        57.0850       0.696000                 NaN            NaN
  228601.        2078.21        100.000        100.000        100.000        100.000        100.000        100.000        57.0963        57.0963        57.0963       0.706521                 NaN            NaN
  228701.        2078.24        100.000        100.000        100.000        100.000        100.000        100.000        57.1076        57.1076        57.1076       0.717043                 NaN            NaN
  228801.        2078.28        100.000        100.000        100.000        100.000        100.000        100.000        57.1188        57.1188        57.1188       0.727565                 NaN            NaN
  228901.        2078.31        100.000        100.000        100.000        100.000        100.000        100.000        57.1301        57.1301        57.1301       0.738087                 NaN            NaN
  229001.        2078.35        100.000        100.000        100.000        100.000        100.000        100.000        57.1414        57.1414        57.1414       0.748609                 NaN            NaN
  229101.        2078.38        100.000        100.000        100.000        100.000        100.000        100.000        57.1527        57.1527        57.1527       0.759132                 NaN            NaN
  229201.        2078.42        100.000        100.000        100.000        100.000        100.000        100.000        57.1639        57.1639        57.1639       0.769655                 NaN            NaN
  229301.        2078.46        100.000        100.000        100.000        100.000        100.000        100.000        57.1752        57.1752        57.1752       0.780179                 NaN            NaN
  229401.        2078.49        100.000        100.000        100.000        100.000        100.000        100.000        57.1865        57.1865        57.1865       0.790703                 NaN            NaN
  229501.        2078.53        100.000        100.000        100.000        100.000        100.000        100.000        57.1978        57.1978        57.1978       0.801227                 NaN            NaN
  229601.        2078.57        100.000        100.000        100.000        100.000        100.000        100.000        57.2090        57.2090        57.2090       0.811752                 NaN            NaN
  229701.        2078.60        100.000        100.000        100.000        100.000        100.000        100.000        57.2203        57.2203        57.2203       0.822277                 NaN            NaN
  229801.        2078.64        100.000        100.000        100.000        100.000        100.000        100.000        57.2316        57.2316        57.2316       0.832803                 NaN            NaN
  229901.        2078.68        100.000        100.000        100.000        100.000        100.000        100.000        57.2429        57.2429        57.2429       0.843329                 NaN            NaN
  230001.        2078.72        100.000        100.000        100.000        100.000        100.000        100.000        57.2541        57.2541        57.2541       0.853855                 NaN            NaN
  230101.        2078.75        100.000        100.000        100.000        100.000        100.000        100.000        57.2654        57.2654        57.2654       0.864382                 NaN            NaN
  230201.        2078.79        100.000        100.000        100.000        100.000        100.000        100.000        57.2767        57.2767        57.2767       0.874909                 NaN            NaN
  230301.        2078.83        100.000        100.000        100.000        100.000        100.000        100.000        57.2880        57.2880        57.2880       0.885436                 NaN            NaN
  230401.        2078.87        100.000        100.000        100.000        100.000        100.000        100.000        57.2992        57.2992        57.2992       0.895964                 NaN            NaN
  230501.        2078.91        100.000        100.000        100.000        100.000        100.000        100.000        57.3105        57.3105        57.3105       0.906492                 NaN            NaN
  230601.        2078.95        100.000        100.000        100.000        100.000        100.000        100.000        57.3218        57.3218        57.3218       0.917021                 NaN            NaN
  230701.        2078.99        100.000        100.000        100.000        100.000        100.000        100.000        57.3331        57.3331        57.3331       0.927550                 NaN            NaN
  230801.        2079.03        100.000        100.000        100.000        100.000        100.000        100.000        57.3408        57.3408        57.3408       0.934744                 NaN            NaN
  230901.        2079.07        100.000        100.000        100.000        100.000        100.000        100.000        57.3409        57.3409        57.3409       0.934748                 NaN            NaN
  231001.        2079.11        100.000        100.000        100.000        100.000        100.000        100.000        57.3409        57.3409        57.3409       0.934753                 NaN            NaN
  231101.        2079.15        100.000        100.000        100.000        100.000        100.000        100.000        57.3410        57.3410        57.3410       0.934757                 NaN            NaN
  231201.        2079.19        100.000        100.000        100.000        100.000        100.000        100.000        58.8403        58.8403        58.8403        2.34010                 NaN   1.20982     
  231301.        2079.23        100.000        100.000        100.000        100.000        100.000        100.000        58.8403        58.8403        58.8403        2.34011                 NaN   1.20983     
  231401.        2079.28        100.000        100.000        100.000        100.000        100.000        100.000        58.8404        58.8404        58.8404        2.34012                 NaN   1.20983     
  231501.        2079.32        100.000        100.000        100.000        100.000        100.000        100.000        58.8405        58.8405        58.8405        2.34014                 NaN   1.20984     
  231601.        2079.36        100.000        100.000        100.000        100.000        100.000        100.000        58.9342        58.9342        58.9342        2.42795                 NaN   1.28748     
  231701.        2079.40        100.000        100.000        100.000        100.000        100.000        100.000        59.2424        59.2424        59.2424        2.71677                 NaN   1.54283     
  231801.        2079.45        100.000        100.000        100.000        100.000        100.000        100.000        59.5508        59.5508        59.5508        3.00578                 NaN   1.79836     
  231901.        2079.49        100.000        100.000        100.000        100.000        100.000        100.000        59.8594        59.8594        59.8594        3.29500                 NaN   2.05407     
  232001.        2079.53        100.000        100.000        100.000        100.000        100.000        100.000        60.1682        60.1682        60.1682        3.58441                 NaN   2.30994     
  232101.        2079.58        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772        60.4772        3.87401                 NaN   2.56600     
  232201.        2079.62        100.000        100.000        100.000        100.000        100.000        100.000        60.7864        60.7864        60.7864        4.16382                 NaN   2.82223     
  232301.        2079.67        100.000        100.000        100.000        100.000        100.000        100.000        61.0958        61.0958        61.0958        4.45382                 NaN   3.07863     
  232401.        2079.71        100.000        100.000        100.000        100.000        100.000        100.000        61.4054        61.4054        61.4054        4.74402                 NaN   3.33521     
  232501.        2079.75        100.000        100.000        100.000        100.000        100.000        100.000        61.7153        61.7153        61.7153        5.03442                 NaN   3.59196     
  232601.        2079.80        100.000        100.000        100.000        100.000        100.000        100.000        62.0253        62.0253        62.0253        5.32501                 NaN   3.84889     
  232701.        2079.85        100.000        100.000        100.000        100.000        100.000        100.000        62.3356        62.3356        62.3356        5.61581                 NaN   4.10599     
  232801.        2079.89        100.000        100.000        100.000        100.000        100.000        100.000        62.6460        62.6460        62.6460        5.90680                 NaN   4.36327     
  232901.        2079.94        100.000        100.000        100.000        100.000        100.000        100.000        62.9567        62.9567        62.9567        6.19799                 NaN   4.62073     
  233001.        2079.98        100.000        100.000        100.000        100.000        100.000        100.000        63.2676        63.2676        63.2676        6.48938                 NaN   4.87836     
  233101.        2080.03        100.000        100.000        100.000        100.000        100.000        100.000        63.5787        63.5787        63.5787        6.78097                 NaN   5.13617     
  233201.        2080.08        100.000        100.000        100.000        100.000        100.000        100.000        63.8033        63.8033        63.8033        6.99147                 NaN   5.32228     
  233301.        2080.13        100.000        100.000        100.000        100.000        100.000        100.000        63.8033        63.8033        63.8033        6.99152                 NaN   5.32232     
  233401.        2080.17        100.000        100.000        100.000        100.000        100.000        100.000        63.8034        63.8034        63.8034        6.99157                 NaN   5.32236     
  233501.        2080.22        100.000        100.000        100.000        100.000        100.000        100.000        63.8035        63.8035        63.8035        6.99161                 NaN   5.32240     
  233601.        2080.27        100.000        100.000        100.000        100.000        100.000        100.000        69.7910        69.7910        69.7910        69.7910        17.4713        67.3048     
  233701.        2080.32        100.000        100.000        100.000        100.000        100.000        100.000        69.7911        69.7911        69.7911        69.7911        17.4711        67.3049     
  233801.        2080.37        100.000        100.000        100.000        100.000        100.000        100.000        69.7912        69.7912        69.7912        69.7912        17.4710        67.3050     
  233901.        2080.42        100.000        100.000        100.000        100.000        100.000        100.000        69.7914        69.7914        69.7914        69.7914        17.4708        67.3051     
  234001.        2080.47        100.000        100.000        100.000        100.000        100.000        100.000        69.8283        69.8283        69.8283        69.8283        17.4714        67.3382     
  234101.        2080.52        100.000        100.000        100.000        100.000        100.000        100.000        69.9668        69.9668        69.9668        69.9668        17.4739        67.4623     
  234201.        2080.57        100.000        100.000        100.000        100.000        100.000        100.000        70.1053        70.1053        70.1053        70.1053        17.4764        67.5865     
  234301.        2080.62        100.000        100.000        100.000        100.000        100.000        100.000        70.2439        70.2439        70.2439        70.2439        17.4789        67.7107     
  234401.        2080.67        100.000        100.000        100.000        100.000        100.000        100.000        70.3825        70.3825        70.3825        70.3825        17.4814        67.8349     
  234501.        2080.72        100.000        100.000        100.000        100.000        100.000        100.000        70.5212        70.5212        70.5212        70.5212        17.4839        67.9592     
  234601.        2080.77        100.000        100.000        100.000        100.000        100.000        100.000        70.6599        70.6599        70.6599        70.6599        17.4864        68.0835     
  234701.        2080.83        100.000        100.000        100.000        100.000        100.000        100.000        70.7986        70.7986        70.7986        70.7986        17.4889        68.2078     
  234801.        2080.88        100.000        100.000        100.000        100.000        100.000        100.000        70.9374        70.9374        70.9374        70.9374        17.4914        68.3322     
  234901.        2080.93        100.000        100.000        100.000        100.000        100.000        100.000        71.0763        71.0763        71.0763        71.0763        17.4939        68.4566     
  235001.        2080.98        100.000        100.000        100.000        100.000        100.000        100.000        71.2151        71.2151        71.2151        71.2151        17.4964        68.5810     
  235101.        2081.04        100.000        100.000        100.000        100.000        100.000        100.000        71.3540        71.3540        71.3540        71.3540        17.4989        68.7055     
  235201.        2081.09        100.000        100.000        100.000        100.000        100.000        100.000        71.4930        71.4930        71.4930        71.4930        17.5014        68.8300     
  235301.        2081.14        100.000        100.000        100.000        100.000        100.000        100.000        71.6320        71.6320        71.6320        71.6320        17.5039        68.9546     
  235401.        2081.20        100.000        100.000        100.000        100.000        100.000        100.000        71.7710        71.7710        71.7710        71.7710        17.5064        69.0792     
  235501.        2081.25        100.000        100.000        100.000        100.000        100.000        100.000        71.9101        71.9101        71.9101        71.9101        17.5089        69.2038     
  235601.        2081.31        100.000        100.000        100.000        100.000        100.000        100.000        72.9528        72.9528        72.9528        72.9528        17.5292        70.1335     
  235701.        2081.36        100.000        100.000        100.000        100.000        100.000        100.000        73.0631        73.0631        73.0631        73.0631        17.5311        70.2326     
  235801.        2081.42        100.000        100.000        100.000        100.000        100.000        100.000        73.1735        73.1735        73.1735        73.1735        17.5331        70.3316     
  235901.        2081.48        100.000        100.000        100.000        100.000        100.000        100.000        73.2839        73.2839        73.2839        73.2839        17.5350        70.4307     
  236001.        2081.53        100.000        100.000        100.000        100.000        100.000        100.000        73.3943        73.3943        73.3943        73.3943        17.5369        70.5298     
  236101.        2081.59        100.000        100.000        100.000        100.000        100.000        100.000        73.5047        73.5047        73.5047        73.5047        17.5389        70.6289     
  236201.        2081.65        100.000        100.000        100.000        100.000        100.000        100.000        73.6152        73.6152        73.6152        73.6152        17.5408        70.7281     
  236301.        2081.70        100.000        100.000        100.000        100.000        100.000        100.000        73.7257        73.7257        73.7257        73.7257        17.5427        70.8272     
  236401.        2081.76        100.000        100.000        100.000        100.000        100.000        100.000        73.8363        73.8363        73.8363        73.8363        17.5447        70.9265     
  236501.        2081.82        100.000        100.000        100.000        100.000        100.000        100.000        73.9468        73.9468        73.9468        73.9468        17.5466        71.0257     
  236601.        2081.88        100.000        100.000        100.000        100.000        100.000        100.000        74.0574        74.0574        74.0574        74.0574        17.5485        71.1249     
  236701.        2081.94        100.000        100.000        100.000        100.000        100.000        100.000        74.1681        74.1681        74.1681        74.1681        17.5505        71.2242     
  236801.        2082.00        100.000        100.000        100.000        100.000        100.000        100.000        73.9889        73.9889        73.9889        73.9889        17.5466        71.0659     
