|6.6.6
mars_kc08_2.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           O              Opx            Cpx            an             Sp             Gt             Wad            Ring           Pv             ca-pv          Wus           
  175901.        2066.75                 NaN            NaN            NaN            NaN            NaN   43.7885                 NaN   56.2115                 NaN            NaN            NaN
  176001.        2066.81                 NaN            NaN            NaN            NaN            NaN   43.7885                 NaN   56.2115                 NaN            NaN            NaN
  176101.        2066.87                 NaN            NaN            NaN            NaN            NaN   43.7884                 NaN   56.2116                 NaN            NaN            NaN
  176201.        2066.92                 NaN            NaN            NaN            NaN            NaN   43.7884                 NaN   56.2116                 NaN            NaN            NaN
  176301.        2066.98                 NaN            NaN            NaN            NaN            NaN   43.7883                 NaN   56.2117                 NaN            NaN            NaN
  176401.        2067.03                 NaN            NaN            NaN            NaN            NaN   43.7883                 NaN   56.2117                 NaN            NaN            NaN
  176501.        2067.09                 NaN            NaN            NaN            NaN            NaN   43.7882                 NaN   56.2118                 NaN            NaN            NaN
  176601.        2067.14                 NaN            NaN            NaN            NaN            NaN   43.7882                 NaN   56.2118                 NaN            NaN            NaN
  176701.        2067.20                 NaN            NaN            NaN            NaN            NaN   43.7882                 NaN   56.2118                 NaN            NaN            NaN
  176801.        2067.25                 NaN            NaN            NaN            NaN            NaN   43.7881                 NaN   56.2119                 NaN            NaN            NaN
  176901.        2067.31                 NaN            NaN            NaN            NaN            NaN   43.7881                 NaN   56.2119                 NaN            NaN            NaN
  177001.        2067.36                 NaN            NaN            NaN            NaN            NaN   43.7880                 NaN   56.2120                 NaN            NaN            NaN
  177101.        2067.41                 NaN            NaN            NaN            NaN            NaN   43.7880                 NaN   56.2120                 NaN            NaN            NaN
  177201.        2067.47                 NaN            NaN            NaN            NaN            NaN   43.7879                 NaN   56.2121                 NaN            NaN            NaN
  177301.        2067.52                 NaN            NaN            NaN            NaN            NaN   43.7879                 NaN   56.2121                 NaN            NaN            NaN
  177401.        2067.57                 NaN            NaN            NaN            NaN            NaN   43.7879                 NaN   56.2121                 NaN            NaN            NaN
  177501.        2067.63                 NaN            NaN            NaN            NaN            NaN   43.7878                 NaN   56.2122                 NaN            NaN            NaN
  177601.        2067.68                 NaN            NaN            NaN            NaN            NaN   43.7877                 NaN   56.2123                 NaN            NaN            NaN
  177701.        2067.73                 NaN            NaN            NaN            NaN            NaN   43.7877                 NaN   56.2123                 NaN            NaN            NaN
  177801.        2067.78                 NaN            NaN            NaN            NaN            NaN   43.7877                 NaN   56.2123                 NaN            NaN            NaN
  177901.        2067.83                 NaN            NaN            NaN            NaN            NaN   43.7876                 NaN   56.2124                 NaN            NaN            NaN
  178001.        2067.88                 NaN            NaN            NaN            NaN            NaN   43.7876                 NaN   56.2124                 NaN            NaN            NaN
  178101.        2067.93                 NaN            NaN            NaN            NaN            NaN   43.7875                 NaN   56.2125                 NaN            NaN            NaN
  178201.        2067.98                 NaN            NaN            NaN            NaN            NaN   43.7875                 NaN   56.2125                 NaN            NaN            NaN
  178301.        2068.03                 NaN            NaN            NaN            NaN            NaN   43.7874                 NaN   56.2126                 NaN            NaN            NaN
  178401.        2068.08                 NaN            NaN            NaN            NaN            NaN   43.7874                 NaN   56.2126                 NaN            NaN            NaN
  178501.        2068.13                 NaN            NaN            NaN            NaN            NaN   43.7874                 NaN   56.2126                 NaN            NaN            NaN
  178601.        2068.18                 NaN            NaN            NaN            NaN            NaN   43.7873                 NaN   56.2127                 NaN            NaN            NaN
  178701.        2068.23                 NaN            NaN            NaN            NaN            NaN   43.7873                 NaN   56.2127                 NaN            NaN            NaN
  178801.        2068.28                 NaN            NaN            NaN            NaN            NaN   43.7872                 NaN   56.2128                 NaN            NaN            NaN
  178901.        2068.33                 NaN            NaN            NaN            NaN            NaN   43.7872                 NaN   56.2128                 NaN            NaN            NaN
  179001.        2068.38                 NaN            NaN            NaN            NaN            NaN   43.7871                 NaN   56.2129                 NaN            NaN            NaN
  179101.        2068.43                 NaN            NaN            NaN            NaN            NaN   43.7871                 NaN   56.2129                 NaN            NaN            NaN
  179201.        2068.47                 NaN            NaN            NaN            NaN            NaN   43.7871                 NaN   56.2129                 NaN            NaN            NaN
  179301.        2068.52                 NaN            NaN            NaN            NaN            NaN   43.7870                 NaN   56.2130                 NaN            NaN            NaN
  179401.        2068.57                 NaN            NaN            NaN            NaN            NaN   43.7870                 NaN   56.2130                 NaN            NaN            NaN
  179501.        2068.61                 NaN            NaN            NaN            NaN            NaN   43.7869                 NaN   56.2131                 NaN            NaN            NaN
  179601.        2068.66                 NaN            NaN            NaN            NaN            NaN   43.7869                 NaN   56.2131                 NaN            NaN            NaN
  179701.        2068.71                 NaN            NaN            NaN            NaN            NaN   43.7868                 NaN   56.2132                 NaN            NaN            NaN
  179801.        2068.75                 NaN            NaN            NaN            NaN            NaN   43.7868                 NaN   56.2132                 NaN            NaN            NaN
  179901.        2068.80                 NaN            NaN            NaN            NaN            NaN   43.7867                 NaN   56.2133                 NaN            NaN            NaN
  180001.        2068.85                 NaN            NaN            NaN            NaN            NaN   43.7867                 NaN   56.2133                 NaN            NaN            NaN
  180101.        2068.89                 NaN            NaN            NaN            NaN            NaN   43.7867                 NaN   56.2133                 NaN            NaN            NaN
  180201.        2068.94                 NaN            NaN            NaN            NaN            NaN   43.7866                 NaN   56.2134                 NaN            NaN            NaN
  180301.        2068.98                 NaN            NaN            NaN            NaN            NaN   43.7866                 NaN   56.2134                 NaN            NaN            NaN
  180401.        2069.03                 NaN            NaN            NaN            NaN            NaN   43.7865                 NaN   56.2135                 NaN            NaN            NaN
  180501.        2069.07                 NaN            NaN            NaN            NaN            NaN   43.7865                 NaN   56.2135                 NaN            NaN            NaN
  180601.        2069.11                 NaN            NaN            NaN            NaN            NaN   43.7865                 NaN   56.2135                 NaN            NaN            NaN
  180701.        2069.16                 NaN            NaN            NaN            NaN            NaN   43.7864                 NaN   56.2136                 NaN            NaN            NaN
  180801.        2069.20                 NaN            NaN            NaN            NaN            NaN   43.7864                 NaN   56.2136                 NaN            NaN            NaN
  180901.        2069.24                 NaN            NaN            NaN            NaN            NaN   43.7863                 NaN   56.2137                 NaN            NaN            NaN
  181001.        2069.29                 NaN            NaN            NaN            NaN            NaN   43.7863                 NaN   56.2137                 NaN            NaN            NaN
  181101.        2069.33                 NaN            NaN            NaN            NaN            NaN   43.7863                 NaN   56.2137                 NaN            NaN            NaN
  181201.        2069.37                 NaN            NaN            NaN            NaN            NaN   43.7862                 NaN   56.2138                 NaN            NaN            NaN
  181301.        2069.42                 NaN            NaN            NaN            NaN            NaN   43.7862                 NaN   56.2138                 NaN            NaN            NaN
  181401.        2069.46                 NaN            NaN            NaN            NaN            NaN   43.7861                 NaN   56.2139                 NaN            NaN            NaN
  181501.        2069.50                 NaN            NaN            NaN            NaN            NaN   43.7861                 NaN   56.2139                 NaN            NaN            NaN
  181601.        2069.54                 NaN            NaN            NaN            NaN            NaN   43.7860                 NaN   56.2140                 NaN            NaN            NaN
  181701.        2069.58                 NaN            NaN            NaN            NaN            NaN   43.7860                 NaN   56.2140                 NaN            NaN            NaN
  181801.        2069.62                 NaN            NaN            NaN            NaN            NaN   43.7860                 NaN   56.2140                 NaN            NaN            NaN
  181901.        2069.66                 NaN            NaN            NaN            NaN            NaN   43.7859                 NaN   56.2141                 NaN            NaN            NaN
  182001.        2069.71                 NaN            NaN            NaN            NaN            NaN   43.7859                 NaN   56.2141                 NaN            NaN            NaN
  182101.        2069.75                 NaN            NaN            NaN            NaN            NaN   43.7858                 NaN   56.2142                 NaN            NaN            NaN
  182201.        2069.79                 NaN            NaN            NaN            NaN            NaN   43.7858                 NaN   56.2142                 NaN            NaN            NaN
  182301.        2069.83                 NaN            NaN            NaN            NaN            NaN   43.7857                 NaN   56.2143                 NaN            NaN            NaN
  182401.        2069.87                 NaN            NaN            NaN            NaN            NaN   43.7857                 NaN   56.2143                 NaN            NaN            NaN
  182501.        2069.90                 NaN            NaN            NaN            NaN            NaN   43.7857                 NaN   56.2143                 NaN            NaN            NaN
  182601.        2069.94                 NaN            NaN            NaN            NaN            NaN   43.7856                 NaN   56.2144                 NaN            NaN            NaN
  182701.        2069.98                 NaN            NaN            NaN            NaN            NaN   43.7856                 NaN   56.2144                 NaN            NaN            NaN
  182801.        2070.02                 NaN            NaN            NaN            NaN            NaN   43.7855                 NaN   56.2145                 NaN            NaN            NaN
  182901.        2070.06                 NaN            NaN            NaN            NaN            NaN   43.7855                 NaN   56.2145                 NaN            NaN            NaN
  183001.        2070.10                 NaN            NaN            NaN            NaN            NaN   43.7855                 NaN   56.2145                 NaN            NaN            NaN
  183101.        2070.14                 NaN            NaN            NaN            NaN            NaN   43.7854                 NaN   56.2146                 NaN            NaN            NaN
  183201.        2070.17                 NaN            NaN            NaN            NaN            NaN   43.7854                 NaN   56.2146                 NaN            NaN            NaN
  183301.        2070.21                 NaN            NaN            NaN            NaN            NaN   43.7853                 NaN   56.2147                 NaN            NaN            NaN
  183401.        2070.25                 NaN            NaN            NaN            NaN            NaN   43.7853                 NaN   56.2147                 NaN            NaN            NaN
  183501.        2070.29                 NaN            NaN            NaN            NaN            NaN   43.7852                 NaN   56.2148                 NaN            NaN            NaN
  183601.        2070.32                 NaN            NaN            NaN            NaN            NaN   43.7852                 NaN   56.2148                 NaN            NaN            NaN
  183701.        2070.36                 NaN            NaN            NaN            NaN            NaN   43.7851                 NaN   56.2149                 NaN            NaN            NaN
  183801.        2070.40                 NaN            NaN            NaN            NaN            NaN   43.7851                 NaN   56.2149                 NaN            NaN            NaN
  183901.        2070.43                 NaN            NaN            NaN            NaN            NaN   43.7850                 NaN   56.2150                 NaN            NaN            NaN
  184001.        2070.47                 NaN            NaN            NaN            NaN            NaN   43.7850                 NaN   56.2150                 NaN            NaN            NaN
  184101.        2070.50                 NaN            NaN            NaN            NaN            NaN   43.7849                 NaN   56.2151                 NaN            NaN            NaN
  184201.        2070.54                 NaN            NaN            NaN            NaN            NaN   43.7849                 NaN   56.2151                 NaN            NaN            NaN
  184301.        2070.57                 NaN            NaN            NaN            NaN            NaN   43.7849                 NaN   56.2151                 NaN            NaN            NaN
  184401.        2070.61                 NaN            NaN            NaN            NaN            NaN   43.7848                 NaN   56.2152                 NaN            NaN            NaN
  184501.        2070.64                 NaN            NaN            NaN            NaN            NaN   43.7848                 NaN   56.2152                 NaN            NaN            NaN
  184601.        2070.68                 NaN            NaN            NaN            NaN            NaN   43.7847                 NaN   56.2153                 NaN            NaN            NaN
  184701.        2070.71                 NaN            NaN            NaN            NaN            NaN   43.7847                 NaN   56.2153                 NaN            NaN            NaN
  184801.        2070.75                 NaN            NaN            NaN            NaN            NaN   43.7847                 NaN   56.2153                 NaN            NaN            NaN
  184901.        2070.78                 NaN            NaN            NaN            NaN            NaN   43.7846                 NaN   56.2154                 NaN            NaN            NaN
  185001.        2070.82                 NaN            NaN            NaN            NaN            NaN   43.7846                 NaN   56.2154                 NaN            NaN            NaN
  185101.        2070.85                 NaN            NaN            NaN            NaN            NaN   43.7845                 NaN   56.2155                 NaN            NaN            NaN
  185201.        2070.88                 NaN            NaN            NaN            NaN            NaN   43.7845                 NaN   56.2155                 NaN            NaN            NaN
  185301.        2070.92                 NaN            NaN            NaN            NaN            NaN   43.7844                 NaN   56.2156                 NaN            NaN            NaN
  185401.        2070.95                 NaN            NaN            NaN            NaN            NaN   43.7844                 NaN   56.2156                 NaN            NaN            NaN
  185501.        2070.98                 NaN            NaN            NaN            NaN            NaN   43.7844                 NaN   56.2156                 NaN            NaN            NaN
  185601.        2071.01                 NaN            NaN            NaN            NaN            NaN   43.7843                 NaN   56.2157                 NaN            NaN            NaN
  185701.        2071.05                 NaN            NaN            NaN            NaN            NaN   43.7843                 NaN   56.2157                 NaN            NaN            NaN
  185801.        2071.08                 NaN            NaN            NaN            NaN            NaN   43.7843                 NaN   56.2157                 NaN            NaN            NaN
  185901.        2071.11                 NaN            NaN            NaN            NaN            NaN   43.7843                 NaN   56.2157                 NaN            NaN            NaN
  186001.        2071.14                 NaN            NaN            NaN            NaN            NaN   43.7842                 NaN   56.2158                 NaN            NaN            NaN
  186101.        2071.17                 NaN            NaN            NaN            NaN            NaN   43.7841                 NaN   56.2159                 NaN            NaN            NaN
  186201.        2071.20                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186301.        2071.23                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186401.        2071.27                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186501.        2071.30                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186601.        2071.33                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186701.        2071.36                 NaN            NaN            NaN            NaN            NaN   43.7840                 NaN   56.2160                 NaN            NaN            NaN
  186801.        2071.39                 NaN            NaN            NaN            NaN            NaN   43.7839                 NaN   56.2161                 NaN            NaN            NaN
  186901.        2071.42                 NaN            NaN            NaN            NaN            NaN   43.7839                 NaN   56.2161                 NaN            NaN            NaN
  187001.        2071.45                 NaN            NaN            NaN            NaN            NaN   43.7838                 NaN   56.2162                 NaN            NaN            NaN
  187101.        2071.48                 NaN            NaN            NaN            NaN            NaN   43.7838                 NaN   56.2162                 NaN            NaN            NaN
  187201.        2071.50                 NaN            NaN            NaN            NaN            NaN   43.7838                 NaN   56.2162                 NaN            NaN            NaN
  187301.        2071.53                 NaN            NaN            NaN            NaN            NaN   43.7837                 NaN   56.2163                 NaN            NaN            NaN
  187401.        2071.56                 NaN            NaN            NaN            NaN            NaN   43.7837                 NaN   56.2163                 NaN            NaN            NaN
  187501.        2071.59                 NaN            NaN            NaN            NaN            NaN   43.7836                 NaN   56.2164                 NaN            NaN            NaN
  187601.        2071.62                 NaN            NaN            NaN            NaN            NaN   43.7836                 NaN   56.2164                 NaN            NaN            NaN
  187701.        2071.65                 NaN            NaN            NaN            NaN            NaN   43.7836                 NaN   56.2164                 NaN            NaN            NaN
  187801.        2071.68                 NaN            NaN            NaN            NaN            NaN   43.7835                 NaN   56.2165                 NaN            NaN            NaN
  187901.        2071.70                 NaN            NaN            NaN            NaN            NaN   43.7835                 NaN   56.2165                 NaN            NaN            NaN
  188001.        2071.73                 NaN            NaN            NaN            NaN            NaN   43.7834                 NaN   56.2166                 NaN            NaN            NaN
  188101.        2071.76                 NaN            NaN            NaN            NaN            NaN   43.7834                 NaN   56.2166                 NaN            NaN            NaN
  188201.        2071.79                 NaN            NaN            NaN            NaN            NaN   43.7834                 NaN   56.2166                 NaN            NaN            NaN
  188301.        2071.81                 NaN            NaN            NaN            NaN            NaN   43.7833                 NaN   56.2167                 NaN            NaN            NaN
  188401.        2071.84                 NaN            NaN            NaN            NaN            NaN   43.7833                 NaN   56.2167                 NaN            NaN            NaN
  188501.        2071.87                 NaN            NaN            NaN            NaN            NaN   43.7832                 NaN   56.2168                 NaN            NaN            NaN
  188601.        2071.89                 NaN            NaN            NaN            NaN            NaN   43.7832                 NaN   56.2168                 NaN            NaN            NaN
  188701.        2071.92                 NaN            NaN            NaN            NaN            NaN   43.7832                 NaN   56.2168                 NaN            NaN            NaN
  188801.        2071.95                 NaN            NaN            NaN            NaN            NaN   43.7831                 NaN   56.2169                 NaN            NaN            NaN
  188901.        2071.97                 NaN            NaN            NaN            NaN            NaN   43.7831                 NaN   56.2169                 NaN            NaN            NaN
  189001.        2072.00                 NaN            NaN            NaN            NaN            NaN   43.7830                 NaN   56.2170                 NaN            NaN            NaN
  189101.        2072.02                 NaN            NaN            NaN            NaN            NaN   43.7830                 NaN   56.2170                 NaN            NaN            NaN
  189201.        2072.05                 NaN            NaN            NaN            NaN            NaN   43.7830                 NaN   56.2170                 NaN            NaN            NaN
  189301.        2072.07                 NaN            NaN            NaN            NaN            NaN   43.7829                 NaN   56.2171                 NaN            NaN            NaN
  189401.        2072.10                 NaN            NaN            NaN            NaN            NaN   43.7829                 NaN   56.2171                 NaN            NaN            NaN
  189501.        2072.12                 NaN            NaN            NaN            NaN            NaN   43.7829                 NaN   56.2171                 NaN            NaN            NaN
  189601.        2072.15                 NaN            NaN            NaN            NaN            NaN   43.7828                 NaN   56.2172                 NaN            NaN            NaN
  189701.        2072.17                 NaN            NaN            NaN            NaN            NaN   43.7828                 NaN   56.2172                 NaN            NaN            NaN
  189801.        2072.20                 NaN            NaN            NaN            NaN            NaN   43.7827                 NaN   56.2173                 NaN            NaN            NaN
  189901.        2072.22                 NaN            NaN            NaN            NaN            NaN   43.7827                 NaN   56.2173                 NaN            NaN            NaN
  190001.        2072.24                 NaN            NaN            NaN            NaN            NaN   43.7826                 NaN   56.2174                 NaN            NaN            NaN
  190101.        2072.27                 NaN            NaN            NaN            NaN            NaN   43.7826                 NaN   56.2174                 NaN            NaN            NaN
  190201.        2072.29                 NaN            NaN            NaN            NaN            NaN   43.7826                 NaN   56.2174                 NaN            NaN            NaN
  190301.        2072.32                 NaN            NaN            NaN            NaN            NaN   43.7825                 NaN   56.2175                 NaN            NaN            NaN
  190401.        2072.34                 NaN            NaN            NaN            NaN            NaN   43.7825                 NaN   56.2175                 NaN            NaN            NaN
  190501.        2072.36                 NaN            NaN            NaN            NaN            NaN   43.7824                 NaN   56.2176                 NaN            NaN            NaN
  190601.        2072.39                 NaN            NaN            NaN            NaN            NaN   43.7824                 NaN   56.2176                 NaN            NaN            NaN
  190701.        2072.41                 NaN            NaN            NaN            NaN            NaN   43.7824                 NaN   56.2176                 NaN            NaN            NaN
  190801.        2072.43                 NaN            NaN            NaN            NaN            NaN   43.7823                 NaN   56.2177                 NaN            NaN            NaN
  190901.        2072.45                 NaN            NaN            NaN            NaN            NaN   43.7823                 NaN   56.2177                 NaN            NaN            NaN
  191001.        2072.48                 NaN            NaN            NaN            NaN            NaN   43.7823                 NaN   56.2177                 NaN            NaN            NaN
  191101.        2072.50                 NaN            NaN            NaN            NaN            NaN   43.7822                 NaN   56.2178                 NaN            NaN            NaN
  191201.        2072.52                 NaN            NaN            NaN            NaN            NaN   43.7822                 NaN   56.2178                 NaN            NaN            NaN
  191301.        2072.54                 NaN            NaN            NaN            NaN            NaN   43.7821                 NaN   56.2179                 NaN            NaN            NaN
  191401.        2072.56                 NaN            NaN            NaN            NaN            NaN   43.7821                 NaN   56.2179                 NaN            NaN            NaN
  191501.        2072.58                 NaN            NaN            NaN            NaN            NaN   43.7821                 NaN   56.2179                 NaN            NaN            NaN
  191601.        2072.61                 NaN            NaN            NaN            NaN            NaN   43.7820                 NaN   56.2180                 NaN            NaN            NaN
  191701.        2072.63                 NaN            NaN            NaN            NaN            NaN   43.7820                 NaN   56.2180                 NaN            NaN            NaN
  191801.        2072.65                 NaN            NaN            NaN            NaN            NaN   43.7819                 NaN   56.2181                 NaN            NaN            NaN
  191901.        2072.67                 NaN            NaN            NaN            NaN            NaN   43.7819                 NaN   56.2181                 NaN            NaN            NaN
  192001.        2072.69                 NaN            NaN            NaN            NaN            NaN   43.7819                 NaN   56.2181                 NaN            NaN            NaN
  192101.        2072.71                 NaN            NaN            NaN            NaN            NaN   43.7819                 NaN   56.2181                 NaN            NaN            NaN
  192201.        2072.73                 NaN            NaN            NaN            NaN            NaN   43.7818                 NaN   56.2182                 NaN            NaN            NaN
  192301.        2072.75                 NaN            NaN            NaN            NaN            NaN   43.7818                 NaN   56.2182                 NaN            NaN            NaN
  192401.        2072.77                 NaN            NaN            NaN            NaN            NaN   43.7817                 NaN   56.2183                 NaN            NaN            NaN
  192501.        2072.79                 NaN            NaN            NaN            NaN            NaN   43.7815                 NaN   56.2185                 NaN            NaN            NaN
  192601.        2072.81                 NaN            NaN            NaN            NaN            NaN   43.7814                 NaN   56.2186                 NaN            NaN            NaN
  192701.        2072.83                 NaN            NaN            NaN            NaN            NaN   43.7813                 NaN   56.2187                 NaN            NaN            NaN
  192801.        2072.85                 NaN            NaN            NaN            NaN            NaN   43.7816                 NaN   56.2184                 NaN            NaN            NaN
  192901.        2072.87                 NaN            NaN            NaN            NaN            NaN   43.7815                 NaN   56.2185                 NaN            NaN            NaN
  193001.        2072.89                 NaN            NaN            NaN            NaN            NaN   43.7815                 NaN   56.2185                 NaN            NaN            NaN
  193101.        2072.91                 NaN            NaN            NaN            NaN            NaN   43.7815                 NaN   56.2185                 NaN            NaN            NaN
  193201.        2072.93                 NaN            NaN            NaN            NaN            NaN   43.7814                 NaN   56.2186                 NaN            NaN            NaN
  193301.        2072.94                 NaN            NaN            NaN            NaN            NaN   43.7814                 NaN   56.2186                 NaN            NaN            NaN
  193401.        2072.96                 NaN            NaN            NaN            NaN            NaN   43.7814                 NaN   56.2186                 NaN            NaN            NaN
  193501.        2072.98                 NaN            NaN            NaN            NaN            NaN   43.7813                 NaN   56.2187                 NaN            NaN            NaN
  193601.        2073.00                 NaN            NaN            NaN            NaN            NaN   43.7813                 NaN   56.2187                 NaN            NaN            NaN
  193701.        2073.02                 NaN            NaN            NaN            NaN            NaN   43.7812                 NaN   56.2188                 NaN            NaN            NaN
  193801.        2073.04                 NaN            NaN            NaN            NaN            NaN   43.7812                 NaN   56.2188                 NaN            NaN            NaN
  193901.        2073.05                 NaN            NaN            NaN            NaN            NaN   43.7812                 NaN   56.2188                 NaN            NaN            NaN
  194001.        2073.07                 NaN            NaN            NaN            NaN            NaN   43.7811                 NaN   56.2189                 NaN            NaN            NaN
  194101.        2073.09                 NaN            NaN            NaN            NaN            NaN   43.7811                 NaN   56.2189                 NaN            NaN            NaN
  194201.        2073.11                 NaN            NaN            NaN            NaN            NaN   43.7810                 NaN   56.2190                 NaN            NaN            NaN
  194301.        2073.12                 NaN            NaN            NaN            NaN            NaN   43.7810                 NaN   56.2190                 NaN            NaN            NaN
  194401.        2073.14                 NaN            NaN            NaN            NaN            NaN   43.7810                 NaN   56.2190                 NaN            NaN            NaN
  194501.        2073.16                 NaN            NaN            NaN            NaN            NaN   43.7809                 NaN   56.2191                 NaN            NaN            NaN
  194601.        2073.18                 NaN            NaN            NaN            NaN            NaN   43.7809                 NaN   56.2191                 NaN            NaN            NaN
  194701.        2073.19                 NaN            NaN            NaN            NaN            NaN   43.7808                 NaN   56.2192                 NaN            NaN            NaN
  194801.        2073.21                 NaN            NaN            NaN            NaN            NaN   43.7808                 NaN   56.2192                 NaN            NaN            NaN
  194901.        2073.23                 NaN            NaN            NaN            NaN            NaN   43.7808                 NaN   56.2192                 NaN            NaN            NaN
  195001.        2073.24                 NaN            NaN            NaN            NaN            NaN   43.7808                 NaN   56.2192                 NaN            NaN            NaN
  195101.        2073.26                 NaN            NaN            NaN            NaN            NaN   43.7807                 NaN   56.2193                 NaN            NaN            NaN
  195201.        2073.28                 NaN            NaN            NaN            NaN            NaN   43.7807                 NaN   56.2193                 NaN            NaN            NaN
  195301.        2073.29                 NaN            NaN            NaN            NaN            NaN   43.7806                 NaN   56.2194                 NaN            NaN            NaN
  195401.        2073.31                 NaN            NaN            NaN            NaN            NaN   43.7806                 NaN   56.2194                 NaN            NaN            NaN
  195501.        2073.32                 NaN            NaN            NaN            NaN            NaN   43.7806                 NaN   56.2194                 NaN            NaN            NaN
  195601.        2073.34                 NaN            NaN            NaN            NaN            NaN   43.7805                 NaN   56.2195                 NaN            NaN            NaN
  195701.        2073.35                 NaN            NaN            NaN            NaN            NaN   43.7805                 NaN   56.2195                 NaN            NaN            NaN
  195801.        2073.37                 NaN            NaN            NaN            NaN            NaN   43.7805                 NaN   56.2195                 NaN            NaN            NaN
  195901.        2073.39                 NaN            NaN            NaN            NaN            NaN   43.7804                 NaN   56.2196                 NaN            NaN            NaN
  196001.        2073.40                 NaN            NaN            NaN            NaN            NaN   43.7804                 NaN   56.2196                 NaN            NaN            NaN
  196101.        2073.42                 NaN            NaN            NaN            NaN            NaN   43.7803                 NaN   56.2197                 NaN            NaN            NaN
  196201.        2073.43                 NaN            NaN            NaN            NaN            NaN   43.7803                 NaN   56.2197                 NaN            NaN            NaN
  196301.        2073.45                 NaN            NaN            NaN            NaN            NaN   43.7802                 NaN   56.2198                 NaN            NaN            NaN
  196401.        2073.46                 NaN            NaN            NaN            NaN            NaN   43.7802                 NaN   56.2198                 NaN            NaN            NaN
  196501.        2073.48                 NaN            NaN            NaN            NaN            NaN   43.7801                 NaN   56.2199                 NaN            NaN            NaN
  196601.        2073.49                 NaN            NaN            NaN            NaN            NaN   43.7801                 NaN   56.2199                 NaN            NaN            NaN
  196701.        2073.50                 NaN            NaN            NaN            NaN            NaN   43.7800                 NaN   56.2200                 NaN            NaN            NaN
  196801.        2073.52                 NaN            NaN            NaN            NaN            NaN   43.7800                 NaN   56.2200                 NaN            NaN            NaN
  196901.        2073.53                 NaN            NaN            NaN            NaN            NaN   43.7800                 NaN   56.2200                 NaN            NaN            NaN
  197001.        2073.55                 NaN            NaN            NaN            NaN            NaN   43.7799                 NaN   56.2201                 NaN            NaN            NaN
  197101.        2073.56                 NaN            NaN            NaN            NaN            NaN   43.7799                 NaN   56.2201                 NaN            NaN            NaN
  197201.        2073.57                 NaN            NaN            NaN            NaN            NaN   43.7799                 NaN   56.2201                 NaN            NaN            NaN
  197301.        2073.59                 NaN            NaN            NaN            NaN            NaN   43.7798                 NaN   56.2202                 NaN            NaN            NaN
  197401.        2073.60                 NaN            NaN            NaN            NaN            NaN   43.7798                 NaN   56.2202                 NaN            NaN            NaN
  197501.        2073.62                 NaN            NaN            NaN            NaN            NaN   43.7798                 NaN   56.2202                 NaN            NaN            NaN
  197601.        2073.63                 NaN            NaN            NaN            NaN            NaN   43.7797                 NaN   56.2203                 NaN            NaN            NaN
  197701.        2073.64                 NaN            NaN            NaN            NaN            NaN   43.7797                 NaN   56.2203                 NaN            NaN            NaN
  197801.        2073.66                 NaN            NaN            NaN            NaN            NaN   43.7797                 NaN   56.2203                 NaN            NaN            NaN
  197901.        2073.67                 NaN            NaN            NaN            NaN            NaN   43.7796                 NaN   56.2204                 NaN            NaN            NaN
  198001.        2073.68                 NaN            NaN            NaN            NaN            NaN   43.7796                 NaN   56.2204                 NaN            NaN            NaN
  198101.        2073.70                 NaN            NaN            NaN            NaN            NaN   43.7796                 NaN   56.2204                 NaN            NaN            NaN
  198201.        2073.71                 NaN            NaN            NaN            NaN            NaN   43.7795                 NaN   56.2205                 NaN            NaN            NaN
  198301.        2073.72                 NaN            NaN            NaN            NaN            NaN   43.7795                 NaN   56.2205                 NaN            NaN            NaN
  198401.        2073.73                 NaN            NaN            NaN            NaN            NaN   43.7795                 NaN   56.2205                 NaN            NaN            NaN
  198501.        2073.75                 NaN            NaN            NaN            NaN            NaN   43.7795                 NaN   56.2205                 NaN            NaN            NaN
  198601.        2073.76                 NaN            NaN            NaN            NaN            NaN   43.7795                 NaN   56.2205                 NaN            NaN            NaN
  198701.        2073.77                 NaN            NaN            NaN            NaN            NaN   43.7794                 NaN   56.2206                 NaN            NaN            NaN
  198801.        2073.78                 NaN            NaN            NaN            NaN            NaN   43.7794                 NaN   56.2206                 NaN            NaN            NaN
  198901.        2073.80                 NaN            NaN            NaN            NaN            NaN   43.7793                 NaN   56.2207                 NaN            NaN            NaN
