|6.6.6
mars_bf97_atm_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  51701.0        1544.41                 NaN            NaN   60.9982                 NaN   14.1550                 NaN   8.83197                 NaN            NaN            NaN   16.0149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1545.31                 NaN            NaN   60.9984                 NaN   14.1585                 NaN   8.83423                 NaN            NaN            NaN   16.0088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1546.21                 NaN            NaN   60.9986                 NaN   14.1621                 NaN   8.83649                 NaN            NaN            NaN   16.0028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1547.11                 NaN            NaN   60.9988                 NaN   14.1656                 NaN   8.83876                 NaN            NaN            NaN   15.9968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1548.00                 NaN            NaN   60.9990                 NaN   14.1691                 NaN   8.84104                 NaN            NaN            NaN   15.9909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52201.0        1548.89                 NaN            NaN   60.9991                 NaN   14.1726                 NaN   8.84332                 NaN            NaN            NaN   15.9849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52301.0        1549.78                 NaN            NaN   60.9993                 NaN   14.1761                 NaN   8.84561                 NaN            NaN            NaN   15.9789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52401.0        1550.66                 NaN            NaN   60.9995                 NaN   14.1796                 NaN   8.84791                 NaN            NaN            NaN   15.9730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52501.0        1551.54                 NaN            NaN   60.9997                 NaN   14.1830                 NaN   8.85021                 NaN            NaN            NaN   15.9671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52601.0        1552.42                 NaN            NaN   60.9999                 NaN   14.1864                 NaN   8.85252                 NaN            NaN            NaN   15.9612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52701.0        1553.29                 NaN            NaN   61.0001                 NaN   14.1898                 NaN   8.85483                 NaN            NaN            NaN   15.9552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52801.0        1554.16                 NaN            NaN   61.0003                 NaN   14.1932                 NaN   8.85715                 NaN            NaN            NaN   15.9494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52901.0        1555.03                 NaN            NaN   61.0004                 NaN   14.1966                 NaN   8.85948                 NaN            NaN            NaN   15.9435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53001.0        1555.89                 NaN            NaN   61.0006                 NaN   14.2000                 NaN   8.86181                 NaN            NaN            NaN   15.9376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53101.0        1556.75                 NaN            NaN   61.0008                 NaN   14.2033                 NaN   8.86415                 NaN            NaN            NaN   15.9317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53201.0        1557.60                 NaN            NaN   61.0010                 NaN   14.2066                 NaN   8.86650                 NaN            NaN            NaN   15.9259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53301.0        1558.46                 NaN            NaN   61.0018                 NaN   14.1993                 NaN   8.88503                 NaN            NaN            NaN   15.9139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53401.0        1559.31                 NaN            NaN   61.0020                 NaN   14.2020                 NaN   8.88819                 NaN            NaN            NaN   15.9077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53501.0        1560.15                 NaN            NaN   61.0023                 NaN   14.2048                 NaN   8.89136                 NaN            NaN            NaN   15.9016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53601.0        1560.99                 NaN            NaN   61.0025                 NaN   14.2075                 NaN   8.89453                 NaN            NaN            NaN   15.8955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53701.0        1561.83                 NaN            NaN   61.0027                 NaN   14.2102                 NaN   8.89771                 NaN            NaN            NaN   15.8894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53801.0        1562.67                 NaN            NaN   61.0029                 NaN   14.2129                 NaN   8.90089                 NaN            NaN            NaN   15.8833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53901.0        1563.50                 NaN            NaN   61.0031                 NaN   14.2156                 NaN   8.90408                 NaN            NaN            NaN   15.8772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54001.0        1564.33                 NaN            NaN   61.0033                 NaN   14.2182                 NaN   8.90728                 NaN            NaN            NaN   15.8712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54101.0        1565.16                 NaN            NaN   61.0035                 NaN   14.2209                 NaN   8.91048                 NaN            NaN            NaN   15.8651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54201.0        1565.98                 NaN            NaN   61.0037                 NaN   14.2235                 NaN   8.91369                 NaN            NaN            NaN   15.8591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54301.0        1566.80                 NaN            NaN   61.0040                 NaN   14.2261                 NaN   8.91690                 NaN            NaN            NaN   15.8530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54401.0        1567.62                 NaN            NaN   61.0042                 NaN   14.2287                 NaN   8.92012                 NaN            NaN            NaN   15.8470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54501.0        1568.43                 NaN            NaN   61.0044                 NaN   14.2313                 NaN   8.92335                 NaN            NaN            NaN   15.8410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54601.0        1569.24                 NaN            NaN   61.0046                 NaN   14.2338                 NaN   8.92658                 NaN            NaN            NaN   15.8350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54701.0        1570.05                 NaN            NaN   61.0048                 NaN   14.2363                 NaN   8.92982                 NaN            NaN            NaN   15.8290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54801.0        1570.85                 NaN            NaN   61.0050                 NaN   14.2389                 NaN   8.93307                 NaN            NaN            NaN   15.8231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54901.0        1571.65                 NaN            NaN   61.0052                 NaN   14.2414                 NaN   8.93632                 NaN            NaN            NaN   15.8171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55001.0        1572.45                 NaN            NaN   61.0054                 NaN   14.2439                 NaN   8.93957                 NaN            NaN            NaN   15.8111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55101.0        1573.25                 NaN            NaN   61.0056                 NaN   14.2463                 NaN   8.94283                 NaN            NaN            NaN   15.8052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55201.0        1574.04                 NaN            NaN   61.0058                 NaN   14.2488                 NaN   8.94610                 NaN            NaN            NaN   15.7993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55301.0        1574.83                 NaN            NaN   61.0060                 NaN   14.2512                 NaN   8.94938                 NaN            NaN            NaN   15.7933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55401.0        1575.61                 NaN            NaN   61.0062                 NaN   14.2537                 NaN   8.95265                 NaN            NaN            NaN   15.7874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55501.0        1576.39                 NaN            NaN   61.0064                 NaN   14.2561                 NaN   8.95594                 NaN            NaN            NaN   15.7815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55601.0        1577.17                 NaN            NaN   61.0066                 NaN   14.2588                 NaN   8.95914                 NaN            NaN            NaN   15.7754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55701.0        1577.95                 NaN            NaN   61.0068                 NaN   14.2622                 NaN   8.96215                 NaN            NaN            NaN   15.7688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55801.0        1578.72                 NaN            NaN   61.0070                 NaN   14.2656                 NaN   8.96517                 NaN            NaN            NaN   15.7622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55901.0        1579.49                 NaN            NaN   61.0072                 NaN   14.2689                 NaN   8.96820                 NaN            NaN            NaN   15.7557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56001.0        1580.26                 NaN            NaN   61.0074                 NaN   14.2722                 NaN   8.97123                 NaN            NaN            NaN   15.7491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56101.0        1581.02                 NaN            NaN   61.0076                 NaN   14.2756                 NaN   8.97427                 NaN            NaN            NaN   15.7426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56201.0        1581.78                 NaN            NaN   61.0078                 NaN   14.2789                 NaN   8.97732                 NaN            NaN            NaN   15.7360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56301.0        1582.54                 NaN            NaN   61.0080                 NaN   14.2821                 NaN   8.98037                 NaN            NaN            NaN   15.7295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56401.0        1583.29                 NaN            NaN   61.0082                 NaN   14.2854                 NaN   8.98343                 NaN            NaN            NaN   15.7230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56501.0        1584.04                 NaN            NaN   61.0084                 NaN   14.2886                 NaN   8.98650                 NaN            NaN            NaN   15.7165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56601.0        1584.79                 NaN            NaN   61.0085                 NaN   14.2918                 NaN   8.98957                 NaN            NaN            NaN   15.7101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56701.0        1585.54                 NaN            NaN   61.0087                 NaN   14.2950                 NaN   8.99265                 NaN            NaN            NaN   15.7036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56801.0        1586.28                 NaN            NaN   61.0093                 NaN   14.2914                 NaN   9.00461                 NaN            NaN            NaN   15.6947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56901.0        1587.02                 NaN            NaN   61.0095                 NaN   14.2941                 NaN   9.00841                 NaN            NaN            NaN   15.6880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57001.0        1587.75                 NaN            NaN   61.0097                 NaN   14.2967                 NaN   9.01221                 NaN            NaN            NaN   15.6814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57101.0        1588.49                 NaN            NaN   61.0099                 NaN   14.2993                 NaN   9.01601                 NaN            NaN            NaN   15.6748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57201.0        1589.22                 NaN            NaN   61.0101                 NaN   14.3018                 NaN   9.01982                 NaN            NaN            NaN   15.6682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57301.0        1589.94                 NaN            NaN   61.0103                 NaN   14.3044                 NaN   9.02363                 NaN            NaN            NaN   15.6616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57401.0        1590.67                 NaN            NaN   61.0106                 NaN   14.3069                 NaN   9.02744                 NaN            NaN            NaN   15.6551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57501.0        1591.39                 NaN            NaN   61.0108                 NaN   14.3094                 NaN   9.03126                 NaN            NaN            NaN   15.6485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57601.0        1592.11                 NaN            NaN   61.0110                 NaN   14.3120                 NaN   9.03508                 NaN            NaN            NaN   15.6420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57701.0        1592.83                 NaN            NaN   61.0112                 NaN   14.3144                 NaN   9.03883                 NaN            NaN            NaN   15.6355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57801.0        1593.54                 NaN            NaN   61.0114                 NaN   14.3168                 NaN   9.04177                 NaN            NaN            NaN   15.6300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57901.0        1594.25                 NaN            NaN   61.0115                 NaN   14.3192                 NaN   9.04472                 NaN            NaN            NaN   15.6245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58001.0        1594.96                 NaN            NaN   61.0117                 NaN   14.3216                 NaN   9.04766                 NaN            NaN            NaN   15.6191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58101.0        1595.66                 NaN            NaN   61.0119                 NaN   14.3239                 NaN   9.05062                 NaN            NaN            NaN   15.6136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58201.0        1596.36                 NaN            NaN   61.0121                 NaN   14.3262                 NaN   9.05357                 NaN            NaN            NaN   15.6081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58301.0        1597.06                 NaN            NaN   61.0123                 NaN   14.3285                 NaN   9.05653                 NaN            NaN            NaN   15.6027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58401.0        1597.76                 NaN            NaN   61.0124                 NaN   14.3308                 NaN   9.05949                 NaN            NaN            NaN   15.5973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58501.0        1598.45                 NaN            NaN   61.0126                 NaN   14.3331                 NaN   9.06246                 NaN            NaN            NaN   15.5919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58601.0        1599.14                 NaN            NaN   61.0128                 NaN   14.3353                 NaN   9.06543                 NaN            NaN            NaN   15.5864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58701.0        1599.83                 NaN            NaN   61.0130                 NaN   14.3376                 NaN   9.06840                 NaN            NaN            NaN   15.5811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58801.0        1600.51                 NaN            NaN   61.0131                 NaN   14.3398                 NaN   9.07138                 NaN            NaN            NaN   15.5757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58901.0        1601.19                 NaN            NaN   61.0133                 NaN   14.3420                 NaN   9.07436                 NaN            NaN            NaN   15.5703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59001.0        1601.87                 NaN            NaN   61.0135                 NaN   14.3442                 NaN   9.07734                 NaN            NaN            NaN   15.5650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59101.0        1602.55                 NaN            NaN   61.0137                 NaN   14.3464                 NaN   9.08033                 NaN            NaN            NaN   15.5596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59201.0        1603.22                 NaN            NaN   61.0138                 NaN   14.3486                 NaN   9.08332                 NaN            NaN            NaN   15.5543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59301.0        1603.89                 NaN            NaN   61.0140                 NaN   14.3507                 NaN   9.08631                 NaN            NaN            NaN   15.5490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59401.0        1604.56                 NaN            NaN   61.0142                 NaN   14.3528                 NaN   9.08931                 NaN            NaN            NaN   15.5437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59501.0        1605.22                 NaN            NaN   61.0143                 NaN   14.3549                 NaN   9.09231                 NaN            NaN            NaN   15.5384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59601.0        1605.89                 NaN            NaN   61.0145                 NaN   14.3570                 NaN   9.09531                 NaN            NaN            NaN   15.5331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59701.0        1606.55                 NaN            NaN   61.0147                 NaN   14.3591                 NaN   9.09832                 NaN            NaN            NaN   15.5279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59801.0        1607.20                 NaN            NaN   61.0149                 NaN   14.3612                 NaN   9.10133                 NaN            NaN            NaN   15.5226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59901.0        1607.86                 NaN            NaN   61.0150                 NaN   14.3632                 NaN   9.10435                 NaN            NaN            NaN   15.5174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60001.0        1608.51                 NaN            NaN   61.0152                 NaN   14.3653                 NaN   9.10737                 NaN            NaN            NaN   15.5122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60101.0        1609.16                 NaN            NaN   61.0154                 NaN   14.3673                 NaN   9.11039                 NaN            NaN            NaN   15.5070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60201.0        1609.80                 NaN            NaN   61.0155                 NaN   14.3693                 NaN   9.11341                 NaN            NaN            NaN   15.5018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60301.0        1610.45                 NaN            NaN   61.0157                 NaN   14.3713                 NaN   9.11644                 NaN            NaN            NaN   15.4966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60401.0        1611.09                 NaN            NaN   61.0159                 NaN   14.3733                 NaN   9.11947                 NaN            NaN            NaN   15.4914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60501.0        1611.73                 NaN            NaN   61.0168                 NaN   14.3570                 NaN   9.14130                 NaN            NaN            NaN   15.4849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60601.0        1612.36                 NaN            NaN   61.0170                 NaN   14.3583                 NaN   9.14501                 NaN            NaN            NaN   15.4797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60701.0        1613.00                 NaN            NaN   61.0172                 NaN   14.3596                 NaN   9.14872                 NaN            NaN            NaN   15.4745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1613.63                 NaN            NaN   61.0174                 NaN   14.3608                 NaN   9.15244                 NaN            NaN            NaN   15.4693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1614.25                 NaN            NaN   61.0176                 NaN   14.3621                 NaN   9.15616                 NaN            NaN            NaN   15.4642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1614.88                 NaN            NaN   61.0178                 NaN   14.3633                 NaN   9.15988                 NaN            NaN            NaN   15.4590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1615.50                 NaN            NaN   61.0180                 NaN   14.3645                 NaN   9.16360                 NaN            NaN            NaN   15.4539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1616.12                 NaN            NaN   61.0182                 NaN   14.3657                 NaN   9.16733                 NaN            NaN            NaN   15.4488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1616.74                 NaN            NaN   61.0184                 NaN   14.3669                 NaN   9.17106                 NaN            NaN            NaN   15.4436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1617.35                 NaN            NaN   61.0186                 NaN   14.3681                 NaN   9.17480                 NaN            NaN            NaN   15.4385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1617.97                 NaN            NaN   61.0187                 NaN   14.3693                 NaN   9.17854                 NaN            NaN            NaN   15.4335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61601.0        1618.58                 NaN            NaN   61.0189                 NaN   14.3704                 NaN   9.18228                 NaN            NaN            NaN   15.4284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61701.0        1619.18                 NaN            NaN   61.0191                 NaN   14.3715                 NaN   9.18602                 NaN            NaN            NaN   15.4233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61801.0        1619.79                 NaN            NaN   61.0193                 NaN   14.3727                 NaN   9.18977                 NaN            NaN            NaN   15.4183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61901.0        1620.39                 NaN            NaN   61.0195                 NaN   14.3738                 NaN   9.19352                 NaN            NaN            NaN   15.4132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62001.0        1620.99                 NaN            NaN   61.0197                 NaN   14.3748                 NaN   9.19728                 NaN            NaN            NaN   15.4082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62101.0        1621.59                 NaN            NaN   61.0199                 NaN   14.3759                 NaN   9.20103                 NaN            NaN            NaN   15.4032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62201.0        1622.18                 NaN            NaN   61.0201                 NaN   14.3770                 NaN   9.20479                 NaN            NaN            NaN   15.3982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62301.0        1622.77                 NaN            NaN   61.0203                 NaN   14.3780                 NaN   9.20856                 NaN            NaN            NaN   15.3932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62401.0        1623.36                 NaN            NaN   61.0204                 NaN   14.3790                 NaN   9.21232                 NaN            NaN            NaN   15.3882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62501.0        1623.95                 NaN            NaN   61.0206                 NaN   14.3801                 NaN   9.21609                 NaN            NaN            NaN   15.3832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62601.0        1624.54                 NaN            NaN   61.0208                 NaN   14.3811                 NaN   9.21987                 NaN            NaN            NaN   15.3783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62701.0        1625.12                 NaN            NaN   61.0210                 NaN   14.3820                 NaN   9.22364                 NaN            NaN            NaN   15.3733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62801.0        1625.70                 NaN            NaN   61.0212                 NaN   14.3832                 NaN   9.22724                 NaN            NaN            NaN   15.3684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62901.0        1626.28                 NaN            NaN   61.0214                 NaN   14.3844                 NaN   9.23076                 NaN            NaN            NaN   15.3635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63001.0        1626.85                 NaN            NaN   61.0215                 NaN   14.3856                 NaN   9.23427                 NaN            NaN            NaN   15.3586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63101.0        1627.42                 NaN            NaN   61.0217                 NaN   14.3868                 NaN   9.23779                 NaN            NaN            NaN   15.3537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63201.0        1627.99                 NaN            NaN   61.0219                 NaN   14.3880                 NaN   9.24131                 NaN            NaN            NaN   15.3488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
