|6.6.6
mars_kc08_atl_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  60701.0        1465.48        100.000                 NaN   43.2856        9.88607                 NaN   43.2856        36.6198                 NaN   36.6198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1466.41        100.000                 NaN   43.2854        9.88771                 NaN   43.2854        36.6214                 NaN   36.6214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1467.33        100.000                 NaN   43.2852        9.88935                 NaN   43.2852        36.6230                 NaN   36.6230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1468.25        100.000                 NaN   43.2850        9.89100                 NaN   43.2850        36.6246                 NaN   36.6246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1469.17        100.000                 NaN   43.2849        9.89264                 NaN   43.2849        36.6262                 NaN   36.6262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1470.09        100.000                 NaN   43.2847        9.89429                 NaN   43.2847        36.6277                 NaN   36.6277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1471.00        100.000                 NaN   43.2845        9.89595                 NaN   43.2845        36.6293                 NaN   36.6293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1471.92        100.000                 NaN   43.2843        9.89761                 NaN   43.2843        36.6309                 NaN   36.6309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1472.83        100.000                 NaN   43.2841        9.89927                 NaN   43.2841        36.6324                 NaN   36.6324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61601.0        1473.73        100.000                 NaN   43.2839        9.90093                 NaN   43.2839        36.6340                 NaN   36.6340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61701.0        1474.64        100.000                 NaN   43.2837        9.90260                 NaN   43.2837        36.6355                 NaN   36.6355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61801.0        1475.54        100.000                 NaN   43.2835        9.90428                 NaN   43.2835        36.6371                 NaN   36.6371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61901.0        1476.44        100.000                 NaN   43.2827        9.92076                 NaN   43.2827        36.6404                 NaN   36.6404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62001.0        1477.34        100.000                 NaN   43.2825        9.92303                 NaN   43.2825        36.6420                 NaN   36.6420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62101.0        1478.23        100.000                 NaN   43.2823        9.92530                 NaN   43.2823        36.6435                 NaN   36.6435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62201.0        1479.13        100.000                 NaN   43.2821        9.92758                 NaN   43.2821        36.6451                 NaN   36.6451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62301.0        1480.02        100.000                 NaN   43.2819        9.92985                 NaN   43.2819        36.6467                 NaN   36.6467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62401.0        1480.91        100.000                 NaN   43.2817        9.93213                 NaN   43.2817        36.6483                 NaN   36.6483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62501.0        1481.79        100.000                 NaN   43.2815        9.93440                 NaN   43.2815        36.6498                 NaN   36.6498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62601.0        1482.68        100.000                 NaN   43.2813        9.93668                 NaN   43.2813        36.6514                 NaN   36.6514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62701.0        1483.56        100.000                 NaN   43.2810        9.93897                 NaN   43.2810        36.6530                 NaN   36.6530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62801.0        1484.44        100.000                 NaN   43.2808        9.94125                 NaN   43.2808        36.6545                 NaN   36.6545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62901.0        1485.32        100.000                 NaN   43.2806        9.94354                 NaN   43.2806        36.6560                 NaN   36.6560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63001.0        1486.19        100.000                 NaN   43.2804        9.94583                 NaN   43.2804        36.6576                 NaN   36.6576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63101.0        1487.07        100.000                 NaN   43.2802        9.94812                 NaN   43.2802        36.6591                 NaN   36.6591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63201.0        1487.94        100.000                 NaN   43.2800        9.95041                 NaN   43.2800        36.6606                 NaN   36.6606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63301.0        1488.80        100.000                 NaN   43.2798        9.95270                 NaN   43.2798        36.6621                 NaN   36.6621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63401.0        1489.67        100.000                 NaN   43.2796        9.95500                 NaN   43.2796        36.6636                 NaN   36.6636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63501.0        1490.53        100.000                 NaN   43.2794        9.95730                 NaN   43.2794        36.6651                 NaN   36.6651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63601.0        1491.40        100.000                 NaN   43.2792        9.95960                 NaN   43.2792        36.6666                 NaN   36.6666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63701.0        1492.25        100.000                 NaN   43.2790        9.96190                 NaN   43.2790        36.6681                 NaN   36.6681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63801.0        1493.11        100.000                 NaN   43.2788        9.96420                 NaN   43.2788        36.6696                 NaN   36.6696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63901.0        1493.97        100.000                 NaN   43.2786        9.96651                 NaN   43.2786        36.6711                 NaN   36.6711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64001.0        1494.82        100.000                 NaN   43.2784        9.96881                 NaN   43.2784        36.6725                 NaN   36.6725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64101.0        1495.67        100.000                 NaN   43.2782        9.97112                 NaN   43.2782        36.6740                 NaN   36.6740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64201.0        1496.52        100.000                 NaN   43.2780        9.97309                 NaN   43.2780        36.6755                 NaN   36.6755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64301.0        1497.36        100.000                 NaN   43.2778        9.97505                 NaN   43.2778        36.6770                 NaN   36.6770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64401.0        1498.21        100.000                 NaN   43.2776        9.97702                 NaN   43.2776        36.6784                 NaN   36.6784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64501.0        1499.05        100.000                 NaN   43.2774        9.97898                 NaN   43.2774        36.6799                 NaN   36.6799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64601.0        1499.89        100.000                 NaN   43.2772        9.98095                 NaN   43.2772        36.6813                 NaN   36.6813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64701.0        1500.72        100.000                 NaN   43.2770        9.98292                 NaN   43.2770        36.6828                 NaN   36.6828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64801.0        1501.56        100.000                 NaN   43.2768        9.98489                 NaN   43.2768        36.6842                 NaN   36.6842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64901.0        1502.39        100.000                 NaN   43.2766        9.98686                 NaN   43.2766        36.6857                 NaN   36.6857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65001.0        1503.22        100.000                 NaN   43.2764        9.98884                 NaN   43.2764        36.6871                 NaN   36.6871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65101.0        1504.05        100.000                 NaN   43.2762        9.99081                 NaN   43.2762        36.6885                 NaN   36.6885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65201.0        1504.87        100.000                 NaN   43.2758        9.99833                 NaN   43.2758        36.6906                 NaN   36.6906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65301.0        1505.70        100.000                 NaN   43.2756        10.0008                 NaN   43.2756        36.6921                 NaN   36.6921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65401.0        1506.52        100.000                 NaN   43.2754        10.0033                 NaN   43.2754        36.6936                 NaN   36.6936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65501.0        1507.34        100.000                 NaN   43.2752        10.0058                 NaN   43.2752        36.6950                 NaN   36.6950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65601.0        1508.16        100.000                 NaN   43.2750        10.0083                 NaN   43.2750        36.6965                 NaN   36.6965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65701.0        1508.97        100.000                 NaN   43.2748        10.0108                 NaN   43.2748        36.6979                 NaN   36.6979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65801.0        1509.78        100.000                 NaN   43.2746        10.0133                 NaN   43.2746        36.6994                 NaN   36.6994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65901.0        1510.59        100.000                 NaN   43.2744        10.0158                 NaN   43.2744        36.7008                 NaN   36.7008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66001.0        1511.40        100.000                 NaN   43.2742        10.0183                 NaN   43.2742        36.7023                 NaN   36.7023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66101.0        1512.21        100.000                 NaN   43.2740        10.0208                 NaN   43.2740        36.7037                 NaN   36.7037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66201.0        1513.01        100.000                 NaN   43.2738        10.0233                 NaN   43.2738        36.7051                 NaN   36.7051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66301.0        1513.81        100.000                 NaN   43.2736        10.0258                 NaN   43.2736        36.7065                 NaN   36.7065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66401.0        1514.61        100.000                 NaN   43.2734        10.0283                 NaN   43.2734        36.7079                 NaN   36.7079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66501.0        1515.41        100.000                 NaN   43.2732        10.0308                 NaN   43.2732        36.7093                 NaN   36.7093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66601.0        1516.21        100.000                 NaN   43.2730        10.0331                 NaN   43.2730        36.7110                 NaN   36.7110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66701.0        1517.00        100.000                 NaN   43.2728        10.0354                 NaN   43.2728        36.7126                 NaN   36.7126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66801.0        1517.79        100.000                 NaN   43.2726        10.0377                 NaN   43.2726        36.7142                 NaN   36.7142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66901.0        1518.58        100.000                 NaN   43.2724        10.0401                 NaN   43.2724        36.7158                 NaN   36.7158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67001.0        1519.37        100.000                 NaN   43.2722        10.0424                 NaN   43.2722        36.7174                 NaN   36.7174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67101.0        1520.15        100.000                 NaN   43.2720        10.0447                 NaN   43.2720        36.7190                 NaN   36.7190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67201.0        1520.94        100.000                 NaN   43.2718        10.0470                 NaN   43.2718        36.7206                 NaN   36.7206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67301.0        1521.72        100.000                 NaN   43.2717        10.0494                 NaN   43.2717        36.7222                 NaN   36.7222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67401.0        1522.50        100.000                 NaN   43.2715        10.0517                 NaN   43.2715        36.7238                 NaN   36.7238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67501.0        1523.27        100.000                 NaN   43.2713        10.0540                 NaN   43.2713        36.7254                 NaN   36.7254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67601.0        1524.05        100.000                 NaN   43.2711        10.0564                 NaN   43.2711        36.7269                 NaN   36.7269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67701.0        1524.82        100.000                 NaN   43.2709        10.0587                 NaN   43.2709        36.7285                 NaN   36.7285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67801.0        1525.59        100.000                 NaN   43.2707        10.0611                 NaN   43.2707        36.7301                 NaN   36.7301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67901.0        1526.36        100.000                 NaN   43.2705        10.0634                 NaN   43.2705        36.7316                 NaN   36.7316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68001.0        1527.12        100.000                 NaN   43.2703        10.0658                 NaN   43.2703        36.7331                 NaN   36.7331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68101.0        1527.89        100.000                 NaN   43.2702        10.0681                 NaN   43.2702        36.7347                 NaN   36.7347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68201.0        1528.65        100.000                 NaN   43.2700        10.0705                 NaN   43.2700        36.7362                 NaN   36.7362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68301.0        1529.41        100.000                 NaN   43.2698        10.0728                 NaN   43.2698        36.7377                 NaN   36.7377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68401.0        1530.17        100.000                 NaN   43.2696        10.0752                 NaN   43.2696        36.7392                 NaN   36.7392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68501.0        1530.92        100.000                 NaN   43.2694        10.0776                 NaN   43.2694        36.7408                 NaN   36.7408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68601.0        1531.68        100.000                 NaN   43.2692        10.0799                 NaN   43.2692        36.7423                 NaN   36.7423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68701.0        1532.43        100.000                 NaN   43.2691        10.0823                 NaN   43.2691        36.7438                 NaN   36.7438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68801.0        1533.18        100.000                 NaN   43.2685        10.0952                 NaN   43.2685        36.7465                 NaN   36.7465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68901.0        1533.93        100.000                 NaN   43.2683        10.0980                 NaN   43.2683        36.7480                 NaN   36.7480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69001.0        1534.67        100.000                 NaN   43.2681        10.1008                 NaN   43.2681        36.7496                 NaN   36.7496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69101.0        1535.41        100.000                 NaN   43.2679        10.1037                 NaN   43.2679        36.7511                 NaN   36.7511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69201.0        1536.16        100.000                 NaN   43.2677        10.1065                 NaN   43.2677        36.7526                 NaN   36.7526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69301.0        1536.90        100.000                 NaN   43.2675        10.1093                 NaN   43.2675        36.7541                 NaN   36.7541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69401.0        1537.63        100.000                 NaN   43.2673        10.1121                 NaN   43.2673        36.7556                 NaN   36.7556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69501.0        1538.37        100.000                 NaN   43.2671        10.1149                 NaN   43.2671        36.7571                 NaN   36.7571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69601.0        1539.10        100.000                 NaN   43.2669        10.1177                 NaN   43.2669        36.7586                 NaN   36.7586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69701.0        1539.83        100.000                 NaN   43.2667        10.1206                 NaN   43.2667        36.7601                 NaN   36.7601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69801.0        1540.56        100.000                 NaN   43.2665        10.1234                 NaN   43.2665        36.7616                 NaN   36.7616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  69901.0        1541.29        100.000                 NaN   43.2663        10.1262                 NaN   43.2663        36.7630                 NaN   36.7630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70001.0        1542.01        100.000                 NaN   43.2661        10.1290                 NaN   43.2661        36.7645                 NaN   36.7645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70101.0        1542.74        100.000                 NaN   43.2659        10.1319                 NaN   43.2659        36.7660                 NaN   36.7660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70201.0        1543.46        100.000                 NaN   43.2657        10.1347                 NaN   43.2657        36.7674                 NaN   36.7674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70301.0        1544.18        100.000                 NaN   43.2655        10.1375                 NaN   43.2655        36.7689                 NaN   36.7689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70401.0        1544.90        100.000                 NaN   43.2653        10.1403                 NaN   43.2653        36.7703                 NaN   36.7703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70501.0        1545.61        100.000                 NaN   43.2651        10.1432                 NaN   43.2651        36.7717                 NaN   36.7717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70601.0        1546.32        100.000                 NaN   43.2650        10.1459                 NaN   43.2650        36.7732                 NaN   36.7732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70701.0        1547.04        100.000                 NaN   43.2648        10.1486                 NaN   43.2648        36.7747                 NaN   36.7747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70801.0        1547.74        100.000                 NaN   43.2646        10.1514                 NaN   43.2646        36.7761                 NaN   36.7761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  70901.0        1548.45        100.000                 NaN   43.2644        10.1541                 NaN   43.2644        36.7776                 NaN   36.7776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71001.0        1549.16        100.000                 NaN   43.2642        10.1568                 NaN   43.2642        36.7790                 NaN   36.7790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71101.0        1549.86        100.000                 NaN   43.2640        10.1595                 NaN   43.2640        36.7805                 NaN   36.7805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71201.0        1550.56        100.000                 NaN   43.2638        10.1622                 NaN   43.2638        36.7819                 NaN   36.7819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71301.0        1551.26        100.000                 NaN   43.2636        10.1650                 NaN   43.2636        36.7833                 NaN   36.7833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71401.0        1551.96        100.000                 NaN   43.2634        10.1677                 NaN   43.2634        36.7847                 NaN   36.7847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71501.0        1552.66        100.000                 NaN   43.2633        10.1704                 NaN   43.2633        36.7862                 NaN   36.7862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71601.0        1553.35        100.000                 NaN   43.2631        10.1732                 NaN   43.2631        36.7876                 NaN   36.7876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71701.0        1554.04        100.000                 NaN   43.2629        10.1759                 NaN   43.2629        36.7890                 NaN   36.7890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71801.0        1554.73        100.000                 NaN   43.2627        10.1786                 NaN   43.2627        36.7904                 NaN   36.7904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71901.0        1555.42        100.000                 NaN   43.2625        10.1814                 NaN   43.2625        36.7918                 NaN   36.7918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72001.0        1556.11        100.000                 NaN   43.2623        10.1841                 NaN   43.2623        36.7931                 NaN   36.7931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72101.0        1556.79        100.000                 NaN   43.2621        10.1868                 NaN   43.2621        36.7945                 NaN   36.7945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72201.0        1557.47        100.000                 NaN   43.2620        10.1896                 NaN   43.2620        36.7959                 NaN   36.7959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72301.0        1558.15        100.000                 NaN   43.2618        10.1923                 NaN   43.2618        36.7973                 NaN   36.7973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72401.0        1558.83        100.000                 NaN   43.2612        10.2042                 NaN   43.2612        36.7998                 NaN   36.7998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72501.0        1559.51        100.000                 NaN   43.2610        10.2074                 NaN   43.2610        36.8012                 NaN   36.8012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72601.0        1560.18        100.000                 NaN   43.2608        10.2106                 NaN   43.2608        36.8026                 NaN   36.8026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72701.0        1560.85        100.000                 NaN   43.2606        10.2139                 NaN   43.2606        36.8040                 NaN   36.8040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72801.0        1561.52        100.000                 NaN   43.2604        10.2171                 NaN   43.2604        36.8054                 NaN   36.8054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72901.0        1562.19        100.000                 NaN   43.2602        10.2203                 NaN   43.2602        36.8068                 NaN   36.8068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73001.0        1562.86        100.000                 NaN   43.2600        10.2235                 NaN   43.2600        36.8082                 NaN   36.8082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73101.0        1563.53        100.000                 NaN   43.2598        10.2268                 NaN   43.2598        36.8095                 NaN   36.8095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73201.0        1564.19        100.000                 NaN   43.2596        10.2300                 NaN   43.2596        36.8109                 NaN   36.8109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73301.0        1564.85        100.000                 NaN   43.2594        10.2332                 NaN   43.2594        36.8123                 NaN   36.8123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73401.0        1565.51        100.000                 NaN   43.2592        10.2365                 NaN   43.2592        36.8136                 NaN   36.8136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73501.0        1566.17        100.000                 NaN   43.2590        10.2397                 NaN   43.2590        36.8150                 NaN   36.8150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73601.0        1566.82        100.000                 NaN   43.2588        10.2429                 NaN   43.2588        36.8163                 NaN   36.8163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73701.0        1567.48        100.000                 NaN   43.2586        10.2462                 NaN   43.2586        36.8177                 NaN   36.8177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
