|6.6.6
mars_t13_atl_2.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  129201.        1719.23                 NaN            NaN            NaN            NaN   12.3344                 NaN   17.2150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.5644        55.8863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129301.        1719.35                 NaN            NaN            NaN            NaN   12.3145                 NaN   17.2752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.5220        55.8884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129401.        1719.47                 NaN            NaN            NaN            NaN   12.2946                 NaN   17.3353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.4796        55.8905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129501.        1719.58                 NaN            NaN            NaN            NaN   12.2317                 NaN   17.5253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.3460        55.8970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129601.        1719.70                 NaN            NaN            NaN            NaN   12.2091                 NaN   17.5940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.2975        55.8994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129701.        1719.82                 NaN            NaN            NaN            NaN   12.1865                 NaN   17.6628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.2490        55.9017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129801.        1719.93                 NaN            NaN            NaN            NaN   12.1639                 NaN   17.7315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.2006        55.9041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129901.        1720.05                 NaN            NaN            NaN            NaN   12.1413                 NaN   17.8002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.1521        55.9065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130001.        1720.17                 NaN            NaN            NaN            NaN   12.1187                 NaN   17.8689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.1036        55.9088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130101.        1720.28                 NaN            NaN            NaN            NaN   12.0960                 NaN   17.9377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.0551        55.9112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130201.        1720.40                 NaN            NaN            NaN            NaN   12.0734                 NaN   18.0064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.0066        55.9136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130301.        1720.51                 NaN            NaN            NaN            NaN   12.0508                 NaN   18.0752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.9581        55.9160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130401.        1720.63                 NaN            NaN            NaN            NaN   10.9943                 NaN   22.0375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9242        56.0440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130501.        1720.75                 NaN            NaN            NaN            NaN   10.9470                 NaN   22.1954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8084        56.0492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130601.        1720.86                 NaN            NaN            NaN            NaN   10.8997                 NaN   22.3533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6925        56.0544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130701.        1720.98                 NaN            NaN            NaN            NaN   10.8525                 NaN   22.5113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.5767        56.0596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130801.        1721.10                 NaN            NaN            NaN            NaN   10.8052                 NaN   22.6693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4608        56.0648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130901.        1721.21                 NaN            NaN            NaN            NaN   10.7579                 NaN   22.8273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3448        56.0700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131001.        1721.33                 NaN            NaN            NaN            NaN   10.7105                 NaN   22.9854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2289        56.0752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131101.        1721.45                 NaN            NaN            NaN            NaN   11.9584                 NaN   18.3556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7602        55.9258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131201.        1721.56                 NaN            NaN            NaN            NaN   11.9379                 NaN   18.4182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7159        55.9280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131301.        1721.68                 NaN            NaN            NaN            NaN   11.9201                 NaN   18.4734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6766        55.9299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131401.        1721.80                 NaN            NaN            NaN            NaN   11.8996                 NaN   18.5360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6324        55.9320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131501.        1721.91                 NaN            NaN            NaN            NaN   11.8790                 NaN   18.5986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5882        55.9342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131601.        1722.03                 NaN            NaN            NaN            NaN   11.8585                 NaN   18.6612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5439        55.9363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131701.        1722.15                 NaN            NaN            NaN            NaN   11.8404                 NaN   18.7166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5047        55.9382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131801.        1722.26                 NaN            NaN            NaN            NaN   11.8199                 NaN   18.7791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4605        55.9404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131901.        1722.38                 NaN            NaN            NaN            NaN   11.8060                 NaN   18.8072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4453        55.9415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132001.        1722.50                 NaN            NaN            NaN            NaN   11.7855                 NaN   18.8696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4012        55.9436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132101.        1722.61                 NaN            NaN            NaN            NaN   11.7650                 NaN   18.9320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3572        55.9458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132201.        1722.73                 NaN            NaN            NaN            NaN   11.7446                 NaN   18.9945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3131        55.9479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132301.        1722.85                 NaN            NaN            NaN            NaN   11.6308                 NaN   19.3559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0534        55.9599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132401.        1722.96                 NaN            NaN            NaN            NaN   11.6099                 NaN   19.4199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0082        55.9621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132501.        1723.08                 NaN            NaN            NaN            NaN   11.5889                 NaN   19.4838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9630        55.9643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132601.        1723.20                 NaN            NaN            NaN            NaN   11.5679                 NaN   19.5478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9178        55.9664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132701.        1723.31                 NaN            NaN            NaN            NaN   11.5469                 NaN   19.6118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8726        55.9686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132801.        1723.43                 NaN            NaN            NaN            NaN   11.5259                 NaN   19.6758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8274        55.9708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132901.        1723.55                 NaN            NaN            NaN            NaN   11.5050                 NaN   19.7398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7822        55.9730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133001.        1723.66                 NaN            NaN            NaN            NaN   11.4840                 NaN   19.8038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7370        55.9752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133101.        1723.78                 NaN            NaN            NaN            NaN   11.4630                 NaN   19.8678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6918        55.9773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133201.        1723.90                 NaN            NaN            NaN            NaN   11.4420                 NaN   19.9318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6466        55.9795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133301.        1724.01                 NaN            NaN            NaN            NaN   11.4210                 NaN   19.9959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6014        55.9817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133401.        1724.13                 NaN            NaN            NaN            NaN   11.4000                 NaN   20.0599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.5562        55.9839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133501.        1724.25                 NaN            NaN            NaN            NaN   9.95751                 NaN   25.3828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.50476        56.1549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133601.        1724.36                 NaN            NaN            NaN            NaN   9.95190                 NaN   25.3901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.50277        56.1553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133701.        1724.48                 NaN            NaN            NaN            NaN   9.94630                 NaN   25.3973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.50077        56.1556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133801.        1724.60                 NaN            NaN            NaN            NaN   9.94070                 NaN   25.4046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.49878        56.1559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133901.        1724.71                 NaN            NaN            NaN            NaN   9.93509                 NaN   25.4119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.49678        56.1562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134001.        1724.83                 NaN            NaN            NaN            NaN   9.92949                 NaN   25.4191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.49479        56.1566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134101.        1724.95                 NaN            NaN            NaN            NaN   9.92389                 NaN   25.4264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.49280        56.1569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134201.        1725.06                 NaN            NaN            NaN            NaN   9.91829                 NaN   25.4337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.49080        56.1572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134301.        1725.18                 NaN            NaN            NaN            NaN   11.1563                 NaN   20.8877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9449        56.0111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134401.        1725.30                 NaN            NaN            NaN            NaN   11.1281                 NaN   20.9786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8792        56.0141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134501.        1725.41                 NaN            NaN            NaN            NaN   11.1386                 NaN   20.9354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9131        56.0129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134601.        1725.53                 NaN            NaN            NaN            NaN   11.1092                 NaN   21.0305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8443        56.0160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134701.        1725.65                 NaN            NaN            NaN            NaN   11.1188                 NaN   20.9249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9432        56.0132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134801.        1725.76                 NaN            NaN            NaN            NaN   11.0880                 NaN   21.0268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8687        56.0165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134901.        1725.88                 NaN            NaN            NaN            NaN   11.0572                 NaN   21.1287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7942        56.0199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135001.        1726.00                 NaN            NaN            NaN            NaN   11.0265                 NaN   21.2307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7196        56.0232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135101.        1726.11                 NaN            NaN            NaN            NaN   10.9957                 NaN   21.3326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6451        56.0266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135201.        1726.23                 NaN            NaN            NaN            NaN   10.9650                 NaN   21.4346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5705        56.0299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135301.        1726.35                 NaN            NaN            NaN            NaN   10.9342                 NaN   21.5366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4960        56.0333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135401.        1726.46                 NaN            NaN            NaN            NaN   10.9034                 NaN   21.6386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4214        56.0366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135501.        1726.58                 NaN            NaN            NaN            NaN   10.8726                 NaN   21.7406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3468        56.0400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135601.        1726.70                 NaN            NaN            NaN            NaN   10.8419                 NaN   21.8426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2722        56.0433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135701.        1726.81                 NaN            NaN            NaN            NaN   10.8111                 NaN   21.9446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1976        56.0467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135801.        1726.93                 NaN            NaN            NaN            NaN   9.82993                 NaN   25.5695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.43802        56.1626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  135901.        1727.05                 NaN            NaN            NaN            NaN   9.59679                 NaN   26.4907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.72123        56.1913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136001.        1727.16                 NaN            NaN            NaN            NaN   9.55060                 NaN   26.6471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.60603        56.1963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136101.        1727.28                 NaN            NaN            NaN            NaN   9.50440                 NaN   26.8034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.49080        56.2014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136201.        1727.40                 NaN            NaN            NaN            NaN   9.45820                 NaN   26.9598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.37556        56.2064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136301.        1727.51                 NaN            NaN            NaN            NaN   9.41198                 NaN   27.1163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.26029        56.2115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136401.        1727.63                 NaN            NaN            NaN            NaN   9.36576                 NaN   27.2727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.14501        56.2165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136501.        1727.75                 NaN            NaN            NaN            NaN   9.31953                 NaN   27.4292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.02970        56.2216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136601.        1727.86                 NaN            NaN            NaN            NaN   9.27330                 NaN   27.5857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.91438        56.2266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136701.        1727.98                 NaN            NaN            NaN            NaN   9.22705                 NaN   27.7423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.79903        56.2316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136801.        1728.10                 NaN            NaN            NaN            NaN   9.37664                 NaN   27.1685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.24136        56.2135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  136901.        1728.21                 NaN            NaN            NaN            NaN   9.32879                 NaN   27.3310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.12145        56.2188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137001.        1728.33                 NaN            NaN            NaN            NaN   9.28093                 NaN   27.4936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.00152        56.2240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137101.        1728.45                 NaN            NaN            NaN            NaN   9.18437                 NaN   27.8634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.71667        56.2356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137201.        1728.56                 NaN            NaN            NaN            NaN   9.14874                 NaN   27.9856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.62620        56.2395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137301.        1728.68                 NaN            NaN            NaN            NaN   9.16257                 NaN   27.9263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.67350        56.2377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137401.        1728.80                 NaN            NaN            NaN            NaN   9.12846                 NaN   28.0429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.58726        56.2414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137501.        1728.91                 NaN            NaN            NaN            NaN   10.0649                 NaN   24.5091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.29631        56.1296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137601.        1729.03                 NaN            NaN            NaN            NaN   10.0539                 NaN   24.5386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.27683        56.1307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137701.        1729.15                 NaN            NaN            NaN            NaN   10.0352                 NaN   24.5917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.24063        56.1324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137801.        1729.26                 NaN            NaN            NaN            NaN   9.99071                 NaN   24.7654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.10597        56.1380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  137901.        1729.38                 NaN            NaN            NaN            NaN   9.99062                 NaN   24.7654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.10591        56.1380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138001.        1729.50                 NaN            NaN            NaN            NaN   9.99053                 NaN   24.7655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.10585        56.1381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138101.        1729.61                 NaN            NaN            NaN            NaN   9.99045                 NaN   24.7656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.10578        56.1382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138201.        1729.73                 NaN            NaN            NaN            NaN   9.99036                 NaN   24.7657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.10572        56.1382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138301.        1729.84                 NaN            NaN            NaN            NaN   9.66027                 NaN   25.9319                 NaN            NaN            NaN            NaN            NaN            NaN   1.69675                 NaN   8.24534        54.4657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138401.        1729.96                 NaN            NaN            NaN            NaN   9.66018                 NaN   25.9320                 NaN            NaN            NaN            NaN            NaN            NaN   1.69676                 NaN   8.24528        54.4658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138501.        1730.08                 NaN            NaN            NaN            NaN   9.66010                 NaN   25.9321                 NaN            NaN            NaN            NaN            NaN            NaN   1.69677                 NaN   8.24522        54.4658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138601.        1730.19                 NaN            NaN            NaN            NaN   9.06356                 NaN   28.1526                 NaN            NaN            NaN            NaN            NaN            NaN   1.09970                 NaN   6.54697        55.1372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138701.        1730.31                 NaN            NaN            NaN            NaN   9.01772                 NaN   28.3183                 NaN            NaN            NaN            NaN            NaN            NaN   1.35420                 NaN   6.42392        54.8859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138801.        1730.43                 NaN            NaN            NaN            NaN   8.56633                 NaN   30.0058                 NaN            NaN            NaN            NaN            NaN            NaN   1.13941                 NaN   5.13276        55.1557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138901.        1730.54                 NaN            NaN            NaN            NaN   8.53002                 NaN   30.1357                 NaN            NaN            NaN            NaN            NaN            NaN   1.40536                 NaN   5.03720        54.8917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139001.        1730.66                 NaN            NaN            NaN            NaN   8.49369                 NaN   30.2657                 NaN            NaN            NaN            NaN            NaN            NaN   1.67139                 NaN   4.94161        54.6276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139101.        1730.78                 NaN            NaN            NaN            NaN   8.45736                 NaN   30.3957                 NaN            NaN            NaN            NaN            NaN            NaN   1.93749                 NaN   4.84600        54.3635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139201.        1730.89                 NaN            NaN            NaN            NaN   8.42102                 NaN   30.5257                 NaN            NaN            NaN            NaN            NaN            NaN   2.20367                 NaN   4.75036        54.0992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139301.        1731.01                 NaN            NaN            NaN            NaN   8.38467                 NaN   30.6558                 NaN            NaN            NaN            NaN            NaN            NaN   2.46992                 NaN   4.65470        53.8349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139401.        1731.13                 NaN            NaN            NaN            NaN   8.22253                 NaN   31.2551                 NaN            NaN            NaN            NaN            NaN            NaN   2.41849                 NaN   4.19694        53.9069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139501.        1731.24                 NaN            NaN            NaN            NaN   8.31194                 NaN   30.9160                 NaN            NaN            NaN            NaN            NaN            NaN   3.00263                 NaN   4.46331        53.3061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139601.        1731.36                 NaN            NaN            NaN            NaN   8.27556                 NaN   31.0462                 NaN            NaN            NaN            NaN            NaN            NaN   3.26909                 NaN   4.36758        53.0416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139701.        1731.48                 NaN            NaN            NaN            NaN   8.23917                 NaN   31.1764                 NaN            NaN            NaN            NaN            NaN            NaN   3.53563                 NaN   4.27183        52.7770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139801.        1731.59                 NaN            NaN            NaN            NaN   8.30391                 NaN   30.9127                 NaN            NaN            NaN            NaN            NaN            NaN   3.63322                 NaN   4.47775        52.6725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139901.        1731.71                 NaN            NaN            NaN            NaN   8.26437                 NaN   31.0551                 NaN            NaN            NaN            NaN            NaN            NaN   3.90509                 NaN   4.37260        52.4028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140001.        1731.83                 NaN            NaN            NaN            NaN   8.22482                 NaN   31.1976                 NaN            NaN            NaN            NaN            NaN            NaN   4.17703                 NaN   4.26742        52.1331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140101.        1731.94                 NaN            NaN            NaN            NaN   8.18526                 NaN   31.3402                 NaN            NaN            NaN            NaN            NaN            NaN   4.44905                 NaN   4.16220        51.8633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140201.        1732.06                 NaN            NaN            NaN            NaN   8.14569                 NaN   31.4828                 NaN            NaN            NaN            NaN            NaN            NaN   4.72115                 NaN   4.05696        51.5934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140301.        1732.18                 NaN            NaN            NaN            NaN   8.10610                 NaN   31.6254                 NaN            NaN            NaN            NaN            NaN            NaN   4.99332                 NaN   3.95170        51.3235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140401.        1732.29                 NaN            NaN            NaN            NaN   8.06651                 NaN   31.7681                 NaN            NaN            NaN            NaN            NaN            NaN   5.26558                 NaN   3.84640        51.0535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140501.        1732.41                 NaN            NaN            NaN            NaN   8.02690                 NaN   31.9108                 NaN            NaN            NaN            NaN            NaN            NaN   5.53792                 NaN   3.74108        50.7833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140601.        1732.53                 NaN            NaN            NaN            NaN   7.98729                 NaN   32.0535                 NaN            NaN            NaN            NaN            NaN            NaN   5.81033                 NaN   3.63573        50.5132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140701.        1732.64                 NaN            NaN            NaN            NaN   7.94766                 NaN   32.1963                 NaN            NaN            NaN            NaN            NaN            NaN   6.08282                 NaN   3.53035        50.2429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
