|6.6.6
mars_kc08_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  157301.        1895.93                 NaN            NaN            NaN   43.4549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9365                 NaN            NaN   43.6086                 NaN            NaN            NaN            NaN            NaN            NaN
  157401.        1896.12                 NaN            NaN            NaN   43.4578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3067                 NaN            NaN   43.2355                 NaN            NaN            NaN            NaN            NaN            NaN
  157501.        1896.31                 NaN            NaN            NaN   43.4607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6770                 NaN            NaN   42.8623                 NaN            NaN            NaN            NaN            NaN            NaN
  157601.        1896.50                 NaN            NaN            NaN   43.4636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.0474                 NaN            NaN   42.4891                 NaN            NaN            NaN            NaN            NaN            NaN
  157701.        1896.69                 NaN            NaN            NaN   43.4664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.4178                 NaN            NaN   42.1158                 NaN            NaN            NaN            NaN            NaN            NaN
  157801.        1896.87                 NaN            NaN            NaN   43.4693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7882                 NaN            NaN   41.7425                 NaN            NaN            NaN            NaN            NaN            NaN
  157901.        1897.06                 NaN            NaN            NaN   43.4722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1588                 NaN            NaN   41.3691                 NaN            NaN            NaN            NaN            NaN            NaN
  158001.        1897.25                 NaN            NaN            NaN   43.4750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5294                 NaN            NaN   40.9956                 NaN            NaN            NaN            NaN            NaN            NaN
  158101.        1897.44                 NaN            NaN            NaN   43.4779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.9000                 NaN            NaN   40.6221                 NaN            NaN            NaN            NaN            NaN            NaN
  158201.        1897.63                 NaN            NaN            NaN   43.4808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.2707                 NaN            NaN   40.2485                 NaN            NaN            NaN            NaN            NaN            NaN
  158301.        1897.81                 NaN            NaN            NaN   43.4836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.6414                 NaN            NaN   39.8749                 NaN            NaN            NaN            NaN            NaN            NaN
  158401.        1898.00                 NaN            NaN            NaN   43.4865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.0123                 NaN            NaN   39.5013                 NaN            NaN            NaN            NaN            NaN            NaN
  158501.        1898.19                 NaN            NaN            NaN   43.4893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.3831                 NaN            NaN   39.1275                 NaN            NaN            NaN            NaN            NaN            NaN
  158601.        1898.38                 NaN            NaN            NaN   43.4922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.7540                 NaN            NaN   38.7538                 NaN            NaN            NaN            NaN            NaN            NaN
  158701.        1898.57                 NaN            NaN            NaN   43.4951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.1250                 NaN            NaN   38.3799                 NaN            NaN            NaN            NaN            NaN            NaN
  158801.        1898.75                 NaN            NaN            NaN   43.4980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.5056                 NaN            NaN   37.9963                 NaN            NaN            NaN            NaN            NaN            NaN
  158901.        1898.94                 NaN            NaN            NaN   43.5017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.9444                 NaN            NaN   37.5538                 NaN            NaN            NaN            NaN            NaN            NaN
  159001.        1899.13                 NaN            NaN            NaN   43.5055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   19.4096                 NaN            NaN   37.0849                 NaN            NaN            NaN            NaN            NaN            NaN
  159101.        1899.32                 NaN            NaN            NaN   43.5093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   19.8608                 NaN            NaN   36.6299                 NaN            NaN            NaN            NaN            NaN            NaN
  159201.        1899.50                 NaN            NaN            NaN   43.5130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   20.3121                 NaN            NaN   36.1749                 NaN            NaN            NaN            NaN            NaN            NaN
  159301.        1899.69                 NaN            NaN            NaN   43.5168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   20.7635                 NaN            NaN   35.7197                 NaN            NaN            NaN            NaN            NaN            NaN
  159401.        1899.88                 NaN            NaN            NaN   43.5205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   21.2150                 NaN            NaN   35.2645                 NaN            NaN            NaN            NaN            NaN            NaN
  159501.        1900.07                 NaN            NaN            NaN   43.5242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   21.6666                 NaN            NaN   34.8092                 NaN            NaN            NaN            NaN            NaN            NaN
  159601.        1900.26                 NaN            NaN            NaN   43.5280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   22.1183                 NaN            NaN   34.3538                 NaN            NaN            NaN            NaN            NaN            NaN
  159701.        1900.44                 NaN            NaN            NaN   43.5317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   22.5700                 NaN            NaN   33.8983                 NaN            NaN            NaN            NaN            NaN            NaN
  159801.        1900.63                 NaN            NaN            NaN   43.5354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   23.0218                 NaN            NaN   33.4427                 NaN            NaN            NaN            NaN            NaN            NaN
  159901.        1900.82                 NaN            NaN            NaN   43.5392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   23.4738                 NaN            NaN   32.9871                 NaN            NaN            NaN            NaN            NaN            NaN
  160001.        1901.01                 NaN            NaN            NaN   43.5429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   23.9258                 NaN            NaN   32.5313                 NaN            NaN            NaN            NaN            NaN            NaN
  160101.        1901.20                 NaN            NaN            NaN   43.5465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   24.3483                 NaN            NaN   32.1052                 NaN            NaN            NaN            NaN            NaN            NaN
  160201.        1901.38                 NaN            NaN            NaN   43.5503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   24.8001                 NaN            NaN   31.6496                 NaN            NaN            NaN            NaN            NaN            NaN
  160301.        1901.57                 NaN            NaN            NaN   43.5540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   25.2521                 NaN            NaN   31.1939                 NaN            NaN            NaN            NaN            NaN            NaN
  160401.        1901.76                 NaN            NaN            NaN   43.5577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   25.7041                 NaN            NaN   30.7382                 NaN            NaN            NaN            NaN            NaN            NaN
  160501.        1901.95                 NaN            NaN            NaN   43.5615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.1562                 NaN            NaN   30.2824                 NaN            NaN            NaN            NaN            NaN            NaN
  160601.        1902.14                 NaN            NaN            NaN   43.5652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.6084                 NaN            NaN   29.8265                 NaN            NaN            NaN            NaN            NaN            NaN
  160701.        1902.32                 NaN            NaN            NaN   43.5643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   26.6466                 NaN            NaN   29.7891                 NaN            NaN            NaN            NaN            NaN            NaN
  160801.        1902.51                 NaN            NaN            NaN   43.5680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   27.0945                 NaN            NaN   29.3375                 NaN            NaN            NaN            NaN            NaN            NaN
  160901.        1902.70                 NaN            NaN            NaN   43.5717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   27.5425                 NaN            NaN   28.8859                 NaN            NaN            NaN            NaN            NaN            NaN
  161001.        1902.89                 NaN            NaN            NaN   43.5753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   27.9905                 NaN            NaN   28.4342                 NaN            NaN            NaN            NaN            NaN            NaN
  161101.        1903.08                 NaN            NaN            NaN   43.5790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   28.4386                 NaN            NaN   27.9824                 NaN            NaN            NaN            NaN            NaN            NaN
  161201.        1903.26                 NaN            NaN            NaN   43.5827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   28.8869                 NaN            NaN   27.5305                 NaN            NaN            NaN            NaN            NaN            NaN
  161301.        1903.45                 NaN            NaN            NaN   43.5863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.3352                 NaN            NaN   27.0785                 NaN            NaN            NaN            NaN            NaN            NaN
  161401.        1903.64                 NaN            NaN            NaN   43.5900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.7835                 NaN            NaN   26.6265                 NaN            NaN            NaN            NaN            NaN            NaN
  161501.        1903.83                 NaN            NaN            NaN   43.5853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.5199                 NaN            NaN   26.8948                 NaN            NaN            NaN            NaN            NaN            NaN
  161601.        1904.02                 NaN            NaN            NaN   43.5857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   29.7007                 NaN            NaN   26.7136                 NaN            NaN            NaN            NaN            NaN            NaN
  161701.        1904.20                 NaN            NaN            NaN   43.5890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   30.1228                 NaN            NaN   26.2882                 NaN            NaN            NaN            NaN            NaN            NaN
  161801.        1904.39                 NaN            NaN            NaN   43.5923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   30.5449                 NaN            NaN   25.8628                 NaN            NaN            NaN            NaN            NaN            NaN
  161901.        1904.58                 NaN            NaN            NaN   43.5957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   30.9671                 NaN            NaN   25.4372                 NaN            NaN            NaN            NaN            NaN            NaN
  162001.        1904.77                 NaN            NaN            NaN   43.5990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.3894                 NaN            NaN   25.0116                 NaN            NaN            NaN            NaN            NaN            NaN
  162101.        1904.96                 NaN            NaN            NaN   43.6023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   31.8118                 NaN            NaN   24.5859                 NaN            NaN            NaN            NaN            NaN            NaN
  162201.        1905.14                 NaN            NaN            NaN   43.6057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   32.2342                 NaN            NaN   24.1601                 NaN            NaN            NaN            NaN            NaN            NaN
  162301.        1905.33                 NaN            NaN            NaN   43.6090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   32.6567                 NaN            NaN   23.7343                 NaN            NaN            NaN            NaN            NaN            NaN
  162401.        1905.52                 NaN            NaN            NaN   43.6123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.0793                 NaN            NaN   23.3084                 NaN            NaN            NaN            NaN            NaN            NaN
  162501.        1905.71                 NaN            NaN            NaN   43.6158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.5111                 NaN            NaN   22.8732                 NaN            NaN            NaN            NaN            NaN            NaN
  162601.        1905.90                 NaN            NaN            NaN   43.6193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   33.9494                 NaN            NaN   22.4313                 NaN            NaN            NaN            NaN            NaN            NaN
  162701.        1906.08                 NaN            NaN            NaN   43.6228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   34.3878                 NaN            NaN   21.9894                 NaN            NaN            NaN            NaN            NaN            NaN
  162801.        1906.27                 NaN            NaN            NaN   43.6263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   34.8263                 NaN            NaN   21.5474                 NaN            NaN            NaN            NaN            NaN            NaN
  162901.        1906.46                 NaN            NaN            NaN   43.6298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   35.2649                 NaN            NaN   21.1053                 NaN            NaN            NaN            NaN            NaN            NaN
  163001.        1906.65                 NaN            NaN            NaN   43.6333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   35.7036                 NaN            NaN   20.6631                 NaN            NaN            NaN            NaN            NaN            NaN
  163101.        1906.84                 NaN            NaN            NaN   43.6378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   36.2288                 NaN            NaN   20.1334                 NaN            NaN            NaN            NaN            NaN            NaN
  163201.        1907.02                 NaN            NaN            NaN   43.6414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   36.6808                 NaN            NaN   19.6778                 NaN            NaN            NaN            NaN            NaN            NaN
  163301.        1907.21                 NaN            NaN            NaN   43.6451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.1328                 NaN            NaN   19.2221                 NaN            NaN            NaN            NaN            NaN            NaN
  163401.        1907.40                 NaN            NaN            NaN   43.6487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.5850                 NaN            NaN   18.7663                 NaN            NaN            NaN            NaN            NaN            NaN
  163501.        1907.59                 NaN            NaN            NaN   43.6510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   37.9108                 NaN            NaN   18.4381                 NaN            NaN            NaN            NaN            NaN            NaN
  163601.        1907.78                 NaN            NaN            NaN   43.6549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   38.3827                 NaN            NaN   17.9625                 NaN            NaN            NaN            NaN            NaN            NaN
  163701.        1907.96                 NaN            NaN            NaN   43.6587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   38.8546                 NaN            NaN   17.4867                 NaN            NaN            NaN            NaN            NaN            NaN
  163801.        1908.15                 NaN            NaN            NaN   43.6626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   39.3266                 NaN            NaN   17.0108                 NaN            NaN            NaN            NaN            NaN            NaN
  163901.        1908.34                 NaN            NaN            NaN   43.6664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   39.7987                 NaN            NaN   16.5349                 NaN            NaN            NaN            NaN            NaN            NaN
  164001.        1908.53                 NaN            NaN            NaN   43.6703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   40.2709                 NaN            NaN   16.0588                 NaN            NaN            NaN            NaN            NaN            NaN
  164101.        1908.72                 NaN            NaN            NaN   43.6741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   40.7432                 NaN            NaN   15.5827                 NaN            NaN            NaN            NaN            NaN            NaN
  164201.        1908.90                 NaN            NaN            NaN   43.6780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   41.2198                 NaN            NaN   15.1022                 NaN            NaN            NaN            NaN            NaN            NaN
  164301.        1909.09                 NaN            NaN            NaN   43.6819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   41.7002                 NaN            NaN   14.6179                 NaN            NaN            NaN            NaN            NaN            NaN
  164401.        1909.28                 NaN            NaN            NaN   43.6858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   42.1807                 NaN            NaN   14.1335                 NaN            NaN            NaN            NaN            NaN            NaN
  164501.        1909.47                 NaN            NaN            NaN   43.6897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   42.6613                 NaN            NaN   13.6490                 NaN            NaN            NaN            NaN            NaN            NaN
  164601.        1909.66                 NaN            NaN            NaN   43.6936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   43.1420                 NaN            NaN   13.1644                 NaN            NaN            NaN            NaN            NaN            NaN
  164701.        1909.84                 NaN            NaN            NaN   43.7079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   44.4998                 NaN            NaN   11.7923                 NaN            NaN            NaN            NaN            NaN            NaN
  164801.        1910.03                 NaN            NaN            NaN   43.7046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   44.3424                 NaN            NaN   11.9531                 NaN            NaN            NaN            NaN            NaN            NaN
  164901.        1910.22                 NaN            NaN            NaN   43.7061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   44.6216                 NaN            NaN   11.6723                 NaN            NaN            NaN            NaN            NaN            NaN
  165001.        1910.41                 NaN            NaN            NaN   43.7107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   45.1649                 NaN            NaN   11.1244                 NaN            NaN            NaN            NaN            NaN            NaN
  165101.        1910.60                 NaN            NaN            NaN   43.7154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   45.7083                 NaN            NaN   10.5763                 NaN            NaN            NaN            NaN            NaN            NaN
  165201.        1910.78                 NaN            NaN            NaN   43.7200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   46.2518                 NaN            NaN   10.0281                 NaN            NaN            NaN            NaN            NaN            NaN
  165301.        1910.97                 NaN            NaN            NaN   43.7247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   46.7955                 NaN            NaN   9.47984                 NaN            NaN            NaN            NaN            NaN            NaN
  165401.        1911.16                 NaN            NaN            NaN   43.7291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   47.3061                 NaN            NaN   8.96478                 NaN            NaN            NaN            NaN            NaN            NaN
  165501.        1911.35                 NaN            NaN            NaN   43.7288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   47.4723                 NaN            NaN   8.79889                 NaN            NaN            NaN            NaN            NaN            NaN
  165601.        1911.54                 NaN            NaN            NaN   43.7327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   47.9539                 NaN            NaN   8.31337                 NaN            NaN            NaN            NaN            NaN            NaN
  165701.        1911.72                 NaN            NaN            NaN   43.7366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   48.4356                 NaN            NaN   7.82775                 NaN            NaN            NaN            NaN            NaN            NaN
  165801.        1911.91                 NaN            NaN            NaN   43.7405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   48.9174                 NaN            NaN   7.34204                 NaN            NaN            NaN            NaN            NaN            NaN
  165901.        1912.10                 NaN            NaN            NaN   43.7444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   49.3993                 NaN            NaN   6.85624                 NaN            NaN            NaN            NaN            NaN            NaN
  166001.        1912.29                 NaN            NaN            NaN   43.7483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   49.8813                 NaN            NaN   6.37035                 NaN            NaN            NaN            NaN            NaN            NaN
  166101.        1912.48                 NaN            NaN            NaN   43.7516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   50.3078                 NaN            NaN   5.94055                 NaN            NaN            NaN            NaN            NaN            NaN
  166201.        1912.66                 NaN            NaN            NaN   43.7557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   50.8070                 NaN            NaN   5.43729                 NaN            NaN            NaN            NaN            NaN            NaN
  166301.        1912.85                 NaN            NaN            NaN   43.7621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   51.5333                 NaN            NaN   4.70454                 NaN            NaN            NaN            NaN            NaN            NaN
  166401.        1913.04                 NaN            NaN            NaN   43.7707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   52.6264                 NaN            NaN   3.60294                 NaN            NaN            NaN            NaN            NaN            NaN
  166501.        1913.23                 NaN            NaN            NaN   43.7683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   52.3380                 NaN            NaN   3.89376                 NaN            NaN            NaN            NaN            NaN            NaN
  166601.        1913.42                 NaN            NaN            NaN   43.7721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   52.8085                 NaN            NaN   3.41940                 NaN            NaN            NaN            NaN            NaN            NaN
  166701.        1913.60                 NaN            NaN            NaN   43.7763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.3249                 NaN            NaN   2.89875                 NaN            NaN            NaN            NaN            NaN            NaN
  166801.        1913.79                 NaN            NaN            NaN   43.7806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   53.8414                 NaN            NaN   2.37799                 NaN            NaN            NaN            NaN            NaN            NaN
  166901.        1913.98                 NaN            NaN            NaN   43.7848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   54.3581                 NaN            NaN   1.85712                 NaN            NaN            NaN            NaN            NaN            NaN
  167001.        1914.17                 NaN            NaN            NaN   43.7891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   54.8748                 NaN            NaN   1.33615                 NaN            NaN            NaN            NaN            NaN            NaN
  167101.        1914.36                 NaN            NaN            NaN   43.8001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.1999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167201.        1914.54                 NaN            NaN            NaN   43.8000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167301.        1914.73                 NaN            NaN            NaN   43.7999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167401.        1914.92                 NaN            NaN            NaN   43.7998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167501.        1915.11                 NaN            NaN            NaN   43.7998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167601.        1915.29                 NaN            NaN            NaN   43.7998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167701.        1915.48                 NaN            NaN            NaN   43.7998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167801.        1915.67                 NaN            NaN            NaN   43.7997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  167901.        1915.86                 NaN            NaN            NaN   43.7997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168001.        1916.05                 NaN            NaN            NaN   43.7996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168101.        1916.23                 NaN            NaN            NaN   43.7995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168201.        1916.42                 NaN            NaN            NaN   43.7995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168301.        1916.61                 NaN            NaN            NaN   43.7994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168401.        1916.80                 NaN            NaN            NaN   43.7994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168501.        1916.99                 NaN            NaN            NaN   43.7993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168601.        1917.17                 NaN            NaN            NaN   43.7993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168701.        1917.36                 NaN            NaN            NaN   43.7992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168801.        1917.55                 NaN            NaN            NaN   43.7992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  168901.        1917.74                 NaN            NaN            NaN   43.7991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169001.        1917.93                 NaN            NaN            NaN   43.7991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169101.        1918.11                 NaN            NaN            NaN   43.7991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169201.        1918.30                 NaN            NaN            NaN   43.7990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169301.        1918.49                 NaN            NaN            NaN   43.7990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169401.        1918.68                 NaN            NaN            NaN   43.7989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169501.        1918.87                 NaN            NaN            NaN   43.7988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169601.        1919.05                 NaN            NaN            NaN   43.7988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169701.        1919.24                 NaN            NaN            NaN   43.7988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169801.        1919.43                 NaN            NaN            NaN   43.7987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  169901.        1919.62                 NaN            NaN            NaN   43.7987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  170001.        1919.81                 NaN            NaN            NaN   43.7986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  170101.        1919.99                 NaN            NaN            NaN   43.7986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  170201.        1920.18                 NaN            NaN            NaN   43.7985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  170301.        1920.37                 NaN            NaN            NaN   43.7985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
