|6.6.6
mars_t13_ath_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30401.0        1506.60        3459.40        7.61058        4.22022     
  30501.0        1508.04        3459.56        7.61094        4.22002     
  30601.0        1509.48        3459.72        7.61130        4.21983     
  30701.0        1510.90        3459.89        7.61167        4.21964     
  30801.0        1512.32        3460.05        7.61205        4.21946     
  30901.0        1513.73        3460.22        7.61244        4.21927     
  31001.0        1515.12        3460.38        7.61283        4.21910     
  31101.0        1516.51        3460.54        7.61318        4.21891     
  31201.0        1517.89        3460.70        7.61353        4.21872     
  31301.0        1519.27        3460.86        7.61389        4.21853     
  31401.0        1520.63        3461.02        7.61425        4.21835     
  31501.0        1521.98        3461.33        7.61540        4.21845     
  31601.0        1523.33        3461.52        7.61594        4.21833     
  31701.0        1524.66        3461.72        7.61648        4.21822     
  31801.0        1525.99        3461.91        7.61703        4.21811     
  31901.0        1527.31        3462.11        7.61758        4.21800     
  32001.0        1528.62        3462.31        7.61814        4.21789     
  32101.0        1529.93        3462.49        7.61861        4.21776     
  32201.0        1531.22        3462.65        7.61899        4.21760     
  32301.0        1532.51        3462.82        7.61937        4.21743     
  32401.0        1533.78        3462.98        7.61976        4.21727     
  32501.0        1535.05        3463.15        7.62015        4.21712     
  32601.0        1536.32        3463.32        7.62055        4.21697     
  32701.0        1537.57        3463.49        7.62096        4.21682     
  32801.0        1538.81        3463.66        7.62137        4.21667     
  32901.0        1540.05        3463.83        7.62178        4.21653     
  33001.0        1541.28        3464.00        7.62221        4.21639     
  33101.0        1542.50        3464.18        7.62263        4.21626     
  33201.0        1543.71        3464.35        7.62307        4.21613     
  33301.0        1544.92        3464.53        7.62351        4.21600     
  33401.0        1546.12        3464.70        7.62395        4.21587     
  33501.0        1547.31        3464.88        7.62440        4.21575     
  33601.0        1548.49        3465.06        7.62486        4.21563     
  33701.0        1549.66        3465.24        7.62532        4.21552     
  33801.0        1550.83        3465.42        7.62578        4.21541     
  33901.0        1551.99        3465.61        7.62625        4.21530     
  34001.0        1553.14        3465.79        7.62673        4.21519     
  34101.0        1554.28        3465.97        7.62721        4.21509     
  34201.0        1555.42        3466.16        7.62770        4.21499     
  34301.0        1556.55        3466.58        7.62939        4.21532     
  34401.0        1557.67        3466.78        7.62994        4.21525     
  34501.0        1558.78        3466.97        7.63049        4.21518     
  34601.0        1559.89        3467.17        7.63105        4.21511     
  34701.0        1560.99        3467.37        7.63162        4.21505     
  34801.0        1562.08        3467.58        7.63219        4.21498     
  34901.0        1563.17        3467.78        7.63276        4.21492     
  35001.0        1564.25        3467.98        7.63334        4.21487     
  35101.0        1565.32        3468.19        7.63393        4.21481     
  35201.0        1566.38        3468.39        7.63451        4.21476     
  35301.0        1567.44        3468.60        7.63511        4.21472     
  35401.0        1568.49        3468.81        7.63571        4.21467     
  35501.0        1569.53        3469.01        7.63631        4.21463     
  35601.0        1570.57        3469.22        7.63692        4.21459     
  35701.0        1571.60        3469.43        7.63753        4.21455     
  35801.0        1572.62        3469.64        7.63815        4.21452     
  35901.0        1573.64        3469.86        7.63877        4.21449     
  36001.0        1574.65        3470.07        7.63939        4.21446     
  36101.0        1575.65        3470.28        7.64002        4.21444     
  36201.0        1576.65        3470.50        7.64066        4.21441     
  36301.0        1577.64        3470.71        7.64128        4.21439     
  36401.0        1578.62        3470.92        7.64191        4.21436     
  36501.0        1579.60        3471.13        7.64254        4.21434     
  36601.0        1580.57        3471.34        7.64317        4.21432     
  36701.0        1581.53        3471.56        7.64380        4.21430     
  36801.0        1582.49        3471.77        7.64445        4.21429     
  36901.0        1583.44        3471.99        7.64509        4.21428     
  37001.0        1584.39        3472.20        7.64574        4.21427     
  37101.0        1585.33        3472.42        7.64640        4.21426     
  37201.0        1586.26        3472.64        7.64705        4.21426     
  37301.0        1587.18        3472.86        7.64772        4.21426     
  37401.0        1588.11        3473.22        7.64914        4.21454     
  37501.0        1589.02        3473.45        7.64987        4.21456     
  37601.0        1589.93        3473.69        7.65061        4.21459     
  37701.0        1590.83        3473.92        7.65134        4.21462     
  37801.0        1591.73        3474.15        7.65209        4.21466     
  37901.0        1592.62        3474.39        7.65283        4.21469     
  38001.0        1593.50        3474.62        7.65358        4.21473     
  38101.0        1594.38        3474.86        7.65434        4.21477     
  38201.0        1595.25        3475.10        7.65509        4.21482     
  38301.0        1596.12        3475.34        7.65586        4.21486     
  38401.0        1596.98        3475.57        7.65662        4.21491     
  38501.0        1597.84        3472.91        7.64136        4.20916     
  38601.0        1598.69        3473.16        7.64217        4.20923     
  38701.0        1599.53        3473.41        7.64299        4.20930     
  38801.0        1600.37        3473.66        7.64381        4.20937     
  38901.0        1601.20        3476.71        7.66009        4.21504     
  39001.0        1602.03        3476.93        7.66079        4.21507     
  39101.0        1602.85        3477.16        7.66148        4.21510     
  39201.0        1603.67        3477.39        7.66218        4.21513     
  39301.0        1604.48        3477.05        7.65989        4.21407     
  39401.0        1605.29        3477.29        7.66062        4.21411     
  39501.0        1606.09        3477.52        7.66135        4.21416     
  39601.0        1606.89        3477.76        7.66209        4.21421     
  39701.0        1607.68        3478.00        7.66283        4.21426     
  39801.0        1608.46        3478.23        7.66358        4.21432     
  39901.0        1609.24        3478.47        7.66433        4.21438     
  40001.0        1610.02        3478.71        7.66509        4.21444     
  40101.0        1610.79        3478.95        7.66585        4.21450     
  40201.0        1611.55        3479.19        7.66661        4.21456     
  40301.0        1612.31        3479.43        7.66738        4.21463     
  40401.0        1613.06        3479.67        7.66815        4.21470     
  40501.0        1613.81        3479.92        7.66892        4.21477     
  40601.0        1614.56        3480.16        7.66970        4.21484     
  40701.0        1615.30        3480.40        7.67048        4.21492     
  40801.0        1616.03        3480.65        7.67126        4.21500     
  40901.0        1616.76        3480.89        7.67205        4.21508     
  41001.0        1617.49        3481.14        7.67284        4.21516     
  41101.0        1618.21        3481.39        7.67364        4.21524     
  41201.0        1618.92        3481.63        7.67443        4.21533     
  41301.0        1619.63        3478.14        7.65584        4.20819     
  41401.0        1620.34        3478.42        7.65683        4.20835     
  41501.0        1621.04        3478.71        7.65782        4.20851     
  41601.0        1621.74        3478.99        7.65881        4.20866     
  41701.0        1622.43        3479.28        7.65980        4.20883     
  41801.0        1623.12        3479.56        7.66079        4.20899     
  41901.0        1623.80        3479.85        7.66179        4.20915     
  42001.0        1624.48        3480.14        7.66279        4.20932     
  42101.0        1625.15        3482.05        7.67245        4.21270     
  42201.0        1625.82        3482.32        7.67336        4.21284     
  42301.0        1626.49        3482.59        7.67426        4.21297     
  42401.0        1627.15        3482.86        7.67517        4.21311     
  42501.0        1627.81        3483.13        7.67609        4.21325     
  42601.0        1628.46        3483.40        7.67700        4.21339     
  42701.0        1629.11        3483.67        7.67792        4.21353     
  42801.0        1629.75        3483.95        7.67884        4.21367     
  42901.0        1630.39        3484.22        7.67976        4.21382     
  43001.0        1631.03        3484.49        7.68068        4.21396     
  43101.0        1631.66        3484.76        7.68161        4.21411     
  43201.0        1632.28        3485.04        7.68253        4.21426     
  43301.0        1632.91        3485.31        7.68346        4.21441     
  43401.0        1633.53        3485.58        7.68439        4.21456     
  43501.0        1634.14        3485.86        7.68532        4.21471     
  43601.0        1634.75        3485.22        7.68201        4.21323     
  43701.0        1635.36        3485.50        7.68301        4.21341     
  43801.0        1635.96        3485.79        7.68400        4.21359     
  43901.0        1636.56        3486.07        7.68500        4.21377     
  44001.0        1637.16        3486.36        7.68600        4.21395     
  44101.0        1637.75        3486.65        7.68700        4.21413     
  44201.0        1638.34        3486.93        7.68800        4.21432     
  44301.0        1638.92        3487.22        7.68901        4.21451     
  44401.0        1639.50        3487.51        7.69002        4.21469     
  44501.0        1640.08        3488.59        7.69375        4.21602     
  44601.0        1640.65        3488.86        7.69463        4.21616     
  44701.0        1641.22        3489.12        7.69552        4.21630     
  44801.0        1641.78        3489.39        7.69640        4.21645     
  44901.0        1642.34        3489.65        7.69729        4.21659     
  45001.0        1642.90        3489.92        7.69818        4.21674     
  45101.0        1643.46        3490.18        7.69907        4.21689     
  45201.0        1644.01        3490.45        7.69996        4.21704     
  45301.0        1644.55        3491.65        7.70667        4.21932     
  45401.0        1645.10        3491.91        7.70753        4.21946     
  45501.0        1645.64        3492.17        7.70840        4.21960     
  45601.0        1646.17        3492.43        7.70926        4.21974     
  45701.0        1646.71        3492.70        7.71012        4.21989     
  45801.0        1647.24        3492.96        7.71099        4.22003     
  45901.0        1647.76        3493.22        7.71186        4.22018     
  46001.0        1648.29        3493.48        7.71273        4.22033     
  46101.0        1648.81        3493.75        7.71360        4.22048     
  46201.0        1649.32        3494.01        7.71447        4.22063     
  46301.0        1649.84        3493.81        7.71288        4.21984     
  46401.0        1650.35        3494.07        7.71376        4.22000     
  46501.0        1650.85        3494.34        7.71465        4.22015     
  46601.0        1651.36        3494.60        7.71553        4.22031     
  46701.0        1651.86        3494.87        7.71642        4.22047     
  46801.0        1652.35        3495.14        7.71731        4.22063     
  46901.0        1652.85        3495.41        7.71820        4.22079     
  47001.0        1653.34        3495.67        7.71909        4.22095     
  47101.0        1653.83        3495.94        7.71998        4.22111     
  47201.0        1654.31        3496.21        7.72088        4.22128     
  47301.0        1654.80        3496.48        7.72177        4.22144     
  47401.0        1655.27        3496.74        7.72267        4.22161     
  47501.0        1655.75        3497.01        7.72356        4.22177     
  47601.0        1656.22        3497.28        7.72446        4.22194     
  47701.0        1656.69        3498.09        7.72769        4.22303     
  47801.0        1657.16        3498.35        7.72857        4.22319     
  47901.0        1657.62        3498.61        7.72945        4.22335     
  48001.0        1658.09        3498.88        7.73033        4.22351     
  48101.0        1658.54        3499.14        7.73121        4.22368     
  48201.0        1659.00        3499.41        7.73209        4.22384     
  48301.0        1659.45        3499.67        7.73297        4.22401     
  48401.0        1659.90        3499.94        7.73385        4.22417     
  48501.0        1660.35        3500.57        7.73668        4.22509     
  48601.0        1660.80        3500.83        7.73754        4.22525     
  48701.0        1661.24        3501.09        7.73840        4.22541     
  48801.0        1661.68        3501.36        7.73927        4.22557     
  48901.0        1662.11        3501.31        7.73891        4.22522     
  49001.0        1662.55        3501.58        7.73983        4.22541     
