|6.6.6
mars_kc08_atm_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  55601.0        1577.17        100.000                 NaN   43.2933        9.48540                 NaN   43.2933        37.0045                 NaN   37.0045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55701.0        1577.95        100.000                 NaN   43.2930        9.48841                 NaN   43.2930        37.0063                 NaN   37.0063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55801.0        1578.72        100.000                 NaN   43.2927        9.49142                 NaN   43.2927        37.0080                 NaN   37.0080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55901.0        1579.49        100.000                 NaN   43.2925        9.49445                 NaN   43.2925        37.0097                 NaN   37.0097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56001.0        1580.26        100.000                 NaN   43.2922        9.49749                 NaN   43.2922        37.0114                 NaN   37.0114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56101.0        1581.02        100.000                 NaN   43.2920        9.50054                 NaN   43.2920        37.0131                 NaN   37.0131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56201.0        1581.78        100.000                 NaN   43.2917        9.50360                 NaN   43.2917        37.0148                 NaN   37.0148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56301.0        1582.54        100.000                 NaN   43.2915        9.50667                 NaN   43.2915        37.0165                 NaN   37.0165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56401.0        1583.29        100.000                 NaN   43.2912        9.50975                 NaN   43.2912        37.0182                 NaN   37.0182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56501.0        1584.04        100.000                 NaN   43.2910        9.51284                 NaN   43.2910        37.0199                 NaN   37.0199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56601.0        1584.79        100.000                 NaN   43.2907        9.51594                 NaN   43.2907        37.0215                 NaN   37.0215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56701.0        1585.54        100.000                 NaN   43.2905        9.51905                 NaN   43.2905        37.0232                 NaN   37.0232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56801.0        1586.28        100.000                 NaN   43.2898        9.53311                 NaN   43.2898        37.0264                 NaN   37.0264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56901.0        1587.02        100.000                 NaN   43.2895        9.53711                 NaN   43.2895        37.0281                 NaN   37.0281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57001.0        1587.75        100.000                 NaN   43.2892        9.54111                 NaN   43.2892        37.0299                 NaN   37.0299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57101.0        1588.49        100.000                 NaN   43.2889        9.54512                 NaN   43.2889        37.0316                 NaN   37.0316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57201.0        1589.22        100.000                 NaN   43.2887        9.54913                 NaN   43.2887        37.0333                 NaN   37.0333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57301.0        1589.94        100.000                 NaN   43.2884        9.55315                 NaN   43.2884        37.0350                 NaN   37.0350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57401.0        1590.67        100.000                 NaN   43.2881        9.55718                 NaN   43.2881        37.0367                 NaN   37.0367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57501.0        1591.39        100.000                 NaN   43.2878        9.56122                 NaN   43.2878        37.0384                 NaN   37.0384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57601.0        1592.11        100.000                 NaN   43.2875        9.56526                 NaN   43.2875        37.0401                 NaN   37.0401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57701.0        1592.83        100.000                 NaN   43.2872        9.56921                 NaN   43.2872        37.0418                 NaN   37.0418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57801.0        1593.54        100.000                 NaN   43.2870        9.57202                 NaN   43.2870        37.0434                 NaN   37.0434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57901.0        1594.25        100.000                 NaN   43.2868        9.57484                 NaN   43.2868        37.0449                 NaN   37.0449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58001.0        1594.96        100.000                 NaN   43.2865        9.57766                 NaN   43.2865        37.0465                 NaN   37.0465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58101.0        1595.66        100.000                 NaN   43.2863        9.58049                 NaN   43.2863        37.0480                 NaN   37.0480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58201.0        1596.36        100.000                 NaN   43.2861        9.58332                 NaN   43.2861        37.0496                 NaN   37.0496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58301.0        1597.06        100.000                 NaN   43.2858        9.58616                 NaN   43.2858        37.0511                 NaN   37.0511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58401.0        1597.76        100.000                 NaN   43.2856        9.58901                 NaN   43.2856        37.0526                 NaN   37.0526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58501.0        1598.45        100.000                 NaN   43.2853        9.59186                 NaN   43.2853        37.0541                 NaN   37.0541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58601.0        1599.14        100.000                 NaN   43.2851        9.59472                 NaN   43.2851        37.0556                 NaN   37.0556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58701.0        1599.83        100.000                 NaN   43.2849        9.59759                 NaN   43.2849        37.0571                 NaN   37.0571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58801.0        1600.51        100.000                 NaN   43.2846        9.60046                 NaN   43.2846        37.0586                 NaN   37.0586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58901.0        1601.19        100.000                 NaN   43.2844        9.60334                 NaN   43.2844        37.0601                 NaN   37.0601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59001.0        1601.87        100.000                 NaN   43.2842        9.60623                 NaN   43.2842        37.0615                 NaN   37.0615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59101.0        1602.55        100.000                 NaN   43.2839        9.60912                 NaN   43.2839        37.0630                 NaN   37.0630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59201.0        1603.22        100.000                 NaN   43.2837        9.61201                 NaN   43.2837        37.0644                 NaN   37.0644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59301.0        1603.89        100.000                 NaN   43.2835        9.61492                 NaN   43.2835        37.0658                 NaN   37.0658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59401.0        1604.56        100.000                 NaN   43.2832        9.61783                 NaN   43.2832        37.0673                 NaN   37.0673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59501.0        1605.22        100.000                 NaN   43.2830        9.62074                 NaN   43.2830        37.0687                 NaN   37.0687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59601.0        1605.89        100.000                 NaN   43.2828        9.62366                 NaN   43.2828        37.0701                 NaN   37.0701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59701.0        1606.55        100.000                 NaN   43.2825        9.62659                 NaN   43.2825        37.0715                 NaN   37.0715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59801.0        1607.20        100.000                 NaN   43.2823        9.62953                 NaN   43.2823        37.0729                 NaN   37.0729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59901.0        1607.86        100.000                 NaN   43.2821        9.63247                 NaN   43.2821        37.0742                 NaN   37.0742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60001.0        1608.51        100.000                 NaN   43.2818        9.63541                 NaN   43.2818        37.0756                 NaN   37.0756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60101.0        1609.16        100.000                 NaN   43.2816        9.63836                 NaN   43.2816        37.0770                 NaN   37.0770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60201.0        1609.80        100.000                 NaN   43.2814        9.64132                 NaN   43.2814        37.0783                 NaN   37.0783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60301.0        1610.45        100.000                 NaN   43.2812        9.64428                 NaN   43.2812        37.0797                 NaN   37.0797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60401.0        1611.09        100.000                 NaN   43.2809        9.64725                 NaN   43.2809        37.0810                 NaN   37.0810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60501.0        1611.73        100.000                 NaN   43.2798        9.67327                 NaN   43.2798        37.0855                 NaN   37.0855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60601.0        1612.36        100.000                 NaN   43.2796        9.67707                 NaN   43.2796        37.0869                 NaN   37.0869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60701.0        1613.00        100.000                 NaN   43.2793        9.68088                 NaN   43.2793        37.0883                 NaN   37.0883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1613.63        100.000                 NaN   43.2791        9.68469                 NaN   43.2791        37.0898                 NaN   37.0898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1614.25        100.000                 NaN   43.2788        9.68851                 NaN   43.2788        37.0912                 NaN   37.0912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1614.88        100.000                 NaN   43.2786        9.69234                 NaN   43.2786        37.0926                 NaN   37.0926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1615.50        100.000                 NaN   43.2783        9.69617                 NaN   43.2783        37.0939                 NaN   37.0939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1616.12        100.000                 NaN   43.2780        9.70001                 NaN   43.2780        37.0953                 NaN   37.0953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1616.74        100.000                 NaN   43.2778        9.70385                 NaN   43.2778        37.0967                 NaN   37.0967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1617.35        100.000                 NaN   43.2775        9.70770                 NaN   43.2775        37.0981                 NaN   37.0981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1617.97        100.000                 NaN   43.2773        9.71155                 NaN   43.2773        37.0994                 NaN   37.0994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61601.0        1618.58        100.000                 NaN   43.2770        9.71541                 NaN   43.2770        37.1008                 NaN   37.1008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61701.0        1619.18        100.000                 NaN   43.2768        9.71928                 NaN   43.2768        37.1021                 NaN   37.1021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61801.0        1619.79        100.000                 NaN   43.2765        9.72315                 NaN   43.2765        37.1034                 NaN   37.1034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61901.0        1620.39        100.000                 NaN   43.2763        9.72703                 NaN   43.2763        37.1047                 NaN   37.1047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62001.0        1620.99        100.000                 NaN   43.2760        9.73091                 NaN   43.2760        37.1060                 NaN   37.1060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62101.0        1621.59        100.000                 NaN   43.2758        9.73480                 NaN   43.2758        37.1073                 NaN   37.1073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62201.0        1622.18        100.000                 NaN   43.2755        9.73869                 NaN   43.2755        37.1086                 NaN   37.1086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62301.0        1622.77        100.000                 NaN   43.2753        9.74259                 NaN   43.2753        37.1099                 NaN   37.1099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62401.0        1623.36        100.000                 NaN   43.2750        9.74650                 NaN   43.2750        37.1112                 NaN   37.1112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62501.0        1623.95        100.000                 NaN   43.2748        9.75041                 NaN   43.2748        37.1125                 NaN   37.1125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62601.0        1624.54        100.000                 NaN   43.2745        9.75432                 NaN   43.2745        37.1137                 NaN   37.1137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62701.0        1625.12        100.000                 NaN   43.2743        9.75825                 NaN   43.2743        37.1150                 NaN   37.1150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62801.0        1625.70        100.000                 NaN   43.2740        9.76195                 NaN   43.2740        37.1162                 NaN   37.1162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62901.0        1626.28        100.000                 NaN   43.2738        9.76555                 NaN   43.2738        37.1174                 NaN   37.1174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63001.0        1626.85        100.000                 NaN   43.2736        9.76916                 NaN   43.2736        37.1186                 NaN   37.1186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63101.0        1627.42        100.000                 NaN   43.2733        9.77277                 NaN   43.2733        37.1198                 NaN   37.1198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63201.0        1627.99        100.000                 NaN   43.2731        9.77639                 NaN   43.2731        37.1209                 NaN   37.1209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63301.0        1628.56        100.000                 NaN   43.2728        9.78001                 NaN   43.2728        37.1221                 NaN   37.1221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63401.0        1629.13        100.000                 NaN   43.2726        9.78363                 NaN   43.2726        37.1232                 NaN   37.1232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63501.0        1629.69        100.000                 NaN   43.2724        9.78726                 NaN   43.2724        37.1244                 NaN   37.1244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63601.0        1630.25        100.000                 NaN   43.2721        9.79088                 NaN   43.2721        37.1255                 NaN   37.1255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63701.0        1630.81        100.000                 NaN   43.2719        9.79452                 NaN   43.2719        37.1266                 NaN   37.1266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63801.0        1631.36        100.000                 NaN   43.2717        9.79815                 NaN   43.2717        37.1278                 NaN   37.1278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63901.0        1631.92        100.000                 NaN   43.2714        9.80179                 NaN   43.2714        37.1289                 NaN   37.1289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64001.0        1632.47        100.000                 NaN   43.2712        9.80543                 NaN   43.2712        37.1300                 NaN   37.1300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64101.0        1633.02        100.000                 NaN   43.2710        9.80908                 NaN   43.2710        37.1311                 NaN   37.1311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64201.0        1633.56        100.000                 NaN   43.2708        9.81211                 NaN   43.2708        37.1321                 NaN   37.1321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64301.0        1634.11        100.000                 NaN   43.2706        9.81513                 NaN   43.2706        37.1332                 NaN   37.1332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64401.0        1634.65        100.000                 NaN   43.2704        9.81784                 NaN   43.2704        37.1342                 NaN   37.1342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64501.0        1635.19        100.000                 NaN   43.2700        9.82376                 NaN   43.2700        37.1358                 NaN   37.1358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64601.0        1635.73        100.000                 NaN   43.2698        9.82739                 NaN   43.2698        37.1367                 NaN   37.1367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64701.0        1636.26        100.000                 NaN   43.2696        9.83107                 NaN   43.2696        37.1378                 NaN   37.1378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64801.0        1636.80        100.000                 NaN   43.2693        9.83474                 NaN   43.2693        37.1389                 NaN   37.1389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64901.0        1637.33        100.000                 NaN   43.2691        9.83842                 NaN   43.2691        37.1400                 NaN   37.1400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65001.0        1637.85        100.000                 NaN   43.2689        9.84210                 NaN   43.2689        37.1411                 NaN   37.1411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65101.0        1638.38        100.000                 NaN   43.2686        9.84579                 NaN   43.2686        37.1422                 NaN   37.1422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65201.0        1638.90        100.000                 NaN   43.2684        9.84935                 NaN   43.2684        37.1434                 NaN   37.1434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65301.0        1639.43        100.000                 NaN   43.2682        9.85289                 NaN   43.2682        37.1447                 NaN   37.1447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65401.0        1639.94        100.000                 NaN   43.2680        9.85643                 NaN   43.2680        37.1460                 NaN   37.1460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65501.0        1640.46        100.000                 NaN   43.2677        9.85997                 NaN   43.2677        37.1473                 NaN   37.1473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65601.0        1640.98        100.000                 NaN   43.2675        9.86352                 NaN   43.2675        37.1485                 NaN   37.1485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65701.0        1641.49        100.000                 NaN   43.2673        9.86707                 NaN   43.2673        37.1498                 NaN   37.1498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65801.0        1642.00        100.000                 NaN   43.2671        9.87063                 NaN   43.2671        37.1510                 NaN   37.1510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65901.0        1642.51        100.000                 NaN   43.2668        9.87419                 NaN   43.2668        37.1522                 NaN   37.1522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66001.0        1643.01        100.000                 NaN   43.2666        9.87775                 NaN   43.2666        37.1535                 NaN   37.1535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66101.0        1643.52        100.000                 NaN   43.2664        9.88132                 NaN   43.2664        37.1547                 NaN   37.1547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66201.0        1644.02        100.000                 NaN   43.2662        9.88489                 NaN   43.2662        37.1559                 NaN   37.1559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66301.0        1644.52        100.000                 NaN   43.2660        9.88846                 NaN   43.2660        37.1571                 NaN   37.1571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66401.0        1645.02        100.000                 NaN   43.2657        9.89204                 NaN   43.2657        37.1583                 NaN   37.1583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66501.0        1645.51        100.000                 NaN   43.2655        9.89562                 NaN   43.2655        37.1594                 NaN   37.1594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66601.0        1646.01        100.000                 NaN   43.2653        9.89920                 NaN   43.2653        37.1606                 NaN   37.1606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66701.0        1646.50        100.000                 NaN   43.2651        9.90279                 NaN   43.2651        37.1618                 NaN   37.1618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66801.0        1646.99        100.000                 NaN   43.2649        9.90638                 NaN   43.2649        37.1629                 NaN   37.1629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66901.0        1647.47        100.000                 NaN   43.2646        9.90998                 NaN   43.2646        37.1641                 NaN   37.1641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67001.0        1647.96        100.000                 NaN   43.2644        9.91358                 NaN   43.2644        37.1652                 NaN   37.1652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67101.0        1648.44        100.000                 NaN   43.2642        9.91718                 NaN   43.2642        37.1664                 NaN   37.1664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67201.0        1648.92        100.000                 NaN   43.2640        9.92078                 NaN   43.2640        37.1675                 NaN   37.1675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67301.0        1649.40        100.000                 NaN   43.2638        9.92439                 NaN   43.2638        37.1686                 NaN   37.1686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67401.0        1649.88        100.000                 NaN   43.2636        9.92800                 NaN   43.2636        37.1697                 NaN   37.1697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67501.0        1650.35        100.000                 NaN   43.2633        9.93162                 NaN   43.2633        37.1708                 NaN   37.1708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67601.0        1650.82        100.000                 NaN   43.2631        9.93524                 NaN   43.2631        37.1719                 NaN   37.1719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67701.0        1651.29        100.000                 NaN   43.2629        9.93886                 NaN   43.2629        37.1730                 NaN   37.1730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67801.0        1651.76        100.000                 NaN   43.2627        9.94249                 NaN   43.2627        37.1741                 NaN   37.1741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67901.0        1652.23        100.000                 NaN   43.2625        9.94612                 NaN   43.2625        37.1752                 NaN   37.1752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68001.0        1652.69        100.000                 NaN   43.2623        9.94975                 NaN   43.2623        37.1762                 NaN   37.1762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68101.0        1653.15        100.000                 NaN   43.2621        9.95339                 NaN   43.2621        37.1773                 NaN   37.1773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68201.0        1653.61        100.000                 NaN   43.2618        9.95703                 NaN   43.2618        37.1783                 NaN   37.1783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68301.0        1654.07        100.000                 NaN   43.2616        9.96067                 NaN   43.2616        37.1794                 NaN   37.1794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68401.0        1654.53        100.000                 NaN   43.2614        9.96432                 NaN   43.2614        37.1804                 NaN   37.1804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68501.0        1654.98        100.000                 NaN   43.2612        9.96797                 NaN   43.2612        37.1814                 NaN   37.1814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  68601.0        1655.43        100.000                 NaN   43.2610        9.97162                 NaN   43.2610        37.1824                 NaN   37.1824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
