|6.6.6
mars_s99_atm_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  39401.0        1403.20        3476.49        7.65516        4.25561     
  39501.0        1404.61        3476.65        7.65551        4.25541     
  39601.0        1406.03        3476.81        7.65587        4.25521     
  39701.0        1407.43        3476.97        7.65625        4.25503     
  39801.0        1408.84        3477.13        7.65662        4.25484     
  39901.0        1410.23        3477.29        7.65699        4.25465     
  40001.0        1411.63        3477.45        7.65736        4.25446     
  40101.0        1413.01        3477.61        7.65774        4.25428     
  40201.0        1414.40        3477.77        7.65812        4.25409     
  40301.0        1415.78        3477.94        7.65850        4.25391     
  40401.0        1417.15        3478.10        7.65888        4.25373     
  40501.0        1418.52        3478.26        7.65927        4.25356     
  40601.0        1419.88        3478.44        7.65973        4.25340     
  40701.0        1421.24        3478.60        7.66013        4.25323     
  40801.0        1422.60        3478.77        7.66053        4.25306     
  40901.0        1423.95        3478.92        7.66088        4.25287     
  41001.0        1425.29        3479.10        7.66131        4.25271     
  41101.0        1426.63        3479.27        7.66174        4.25255     
  41201.0        1427.97        3479.44        7.66217        4.25239     
  41301.0        1429.30        3479.60        7.66257        4.25223     
  41401.0        1430.63        3479.78        7.66304        4.25208     
  41501.0        1431.95        3479.95        7.66347        4.25193     
  41601.0        1433.27        3480.12        7.66391        4.25178     
  41701.0        1434.58        3480.18        7.66443        4.25161     
  41801.0        1435.89        3480.44        7.66542        4.25166     
  41901.0        1437.19        3480.61        7.66586        4.25152     
  42001.0        1438.49        3480.78        7.66631        4.25137     
  42101.0        1439.78        3480.95        7.66675        4.25122     
  42201.0        1441.07        3481.13        7.66720        4.25108     
  42301.0        1442.36        3480.89        7.66571        4.25020     
  42401.0        1443.64        3481.07        7.66616        4.25005     
  42501.0        1444.91        3481.24        7.66660        4.24991     
  42601.0        1446.18        3481.41        7.66705        4.24977     
  42701.0        1447.45        3481.58        7.66751        4.24963     
  42801.0        1448.71        3481.76        7.66796        4.24949     
  42901.0        1449.97        3481.93        7.66842        4.24935     
  43001.0        1451.22        3482.51        7.67091        4.24999     
  43101.0        1452.47        3482.69        7.67138        4.24985     
  43201.0        1453.71        3482.87        7.67185        4.24973     
  43301.0        1454.95        3483.05        7.67232        4.24960     
  43401.0        1456.19        3483.25        7.67294        4.24952     
  43501.0        1457.42        3483.43        7.67342        4.24940     
  43601.0        1458.65        3483.31        7.67199        4.24857     
  43701.0        1459.87        3483.57        7.67274        4.24856     
  43801.0        1461.09        3483.76        7.67324        4.24844     
  43901.0        1462.30        3483.94        7.67373        4.24832     
  44001.0        1463.51        3484.12        7.67423        4.24821     
  44101.0        1464.71        3484.30        7.67473        4.24810     
  44201.0        1465.91        3484.30        7.67475        4.24778     
  44301.0        1467.11        3484.49        7.67525        4.24767     
  44401.0        1468.30        3484.67        7.67576        4.24756     
  44501.0        1469.49        3484.91        7.67627        4.24746     
  44601.0        1470.67        3485.09        7.67678        4.24736     
  44701.0        1471.85        3485.28        7.67730        4.24725     
  44801.0        1473.02        3485.46        7.67781        4.24715     
  44901.0        1474.20        3485.70        7.67855        4.24714     
  45001.0        1475.36        3485.89        7.67907        4.24703     
  45101.0        1476.52        3486.07        7.67958        4.24693     
  45201.0        1477.68        3486.26        7.68011        4.24683     
  45301.0        1478.83        3486.45        7.68063        4.24674     
  45401.0        1479.98        3486.63        7.68116        4.24664     
  45501.0        1481.13        3486.82        7.68169        4.24655     
  45601.0        1482.27        3487.01        7.68222        4.24645     
  45701.0        1483.40        3487.20        7.68275        4.24636     
  45801.0        1484.54        3487.39        7.68329        4.24627     
  45901.0        1485.67        3487.57        7.68383        4.24619     
  46001.0        1486.79        3487.76        7.68437        4.24610     
  46101.0        1487.91        3487.95        7.68491        4.24601     
  46201.0        1489.03        3488.19        7.68572        4.24603     
  46301.0        1490.14        3488.38        7.68627        4.24595     
  46401.0        1491.25        3488.57        7.68682        4.24587     
  46501.0        1492.35        3488.77        7.68737        4.24579     
  46601.0        1493.45        3488.96        7.68792        4.24571     
  46701.0        1494.54        3489.15        7.68848        4.24563     
  46801.0        1495.64        3489.34        7.68904        4.24556     
  46901.0        1496.72        3489.34        7.68925        4.24532     
  47001.0        1497.81        3489.53        7.68980        4.24524     
  47101.0        1498.89        3489.72        7.69036        4.24517     
  47201.0        1499.96        3489.91        7.69092        4.24510     
  47301.0        1501.03        3490.11        7.69149        4.24503     
  47401.0        1502.10        3490.30        7.69206        4.24496     
  47501.0        1503.16        3490.49        7.69262        4.24489     
  47601.0        1504.22        3490.15        7.69013        4.24353     
  47701.0        1505.28        3490.72        7.69309        4.24449     
  47801.0        1506.33        3490.92        7.69367        4.24443     
  47901.0        1507.38        3491.11        7.69425        4.24437     
  48001.0        1508.42        3491.31        7.69484        4.24431     
  48101.0        1509.46        3491.51        7.69543        4.24426     
  48201.0        1510.50        3491.70        7.69602        4.24420     
  48301.0        1511.53        3491.90        7.69661        4.24415     
  48401.0        1512.56        3492.58        7.69910        4.24485     
  48501.0        1513.58        3492.84        7.69929        4.24467     
  48601.0        1514.61        3493.04        7.69992        4.24463     
  48701.0        1515.62        3493.17        7.70090        4.24470     
  48801.0        1516.64        3493.37        7.70150        4.24465     
  48901.0        1517.64        3493.57        7.70211        4.24461     
  49001.0        1518.65        3493.77        7.70271        4.24456     
  49101.0        1519.65        3493.88        7.70252        4.24422     
  49201.0        1520.65        3494.08        7.70314        4.24418     
  49301.0        1521.64        3494.28        7.70376        4.24414     
  49401.0        1522.63        3494.49        7.70438        4.24411     
  49501.0        1523.62        3494.69        7.70500        4.24407     
  49601.0        1524.60        3494.89        7.70562        4.24403     
  49701.0        1525.58        3495.10        7.70625        4.24400     
  49801.0        1526.56        3495.30        7.70688        4.24397     
  49901.0        1527.53        3495.49        7.70734        4.24388     
  50001.0        1528.50        3495.91        7.70881        4.24418     
  50101.0        1529.46        3496.09        7.70933        4.24410     
  50201.0        1530.43        3496.32        7.71009        4.24413     
  50301.0        1531.38        3496.52        7.71072        4.24410     
  50401.0        1532.34        3496.75        7.71145        4.24411     
  50501.0        1533.29        3496.96        7.71210        4.24409     
  50601.0        1534.23        3497.17        7.71276        4.24407     
  50701.0        1535.18        3497.37        7.71341        4.24406     
  50801.0        1536.11        3497.58        7.71407        4.24404     
  50901.0        1537.05        3497.79        7.71473        4.24403     
  51001.0        1537.98        3498.00        7.71540        4.24401     
  51101.0        1538.91        3498.21        7.71606        4.24400     
  51201.0        1539.84        3498.42        7.71673        4.24399     
  51301.0        1540.76        3498.58        7.71705        4.24385     
