|6.6.6
mars_s99_atl_2.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  14801.0        713.665                 NaN            NaN   38.6699                 NaN   10.2893        6.20909        1.85981                 NaN            NaN            NaN   42.9720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14901.0        716.194                 NaN            NaN   38.6703                 NaN   10.2893        6.20913        1.85985                 NaN            NaN            NaN   42.9714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15001.0        718.717                 NaN            NaN   38.6707                 NaN   10.2894        6.20916        1.85989                 NaN            NaN            NaN   42.9709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15101.0        721.236                 NaN            NaN   38.6755                 NaN   9.06973        7.43324        1.92167                 NaN            NaN            NaN   42.8999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15201.0        723.750                 NaN            NaN   38.6759                 NaN   9.06978        7.43328        1.92171                 NaN            NaN            NaN   42.8993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15301.0        726.259                 NaN            NaN   38.6763                 NaN   9.06983        7.43333        1.92174                 NaN            NaN            NaN   42.8988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15401.0        728.764                 NaN            NaN   38.6748                 NaN   16.5048                 NaN   1.87522                 NaN            NaN            NaN   42.9452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15501.0        731.264                 NaN            NaN   38.6771                 NaN   16.5066                 NaN   1.90816                 NaN            NaN            NaN   42.9081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15601.0        733.759                 NaN            NaN   38.6776                 NaN   16.5075                 NaN   1.90557                 NaN            NaN            NaN   42.9093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15701.0        736.250                 NaN            NaN   38.6781                 NaN   16.5084                 NaN   1.90299                 NaN            NaN            NaN   42.9105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15801.0        738.735                 NaN            NaN   38.6786                 NaN   16.5093                 NaN   1.90042                 NaN            NaN            NaN   42.9117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15901.0        741.216                 NaN            NaN   38.6791                 NaN   16.5102                 NaN   1.89786                 NaN            NaN            NaN   42.9128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16001.0        743.693                 NaN            NaN   38.6797                 NaN   16.5111                 NaN   1.89531                 NaN            NaN            NaN   42.9140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16101.0        746.165                 NaN            NaN   38.6801                 NaN   16.5120                 NaN   1.89167                 NaN            NaN            NaN   42.9162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16201.0        748.632                 NaN            NaN   38.6805                 NaN   16.5119                 NaN   1.89048                 NaN            NaN            NaN   42.9171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16301.0        751.094                 NaN            NaN   38.6809                 NaN   16.5120                 NaN   1.89051                 NaN            NaN            NaN   42.9165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16401.0        753.552                 NaN            NaN   38.6813                 NaN   16.5121                 NaN   1.89055                 NaN            NaN            NaN   42.9160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16501.0        756.005                 NaN            NaN   38.6798                 NaN   16.5257                 NaN   1.79656                 NaN            NaN            NaN   42.9980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16601.0        758.453                 NaN            NaN   38.6813                 NaN   16.5209                 NaN   1.82972                 NaN            NaN            NaN   42.9681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16701.0        760.897                 NaN            NaN   38.6804                 NaN   16.5280                 NaN   1.78015                 NaN            NaN            NaN   43.0114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16801.0        763.336                 NaN            NaN   38.6805                 NaN   16.5307                 NaN   1.76174                 NaN            NaN            NaN   43.0271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16901.0        765.770                 NaN            NaN   38.6804                 NaN   16.5339                 NaN   1.74047                 NaN            NaN            NaN   43.0452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17001.0        768.200                 NaN            NaN   38.6805                 NaN   16.5366                 NaN   1.72178                 NaN            NaN            NaN   43.0611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17101.0        770.625                 NaN            NaN   38.6805                 NaN   16.5393                 NaN   1.70313                 NaN            NaN            NaN   43.0770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17201.0        773.046                 NaN            NaN   38.6827                 NaN   16.5343                 NaN   1.75650                 NaN            NaN            NaN   43.0265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17301.0        775.462                 NaN            NaN   38.6853                 NaN   16.5265                 NaN   1.83228                 NaN            NaN            NaN   42.9559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17401.0        777.873                 NaN            NaN   38.6820                 NaN   16.5409                 NaN   1.72417                 NaN            NaN            NaN   43.0529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17501.0        780.280                 NaN            NaN   38.6826                 NaN   16.5422                 NaN   1.72462                 NaN            NaN            NaN   43.0506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17601.0        782.682                 NaN            NaN   38.6859                 NaN   16.5336                 NaN   1.79492                 NaN            NaN            NaN   42.9856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17701.0        785.079                 NaN            NaN   38.6863                 NaN   16.5350                 NaN   1.78846                 NaN            NaN            NaN   42.9902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17801.0        787.472                 NaN            NaN   38.6867                 NaN   16.5364                 NaN   1.78203                 NaN            NaN            NaN   42.9949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17901.0        789.861                 NaN            NaN   38.6883                 NaN   16.5342                 NaN   1.82932                 NaN            NaN            NaN   42.9481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18001.0        792.244                 NaN            NaN   38.6888                 NaN   16.5355                 NaN   1.82668                 NaN            NaN            NaN   42.9490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18101.0        794.624                 NaN            NaN   38.6894                 NaN   16.5372                 NaN   1.82902                 NaN            NaN            NaN   42.9444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18201.0        796.998                 NaN            NaN   38.6898                 NaN   16.5380                 NaN   1.82142                 NaN            NaN            NaN   42.9508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18301.0        799.369                 NaN            NaN   38.6902                 NaN   16.5393                 NaN   1.81880                 NaN            NaN            NaN   42.9516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18401.0        801.734                 NaN            NaN   38.6907                 NaN   16.5406                 NaN   1.81621                 NaN            NaN            NaN   42.9525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18501.0        804.095                 NaN            NaN   38.6911                 NaN   16.5419                 NaN   1.80792                 NaN            NaN            NaN   42.9591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18601.0        806.452                 NaN            NaN   38.6916                 NaN   16.5432                 NaN   1.80612                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18701.0        808.804                 NaN            NaN   38.6921                 NaN   16.5444                 NaN   1.80434                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18801.0        811.151                 NaN            NaN   38.6925                 NaN   16.5457                 NaN   1.80257                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18901.0        813.494                 NaN            NaN   38.6930                 NaN   16.5469                 NaN   1.80082                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19001.0        815.833                 NaN            NaN   38.6935                 NaN   16.5482                 NaN   1.79907                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19101.0        818.167                 NaN            NaN   38.6940                 NaN   16.5495                 NaN   1.79734                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19201.0        820.496                 NaN            NaN   38.6945                 NaN   16.5507                 NaN   1.79562                 NaN            NaN            NaN   42.9592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19301.0        822.821                 NaN            NaN   38.6949                 NaN   16.5521                 NaN   1.79192                 NaN            NaN            NaN   42.9610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19401.0        825.141                 NaN            NaN   38.6953                 NaN   16.5535                 NaN   1.78736                 NaN            NaN            NaN   42.9638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19501.0        827.457                 NaN            NaN   38.6957                 NaN   16.5550                 NaN   1.78281                 NaN            NaN            NaN   42.9665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19601.0        829.769                 NaN            NaN   38.6961                 NaN   16.5564                 NaN   1.77828                 NaN            NaN            NaN   42.9692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19701.0        832.076                 NaN            NaN   38.6965                 NaN   16.5578                 NaN   1.77375                 NaN            NaN            NaN   42.9719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19801.0        834.378                 NaN            NaN   38.6971                 NaN   16.5587                 NaN   1.77726                 NaN            NaN            NaN   42.9669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19901.0        836.677                 NaN            NaN   38.6976                 NaN   16.5601                 NaN   1.77417                 NaN            NaN            NaN   42.9682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20001.0        838.970                 NaN            NaN   38.6980                 NaN   16.5616                 NaN   1.77034                 NaN            NaN            NaN   42.9701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20101.0        841.260                 NaN            NaN   38.6983                 NaN   16.5636                 NaN   1.76389                 NaN            NaN            NaN   42.9742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20201.0        843.544                 NaN            NaN   38.6987                 NaN   16.5657                 NaN   1.75745                 NaN            NaN            NaN   42.9782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20301.0        845.825                 NaN            NaN   38.6990                 NaN   16.5677                 NaN   1.75104                 NaN            NaN            NaN   42.9822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20401.0        848.101                 NaN            NaN   38.6994                 NaN   16.5698                 NaN   1.74464                 NaN            NaN            NaN   42.9862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20501.0        850.372                 NaN            NaN   38.6997                 NaN   16.5718                 NaN   1.73827                 NaN            NaN            NaN   42.9902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20601.0        852.639                 NaN            NaN   38.7001                 NaN   16.5738                 NaN   1.73191                 NaN            NaN            NaN   42.9942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20701.0        854.902                 NaN            NaN   38.7004                 NaN   16.5759                 NaN   1.72557                 NaN            NaN            NaN   42.9981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20801.0        857.160                 NaN            NaN   38.7008                 NaN   16.5779                 NaN   1.71925                 NaN            NaN            NaN   43.0021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20901.0        859.414                 NaN            NaN   38.7011                 NaN   16.5799                 NaN   1.71294                 NaN            NaN            NaN   43.0060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21001.0        861.664                 NaN            NaN   38.7015                 NaN   16.5820                 NaN   1.70666                 NaN            NaN            NaN   43.0099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21101.0        863.909                 NaN            NaN   38.7018                 NaN   16.5840                 NaN   1.70039                 NaN            NaN            NaN   43.0138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21201.0        866.149                 NaN            NaN   38.7022                 NaN   16.5860                 NaN   1.69414                 NaN            NaN            NaN   43.0177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21301.0        868.386                 NaN            NaN   38.7025                 NaN   16.5880                 NaN   1.68791                 NaN            NaN            NaN   43.0215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21401.0        870.618                 NaN            NaN   38.7029                 NaN   16.5900                 NaN   1.68170                 NaN            NaN            NaN   43.0254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21501.0        872.845                 NaN            NaN   38.7032                 NaN   16.5920                 NaN   1.67551                 NaN            NaN            NaN   43.0292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21601.0        875.069                 NaN            NaN   38.7036                 NaN   16.5941                 NaN   1.66933                 NaN            NaN            NaN   43.0331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21701.0        877.288                 NaN            NaN   38.7051                 NaN   16.5922                 NaN   1.71425                 NaN            NaN            NaN   42.9885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21801.0        879.502                 NaN            NaN   38.7055                 NaN   16.5940                 NaN   1.71018                 NaN            NaN            NaN   42.9903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21901.0        881.712                 NaN            NaN   38.7059                 NaN   16.5959                 NaN   1.70612                 NaN            NaN            NaN   42.9921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22001.0        883.918                 NaN            NaN   38.7063                 NaN   16.5977                 NaN   1.70209                 NaN            NaN            NaN   42.9939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22101.0        886.120                 NaN            NaN   38.7067                 NaN   16.5995                 NaN   1.69807                 NaN            NaN            NaN   42.9957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22201.0        888.317                 NaN            NaN   38.7071                 NaN   16.6014                 NaN   1.69408                 NaN            NaN            NaN   42.9975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22301.0        890.510                 NaN            NaN   38.7075                 NaN   16.6032                 NaN   1.69010                 NaN            NaN            NaN   42.9992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22401.0        892.699                 NaN            NaN   38.7079                 NaN   16.6050                 NaN   1.68613                 NaN            NaN            NaN   43.0010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22501.0        894.883                 NaN            NaN   38.7083                 NaN   16.6068                 NaN   1.68219                 NaN            NaN            NaN   43.0027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22601.0        897.063                 NaN            NaN   38.7087                 NaN   16.6087                 NaN   1.67826                 NaN            NaN            NaN   43.0044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22701.0        899.239                 NaN            NaN   38.7091                 NaN   16.6105                 NaN   1.67436                 NaN            NaN            NaN   43.0061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22801.0        901.410                 NaN            NaN   38.7092                 NaN   16.6135                 NaN   1.65870                 NaN            NaN            NaN   43.0187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22901.0        903.578                 NaN            NaN   38.7097                 NaN   16.6155                 NaN   1.65993                 NaN            NaN            NaN   43.0149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23001.0        905.741                 NaN            NaN   38.7100                 NaN   16.6181                 NaN   1.65204                 NaN            NaN            NaN   43.0199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23101.0        907.899                 NaN            NaN   38.7102                 NaN   16.6208                 NaN   1.64418                 NaN            NaN            NaN   43.0248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23201.0        910.054                 NaN            NaN   38.7105                 NaN   16.6234                 NaN   1.63635                 NaN            NaN            NaN   43.0297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23301.0        912.204                 NaN            NaN   38.7108                 NaN   16.6260                 NaN   1.62854                 NaN            NaN            NaN   43.0346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23401.0        914.350                 NaN            NaN   38.7111                 NaN   16.6287                 NaN   1.62076                 NaN            NaN            NaN   43.0395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23501.0        916.491                 NaN            NaN   38.7114                 NaN   16.6313                 NaN   1.61300                 NaN            NaN            NaN   43.0444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23601.0        918.629                 NaN            NaN   38.7116                 NaN   16.6339                 NaN   1.60527                 NaN            NaN            NaN   43.0492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23701.0        920.762                 NaN            NaN   38.7135                 NaN   16.6316                 NaN   1.65932                 NaN            NaN            NaN   42.9956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23801.0        922.891                 NaN            NaN   38.7139                 NaN   16.6337                 NaN   1.65797                 NaN            NaN            NaN   42.9944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23901.0        925.016                 NaN            NaN   38.7144                 NaN   16.6358                 NaN   1.65664                 NaN            NaN            NaN   42.9932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24001.0        927.136                 NaN            NaN   38.7148                 NaN   16.6379                 NaN   1.65531                 NaN            NaN            NaN   42.9920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24101.0        929.252                 NaN            NaN   38.7152                 NaN   16.6400                 NaN   1.65401                 NaN            NaN            NaN   42.9908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24201.0        931.364                 NaN            NaN   38.7157                 NaN   16.6421                 NaN   1.65271                 NaN            NaN            NaN   42.9895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24301.0        933.472                 NaN            NaN   38.7161                 NaN   16.6441                 NaN   1.65143                 NaN            NaN            NaN   42.9883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24401.0        935.576                 NaN            NaN   38.7166                 NaN   16.6462                 NaN   1.65016                 NaN            NaN            NaN   42.9871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24501.0        937.676                 NaN            NaN   38.7170                 NaN   16.6483                 NaN   1.64890                 NaN            NaN            NaN   42.9858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24601.0        939.771                 NaN            NaN   38.7174                 NaN   16.6504                 NaN   1.64766                 NaN            NaN            NaN   42.9845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24701.0        941.862                 NaN            NaN   38.7179                 NaN   16.6524                 NaN   1.64643                 NaN            NaN            NaN   42.9832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24801.0        943.949                 NaN            NaN   38.7183                 NaN   16.6545                 NaN   1.64521                 NaN            NaN            NaN   42.9820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24901.0        946.032                 NaN            NaN   38.7188                 NaN   16.6566                 NaN   1.64401                 NaN            NaN            NaN   42.9807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25001.0        948.111                 NaN            NaN   38.7192                 NaN   16.6586                 NaN   1.64282                 NaN            NaN            NaN   42.9794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25101.0        950.185                 NaN            NaN   38.7196                 NaN   16.6607                 NaN   1.64164                 NaN            NaN            NaN   42.9781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25201.0        952.255                 NaN            NaN   38.7201                 NaN   16.6627                 NaN   1.64047                 NaN            NaN            NaN   42.9767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25301.0        954.322                 NaN            NaN   38.7205                 NaN   16.6648                 NaN   1.63932                 NaN            NaN            NaN   42.9754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25401.0        956.384                 NaN            NaN   38.7210                 NaN   16.6668                 NaN   1.63818                 NaN            NaN            NaN   42.9741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25501.0        958.442                 NaN            NaN   38.7214                 NaN   16.6688                 NaN   1.63705                 NaN            NaN            NaN   42.9727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25601.0        960.496                 NaN            NaN   38.7218                 NaN   16.6709                 NaN   1.63593                 NaN            NaN            NaN   42.9714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25701.0        962.545                 NaN            NaN   38.7222                 NaN   16.6720                 NaN   1.63487                 NaN            NaN            NaN   42.9709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25801.0        964.591                 NaN            NaN   38.7226                 NaN   16.6721                 NaN   1.63490                 NaN            NaN            NaN   42.9704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25901.0        966.633                 NaN            NaN   38.7228                 NaN   16.6792                 NaN   1.62216                 NaN            NaN            NaN   42.9758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
