|6.6.6
mars_t13_ath_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  138601.        1860.78        91.7232        91.7232        100.000        100.000        100.000                 NaN   91.7232                 NaN   91.7232        91.7232        91.7232                 NaN   91.7232        0.00000                 NaN   58.6199        56.4101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138701.        1860.97        91.7604        91.7604        100.000        100.000        100.000                 NaN   91.7604                 NaN   91.7604        91.7604        91.7604                 NaN   91.7604        0.00000                 NaN   58.5310        56.4142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138801.        1861.16        91.7976        91.7976        100.000        100.000        100.000                 NaN   91.7976                 NaN   91.7976        91.7976        91.7976                 NaN   91.7976        0.00000                 NaN   58.4420        56.4183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  138901.        1861.35        91.9796        91.9796        100.000        100.000        100.000                 NaN   91.9796                 NaN   91.9796        91.9796        91.9796                 NaN   91.9796        0.00000                 NaN   58.0340        56.4378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139001.        1861.53        92.0606        92.0606        100.000        100.000        100.000                 NaN   92.0606                 NaN   92.0606        92.0606        92.0606                 NaN   92.0606        0.00000                 NaN   57.7866        56.4479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139101.        1861.72        92.1003        92.1003        100.000        100.000        100.000                 NaN   92.1003                 NaN   92.1003        92.1003        92.1003                 NaN   92.1003        0.00000                 NaN   57.6913        56.4522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139201.        1861.91        92.1407        92.1407        100.000        100.000        100.000                 NaN   92.1407                 NaN   92.1407        92.1407        92.1407                 NaN   92.1407        0.00000                 NaN   57.6394        56.4557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139301.        1862.10        92.2925        92.2925        100.000        100.000        100.000                 NaN   92.2925                 NaN   92.2925        92.2925        92.2925                 NaN   92.2925        0.00000                 NaN   57.2558        56.4728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139401.        1862.29        92.3320        92.3320        100.000        100.000        100.000                 NaN   92.3320                 NaN   92.3320        92.3320        92.3320                 NaN   92.3320        0.00000                 NaN   57.1610        56.4772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139501.        1862.47        92.5225        92.5225        100.000        100.000        100.000                 NaN   92.5225                 NaN   92.5225        92.5225        92.5225                 NaN   92.5225        0.00000                 NaN   56.7982        56.4954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139601.        1862.66        92.3136        92.3136        100.000        100.000        100.000                 NaN   92.3136                 NaN   92.3136        92.3136        92.3136                 NaN   92.3136        0.00000                 NaN   57.4670        56.4672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139701.        1862.85        92.3137        92.3137        100.000        100.000        100.000                 NaN   92.3137                 NaN   92.3137        92.3137        92.3137                 NaN   92.3137        0.00000                 NaN   57.4670        56.4672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139801.        1863.04        92.3138        92.3138        100.000        100.000        100.000                 NaN   92.3138                 NaN   92.3138        92.3138        92.3138                 NaN   92.3138        0.00000                 NaN   57.4670        56.4672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  139901.        1863.23        36.2509        36.2509        43.4871        43.4871        43.4871                 NaN   36.2509                 NaN   36.2509        36.2509        36.2509                 NaN   36.2509        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140001.        1863.41        36.2871        36.2871        43.4858        43.4858        43.4858                 NaN   36.2871                 NaN   36.2871        36.2871        36.2871                 NaN   36.2871        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140101.        1863.60        36.3433        36.3433        43.4838        43.4838        43.4838                 NaN   36.3433                 NaN   36.3433        36.3433        36.3433                 NaN   36.3433        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140201.        1863.79        36.3891        36.3891        43.4822        43.4822        43.4822                 NaN   36.3891                 NaN   36.3891        36.3891        36.3891                 NaN   36.3891        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140301.        1863.98        36.4393        36.4393        43.4803        43.4803        43.4803                 NaN   36.4393                 NaN   36.4393        36.4393        36.4393                 NaN   36.4393        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140401.        1864.17        36.4855        36.4855        43.4787        43.4787        43.4787                 NaN   36.4855                 NaN   36.4855        36.4855        36.4855                 NaN   36.4855        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140501.        1864.35        36.5477        36.5477        43.4765        43.4765        43.4765                 NaN   36.5477                 NaN   36.5477        36.5477        36.5477                 NaN   36.5477        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140601.        1864.54        36.6009        36.6009        43.4746        43.4746        43.4746                 NaN   36.6009                 NaN   36.6009        36.6009        36.6009                 NaN   36.6009        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140701.        1864.73        36.6261        36.6261        43.4736        43.4736        43.4736                 NaN   36.6261                 NaN   36.6261        36.6261        36.6261                 NaN   36.6261        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140801.        1864.92        36.6723        36.6723        43.4720        43.4720        43.4720                 NaN   36.6723                 NaN   36.6723        36.6723        36.6723                 NaN   36.6723        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  140901.        1865.11        36.7186        36.7186        43.4703        43.4703        43.4703                 NaN   36.7186                 NaN   36.7186        36.7186        36.7186                 NaN   36.7186        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141001.        1865.29        36.7648        36.7648        43.4687        43.4687        43.4687                 NaN   36.7648                 NaN   36.7648        36.7648        36.7648                 NaN   36.7648        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141101.        1865.48        36.8167        36.8167        43.4669        43.4669        43.4669                 NaN   36.8167                 NaN   36.8167        36.8167        36.8167                 NaN   36.8167        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141201.        1865.67        36.8965        36.8965        43.4641        43.4641        43.4641                 NaN   36.8965                 NaN   36.8965        36.8965        36.8965                 NaN   36.8965        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141301.        1865.86        36.9474        36.9474        43.4623        43.4623        43.4623                 NaN   36.9474                 NaN   36.9474        36.9474        36.9474                 NaN   36.9474        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141401.        1866.05        36.9982        36.9982        43.4604        43.4604        43.4604                 NaN   36.9982                 NaN   36.9982        36.9982        36.9982                 NaN   36.9982        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141501.        1866.23        37.0087        37.0087        43.4600        43.4600        43.4600                 NaN   37.0087                 NaN   37.0087        37.0087        37.0087                 NaN   37.0087        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141601.        1866.42        37.0563        37.0563        43.4583        43.4583        43.4583                 NaN   37.0563                 NaN   37.0563        37.0563        37.0563                 NaN   37.0563        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141701.        1866.61        37.1038        37.1038        43.4567        43.4567        43.4567                 NaN   37.1038                 NaN   37.1038        37.1038        37.1038                 NaN   37.1038        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141801.        1866.80        37.1514        37.1514        43.4550        43.4550        43.4550                 NaN   37.1514                 NaN   37.1514        37.1514        37.1514                 NaN   37.1514        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  141901.        1866.98        37.1989        37.1989        43.4533        43.4533        43.4533                 NaN   37.1989                 NaN   37.1989        37.1989        37.1989                 NaN   37.1989        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142001.        1867.17        37.2572        37.2572        43.4513        43.4513        43.4513                 NaN   37.2572                 NaN   37.2572        37.2572        37.2572                 NaN   37.2572        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142101.        1867.36        37.3550        37.3550        43.4478        43.4478        43.4478                 NaN   37.3550                 NaN   37.3550        37.3550        37.3550                 NaN   37.3550        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142201.        1867.55        37.4058        37.4058        43.4460        43.4460        43.4460                 NaN   37.4058                 NaN   37.4058        37.4058        37.4058                 NaN   37.4058        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142301.        1867.74        37.3878        37.3878        43.4465        43.4465        43.4465                 NaN   37.3878                 NaN   37.3878        37.3878        37.3878                 NaN   37.3878        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142401.        1867.92        37.4358        37.4358        43.4448        43.4448        43.4448                 NaN   37.4358                 NaN   37.4358        37.4358        37.4358                 NaN   37.4358        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142501.        1868.11        37.4838        37.4838        43.4431        43.4431        43.4431                 NaN   37.4838                 NaN   37.4838        37.4838        37.4838                 NaN   37.4838        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142601.        1868.30        37.5318        37.5318        43.4414        43.4414        43.4414                 NaN   37.5318                 NaN   37.5318        37.5318        37.5318                 NaN   37.5318        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142701.        1868.49        37.5798        37.5798        43.4397        43.4397        43.4397                 NaN   37.5798                 NaN   37.5798        37.5798        37.5798                 NaN   37.5798        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142801.        1868.68        37.7852        37.7852        43.4328        43.4328        43.4328                 NaN   37.7852                 NaN   37.7852        37.7852        37.7852                 NaN   37.7852        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  142901.        1868.86        37.8418        37.8418        43.4308        43.4308        43.4308                 NaN   37.8418                 NaN   37.8418        37.8418        37.8418                 NaN   37.8418        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143001.        1869.05        37.8985        37.8985        43.4288        43.4288        43.4288                 NaN   37.8985                 NaN   37.8985        37.8985        37.8985                 NaN   37.8985        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143101.        1869.24        37.9551        37.9551        43.4268        43.4268        43.4268                 NaN   37.9551                 NaN   37.9551        37.9551        37.9551                 NaN   37.9551        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143201.        1869.43        38.0117        38.0117        43.4248        43.4248        43.4248                 NaN   38.0117                 NaN   38.0117        38.0117        38.0117                 NaN   38.0117        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143301.        1869.62        38.0683        38.0683        43.4227        43.4227        43.4227                 NaN   38.0683                 NaN   38.0683        38.0683        38.0683                 NaN   38.0683        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143401.        1869.80        38.1249        38.1249        43.4207        43.4207        43.4207                 NaN   38.1249                 NaN   38.1249        38.1249        38.1249                 NaN   38.1249        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143501.        1869.99        38.1816        38.1816        43.4187        43.4187        43.4187                 NaN   38.1816                 NaN   38.1816        38.1816        38.1816                 NaN   38.1816        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143601.        1870.18        38.2382        38.2382        43.4167        43.4167        43.4167                 NaN   38.2382                 NaN   38.2382        38.2382        38.2382                 NaN   38.2382        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143701.        1870.37        38.2948        38.2948        43.4147        43.4147        43.4147                 NaN   38.2948                 NaN   38.2948        38.2948        38.2948                 NaN   38.2948        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143801.        1870.56        38.3515        38.3515        43.4127        43.4127        43.4127                 NaN   38.3515                 NaN   38.3515        38.3515        38.3515                 NaN   38.3515        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  143901.        1870.74        38.4081        38.4081        43.4107        43.4107        43.4107                 NaN   38.4081                 NaN   38.4081        38.4081        38.4081                 NaN   38.4081        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144001.        1870.93        38.2100        38.2100        43.4175        43.4175        43.4175                 NaN   38.2100                 NaN   38.2100        38.2100        38.2100                 NaN   38.2100        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144101.        1871.12        38.2604        38.2604        43.4158        43.4158        43.4158                 NaN   38.2604                 NaN   38.2604        38.2604        38.2604                 NaN   38.2604        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144201.        1871.31        38.3108        38.3108        43.4140        43.4140        43.4140                 NaN   38.3108                 NaN   38.3108        38.3108        38.3108                 NaN   38.3108        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144301.        1871.50        38.3613        38.3613        43.4122        43.4122        43.4122                 NaN   38.3613                 NaN   38.3613        38.3613        38.3613                 NaN   38.3613        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144401.        1871.68        38.4117        38.4117        43.4105        43.4105        43.4105                 NaN   38.4117                 NaN   38.4117        38.4117        38.4117                 NaN   38.4117        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144501.        1871.87        38.4622        38.4622        43.4087        43.4087        43.4087                 NaN   38.4622                 NaN   38.4622        38.4622        38.4622                 NaN   38.4622        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144601.        1872.06        38.2182        38.2182        43.4177        43.4177        43.4177                 NaN   38.2182                 NaN   38.2182        38.2182        38.2182                 NaN   38.2182        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144701.        1872.25        38.2182        38.2182        43.4178        43.4178        43.4178                 NaN   38.2182                 NaN   38.2182        38.2182        38.2182                 NaN   38.2182        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144801.        1872.44        38.2183        38.2183        43.4178        43.4178        43.4178                 NaN   38.2183                 NaN   38.2183        38.2183        38.2183                 NaN   38.2183        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  144901.        1872.62        38.7094        38.7094        43.3998        43.3998        43.3998                 NaN   38.7094                 NaN   38.7094        38.7094        38.7094                 NaN   38.7094        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145001.        1872.81        38.7612        38.7612        43.3980        43.3980        43.3980                 NaN   38.7612                 NaN   38.7612        38.7612        38.7612                 NaN   38.7612        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145101.        1873.00        38.8131        38.8131        43.3962        43.3962        43.3962                 NaN   38.8131                 NaN   38.8131        38.8131        38.8131                 NaN   38.8131        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145201.        1873.19        38.9137        38.9137        43.3928        43.3928        43.3928                 NaN   38.9137                 NaN   38.9137        38.9137        38.9137                 NaN   38.9137        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145301.        1873.38        38.9630        38.9630        43.3910        43.3910        43.3910                 NaN   38.9630                 NaN   38.9630        38.9630        38.9630                 NaN   38.9630        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145401.        1873.56        39.0124        39.0124        43.3893        43.3893        43.3893                 NaN   39.0124                 NaN   39.0124        39.0124        39.0124                 NaN   39.0124        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145501.        1873.75        39.0617        39.0617        43.3876        43.3876        43.3876                 NaN   39.0617                 NaN   39.0617        39.0617        39.0617                 NaN   39.0617        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145601.        1873.94        39.1111        39.1111        43.3858        43.3858        43.3858                 NaN   39.1111                 NaN   39.1111        39.1111        39.1111                 NaN   39.1111        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145701.        1874.13        39.1605        39.1605        43.3841        43.3841        43.3841                 NaN   39.1605                 NaN   39.1605        39.1605        39.1605                 NaN   39.1605        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145801.        1874.32        39.2098        39.2098        43.3824        43.3824        43.3824                 NaN   39.2098                 NaN   39.2098        39.2098        39.2098                 NaN   39.2098        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  145901.        1874.50        39.5415        39.5415        43.3705        43.3705        43.3705                 NaN   39.5415                 NaN   39.5415        39.5415        39.5415                 NaN   39.5415        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146001.        1874.69        39.5983        39.5983        43.3685        43.3685        43.3685                 NaN   39.5983                 NaN   39.5983        39.5983        39.5983                 NaN   39.5983        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146101.        1874.88        39.6552        39.6552        43.3665        43.3665        43.3665                 NaN   39.6552                 NaN   39.6552        39.6552        39.6552                 NaN   39.6552        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146201.        1875.07        39.7346        39.7346        43.3640        43.3640        43.3640                 NaN   39.7346                 NaN   39.7346        39.7346        39.7346                 NaN   39.7346        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146301.        1875.26        39.7919        39.7919        43.3620        43.3620        43.3620                 NaN   39.7919                 NaN   39.7919        39.7919        39.7919                 NaN   39.7919        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146401.        1875.44        39.8492        39.8492        43.3600        43.3600        43.3600                 NaN   39.8492                 NaN   39.8492        39.8492        39.8492                 NaN   39.8492        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146501.        1875.63        39.9064        39.9064        43.3580        43.3580        43.3580                 NaN   39.9064                 NaN   39.9064        39.9064        39.9064                 NaN   39.9064        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146601.        1875.82        39.9637        39.9637        43.3560        43.3560        43.3560                 NaN   39.9637                 NaN   39.9637        39.9637        39.9637                 NaN   39.9637        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146701.        1876.01        40.0209        40.0209        43.3540        43.3540        43.3540                 NaN   40.0209                 NaN   40.0209        40.0209        40.0209                 NaN   40.0209        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146801.        1876.20        40.0782        40.0782        43.3520        43.3520        43.3520                 NaN   40.0782                 NaN   40.0782        40.0782        40.0782                 NaN   40.0782        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  146901.        1876.38        40.1355        40.1355        43.3500        43.3500        43.3500                 NaN   40.1355                 NaN   40.1355        40.1355        40.1355                 NaN   40.1355        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147001.        1876.57        40.1928        40.1928        43.3479        43.3479        43.3479                 NaN   40.1928                 NaN   40.1928        40.1928        40.1928                 NaN   40.1928        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147101.        1876.76        39.8961        39.8961        43.3584        43.3584        43.3584                 NaN   39.8961                 NaN   39.8961        39.8961        39.8961                 NaN   39.8961        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147201.        1876.95        40.3073        40.3073        43.3439        43.3439        43.3439                 NaN   40.3073                 NaN   40.3073        40.3073        40.3073                 NaN   40.3073        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147301.        1877.14        40.2122        40.2122        43.3473        43.3473        43.3473                 NaN   40.2122                 NaN   40.2122        40.2122        40.2122                 NaN   40.2122        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147401.        1877.32        40.2704        40.2704        43.3453        43.3453        43.3453                 NaN   40.2704                 NaN   40.2704        40.2704        40.2704                 NaN   40.2704        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147501.        1877.51        40.4668        40.4668        43.3384        43.3384        43.3384                 NaN   40.4668                 NaN   40.4668        40.4668        40.4668                 NaN   40.4668        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147601.        1877.70        40.3829        40.3829        43.3414        43.3414        43.3414                 NaN   40.3829                 NaN   40.3829        40.3829        40.3829                 NaN   40.3829        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147701.        1877.89        40.5677        40.5677        43.3350        43.3350        43.3350                 NaN   40.5677                 NaN   40.5677        40.5677        40.5677                 NaN   40.5677        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147801.        1878.08        40.6247        40.6247        43.3330        43.3330        43.3330                 NaN   40.6247                 NaN   40.6247        40.6247        40.6247                 NaN   40.6247        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  147901.        1878.26        40.4908        40.4908        43.3419        43.3419        43.3419                 NaN   40.4908                 NaN   40.4908        40.4908        40.4908                 NaN   40.4908        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148001.        1878.45        40.4909        40.4909        43.3419        43.3419        43.3419                 NaN   40.4909                 NaN   40.4909        40.4909        40.4909                 NaN   40.4909        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148101.        1878.64        40.4909        40.4909        43.3420        43.3420        43.3420                 NaN   40.4909                 NaN   40.4909        40.4909        40.4909                 NaN   40.4909        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148201.        1878.83        40.4910        40.4910        43.3420        43.3420        43.3420                 NaN   40.4910                 NaN   40.4910        40.4910        40.4910                 NaN   40.4910        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148301.        1879.02        40.4911        40.4911        43.3420        43.3420        43.3420                 NaN   40.4911                 NaN   40.4911        40.4911        40.4911                 NaN   40.4911        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148401.        1879.20        40.9102        40.9102        43.3283        43.3283        43.3283                 NaN   40.9102                 NaN   40.9102        40.9102        40.9102                 NaN   40.9102        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148501.        1879.39        40.9686        40.9686        43.3280        43.3280        43.3280                 NaN   40.9686                 NaN   40.9686        40.9686        40.9686                 NaN   40.9686        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148601.        1879.58        41.0219        41.0219        43.3289        43.3289        43.3289                 NaN   41.0219                 NaN   41.0219        41.0219        41.0219                 NaN   41.0219        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148701.        1879.77        41.0751        41.0751        43.3298        43.3298        43.3298                 NaN   41.0751                 NaN   41.0751        41.0751        41.0751                 NaN   41.0751        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148801.        1879.96        41.1374        41.1374        43.3287        43.3287        43.3287                 NaN   41.1374                 NaN   41.1374        41.1374        41.1374                 NaN   41.1374        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  148901.        1880.14        41.1904        41.1904        43.3296        43.3296        43.3296                 NaN   41.1904                 NaN   41.1904        41.1904        41.1904                 NaN   41.1904        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149001.        1880.33        41.2435        41.2435        43.3306        43.3306        43.3306                 NaN   41.2435                 NaN   41.2435        41.2435        41.2435                 NaN   41.2435        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149101.        1880.52        41.2966        41.2966        43.3315        43.3315        43.3315                 NaN   41.2966                 NaN   41.2966        41.2966        41.2966                 NaN   41.2966        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149201.        1880.71        41.3313        41.3313        43.3309        43.3309        43.3309                 NaN   41.3313                 NaN   41.3313        41.3313        41.3313                 NaN   41.3313        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149301.        1880.90        41.4041        41.4041        43.3333        43.3333        43.3333                 NaN   41.4041                 NaN   41.4041        41.4041        41.4041                 NaN   41.4041        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149401.        1881.08        41.4130        41.4130        43.3330        43.3330        43.3330                 NaN   41.4130                 NaN   41.4130        41.4130        41.4130                 NaN   41.4130        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149501.        1881.27        41.4678        41.4678        43.3340        43.3340        43.3340                 NaN   41.4678                 NaN   41.4678        41.4678        41.4678                 NaN   41.4678        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  149601.        1881.46        41.5226        41.5226        43.3349        43.3349        43.3349                 NaN   41.5226                 NaN   41.5226        41.5226        41.5226                 NaN   41.5226        0.00000                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
