|6.6.6
mars_lf97_ath_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  75201.0        1732.09        48.8094        48.8094        100.000                 NaN   48.8094                 NaN   5.16580                 NaN   28.8434        28.8434        28.8434                 NaN   5.16580        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75301.0        1732.31        48.8092        48.8092        100.000                 NaN   48.8092                 NaN   5.16999                 NaN   28.8456        28.8456        28.8456                 NaN   5.16999        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75401.0        1732.52        48.8090        48.8090        100.000                 NaN   48.8090                 NaN   5.17417                 NaN   28.8478        28.8478        28.8478                 NaN   5.17417        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75501.0        1732.73        48.8088        48.8088        100.000                 NaN   48.8088                 NaN   5.17836                 NaN   28.8500        28.8500        28.8500                 NaN   5.17836        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75601.0        1732.94        48.8087        48.8087        100.000                 NaN   48.8087                 NaN   5.18254                 NaN   28.8523        28.8523        28.8523                 NaN   5.18254        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75701.0        1733.15        48.8085        48.8085        100.000                 NaN   48.8085                 NaN   5.18673                 NaN   28.8545        28.8545        28.8545                 NaN   5.18673        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75801.0        1733.36        48.8083        48.8083        100.000                 NaN   48.8083                 NaN   5.19091                 NaN   28.8567        28.8567        28.8567                 NaN   5.19091        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75901.0        1733.58        48.8081        48.8081        100.000                 NaN   48.8081                 NaN   5.19510                 NaN   28.8589        28.8589        28.8589                 NaN   5.19510        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76001.0        1733.79        48.8079        48.8079        100.000                 NaN   48.8079                 NaN   5.19929                 NaN   28.8612        28.8612        28.8612                 NaN   5.19929        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76101.0        1734.00        48.8077        48.8077        100.000                 NaN   48.8077                 NaN   5.20347                 NaN   28.8634        28.8634        28.8634                 NaN   5.20347        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76201.0        1734.21        48.8076        48.8076        100.000                 NaN   48.8076                 NaN   5.20766                 NaN   28.8656        28.8656        28.8656                 NaN   5.20766        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76301.0        1734.42        48.8074        48.8074        100.000                 NaN   48.8074                 NaN   5.21184                 NaN   28.8678        28.8678        28.8678                 NaN   5.21184        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76401.0        1734.64        48.8072        48.8072        100.000                 NaN   48.8072                 NaN   5.21603                 NaN   28.8701        28.8701        28.8701                 NaN   5.21603        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76501.0        1734.85        48.8070        48.8070        100.000                 NaN   48.8070                 NaN   5.22021                 NaN   28.8723        28.8723        28.8723                 NaN   5.22021        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76601.0        1735.06        48.8068        48.8068        100.000                 NaN   48.8068                 NaN   5.22440                 NaN   28.8745        28.8745        28.8745                 NaN   5.22440        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76701.0        1735.27        48.8067        48.8067        100.000                 NaN   48.8067                 NaN   5.22859                 NaN   28.8767        28.8767        28.8767                 NaN   5.22859        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76801.0        1735.49        48.8065        48.8065        100.000                 NaN   48.8065                 NaN   5.23277                 NaN   28.8789        28.8789        28.8789                 NaN   5.23277        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76901.0        1735.70        48.8063        48.8063        100.000                 NaN   48.8063                 NaN   5.23696                 NaN   28.8811        28.8811        28.8811                 NaN   5.23696        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77001.0        1735.91        48.8061        48.8061        100.000                 NaN   48.8061                 NaN   5.24099                 NaN   28.8832        28.8832        28.8832                 NaN   5.24099        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77101.0        1736.13        48.8060        48.8060        100.000                 NaN   48.8060                 NaN   5.24499                 NaN   28.8851        28.8851        28.8851                 NaN   5.24499        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77201.0        1736.34        48.8058        48.8058        100.000                 NaN   48.8058                 NaN   5.24898                 NaN   28.8871        28.8871        28.8871                 NaN   5.24898        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77301.0        1736.55        48.8056        48.8056        100.000                 NaN   48.8056                 NaN   5.25298                 NaN   28.8891        28.8891        28.8891                 NaN   5.25298        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77401.0        1736.77        48.8054        48.8054        100.000                 NaN   48.8054                 NaN   5.25697                 NaN   28.8910        28.8910        28.8910                 NaN   5.25697        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77501.0        1736.98        48.8053        48.8053        100.000                 NaN   48.8053                 NaN   5.26096                 NaN   28.8930        28.8930        28.8930                 NaN   5.26096        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77601.0        1737.19        48.8051        48.8051        100.000                 NaN   48.8051                 NaN   5.26496                 NaN   28.8950        28.8950        28.8950                 NaN   5.26496        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77701.0        1737.41        48.8049        48.8049        100.000                 NaN   48.8049                 NaN   5.26895                 NaN   28.8969        28.8969        28.8969                 NaN   5.26895        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77801.0        1737.62        48.8047        48.8047        100.000                 NaN   48.8047                 NaN   5.27294                 NaN   28.8989        28.8989        28.8989                 NaN   5.27294        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77901.0        1737.84        48.8046        48.8046        100.000                 NaN   48.8046                 NaN   5.27694                 NaN   28.9009        28.9009        28.9009                 NaN   5.27694        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78001.0        1738.05        48.8044        48.8044        100.000                 NaN   48.8044                 NaN   5.28093                 NaN   28.9028        28.9028        28.9028                 NaN   5.28093        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78101.0        1738.27        48.8042        48.8042        100.000                 NaN   48.8042                 NaN   5.28492                 NaN   28.9048        28.9048        28.9048                 NaN   5.28492        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78201.0        1738.48        48.8040        48.8040        100.000                 NaN   48.8040                 NaN   5.28892                 NaN   28.9068        28.9068        28.9068                 NaN   5.28892        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78301.0        1738.69        48.8039        48.8039        100.000                 NaN   48.8039                 NaN   5.29291                 NaN   28.9087        28.9087        28.9087                 NaN   5.29291        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78401.0        1738.91        48.8037        48.8037        100.000                 NaN   48.8037                 NaN   5.29691                 NaN   28.9107        28.9107        28.9107                 NaN   5.29691        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78501.0        1739.12        48.8035        48.8035        100.000                 NaN   48.8035                 NaN   5.30090                 NaN   28.9126        28.9126        28.9126                 NaN   5.30090        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78601.0        1739.34        48.8034        48.8034        100.000                 NaN   48.8034                 NaN   5.30489                 NaN   28.9146        28.9146        28.9146                 NaN   5.30489        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78701.0        1739.55        48.8032        48.8032        100.000                 NaN   48.8032                 NaN   5.30889                 NaN   28.9165        28.9165        28.9165                 NaN   5.30889        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78801.0        1739.77        48.8030        48.8030        100.000                 NaN   48.8030                 NaN   5.31288                 NaN   28.9185        28.9185        28.9185                 NaN   5.31288        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78901.0        1739.98        48.8028        48.8028        100.000                 NaN   48.8028                 NaN   5.31687                 NaN   28.9204        28.9204        28.9204                 NaN   5.31687        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79001.0        1740.20        48.8027        48.8027        100.000                 NaN   48.8027                 NaN   5.32087                 NaN   28.9224        28.9224        28.9224                 NaN   5.32087        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79101.0        1740.42        48.8025        48.8025        100.000                 NaN   48.8025                 NaN   5.32486                 NaN   28.9243        28.9243        28.9243                 NaN   5.32486        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79201.0        1740.63        48.8019        48.8019        100.000                 NaN   48.8019                 NaN   5.34061                 NaN   28.9614        28.9614        28.9614                 NaN   5.34061        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79301.0        1740.85        48.8017        48.8017        100.000                 NaN   48.8017                 NaN   5.34512                 NaN   28.9648        28.9648        28.9648                 NaN   5.34512        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79401.0        1741.06        48.8015        48.8015        100.000                 NaN   48.8015                 NaN   5.34963                 NaN   28.9683        28.9683        28.9683                 NaN   5.34963        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79501.0        1741.28        48.8013        48.8013        100.000                 NaN   48.8013                 NaN   5.35414                 NaN   28.9718        28.9718        28.9718                 NaN   5.35414        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79601.0        1741.50        48.8012        48.8012        100.000                 NaN   48.8012                 NaN   5.35865                 NaN   28.9753        28.9753        28.9753                 NaN   5.35865        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79701.0        1741.71        48.8010        48.8010        100.000                 NaN   48.8010                 NaN   5.36316                 NaN   28.9788        28.9788        28.9788                 NaN   5.36316        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79801.0        1741.93        48.8008        48.8008        100.000                 NaN   48.8008                 NaN   5.36767                 NaN   28.9822        28.9822        28.9822                 NaN   5.36767        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79901.0        1742.15        48.8006        48.8006        100.000                 NaN   48.8006                 NaN   5.37218                 NaN   28.9857        28.9857        28.9857                 NaN   5.37218        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80001.0        1742.36        48.8004        48.8004        100.000                 NaN   48.8004                 NaN   5.37669                 NaN   28.9892        28.9892        28.9892                 NaN   5.37669        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80101.0        1742.58        48.8002        48.8002        100.000                 NaN   48.8002                 NaN   5.38120                 NaN   28.9927        28.9927        28.9927                 NaN   5.38120        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80201.0        1742.80        48.8000        48.8000        100.000                 NaN   48.8000                 NaN   5.38571                 NaN   28.9961        28.9961        28.9961                 NaN   5.38571        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80301.0        1743.02        48.7998        48.7998        100.000                 NaN   48.7998                 NaN   5.39022                 NaN   28.9996        28.9996        28.9996                 NaN   5.39022        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80401.0        1743.23        48.7997        48.7997        100.000                 NaN   48.7997                 NaN   5.39473                 NaN   29.0031        29.0031        29.0031                 NaN   5.39473        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80501.0        1743.45        48.7995        48.7995        100.000                 NaN   48.7995                 NaN   5.39924                 NaN   29.0066        29.0066        29.0066                 NaN   5.39924        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80601.0        1743.67        48.7993        48.7993        100.000                 NaN   48.7993                 NaN   5.40375                 NaN   29.0100        29.0100        29.0100                 NaN   5.40375        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80701.0        1743.89        48.7991        48.7991        100.000                 NaN   48.7991                 NaN   5.40826                 NaN   29.0135        29.0135        29.0135                 NaN   5.40826        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80801.0        1744.11        48.7989        48.7989        100.000                 NaN   48.7989                 NaN   5.41277                 NaN   29.0170        29.0170        29.0170                 NaN   5.41277        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80901.0        1744.32        48.7987        48.7987        100.000                 NaN   48.7987                 NaN   5.41728                 NaN   29.0204        29.0204        29.0204                 NaN   5.41728        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81001.0        1744.54        48.7986        48.7986        100.000                 NaN   48.7986                 NaN   5.42179                 NaN   29.0239        29.0239        29.0239                 NaN   5.42179        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81101.0        1744.76        48.7984        48.7984        100.000                 NaN   48.7984                 NaN   5.42630                 NaN   29.0273        29.0273        29.0273                 NaN   5.42630        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81201.0        1744.98        48.7982        48.7982        100.000                 NaN   48.7982                 NaN   5.43081                 NaN   29.0308        29.0308        29.0308                 NaN   5.43081        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81301.0        1745.20        48.7980        48.7980        100.000                 NaN   48.7980                 NaN   5.43532                 NaN   29.0342        29.0342        29.0342                 NaN   5.43532        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81401.0        1745.42        48.7978        48.7978        100.000                 NaN   48.7978                 NaN   5.43983                 NaN   29.0377        29.0377        29.0377                 NaN   5.43983        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81501.0        1745.64        48.7976        48.7976        100.000                 NaN   48.7976                 NaN   5.44434                 NaN   29.0412        29.0412        29.0412                 NaN   5.44434        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81601.0        1745.86        48.7975        48.7975        100.000                 NaN   48.7975                 NaN   5.44885                 NaN   29.0446        29.0446        29.0446                 NaN   5.44885        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81701.0        1746.08        48.7973        48.7973        100.000                 NaN   48.7973                 NaN   5.45336                 NaN   29.0481        29.0481        29.0481                 NaN   5.45336        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81801.0        1746.30        48.7971        48.7971        100.000                 NaN   48.7971                 NaN   5.45759                 NaN   29.0507        29.0507        29.0507                 NaN   5.45759        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81901.0        1746.52        48.7969        48.7969        100.000                 NaN   48.7969                 NaN   5.46170                 NaN   29.0529        29.0529        29.0529                 NaN   5.46170        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82001.0        1746.74        48.7968        48.7968        100.000                 NaN   48.7968                 NaN   5.46581                 NaN   29.0552        29.0552        29.0552                 NaN   5.46581        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82101.0        1746.96        48.7966        48.7966        100.000                 NaN   48.7966                 NaN   5.46992                 NaN   29.0574        29.0574        29.0574                 NaN   5.46992        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82201.0        1747.18        48.7964        48.7964        100.000                 NaN   48.7964                 NaN   5.47404                 NaN   29.0597        29.0597        29.0597                 NaN   5.47404        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82301.0        1747.40        48.7963        48.7963        100.000                 NaN   48.7963                 NaN   5.47815                 NaN   29.0619        29.0619        29.0619                 NaN   5.47815        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82401.0        1747.62        48.7961        48.7961        100.000                 NaN   48.7961                 NaN   5.48226                 NaN   29.0642        29.0642        29.0642                 NaN   5.48226        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82501.0        1747.84        48.7959        48.7959        100.000                 NaN   48.7959                 NaN   5.48637                 NaN   29.0664        29.0664        29.0664                 NaN   5.48637        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82601.0        1748.06        48.7958        48.7958        100.000                 NaN   48.7958                 NaN   5.49048                 NaN   29.0687        29.0687        29.0687                 NaN   5.49048        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82701.0        1748.28        48.7956        48.7956        100.000                 NaN   48.7956                 NaN   5.49460                 NaN   29.0709        29.0709        29.0709                 NaN   5.49460        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82801.0        1748.50        48.7955        48.7955        100.000                 NaN   48.7955                 NaN   5.49871                 NaN   29.0732        29.0732        29.0732                 NaN   5.49871        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82901.0        1748.73        48.7953        48.7953        100.000                 NaN   48.7953                 NaN   5.50282                 NaN   29.0754        29.0754        29.0754                 NaN   5.50282        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83001.0        1748.95        48.7951        48.7951        100.000                 NaN   48.7951                 NaN   5.50693                 NaN   29.0777        29.0777        29.0777                 NaN   5.50693        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83101.0        1749.17        48.7950        48.7950        100.000                 NaN   48.7950                 NaN   5.51104                 NaN   29.0799        29.0799        29.0799                 NaN   5.51104        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83201.0        1749.39        48.7948        48.7948        100.000                 NaN   48.7948                 NaN   5.51516                 NaN   29.0822        29.0822        29.0822                 NaN   5.51516        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83301.0        1749.61        48.7946        48.7946        100.000                 NaN   48.7946                 NaN   5.51927                 NaN   29.0844        29.0844        29.0844                 NaN   5.51927        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83401.0        1749.84        48.7933        48.7933        100.000                 NaN   48.7933                 NaN   5.53967                 NaN   29.0018        29.0018        29.0018                 NaN   5.53967        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83501.0        1750.06        48.7931        48.7931        100.000                 NaN   48.7931                 NaN   5.54487                 NaN   29.0057        29.0057        29.0057                 NaN   5.54487        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83601.0        1750.28        48.7929        48.7929        100.000                 NaN   48.7929                 NaN   5.55006                 NaN   29.0097        29.0097        29.0097                 NaN   5.55006        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83701.0        1750.50        48.7927        48.7927        100.000                 NaN   48.7927                 NaN   5.55526                 NaN   29.0136        29.0136        29.0136                 NaN   5.55526        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83801.0        1750.73        48.7937        48.7937        100.000                 NaN   48.7937                 NaN   5.54153                 NaN   29.0844        29.0844        29.0844                 NaN   5.54153        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  83901.0        1750.95        48.7936        48.7936        100.000                 NaN   48.7936                 NaN   5.54619                 NaN   29.0866        29.0866        29.0866                 NaN   5.54619        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84001.0        1751.17        48.7934        48.7934        100.000                 NaN   48.7934                 NaN   5.55085                 NaN   29.0888        29.0888        29.0888                 NaN   5.55085        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84101.0        1751.40        48.7932        48.7932        100.000                 NaN   48.7932                 NaN   5.55550                 NaN   29.0911        29.0911        29.0911                 NaN   5.55550        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84201.0        1751.62        48.7932        48.7932        100.000                 NaN   48.7932                 NaN   5.55598                 NaN   29.0843        29.0843        29.0843                 NaN   5.55598        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84301.0        1751.84        48.7929        48.7929        100.000                 NaN   48.7929                 NaN   5.56141                 NaN   29.0882        29.0882        29.0882                 NaN   5.56141        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84401.0        1752.07        48.7927        48.7927        100.000                 NaN   48.7927                 NaN   5.56685                 NaN   29.0921        29.0921        29.0921                 NaN   5.56685        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84501.0        1752.29        48.7925        48.7925        100.000                 NaN   48.7925                 NaN   5.57229                 NaN   29.0960        29.0960        29.0960                 NaN   5.57229        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84601.0        1752.52        48.7923        48.7923        100.000                 NaN   48.7923                 NaN   5.57812                 NaN   29.0995        29.0995        29.0995                 NaN   5.57812        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84701.0        1752.74        48.7921        48.7921        100.000                 NaN   48.7921                 NaN   5.58364                 NaN   29.1033        29.1033        29.1033                 NaN   5.58364        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84801.0        1752.97        48.7918        48.7918        100.000                 NaN   48.7918                 NaN   5.58917                 NaN   29.1071        29.1071        29.1071                 NaN   5.58917        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  84901.0        1753.19        48.7916        48.7916        100.000                 NaN   48.7916                 NaN   5.59469                 NaN   29.1109        29.1109        29.1109                 NaN   5.59469        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85001.0        1753.42        48.7914        48.7914        100.000                 NaN   48.7914                 NaN   5.60012                 NaN   29.1143        29.1143        29.1143                 NaN   5.60012        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85101.0        1753.64        48.7912        48.7912        100.000                 NaN   48.7912                 NaN   5.60554                 NaN   29.1176        29.1176        29.1176                 NaN   5.60554        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85201.0        1753.87        48.7910        48.7910        100.000                 NaN   48.7910                 NaN   5.61097                 NaN   29.1210        29.1210        29.1210                 NaN   5.61097        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85301.0        1754.09        48.7908        48.7908        100.000                 NaN   48.7908                 NaN   5.61640                 NaN   29.1243        29.1243        29.1243                 NaN   5.61640        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85401.0        1754.32        48.7906        48.7906        100.000                 NaN   48.7906                 NaN   5.62090                 NaN   29.1234        29.1234        29.1234                 NaN   5.62090        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85501.0        1754.54        48.7904        48.7904        100.000                 NaN   48.7904                 NaN   5.62632                 NaN   29.1267        29.1267        29.1267                 NaN   5.62632        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85601.0        1754.77        48.7902        48.7902        100.000                 NaN   48.7902                 NaN   5.63173                 NaN   29.1300        29.1300        29.1300                 NaN   5.63173        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85701.0        1755.00        48.7900        48.7900        100.000                 NaN   48.7900                 NaN   5.63715                 NaN   29.1333        29.1333        29.1333                 NaN   5.63715        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85801.0        1755.22        48.7898        48.7898        100.000                 NaN   48.7898                 NaN   5.64256                 NaN   29.1366        29.1366        29.1366                 NaN   5.64256        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  85901.0        1755.45        48.7896        48.7896        100.000                 NaN   48.7896                 NaN   5.64798                 NaN   29.1398        29.1398        29.1398                 NaN   5.64798        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  86001.0        1755.67        48.7894        48.7894        100.000                 NaN   48.7894                 NaN   5.65339                 NaN   29.1431        29.1431        29.1431                 NaN   5.65339        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  86101.0        1755.90        48.7892        48.7892        100.000                 NaN   48.7892                 NaN   5.65881                 NaN   29.1464        29.1464        29.1464                 NaN   5.65881        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
