|6.6.6
mars_kc08_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           O              Opx            Cpx            an             Sp             Gt             Wad            Ring           Pv             ca-pv          Wus           
  127001.        1992.02        100.000        42.8848        22.8416        22.8416        19.7050        19.7050                 NaN            NaN            NaN            NaN            NaN
  127101.        1992.29        100.000        42.8827        22.8885        22.8885        19.7626        19.7626                 NaN            NaN            NaN            NaN            NaN
  127201.        1992.55        100.000        42.8807        22.9353        22.9353        19.8202        19.8202                 NaN            NaN            NaN            NaN            NaN
  127301.        1992.82        100.000        42.8786        22.9821        22.9821        19.8778        19.8778                 NaN            NaN            NaN            NaN            NaN
  127401.        1993.09        100.000        42.8766        23.0290        23.0290        19.9354        19.9354                 NaN            NaN            NaN            NaN            NaN
  127501.        1993.36        100.000        42.8745        23.0758        23.0758        19.9930        19.9930                 NaN            NaN            NaN            NaN            NaN
  127601.        1993.62        100.000        42.8725        23.1226        23.1226        20.0506        20.0506                 NaN            NaN            NaN            NaN            NaN
  127701.        1993.89        100.000        42.8704        23.1695        23.1695        20.1083        20.1083                 NaN            NaN            NaN            NaN            NaN
  127801.        1994.15        100.000        42.8684        23.2163        23.2163        20.1659        20.1659                 NaN            NaN            NaN            NaN            NaN
  127901.        1994.42        100.000        42.8663        23.2632        23.2632        20.2235        20.2235                 NaN            NaN            NaN            NaN            NaN
  128001.        1994.68        100.000        42.8643        23.3101        23.3101        20.2812        20.2812                 NaN            NaN            NaN            NaN            NaN
  128101.        1994.95        100.000        42.8622        23.3569        23.3569        20.3388        20.3388                 NaN            NaN            NaN            NaN            NaN
  128201.        1995.21        100.000        42.8602        23.4038        23.4038        20.3965        20.3965                 NaN            NaN            NaN            NaN            NaN
  128301.        1995.47        100.000        42.8602        23.4061        23.4061        20.3993        20.3993                 NaN            NaN            NaN            NaN            NaN
  128401.        1995.73        100.000        42.8604        23.4064        23.4064        20.3996        20.3996                 NaN            NaN            NaN            NaN            NaN
  128501.        1995.99        100.000        42.8605        23.4066        23.4066        20.3998        20.3998                 NaN            NaN            NaN            NaN            NaN
  128601.        1996.25        100.000        42.8606        23.4068        23.4068        20.4000        20.4000                 NaN            NaN            NaN            NaN            NaN
  128701.        1996.52        100.000        42.8580        23.9525        23.9525        21.0623        21.0623       0.210994E-001            NaN            NaN            NaN            NaN
  128801.        1996.77        100.000        42.8582        23.9527        23.9527        21.0625        21.0625       0.210996E-001            NaN            NaN            NaN            NaN
  128901.        1997.03        100.000        42.8583        23.9529        23.9529        21.0627        21.0627       0.210998E-001            NaN            NaN            NaN            NaN
  129001.        1997.29        100.000        42.8584        23.9531        23.9531        21.0629        21.0629       0.211000E-001            NaN            NaN            NaN            NaN
  129101.        1997.55        100.000        43.5465        24.6961        24.6961        21.8149        21.8149       0.696232                 NaN            NaN            NaN            NaN
  129201.        1997.81        100.000        44.2783        25.4862        25.4862        22.6146        22.6146        1.41430                 NaN            NaN            NaN            NaN
  129301.        1998.07        100.000        45.0107        26.2771        26.2771        23.4150        23.4150        2.13305                 NaN            NaN            NaN            NaN
  129401.        1998.32        100.000        45.9744        27.3134        27.3134        24.4644        24.4644        3.07857                 NaN            NaN            NaN            NaN
  129501.        1998.58        100.000        46.4777        27.8611        27.8611        25.0182        25.0182        3.57256                 NaN            NaN            NaN            NaN
  129601.        1998.83        100.000        47.2122        28.6542        28.6542        25.8209        25.8209        4.29332                 NaN            NaN            NaN            NaN
  129701.        1999.09        100.000        47.9473        29.4481        29.4481        26.6244        26.6244        5.01477                 NaN            NaN            NaN            NaN
  129801.        1999.34        100.000        48.6832        30.2427        30.2427        27.4286        27.4286        5.73688                 NaN            NaN            NaN            NaN
  129901.        1999.60        100.000        49.6429        31.2748        31.2748        28.4736        28.4736        6.67847                 NaN            NaN            NaN            NaN
  130001.        1999.85        100.000        50.3881        32.0793        32.0793        29.2879        29.2879        7.40975                 NaN            NaN            NaN            NaN
  130101.        2000.10        100.000        52.1507        33.9535        33.9535        31.1852        31.1852        9.13835                 NaN            NaN            NaN            NaN
  130201.        2000.36        100.000        52.9312        34.7951        34.7951        32.0370        32.0370        9.90418                 NaN            NaN            NaN            NaN
  130301.        2000.61        100.000        52.8088        34.6894        34.6894        31.9300        31.9300        9.78521                 NaN            NaN            NaN            NaN
  130401.        2000.86        100.000        53.6378        35.5829        35.5829        32.8345        32.8345        10.5986                 NaN            NaN            NaN            NaN
  130501.        2001.11        100.000        54.4676        36.4772        36.4772        33.7399        33.7399        11.4129                 NaN            NaN            NaN            NaN
  130601.        2001.36        100.000        55.2982        37.3725        37.3725        34.6462        34.6462        12.2280                 NaN            NaN            NaN            NaN
  130701.        2001.61        100.000        56.1297        38.2687        38.2687        35.5534        35.5534        13.0440                 NaN            NaN            NaN            NaN
  130801.        2001.86        100.000        56.9621        39.1659        39.1659        36.4616        36.4616        13.8608                 NaN            NaN            NaN            NaN
  130901.        2002.11        100.000        59.6622        42.0227        42.0227        39.3531        39.3531        16.5083                 NaN            NaN            NaN            NaN
  131001.        2002.36        100.000        60.6693        43.1033        43.1033        40.4470        40.4470        17.4964                 NaN            NaN            NaN            NaN
  131101.        2002.60        100.000        59.4643        41.8629        41.8629        39.1918        39.1918        16.3163                 NaN            NaN            NaN            NaN
  131201.        2002.85        100.000        60.3001        42.7637        42.7637        40.1038        40.1038        17.1366                 NaN            NaN            NaN            NaN
  131301.        2003.10        100.000        61.1368        43.6655        43.6655        41.0167        41.0167        17.9576                 NaN            NaN            NaN            NaN
  131401.        2003.34        100.000        61.9743        44.5682        44.5682        41.9305        41.9305        18.7795                 NaN            NaN            NaN            NaN
  131501.        2003.59        100.000        64.1469        46.8719        46.8719        44.2622        44.2622        20.9101                 NaN            NaN            NaN            NaN
  131601.        2003.83        100.000        65.1798        47.9796        47.9796        45.3835        45.3835        21.9235                 NaN            NaN            NaN            NaN
  131701.        2004.08        100.000        66.2141        49.0889        49.0889        46.5064        46.5064        22.9383                 NaN            NaN            NaN            NaN
  131801.        2004.32        100.000        67.2498        50.1997        50.1997        47.6309        47.6309        23.9545                 NaN            NaN            NaN            NaN
  131901.        2004.56        100.000        68.2869        51.3121        51.3121        48.7569        48.7569        24.9721                 NaN            NaN            NaN            NaN
  132001.        2004.81        100.000        69.3255        52.4260        52.4260        49.8844        49.8844        25.9911                 NaN            NaN            NaN            NaN
  132101.        2005.05        100.000        70.3655        53.5414        53.5414        51.0136        51.0136        27.0116                 NaN            NaN            NaN            NaN
  132201.        2005.29        100.000        71.4070        54.6584        54.6584        52.1442        52.1442        28.0335                 NaN            NaN            NaN            NaN
  132301.        2005.53        100.000        72.4499        55.7769        55.7769        53.2765        53.2765        29.0568                 NaN            NaN            NaN            NaN
  132401.        2005.77        100.000        73.4942        56.8969        56.8969        54.4103        54.4103        30.0815                 NaN            NaN            NaN            NaN
  132501.        2006.01        100.000        74.5400        58.0186        58.0186        55.5457        55.5457        31.1076                 NaN            NaN            NaN            NaN
  132601.        2006.25        100.000        75.5872        59.1417        59.1417        56.6826        56.6826        32.1352                 NaN            NaN            NaN            NaN
  132701.        2006.49        100.000        76.4725        60.0950        60.0950        57.6476        57.6476        33.0040                 NaN            NaN            NaN            NaN
  132801.        2006.73        100.000        77.5550        61.2552        61.2552        58.8221        58.8221        34.0662                 NaN            NaN            NaN            NaN
  132901.        2006.97        100.000        78.6389        62.4170        62.4170        59.9982        59.9982        35.1298                 NaN            NaN            NaN            NaN
  133001.        2007.21        100.000        79.7243        63.5804        63.5804        61.1758        61.1758        36.1948                 NaN            NaN            NaN            NaN
  133101.        2007.44        100.000        80.8112        64.7453        64.7453        62.3551        62.3551        37.2613                 NaN            NaN            NaN            NaN
  133201.        2007.68        100.000        81.8996        65.9118        65.9118        63.5359        63.5359        38.3292                 NaN            NaN            NaN            NaN
  133301.        2007.92        100.000        83.0821        67.1772        67.1772        64.8168        64.8168        39.4895                 NaN            NaN            NaN            NaN
  133401.        2008.15        100.000        84.2706        68.4490        68.4490        66.1041        66.1041        40.6557                 NaN            NaN            NaN            NaN
  133501.        2008.39        100.000        85.2692        69.5214        69.5214        67.1897        67.1897        41.6356                 NaN            NaN            NaN            NaN
  133601.        2008.62        100.000        86.3958        70.7283        70.7283        68.4114        68.4114        42.7412                 NaN            NaN            NaN            NaN
  133701.        2008.86        100.000        87.5240        71.9367        71.9367        69.6347        69.6347        43.8482                 NaN            NaN            NaN            NaN
  133801.        2009.09        100.000        88.6537        73.1468        73.1468        70.8597        70.8597        44.9567                 NaN            NaN            NaN            NaN
  133901.        2009.32        100.000        89.7848        74.3585        74.3585        72.0862        72.0862        46.0666                 NaN            NaN            NaN            NaN
  134001.        2009.56        100.000        90.9174        75.5718        75.5718        73.3144        73.3144        47.1781                 NaN            NaN            NaN            NaN
  134101.        2009.79        100.000        92.0516        76.7867        76.7867        74.5442        74.5442        48.2910                 NaN            NaN            NaN            NaN
  134201.        2010.02        100.000        93.1872        78.0032        78.0032        75.7757        75.7757        49.4054                 NaN            NaN            NaN            NaN
  134301.        2010.25        100.000        94.3244        79.2214        79.2214        77.0087        77.0087        50.5212                 NaN            NaN            NaN            NaN
  134401.        2010.48        100.000        95.6545        80.6421        80.6421        78.4468        78.4468        51.8263                 NaN            NaN            NaN            NaN
  134501.        2010.71        100.000        96.6031        81.6624        81.6624        79.4798        79.4798        52.7574                 NaN            NaN            NaN            NaN
  134601.        2010.94        100.000        97.7448        82.8854        82.8854        80.7178        80.7178        53.8778                 NaN            NaN            NaN            NaN
  134701.        2011.17        100.000        97.9144        83.0673        83.0673        80.9018        80.9018        54.0443                 NaN            NaN            NaN            NaN
  134801.        2011.40        100.000        97.9145        83.0674        83.0674        80.9020        80.9020        54.0444                 NaN            NaN            NaN            NaN
  134901.        2011.62        100.000        97.9145        83.0676        83.0676        80.9022        80.9022        54.0445                 NaN            NaN            NaN            NaN
  135001.        2011.85        100.000        97.9145        83.0677        83.0677        80.9024        80.9024        54.0446                 NaN            NaN            NaN            NaN
  135101.        2012.08        100.000        100.000        86.1385        86.1385        84.1844        84.1844        56.1268                 NaN            NaN            NaN            NaN
  135201.        2012.30        100.000        100.000        86.1386        86.1386        84.1846        84.1846        56.1268                 NaN            NaN            NaN            NaN
  135301.        2012.53        100.000        100.000        86.1387        86.1387        84.1847        84.1847        56.1269                 NaN            NaN            NaN            NaN
  135401.        2012.76        100.000        100.000        86.1389        86.1389        84.1849        84.1849        56.1270                 NaN            NaN            NaN            NaN
  135501.        2012.98        100.000        100.000        86.2577        86.2577        84.3296        84.3296        56.1321                 NaN            NaN            NaN            NaN
  135601.        2013.20        100.000        100.000        86.3993        86.3993        84.5020        84.5020        56.1382                 NaN            NaN            NaN            NaN
  135701.        2013.43        100.000        100.000        86.5410        86.5410        84.6745        84.6745        56.1443                 NaN            NaN            NaN            NaN
  135801.        2013.65        100.000        100.000        86.7506        86.7506        84.9296        84.9296        56.1533                 NaN            NaN            NaN            NaN
  135901.        2013.87        100.000        100.000        86.8245        86.8245        85.0197        85.0197        56.1565                 NaN            NaN            NaN            NaN
  136001.        2014.10        100.000        100.000        86.9662        86.9662        85.1923        85.1923        56.1626                 NaN            NaN            NaN            NaN
  136101.        2014.32        100.000        100.000        87.1080        87.1080        85.3649        85.3649        56.1687                 NaN            NaN            NaN            NaN
  136201.        2014.54        100.000        100.000        87.2499        87.2499        85.5376        85.5376        56.1748                 NaN            NaN            NaN            NaN
  136301.        2014.76        100.000        100.000        87.4895        87.4895        85.8291        85.8291        56.1850                 NaN            NaN            NaN            NaN
  136401.        2014.98        100.000        100.000        87.6344        87.6344        86.0055        86.0055        56.1912                 NaN            NaN            NaN            NaN
  136501.        2015.20        100.000        100.000        87.7794        87.7794        86.1821        86.1821        56.1975                 NaN            NaN            NaN            NaN
  136601.        2015.42        100.000        100.000        87.9244        87.9244        86.3586        86.3586        56.2037                 NaN            NaN            NaN            NaN
  136701.        2015.64        100.000        100.000        88.0877        88.0877        86.5574        86.5574        56.2107                 NaN            NaN            NaN            NaN
  136801.        2015.85        100.000        100.000        88.2563        88.2563        86.7626        86.7626        56.2179                 NaN            NaN            NaN            NaN
  136901.        2016.07        100.000        100.000        88.4250        88.4250        86.9679        86.9679        56.2251                 NaN            NaN            NaN            NaN
  137001.        2016.29        100.000        100.000        88.6533        88.6533        87.2455        87.2455        56.2348                 NaN            NaN            NaN            NaN
  137101.        2016.51        100.000        100.000        88.8235        88.8235        87.4527        87.4527        56.2421                 NaN            NaN            NaN            NaN
  137201.        2016.72        100.000        100.000        88.9312        88.9312        87.5840        87.5840        56.2467                 NaN            NaN            NaN            NaN
  137301.        2016.94        100.000        100.000        89.1001        89.1001        87.7895        87.7895        56.2539                 NaN            NaN            NaN            NaN
  137401.        2017.15        100.000        100.000        89.7147        89.7147        88.5374        88.5374        56.2799                 NaN            NaN            NaN            NaN
  137501.        2017.37        100.000        100.000        89.8588        89.8588        88.7128        88.7128        56.2861                 NaN            NaN            NaN            NaN
  137601.        2017.58        100.000        100.000        89.9625        89.9625        88.8392        88.8392        56.2905                 NaN            NaN            NaN            NaN
  137701.        2017.79        100.000        100.000        89.7758        89.7758        88.6118        88.6118        56.2827                 NaN            NaN            NaN            NaN
  137801.        2018.01        100.000        100.000        89.9448        89.9448        88.8176        88.8176        56.2899                 NaN            NaN            NaN            NaN
  137901.        2018.22        100.000        100.000        90.6189        90.6189        89.6380        89.6380        56.3184                 NaN            NaN            NaN            NaN
  138001.        2018.43        100.000        100.000        90.7999        90.7999        89.8582        89.8582        56.3261                 NaN            NaN            NaN            NaN
  138101.        2018.64        100.000        100.000        90.9809        90.9809        90.0786        90.0786        56.3338                 NaN            NaN            NaN            NaN
  138201.        2018.85        100.000        100.000        91.1619        91.1619        90.2990        90.2990        56.3415                 NaN            NaN            NaN            NaN
  138301.        2019.07        100.000        100.000        91.3431        91.3431        90.5194        90.5194        56.3492                 NaN            NaN            NaN            NaN
  138401.        2019.28        100.000        100.000        91.4259        91.4259        90.6204        90.6204        56.3527                 NaN            NaN            NaN            NaN
  138501.        2019.48        100.000        100.000        91.6167        91.6167        90.8526        90.8526        56.3608                 NaN            NaN            NaN            NaN
  138601.        2019.69        100.000        100.000        91.8075        91.8075        91.0849        91.0849        56.3689                 NaN            NaN            NaN            NaN
  138701.        2019.90        100.000        100.000        91.9984        91.9984        91.3172        91.3172        56.3770                 NaN            NaN            NaN            NaN
  138801.        2020.11        100.000        100.000        92.1894        92.1894        91.5497        91.5497        56.3851                 NaN            NaN            NaN            NaN
  138901.        2020.32        100.000        100.000        92.3804        92.3804        91.7821        91.7821        56.3932                 NaN            NaN            NaN            NaN
  139001.        2020.52        100.000        100.000        92.5715        92.5715        92.0147        92.0147        56.4013                 NaN            NaN            NaN            NaN
  139101.        2020.73        100.000        100.000        92.7626        92.7626        92.2473        92.2473        56.4093                 NaN            NaN            NaN            NaN
  139201.        2020.94        100.000        100.000        92.9538        92.9538        92.4800        92.4800        56.4174                 NaN            NaN            NaN            NaN
  139301.        2021.14        100.000        100.000        93.1450        93.1450        92.7127        92.7127        56.4255                 NaN            NaN            NaN            NaN
  139401.        2021.35        100.000        100.000        93.3363        93.3363        92.9455        92.9455        56.4336                 NaN            NaN            NaN            NaN
  139501.        2021.55        100.000        100.000        93.3794        93.3794        92.9980        92.9980        56.4354                 NaN            NaN            NaN            NaN
  139601.        2021.76        100.000        100.000        93.3795        93.3795        92.9981        92.9981        56.4354                 NaN            NaN            NaN            NaN
  139701.        2021.96        100.000        100.000        93.3795        93.3795        92.9981        92.9981        56.4354                 NaN            NaN            NaN            NaN
  139801.        2022.16        100.000        100.000        93.3796        93.3796        92.9982        92.9982        56.4354                 NaN            NaN            NaN            NaN
  139901.        2022.37        100.000        100.000        95.4124        95.4124        95.4124        95.4124        56.5191                 NaN            NaN            NaN            NaN
  140001.        2022.57        100.000        100.000        95.4125        95.4125        95.4125        95.4125        56.5191                 NaN            NaN            NaN            NaN
  140101.        2022.77        100.000        100.000        95.4125        95.4125        95.4125        95.4125        56.5191                 NaN            NaN            NaN            NaN
  140201.        2022.97        100.000        100.000        95.4126        95.4126        95.4126        95.4126        56.5191                 NaN            NaN            NaN            NaN
  140301.        2023.17        100.000        100.000        95.6204        95.6204        95.6204        95.6204        56.5263                 NaN            NaN            NaN            NaN
  140401.        2023.37        100.000        100.000        95.8932        95.8932        95.8932        95.8932        56.5357                 NaN            NaN            NaN            NaN
  140501.        2023.57        100.000        100.000        96.1661        96.1661        96.1661        96.1661        56.5451                 NaN            NaN            NaN            NaN
  140601.        2023.77        100.000        100.000        95.4128        95.4128        95.4128        95.4128        56.5191                 NaN            NaN            NaN            NaN
  140701.        2023.97        100.000        100.000        96.7121        96.7121        96.7121        96.7121        56.5640                 NaN            NaN            NaN            NaN
  140801.        2024.17        100.000        100.000        96.9852        96.9852        96.9852        96.9852        56.5734                 NaN            NaN            NaN            NaN
  140901.        2024.36        100.000        100.000        97.2585        97.2585        97.2585        97.2585        56.5828                 NaN            NaN            NaN            NaN
  141001.        2024.56        100.000        100.000        97.5318        97.5318        97.5318        97.5318        56.5923                 NaN            NaN            NaN            NaN
  141101.        2024.76        100.000        100.000        97.6003        97.6003        97.6003        97.6003        56.5946                 NaN            NaN            NaN            NaN
  141201.        2024.95        100.000        100.000        97.6004        97.6004        97.6004        97.6004        56.5946                 NaN            NaN            NaN            NaN
  141301.        2025.15        100.000        100.000        97.6004        97.6004        97.6004        97.6004        56.5945                 NaN            NaN            NaN            NaN
  141401.        2025.34        100.000        100.000        97.6004        97.6004        97.6004        97.6004        56.5945                 NaN            NaN            NaN            NaN
  141501.        2025.54        100.000        100.000        100.000        100.000        100.000        100.000        56.6771                 NaN            NaN            NaN            NaN
  141601.        2025.73        100.000        100.000        100.000        100.000        100.000        100.000        56.6771                 NaN            NaN            NaN            NaN
  141701.        2025.93        100.000        100.000        100.000        100.000        100.000        100.000        56.6770                 NaN            NaN            NaN            NaN
  141801.        2026.12        100.000        100.000        100.000        100.000        100.000        100.000        56.6770                 NaN            NaN            NaN            NaN
  141901.        2026.31        100.000        100.000        100.000        100.000        100.000        100.000        56.6769                 NaN            NaN            NaN            NaN
  142001.        2026.50        100.000        100.000        100.000        100.000        100.000        100.000        56.6769                 NaN            NaN            NaN            NaN
  142101.        2026.70        100.000        100.000        100.000        100.000        100.000        100.000        56.6768                 NaN            NaN            NaN            NaN
  142201.        2026.89        100.000        100.000        100.000        100.000        100.000        100.000        56.6768                 NaN            NaN            NaN            NaN
  142301.        2027.08        100.000        100.000        100.000        100.000        100.000        100.000        56.6768                 NaN            NaN            NaN            NaN
  142401.        2027.27        100.000        100.000        100.000        100.000        100.000        100.000        56.6767                 NaN            NaN            NaN            NaN
  142501.        2027.46        100.000        100.000        100.000        100.000        100.000        100.000        56.6767                 NaN            NaN            NaN            NaN
  142601.        2027.65        100.000        100.000        100.000        100.000        100.000        100.000        56.6766                 NaN            NaN            NaN            NaN
  142701.        2027.84        100.000        100.000        100.000        100.000        100.000        100.000        56.6765                 NaN            NaN            NaN            NaN
  142801.        2028.02        100.000        100.000        100.000        100.000        100.000        100.000        56.6765                 NaN            NaN            NaN            NaN
  142901.        2028.21        100.000        100.000        100.000        100.000        100.000        100.000        56.6764                 NaN            NaN            NaN            NaN
  143001.        2028.40        100.000        100.000        100.000        100.000        100.000        100.000        56.6764                 NaN            NaN            NaN            NaN
  143101.        2028.59        100.000        100.000        100.000        100.000        100.000        100.000        56.6763                 NaN            NaN            NaN            NaN
  143201.        2028.77        100.000        100.000        100.000        100.000        100.000        100.000        56.6763                 NaN            NaN            NaN            NaN
  143301.        2028.96        100.000        100.000        100.000        100.000        100.000        100.000        56.6762                 NaN            NaN            NaN            NaN
  143401.        2029.14        100.000        100.000        100.000        100.000        100.000        100.000        56.6762                 NaN            NaN            NaN            NaN
  143501.        2029.33        100.000        100.000        100.000        100.000        100.000        100.000        56.6761                 NaN            NaN            NaN            NaN
  143601.        2029.51        100.000        100.000        100.000        100.000        100.000        100.000        56.6760                 NaN            NaN            NaN            NaN
  143701.        2029.70        100.000        100.000        100.000        100.000        100.000        100.000        56.6760                 NaN            NaN            NaN            NaN
  143801.        2029.88        100.000        100.000        100.000        100.000        100.000        100.000        56.6759                 NaN            NaN            NaN            NaN
  143901.        2030.06        100.000        100.000        100.000        100.000        100.000        100.000        56.6759                 NaN            NaN            NaN            NaN
  144001.        2030.24        100.000        100.000        100.000        100.000        100.000        100.000        56.6758                 NaN            NaN            NaN            NaN
  144101.        2030.43        100.000        100.000        100.000        100.000        100.000        100.000        56.6758                 NaN            NaN            NaN            NaN
  144201.        2030.61        100.000        100.000        100.000        100.000        100.000        100.000        56.6757                 NaN            NaN            NaN            NaN
  144301.        2030.79        100.000        100.000        100.000        100.000        100.000        100.000        56.6756                 NaN            NaN            NaN            NaN
  144401.        2030.97        100.000        100.000        100.000        100.000        100.000        100.000        56.6756                 NaN            NaN            NaN            NaN
  144501.        2031.15        100.000        100.000        100.000        100.000        100.000        100.000        56.6755                 NaN            NaN            NaN            NaN
  144601.        2031.33        100.000        100.000        100.000        100.000        100.000        100.000        56.6755                 NaN            NaN            NaN            NaN
  144701.        2031.51        100.000        100.000        100.000        100.000        100.000        100.000        56.6754                 NaN            NaN            NaN            NaN
  144801.        2031.69        100.000        100.000        100.000        100.000        100.000        100.000        56.6754                 NaN            NaN            NaN            NaN
  144901.        2031.87        100.000        100.000        100.000        100.000        100.000        100.000        56.6753                 NaN            NaN            NaN            NaN
  145001.        2032.04        100.000        100.000        100.000        100.000        100.000        100.000        56.6752                 NaN            NaN            NaN            NaN
  145101.        2032.22        100.000        100.000        100.000        100.000        100.000        100.000        56.6752                 NaN            NaN            NaN            NaN
  145201.        2032.40        100.000        100.000        100.000        100.000        100.000        100.000        56.6751                 NaN            NaN            NaN            NaN
  145301.        2032.57        100.000        100.000        100.000        100.000        100.000        100.000        56.6751                 NaN            NaN            NaN            NaN
  145401.        2032.75        100.000        100.000        100.000        100.000        100.000        100.000        56.6750                 NaN            NaN            NaN            NaN
  145501.        2032.92        100.000        100.000        100.000        100.000        100.000        100.000        56.6749                 NaN            NaN            NaN            NaN
  145601.        2033.10        100.000        100.000        100.000        100.000        100.000        100.000        56.6749                 NaN            NaN            NaN            NaN
  145701.        2033.27        100.000        100.000        100.000        100.000        100.000        100.000        56.6748                 NaN            NaN            NaN            NaN
  145801.        2033.45        100.000        100.000        100.000        100.000        100.000        100.000        56.6748                 NaN            NaN            NaN            NaN
  145901.        2033.62        100.000        100.000        100.000        100.000        100.000        100.000        56.6747                 NaN            NaN            NaN            NaN
  146001.        2033.79        100.000        100.000        100.000        100.000        100.000        100.000        56.6747                 NaN            NaN            NaN            NaN
  146101.        2033.97        100.000        100.000        100.000        100.000        100.000        100.000        56.6746                 NaN            NaN            NaN            NaN
  146201.        2034.14        100.000        100.000        100.000        100.000        100.000        100.000        56.6746                 NaN            NaN            NaN            NaN
  146301.        2034.31        100.000        100.000        100.000        100.000        100.000        100.000        56.6745                 NaN            NaN            NaN            NaN
  146401.        2034.48        100.000        100.000        100.000        100.000        100.000        100.000        56.6744                 NaN            NaN            NaN            NaN
  146501.        2034.65        100.000        100.000        100.000        100.000        100.000        100.000        56.6744                 NaN            NaN            NaN            NaN
  146601.        2034.82        100.000        100.000        100.000        100.000        100.000        100.000        56.6743                 NaN            NaN            NaN            NaN
  146701.        2034.99        100.000        100.000        100.000        100.000        100.000        100.000        56.6743                 NaN            NaN            NaN            NaN
  146801.        2035.16        100.000        100.000        100.000        100.000        100.000        100.000        56.6742                 NaN            NaN            NaN            NaN
  146901.        2035.33        100.000        100.000        100.000        100.000        100.000        100.000        56.6742                 NaN            NaN            NaN            NaN
  147001.        2035.50        100.000        100.000        100.000        100.000        100.000        100.000        56.6741                 NaN            NaN            NaN            NaN
  147101.        2035.67        100.000        100.000        100.000        100.000        100.000        100.000        56.6740                 NaN            NaN            NaN            NaN
  147201.        2035.83        100.000        100.000        100.000        100.000        100.000        100.000        56.6739                 NaN            NaN            NaN            NaN
  147301.        2036.00        100.000        100.000        100.000        100.000        100.000        100.000        56.6739                 NaN            NaN            NaN            NaN
  147401.        2036.17        100.000        100.000        100.000        100.000        100.000        100.000        56.6738                 NaN            NaN            NaN            NaN
  147501.        2036.33        100.000        100.000        100.000        100.000        100.000        100.000        56.6738                 NaN            NaN            NaN            NaN
  147601.        2036.50        100.000        100.000        100.000        100.000        100.000        100.000        56.6737                 NaN            NaN            NaN            NaN
  147701.        2036.66        100.000        100.000        100.000        100.000        100.000        100.000        56.6737                 NaN            NaN            NaN            NaN
  147801.        2036.83        100.000        100.000        100.000        100.000        100.000        100.000        56.6736                 NaN            NaN            NaN            NaN
  147901.        2036.99        100.000        100.000        100.000        100.000        100.000        100.000        56.6736                 NaN            NaN            NaN            NaN
  148001.        2037.16        100.000        100.000        100.000        100.000        100.000        100.000        56.6735                 NaN            NaN            NaN            NaN
  148101.        2037.32        100.000        100.000        100.000        100.000        100.000        100.000        56.6734                 NaN            NaN            NaN            NaN
  148201.        2037.48        100.000        100.000        100.000        100.000        100.000        100.000        56.6734                 NaN            NaN            NaN            NaN
  148301.        2037.64        100.000        100.000        100.000        100.000        100.000        100.000        56.6733                 NaN            NaN            NaN            NaN
  148401.        2037.81        100.000        100.000        100.000        100.000        100.000        100.000        56.6733                 NaN            NaN            NaN            NaN
  148501.        2037.97        100.000        100.000        100.000        100.000        100.000        100.000        56.6732                 NaN            NaN            NaN            NaN
  148601.        2038.13        100.000        100.000        100.000        100.000        100.000        100.000        56.6731                 NaN            NaN            NaN            NaN
  148701.        2038.29        100.000        100.000        100.000        100.000        100.000        100.000        56.6731                 NaN            NaN            NaN            NaN
  148801.        2038.45        100.000        100.000        100.000        100.000        100.000        100.000        56.6730                 NaN            NaN            NaN            NaN
  148901.        2038.61        100.000        100.000        100.000        100.000        100.000        100.000        56.6730                 NaN            NaN            NaN            NaN
  149001.        2038.77        100.000        100.000        100.000        100.000        100.000        100.000        56.6729                 NaN            NaN            NaN            NaN
  149101.        2038.93        100.000        100.000        100.000        100.000        100.000        100.000        56.6729                 NaN            NaN            NaN            NaN
  149201.        2039.08        100.000        100.000        100.000        100.000        100.000        100.000        56.6728                 NaN            NaN            NaN            NaN
  149301.        2039.24        100.000        100.000        100.000        100.000        100.000        100.000        56.6727                 NaN            NaN            NaN            NaN
  149401.        2039.40        100.000        100.000        100.000        100.000        100.000        100.000        56.6727                 NaN            NaN            NaN            NaN
  149501.        2039.56        100.000        100.000        100.000        100.000        100.000        100.000        56.6726                 NaN            NaN            NaN            NaN
  149601.        2039.71        100.000        100.000        100.000        100.000        100.000        100.000        56.6726                 NaN            NaN            NaN            NaN
  149701.        2039.87        100.000        100.000        100.000        100.000        100.000        100.000        56.6725                 NaN            NaN            NaN            NaN
  149801.        2040.02        100.000        100.000        100.000        100.000        100.000        100.000        56.6724                 NaN            NaN            NaN            NaN
  149901.        2040.18        100.000        100.000        100.000        100.000        100.000        100.000        56.6724                 NaN            NaN            NaN            NaN
  150001.        2040.33        100.000        100.000        100.000        100.000        100.000        100.000        56.6723                 NaN            NaN            NaN            NaN
