|6.6.6
mars_bf97_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wad            Ring           ca-pv          Wus            Pv            
  217301.        2075.63                 NaN            NaN            NaN            NaN            NaN   39.5184                 NaN   60.4816                 NaN            NaN            NaN
  217401.        2075.65                 NaN            NaN            NaN            NaN            NaN   39.5183                 NaN   60.4817                 NaN            NaN            NaN
  217501.        2075.66                 NaN            NaN            NaN            NaN            NaN   39.5183                 NaN   60.4817                 NaN            NaN            NaN
  217601.        2075.67                 NaN            NaN            NaN            NaN            NaN   39.5008                 NaN   60.4827       0.165109E-001            NaN            NaN
  217701.        2075.69                 NaN            NaN            NaN            NaN            NaN   39.5007                 NaN   60.4828       0.165109E-001            NaN            NaN
  217801.        2075.70                 NaN            NaN            NaN            NaN            NaN   39.5006                 NaN   60.4829       0.165110E-001            NaN            NaN
  217901.        2075.72                 NaN            NaN            NaN            NaN            NaN   39.5006                 NaN   60.4829       0.165111E-001            NaN            NaN
  218001.        2075.73                 NaN            NaN            NaN            NaN            NaN   39.4948                 NaN   60.4834       0.218562E-001            NaN            NaN
  218101.        2075.75                 NaN            NaN            NaN            NaN            NaN   39.4837                 NaN   60.4842       0.321051E-001            NaN            NaN
  218201.        2075.76                 NaN            NaN            NaN            NaN            NaN   39.4727                 NaN   60.4850       0.423543E-001            NaN            NaN
  218301.        2075.78                 NaN            NaN            NaN            NaN            NaN   39.4616                 NaN   60.4858       0.526040E-001            NaN            NaN
  218401.        2075.79                 NaN            NaN            NaN            NaN            NaN   39.4506                 NaN   60.4866       0.628539E-001            NaN            NaN
  218501.        2075.81                 NaN            NaN            NaN            NaN            NaN   39.4395                 NaN   60.4874       0.731043E-001            NaN            NaN
  218601.        2075.82                 NaN            NaN            NaN            NaN            NaN   39.4285                 NaN   60.4881       0.833550E-001            NaN            NaN
  218701.        2075.84                 NaN            NaN            NaN            NaN            NaN   39.4175                 NaN   60.4889       0.936061E-001            NaN            NaN
  218801.        2075.85                 NaN            NaN            NaN            NaN            NaN   39.4064                 NaN   60.4897       0.103858                 NaN            NaN
  218901.        2075.87                 NaN            NaN            NaN            NaN            NaN   39.3954                 NaN   60.4905       0.114109                 NaN            NaN
  219001.        2075.89                 NaN            NaN            NaN            NaN            NaN   39.3843                 NaN   60.4913       0.124361                 NaN            NaN
  219101.        2075.90                 NaN            NaN            NaN            NaN            NaN   39.3733                 NaN   60.4921       0.134614                 NaN            NaN
  219201.        2075.92                 NaN            NaN            NaN            NaN            NaN   39.3653                 NaN   60.4927       0.141957                 NaN            NaN
  219301.        2075.93                 NaN            NaN            NaN            NaN            NaN   39.3545                 NaN   60.4935       0.151978                 NaN            NaN
  219401.        2075.95                 NaN            NaN            NaN            NaN            NaN   39.3437                 NaN   60.4943       0.161999                 NaN            NaN
  219501.        2075.97                 NaN            NaN            NaN            NaN            NaN   39.3329                 NaN   60.4950       0.172020                 NaN            NaN
  219601.        2075.98                 NaN            NaN            NaN            NaN            NaN   39.3221                 NaN   60.4958       0.182042                 NaN            NaN
  219701.        2076.00                 NaN            NaN            NaN            NaN            NaN   39.3113                 NaN   60.4966       0.192064                 NaN            NaN
  219801.        2076.02                 NaN            NaN            NaN            NaN            NaN   39.3005                 NaN   60.4974       0.202086                 NaN            NaN
  219901.        2076.04                 NaN            NaN            NaN            NaN            NaN   39.2897                 NaN   60.4981       0.212109                 NaN            NaN
  220001.        2076.05                 NaN            NaN            NaN            NaN            NaN   39.2789                 NaN   60.4989       0.222132                 NaN            NaN
  220101.        2076.07                 NaN            NaN            NaN            NaN            NaN   39.2681                 NaN   60.4997       0.232156                 NaN            NaN
  220201.        2076.09                 NaN            NaN            NaN            NaN            NaN   39.2573                 NaN   60.5005       0.242180                 NaN            NaN
  220301.        2076.11                 NaN            NaN            NaN            NaN            NaN   39.2465                 NaN   60.5013       0.252204                 NaN            NaN
  220401.        2076.12                 NaN            NaN            NaN            NaN            NaN   39.2046                 NaN   60.5042       0.291261                 NaN            NaN
  220501.        2076.14                 NaN            NaN            NaN            NaN            NaN   39.1948                 NaN   60.5049       0.300297                 NaN            NaN
  220601.        2076.16                 NaN            NaN            NaN            NaN            NaN   39.1851                 NaN   60.5056       0.309334                 NaN            NaN
  220701.        2076.18                 NaN            NaN            NaN            NaN            NaN   39.1753                 NaN   60.5063       0.318372                 NaN            NaN
  220801.        2076.20                 NaN            NaN            NaN            NaN            NaN   39.1542                 NaN   60.5078       0.338000                 NaN            NaN
  220901.        2076.21                 NaN            NaN            NaN            NaN            NaN   39.1432                 NaN   60.5086       0.348245                 NaN            NaN
  221001.        2076.23                 NaN            NaN            NaN            NaN            NaN   39.1321                 NaN   60.5094       0.358491                 NaN            NaN
  221101.        2076.25                 NaN            NaN            NaN            NaN            NaN   39.1211                 NaN   60.5102       0.368737                 NaN            NaN
  221201.        2076.27                 NaN            NaN            NaN            NaN            NaN   39.1101                 NaN   60.5110       0.378983                 NaN            NaN
  221301.        2076.29                 NaN            NaN            NaN            NaN            NaN   39.0990                 NaN   60.5117       0.389230                 NaN            NaN
  221401.        2076.31                 NaN            NaN            NaN            NaN            NaN   39.0880                 NaN   60.5125       0.399477                 NaN            NaN
  221501.        2076.33                 NaN            NaN            NaN            NaN            NaN   39.0769                 NaN   60.5133       0.409724                 NaN            NaN
  221601.        2076.35                 NaN            NaN            NaN            NaN            NaN   39.0659                 NaN   60.5141       0.419971                 NaN            NaN
  221701.        2076.37                 NaN            NaN            NaN            NaN            NaN   39.0549                 NaN   60.5149       0.430219                 NaN            NaN
  221801.        2076.39                 NaN            NaN            NaN            NaN            NaN   39.0438                 NaN   60.5157       0.440467                 NaN            NaN
  221901.        2076.41                 NaN            NaN            NaN            NaN            NaN   39.0328                 NaN   60.5165       0.450715                 NaN            NaN
  222001.        2076.43                 NaN            NaN            NaN            NaN            NaN   39.0087                 NaN   60.5182       0.473149                 NaN            NaN
  222101.        2076.45                 NaN            NaN            NaN            NaN            NaN   38.9979                 NaN   60.5190       0.483172                 NaN            NaN
  222201.        2076.47                 NaN            NaN            NaN            NaN            NaN   38.9871                 NaN   60.5197       0.493195                 NaN            NaN
  222301.        2076.49                 NaN            NaN            NaN            NaN            NaN   38.9763                 NaN   60.5205       0.503219                 NaN            NaN
  222401.        2076.51                 NaN            NaN            NaN            NaN            NaN   38.9655                 NaN   60.5213       0.513243                 NaN            NaN
  222501.        2076.53                 NaN            NaN            NaN            NaN            NaN   38.9547                 NaN   60.5221       0.523267                 NaN            NaN
  222601.        2076.56                 NaN            NaN            NaN            NaN            NaN   38.9980                 NaN   60.5191       0.482857                 NaN            NaN
  222701.        2076.58                 NaN            NaN            NaN            NaN            NaN   38.9872                 NaN   60.5199       0.492890                 NaN            NaN
  222801.        2076.60                 NaN            NaN            NaN            NaN            NaN   38.9764                 NaN   60.5207       0.502923                 NaN            NaN
  222901.        2076.62                 NaN            NaN            NaN            NaN            NaN   38.9656                 NaN   60.5214       0.512956                 NaN            NaN
  223001.        2076.64                 NaN            NaN            NaN            NaN            NaN   38.9548                 NaN   60.5222       0.522990                 NaN            NaN
  223101.        2076.67                 NaN            NaN            NaN            NaN            NaN   38.9440                 NaN   60.5230       0.533024                 NaN            NaN
  223201.        2076.69                 NaN            NaN            NaN            NaN            NaN   38.9332                 NaN   60.5238       0.543058                 NaN            NaN
  223301.        2076.71                 NaN            NaN            NaN            NaN            NaN   38.9224                 NaN   60.5245       0.553093                 NaN            NaN
  223401.        2076.73                 NaN            NaN            NaN            NaN            NaN   38.9116                 NaN   60.5253       0.563128                 NaN            NaN
  223501.        2076.76                 NaN            NaN            NaN            NaN            NaN   38.9008                 NaN   60.5261       0.573163                 NaN            NaN
  223601.        2076.78                 NaN            NaN            NaN            NaN            NaN   38.8899                 NaN   60.5269       0.583199                 NaN            NaN
  223701.        2076.80                 NaN            NaN            NaN            NaN            NaN   38.8791                 NaN   60.5276       0.593235                 NaN            NaN
  223801.        2076.83                 NaN            NaN            NaN            NaN            NaN   38.8683                 NaN   60.5284       0.603271                 NaN            NaN
  223901.        2076.85                 NaN            NaN            NaN            NaN            NaN   38.8575                 NaN   60.5292       0.613308                 NaN            NaN
  224001.        2076.88                 NaN            NaN            NaN            NaN            NaN   38.8467                 NaN   60.5300       0.623345                 NaN            NaN
  224101.        2076.90                 NaN            NaN            NaN            NaN            NaN   38.8359                 NaN   60.5307       0.633382                 NaN            NaN
  224201.        2076.92                 NaN            NaN            NaN            NaN            NaN   38.8251                 NaN   60.5315       0.643420                 NaN            NaN
  224301.        2076.95                 NaN            NaN            NaN            NaN            NaN   38.8143                 NaN   60.5323       0.653458                 NaN            NaN
  224401.        2076.97                 NaN            NaN            NaN            NaN            NaN   38.7174                 NaN   60.5390       0.743560                 NaN            NaN
  224501.        2077.00                 NaN            NaN            NaN            NaN            NaN   38.7077                 NaN   60.5397       0.752596                 NaN            NaN
  224601.        2077.02                 NaN            NaN            NaN            NaN            NaN   38.6980                 NaN   60.5404       0.761633                 NaN            NaN
  224701.        2077.05                 NaN            NaN            NaN            NaN            NaN   38.6882                 NaN   60.5411       0.770671                 NaN            NaN
  224801.        2077.07                 NaN            NaN            NaN            NaN            NaN   38.7602                 NaN   60.5361       0.703654                 NaN            NaN
  224901.        2077.10                 NaN            NaN            NaN            NaN            NaN   38.7494                 NaN   60.5369       0.713694                 NaN            NaN
  225001.        2077.13                 NaN            NaN            NaN            NaN            NaN   38.7386                 NaN   60.5377       0.723735                 NaN            NaN
  225101.        2077.15                 NaN            NaN            NaN            NaN            NaN   38.7278                 NaN   60.5385       0.733776                 NaN            NaN
  225201.        2077.18                 NaN            NaN            NaN            NaN            NaN   38.7169                 NaN   60.5392       0.743817                 NaN            NaN
  225301.        2077.21                 NaN            NaN            NaN            NaN            NaN   38.7061                 NaN   60.5400       0.753859                 NaN            NaN
  225401.        2077.23                 NaN            NaN            NaN            NaN            NaN   38.6953                 NaN   60.5408       0.763901                 NaN            NaN
  225501.        2077.26                 NaN            NaN            NaN            NaN            NaN   38.6845                 NaN   60.5416       0.773943                 NaN            NaN
  225601.        2077.29                 NaN            NaN            NaN            NaN            NaN   38.6737                 NaN   60.5423       0.783986                 NaN            NaN
  225701.        2077.31                 NaN            NaN            NaN            NaN            NaN   38.6629                 NaN   60.5431       0.794029                 NaN            NaN
  225801.        2077.34                 NaN            NaN            NaN            NaN            NaN   38.6520                 NaN   60.5439       0.804072                 NaN            NaN
  225901.        2077.37                 NaN            NaN            NaN            NaN            NaN   38.6412                 NaN   60.5447       0.814116                 NaN            NaN
  226001.        2077.40                 NaN            NaN            NaN            NaN            NaN   38.6304                 NaN   60.5454       0.824160                 NaN            NaN
  226101.        2077.43                 NaN            NaN            NaN            NaN            NaN   38.6196                 NaN   60.5462       0.834204                 NaN            NaN
  226201.        2077.45                 NaN            NaN            NaN            NaN            NaN   38.6088                 NaN   60.5470       0.844249                 NaN            NaN
  226301.        2077.48                 NaN            NaN            NaN            NaN            NaN   38.5980                 NaN   60.5477       0.854294                 NaN            NaN
  226401.        2077.51                 NaN            NaN            NaN            NaN            NaN   38.5871                 NaN   60.5485       0.864339                 NaN            NaN
  226501.        2077.54                 NaN            NaN            NaN            NaN            NaN   38.5763                 NaN   60.5493       0.874385                 NaN            NaN
  226601.        2077.57                 NaN            NaN            NaN            NaN            NaN   38.5655                 NaN   60.5501       0.884431                 NaN            NaN
  226701.        2077.60                 NaN            NaN            NaN            NaN            NaN   38.5547                 NaN   60.5508       0.894478                 NaN            NaN
  226801.        2077.63                 NaN            NaN            NaN            NaN            NaN   38.5439                 NaN   60.5516       0.904525                 NaN            NaN
  226901.        2077.66                 NaN            NaN            NaN            NaN            NaN   38.5330                 NaN   60.5524       0.914572                 NaN            NaN
  227001.        2077.69                 NaN            NaN            NaN            NaN            NaN   38.5222                 NaN   60.5532       0.924619                 NaN            NaN
  227101.        2077.72                 NaN            NaN            NaN            NaN            NaN   38.5114                 NaN   60.5539       0.934667                 NaN            NaN
  227201.        2077.75                 NaN            NaN            NaN            NaN            NaN   38.5006                 NaN   60.5547       0.944715                 NaN            NaN
  227301.        2077.78                 NaN            NaN            NaN            NaN            NaN   38.4898                 NaN   60.5555       0.954764                 NaN            NaN
  227401.        2077.82                 NaN            NaN            NaN            NaN            NaN   38.4789                 NaN   60.5562       0.964813                 NaN            NaN
  227501.        2077.85                 NaN            NaN            NaN            NaN            NaN   38.4681                 NaN   60.5570       0.974862                 NaN            NaN
  227601.        2077.88                 NaN            NaN            NaN            NaN            NaN   38.4573                 NaN   60.5578       0.984912                 NaN            NaN
  227701.        2077.91                 NaN            NaN            NaN            NaN            NaN   38.4465                 NaN   60.5586       0.994962                 NaN            NaN
  227801.        2077.94                 NaN            NaN            NaN            NaN            NaN   38.4357                 NaN   60.5593        1.00501                 NaN            NaN
  227901.        2077.98                 NaN            NaN            NaN            NaN            NaN   38.4248                 NaN   60.5601        1.01506                 NaN            NaN
  228001.        2078.01                 NaN            NaN            NaN            NaN            NaN   38.4140                 NaN   60.5609        1.02511                 NaN            NaN
  228101.        2078.04                 NaN            NaN            NaN            NaN            NaN   38.4032                 NaN   60.5616        1.03517                 NaN            NaN
  228201.        2078.07                 NaN            NaN            NaN            NaN            NaN   38.3924                 NaN   60.5624        1.04522                 NaN            NaN
  228301.        2078.11                 NaN            NaN            NaN            NaN            NaN   38.3815                 NaN   60.5632        1.05527                 NaN            NaN
  228401.        2078.14                 NaN            NaN            NaN            NaN            NaN   38.3278                 NaN   60.5669        1.10525                 NaN            NaN
  228501.        2078.18                 NaN            NaN            NaN            NaN            NaN   38.3181                 NaN   60.5676        1.11430                 NaN            NaN
  228601.        2078.21                 NaN            NaN            NaN            NaN            NaN   38.3083                 NaN   60.5683        1.12335                 NaN            NaN
  228701.        2078.24                 NaN            NaN            NaN            NaN            NaN   38.2986                 NaN   60.5690        1.13240                 NaN            NaN
  228801.        2078.28                 NaN            NaN            NaN            NaN            NaN   38.2888                 NaN   60.5697        1.14145                 NaN            NaN
  228901.        2078.31                 NaN            NaN            NaN            NaN            NaN   38.2791                 NaN   60.5704        1.15050                 NaN            NaN
  229001.        2078.35                 NaN            NaN            NaN            NaN            NaN   38.2694                 NaN   60.5711        1.15955                 NaN            NaN
  229101.        2078.38                 NaN            NaN            NaN            NaN            NaN   38.2596                 NaN   60.5718        1.16860                 NaN            NaN
  229201.        2078.42                 NaN            NaN            NaN            NaN            NaN   38.2499                 NaN   60.5725        1.17765                 NaN            NaN
  229301.        2078.46                 NaN            NaN            NaN            NaN            NaN   38.2401                 NaN   60.5732        1.18670                 NaN            NaN
  229401.        2078.49                 NaN            NaN            NaN            NaN            NaN   38.2304                 NaN   60.5739        1.19575                 NaN            NaN
  229501.        2078.53                 NaN            NaN            NaN            NaN            NaN   38.2206                 NaN   60.5746        1.20480                 NaN            NaN
  229601.        2078.57                 NaN            NaN            NaN            NaN            NaN   38.2109                 NaN   60.5753        1.21385                 NaN            NaN
  229701.        2078.60                 NaN            NaN            NaN            NaN            NaN   38.2011                 NaN   60.5760        1.22290                 NaN            NaN
  229801.        2078.64                 NaN            NaN            NaN            NaN            NaN   38.1914                 NaN   60.5767        1.23195                 NaN            NaN
  229901.        2078.68                 NaN            NaN            NaN            NaN            NaN   38.1816                 NaN   60.5774        1.24101                 NaN            NaN
  230001.        2078.72                 NaN            NaN            NaN            NaN            NaN   38.1719                 NaN   60.5781        1.25006                 NaN            NaN
  230101.        2078.75                 NaN            NaN            NaN            NaN            NaN   38.1621                 NaN   60.5788        1.25911                 NaN            NaN
  230201.        2078.79                 NaN            NaN            NaN            NaN            NaN   38.1524                 NaN   60.5795        1.26817                 NaN            NaN
  230301.        2078.83                 NaN            NaN            NaN            NaN            NaN   38.1426                 NaN   60.5801        1.27722                 NaN            NaN
  230401.        2078.87                 NaN            NaN            NaN            NaN            NaN   38.1542                 NaN   60.5794        1.26644                 NaN            NaN
  230501.        2078.91                 NaN            NaN            NaN            NaN            NaN   38.1434                 NaN   60.5801        1.27650                 NaN            NaN
  230601.        2078.95                 NaN            NaN            NaN            NaN            NaN   38.1325                 NaN   60.5809        1.28656                 NaN            NaN
  230701.        2078.99                 NaN            NaN            NaN            NaN            NaN   38.1217                 NaN   60.5817        1.29662                 NaN            NaN
  230801.        2079.03                 NaN            NaN            NaN            NaN            NaN   38.1109                 NaN   60.5825        1.30668                 NaN            NaN
  230901.        2079.07                 NaN            NaN            NaN            NaN            NaN   38.1000                 NaN   60.5832        1.31674                 NaN            NaN
  231001.        2079.11                 NaN            NaN            NaN            NaN            NaN   38.0892                 NaN   60.5840        1.32681                 NaN            NaN
  231101.        2079.15                 NaN            NaN            NaN            NaN            NaN   38.0784                 NaN   60.5848        1.33687                 NaN            NaN
  231201.        2079.19                 NaN            NaN            NaN            NaN            NaN   38.0549                 NaN   60.5864        1.35871                 NaN            NaN
  231301.        2079.23                 NaN            NaN            NaN            NaN            NaN   38.0451                 NaN   60.5871        1.36777                 NaN            NaN
  231401.        2079.28                 NaN            NaN            NaN            NaN            NaN   38.0354                 NaN   60.5878        1.37683                 NaN            NaN
  231501.        2079.32                 NaN            NaN            NaN            NaN            NaN   38.0256                 NaN   60.5885        1.38588                 NaN            NaN
  231601.        2079.36                 NaN            NaN            NaN            NaN            NaN   38.0087                 NaN   60.5897        1.40157                 NaN            NaN
  231701.        2079.40                 NaN            NaN            NaN            NaN            NaN   37.9999                 NaN   60.5903        1.40977                 NaN            NaN
  231801.        2079.45                 NaN            NaN            NaN            NaN            NaN   37.9911                 NaN   60.5909        1.41796                 NaN            NaN
  231901.        2079.49                 NaN            NaN            NaN            NaN            NaN   37.9823                 NaN   60.5916        1.42616                 NaN            NaN
  232001.        2079.53                 NaN            NaN            NaN            NaN            NaN   37.9734                 NaN   60.5922        1.43436                 NaN            NaN
  232101.        2079.58                 NaN            NaN            NaN            NaN            NaN   37.9646                 NaN   60.5928        1.44256                 NaN            NaN
  232201.        2079.62                 NaN            NaN            NaN            NaN            NaN   37.9558                 NaN   60.5935        1.45076                 NaN            NaN
  232301.        2079.67                 NaN            NaN            NaN            NaN            NaN   37.9470                 NaN   60.5941        1.45896                 NaN            NaN
  232401.        2079.71                 NaN            NaN            NaN            NaN            NaN   37.9407                 NaN   60.5945        1.46477                 NaN            NaN
  232501.        2079.75                 NaN            NaN            NaN            NaN            NaN   37.9406                 NaN   60.5946        1.46478                 NaN            NaN
  232601.        2079.80                 NaN            NaN            NaN            NaN            NaN   37.9406                 NaN   60.5947        1.46479                 NaN            NaN
  232701.        2079.85                 NaN            NaN            NaN            NaN            NaN   37.9405                 NaN   60.5947        1.46479                 NaN            NaN
  232801.        2079.89                 NaN            NaN            NaN            NaN            NaN   35.9794                 NaN   60.7258        1.68499                 NaN   1.60974     
  232901.        2079.94                 NaN            NaN            NaN            NaN            NaN   35.9794                 NaN   60.7259        1.68500                 NaN   1.60975     
  233001.        2079.98                 NaN            NaN            NaN            NaN            NaN   35.9793                 NaN   60.7259        1.68501                 NaN   1.60977     
  233101.        2080.03                 NaN            NaN            NaN            NaN            NaN   35.9792                 NaN   60.7260        1.68501                 NaN   1.60978     
  233201.        2080.08                 NaN            NaN            NaN            NaN            NaN   35.9792                 NaN   60.7260        1.68502                 NaN   1.60979     
  233301.        2080.13                 NaN            NaN            NaN            NaN            NaN   35.9791                 NaN   60.7261        1.68503                 NaN   1.60980     
  233401.        2080.17                 NaN            NaN            NaN            NaN            NaN   35.9790                 NaN   60.7261        1.68504                 NaN   1.60981     
  233501.        2080.22                 NaN            NaN            NaN            NaN            NaN   35.9790                 NaN   60.7261        1.68504                 NaN   1.60983     
  233601.        2080.27                 NaN            NaN            NaN            NaN            NaN   29.7179                 NaN            NaN   2.54562        18.7308        49.0057     
  233701.        2080.32                 NaN            NaN            NaN            NaN            NaN   29.7178                 NaN            NaN   2.54563        18.7306        49.0060     
  233801.        2080.37                 NaN            NaN            NaN            NaN            NaN   29.7177                 NaN            NaN   2.54563        18.7305        49.0062     
  233901.        2080.42                 NaN            NaN            NaN            NaN            NaN   29.7175                 NaN            NaN   2.54564        18.7303        49.0065     
  234001.        2080.47                 NaN            NaN            NaN            NaN            NaN   29.6811                 NaN            NaN   2.54942        18.7309        49.0386     
  234101.        2080.52                 NaN            NaN            NaN            NaN            NaN   29.5443                 NaN            NaN   2.56363        18.7335        49.1585     
  234201.        2080.57                 NaN            NaN            NaN            NaN            NaN   29.4075                 NaN            NaN   2.57784        18.7362        49.2785     
  234301.        2080.62                 NaN            NaN            NaN            NaN            NaN   29.2707                 NaN            NaN   2.59206        18.7388        49.3985     
  234401.        2080.67                 NaN            NaN            NaN            NaN            NaN   29.1338                 NaN            NaN   2.60629        18.7414        49.5185     
  234501.        2080.72                 NaN            NaN            NaN            NaN            NaN   28.9968                 NaN            NaN   2.62051        18.7441        49.6386     
  234601.        2080.77                 NaN            NaN            NaN            NaN            NaN   28.8599                 NaN            NaN   2.63474        18.7467        49.7587     
  234701.        2080.83                 NaN            NaN            NaN            NaN            NaN   28.7229                 NaN            NaN   2.64898        18.7493        49.8788     
  234801.        2080.88                 NaN            NaN            NaN            NaN            NaN   28.5858                 NaN            NaN   2.66322        18.7520        49.9990     
  234901.        2080.93                 NaN            NaN            NaN            NaN            NaN   28.4487                 NaN            NaN   2.67746        18.7546        50.1192     
  235001.        2080.98                 NaN            NaN            NaN            NaN            NaN   28.3116                 NaN            NaN   2.69171        18.7573        50.2394     
  235101.        2081.04                 NaN            NaN            NaN            NaN            NaN   28.1744                 NaN            NaN   2.70596        18.7599        50.3597     
  235201.        2081.09                 NaN            NaN            NaN            NaN            NaN   28.0372                 NaN            NaN   2.72021        18.7625        50.4800     
  235301.        2081.14                 NaN            NaN            NaN            NaN            NaN   27.9000                 NaN            NaN   2.73447        18.7652        50.6004     
  235401.        2081.20                 NaN            NaN            NaN            NaN            NaN   27.7627                 NaN            NaN   2.74874        18.7678        50.7207     
  235501.        2081.25                 NaN            NaN            NaN            NaN            NaN   27.6254                 NaN            NaN   2.76300        18.7705        50.8412     
  235601.        2081.31                 NaN            NaN            NaN            NaN            NaN   26.6195                 NaN            NaN   2.87220        18.7915        51.7169     
  235701.        2081.36                 NaN            NaN            NaN            NaN            NaN   26.5098                 NaN            NaN   2.88345        18.7935        51.8133     
  235801.        2081.42                 NaN            NaN            NaN            NaN            NaN   26.4001                 NaN            NaN   2.89470        18.7956        51.9097     
  235901.        2081.48                 NaN            NaN            NaN            NaN            NaN   26.2903                 NaN            NaN   2.90596        18.7976        52.0061     
  236001.        2081.53                 NaN            NaN            NaN            NaN            NaN   26.1805                 NaN            NaN   2.91721        18.7997        52.1026     
  236101.        2081.59                 NaN            NaN            NaN            NaN            NaN   26.0707                 NaN            NaN   2.92847        18.8017        52.1991     
  236201.        2081.65                 NaN            NaN            NaN            NaN            NaN   25.9609                 NaN            NaN   2.93973        18.8038        52.2956     
  236301.        2081.70                 NaN            NaN            NaN            NaN            NaN   25.8510                 NaN            NaN   2.95100        18.8058        52.3922     
  236401.        2081.76                 NaN            NaN            NaN            NaN            NaN   25.7411                 NaN            NaN   2.96227        18.8079        52.4887     
  236501.        2081.82                 NaN            NaN            NaN            NaN            NaN   25.6312                 NaN            NaN   2.97354        18.8099        52.5853     
  236601.        2081.88                 NaN            NaN            NaN            NaN            NaN   25.5212                 NaN            NaN   2.98482        18.8120        52.6820     
  236701.        2081.94                 NaN            NaN            NaN            NaN            NaN   25.4112                 NaN            NaN   2.99610        18.8140        52.7786     
  236801.        2082.00                 NaN            NaN            NaN            NaN            NaN   25.5752                 NaN            NaN   2.97669        18.8103        52.6378     
  236901.        2082.06                 NaN            NaN            NaN            NaN            NaN   25.4867                 NaN            NaN   2.98555        18.8119        52.7158     
  237001.        2082.12                 NaN            NaN            NaN            NaN            NaN   25.3982                 NaN            NaN   2.99443        18.8135        52.7939     
  237101.        2082.18                 NaN            NaN            NaN            NaN            NaN   25.3097                 NaN            NaN   3.00330        18.8151        52.8719     
  237201.        2082.24                 NaN            NaN            NaN            NaN            NaN   25.2211                 NaN            NaN   3.01218        18.8167        52.9500     
  237301.        2082.30                 NaN            NaN            NaN            NaN            NaN   25.1326                 NaN            NaN   3.02105        18.8183        53.0281     
  237401.        2082.36                 NaN            NaN            NaN            NaN            NaN   25.0440                 NaN            NaN   3.02993        18.8199        53.1062     
  237501.        2082.42                 NaN            NaN            NaN            NaN            NaN   24.9554                 NaN            NaN   3.03882        18.8215        53.1843     
  237601.        2082.49                 NaN            NaN            NaN            NaN            NaN   24.8667                 NaN            NaN   3.04770        18.8231        53.2625     
  237701.        2082.55                 NaN            NaN            NaN            NaN            NaN   24.7781                 NaN            NaN   3.05659        18.8247        53.3407     
  237801.        2082.61                 NaN            NaN            NaN            NaN            NaN   24.6894                 NaN            NaN   3.06548        18.8263        53.4188     
  237901.        2082.67                 NaN            NaN            NaN            NaN            NaN   24.6007                 NaN            NaN   3.07437        18.8279        53.4971     
  238001.        2082.74                 NaN            NaN            NaN            NaN            NaN   24.5120                 NaN            NaN   3.08327        18.8295        53.5753     
  238101.        2082.80                 NaN            NaN            NaN            NaN            NaN   24.4232                 NaN            NaN   3.09216        18.8311        53.6535     
  238201.        2082.87                 NaN            NaN            NaN            NaN            NaN   24.3345                 NaN            NaN   3.10106        18.8327        53.7318     
  238301.        2082.93                 NaN            NaN            NaN            NaN            NaN   24.2457                 NaN            NaN   3.10996        18.8343        53.8101     
  238401.        2083.00                 NaN            NaN            NaN            NaN            NaN   24.1569                 NaN            NaN   3.11887        18.8359        53.8884     
  238501.        2083.06                 NaN            NaN            NaN            NaN            NaN   24.0680                 NaN            NaN   3.12777        18.8375        53.9667     
  238601.        2083.13                 NaN            NaN            NaN            NaN            NaN   23.9792                 NaN            NaN   3.13668        18.8391        54.0451     
  238701.        2083.20                 NaN            NaN            NaN            NaN            NaN   23.8903                 NaN            NaN   3.14559        18.8407        54.1234     
  238801.        2083.26                 NaN            NaN            NaN            NaN            NaN   23.1292                 NaN            NaN   3.22978        18.8565        54.7844     
  238901.        2083.33                 NaN            NaN            NaN            NaN            NaN   23.0609                 NaN            NaN   3.23639        18.8577        54.8450     
  239001.        2083.40                 NaN            NaN            NaN            NaN            NaN   22.9926                 NaN            NaN   3.24300        18.8589        54.9056     
  239101.        2083.47                 NaN            NaN            NaN            NaN            NaN   22.9242                 NaN            NaN   3.24962        18.8600        54.9662     
  239201.        2083.53                 NaN            NaN            NaN            NaN            NaN   22.8558                 NaN            NaN   3.25623        18.8612        55.0268     
  239301.        2083.60                 NaN            NaN            NaN            NaN            NaN   22.7874                 NaN            NaN   3.26285        18.8624        55.0874     
  239401.        2083.67                 NaN            NaN            NaN            NaN            NaN   22.7189                 NaN            NaN   3.26947        18.8635        55.1481     
  239501.        2083.74                 NaN            NaN            NaN            NaN            NaN   22.6504                 NaN            NaN   3.27609        18.8647        55.2087     
  239601.        2083.81                 NaN            NaN            NaN            NaN            NaN   22.5820                 NaN            NaN   3.28272        18.8659        55.2694     
  239701.        2083.88                 NaN            NaN            NaN            NaN            NaN   22.5135                 NaN            NaN   3.28934        18.8670        55.3302     
  239801.        2083.95                 NaN            NaN            NaN            NaN            NaN   22.4449                 NaN            NaN   3.29597        18.8682        55.3909     
  239901.        2084.02                 NaN            NaN            NaN            NaN            NaN   22.3764                 NaN            NaN   3.30261        18.8694        55.4516     
  240001.        2084.10                 NaN            NaN            NaN            NaN            NaN   22.3078                 NaN            NaN   3.30924        18.8705        55.5124     
  240101.        2084.17                 NaN            NaN            NaN            NaN            NaN   22.2392                 NaN            NaN   3.31588        18.8717        55.5732     
