|6.6.6
mars_lf97_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  26901.0        1453.16        3427.90        7.55494        4.22458     
  27001.0        1453.93        3427.90        7.55446        4.22419     
  27101.0        1454.69        3428.18        7.55547        4.22432     
  27201.0        1455.45        3428.46        7.55647        4.22445     
  27301.0        1456.22        3428.74        7.55747        4.22457     
  27401.0        1456.98        3429.03        7.55848        4.22470     
  27501.0        1457.74        3429.54        7.56067        4.22525     
  27601.0        1458.51        3429.80        7.56160        4.22535     
  27701.0        1459.27        3430.07        7.56253        4.22546     
  27801.0        1460.03        3430.34        7.56347        4.22556     
  27901.0        1460.79        3430.61        7.56440        4.22567     
  28001.0        1461.55        3430.87        7.56533        4.22577     
  28101.0        1462.31        3431.24        7.56677        4.22606     
  28201.0        1463.07        3431.52        7.56775        4.22618     
  28301.0        1463.84        3431.79        7.56872        4.22630     
  28401.0        1464.60        3432.07        7.56970        4.22642     
  28501.0        1465.36        3432.34        7.57068        4.22655     
  28601.0        1466.12        3432.62        7.57165        4.22667     
  28701.0        1466.88        3432.95        7.57289        4.22688     
  28801.0        1467.63        3433.22        7.57388        4.22701     
  28901.0        1468.39        3433.50        7.57486        4.22714     
  29001.0        1469.15        3433.78        7.57585        4.22726     
  29101.0        1469.91        3434.06        7.57684        4.22739     
  29201.0        1470.67        3434.37        7.57800        4.22758     
  29301.0        1471.43        3434.75        7.57952        4.22790     
  29401.0        1472.18        3435.04        7.58054        4.22803     
  29501.0        1472.94        3435.32        7.58156        4.22817     
  29601.0        1473.70        3435.60        7.58257        4.22831     
  29701.0        1474.45        3435.89        7.58359        4.22845     
  29801.0        1475.21        3436.17        7.58461        4.22859     
  29901.0        1475.97        3436.45        7.58562        4.22872     
  30001.0        1476.72        3436.74        7.58664        4.22886     
  30101.0        1477.48        3437.02        7.58765        4.22900     
  30201.0        1478.23        3437.30        7.58866        4.22914     
  30301.0        1478.99        3437.59        7.58968        4.22928     
  30401.0        1479.74        3437.87        7.59069        4.22942     
  30501.0        1480.49        3438.15        7.59170        4.22956     
  30601.0        1481.25        3438.43        7.59272        4.22970     
  30701.0        1482.00        3438.72        7.59373        4.22983     
  30801.0        1482.75        3439.00        7.59474        4.22997     
  30901.0        1483.51        3439.28        7.59575        4.23011     
  31001.0        1484.26        3439.56        7.59676        4.23025     
  31101.0        1485.01        3439.85        7.59777        4.23039     
  31201.0        1485.76        3440.13        7.59878        4.23053     
  31301.0        1486.52        3440.41        7.59979        4.23067     
  31401.0        1487.27        3440.69        7.60080        4.23081     
  31501.0        1488.02        3440.98        7.60181        4.23095     
  31601.0        1488.77        3441.26        7.60282        4.23109     
  31701.0        1489.52        3441.54        7.60383        4.23123     
  31801.0        1490.27        3441.82        7.60484        4.23137     
  31901.0        1491.02        3442.10        7.60585        4.23151     
  32001.0        1491.77        3442.38        7.60685        4.23164     
  32101.0        1492.52        3442.65        7.60780        4.23176     
  32201.0        1493.27        3442.91        7.60870        4.23186     
  32301.0        1494.01        3443.17        7.60959        4.23196     
  32401.0        1494.76        3443.43        7.61049        4.23206     
  32501.0        1495.51        3443.69        7.61138        4.23216     
  32601.0        1496.26        3443.95        7.61227        4.23226     
  32701.0        1497.00        3444.21        7.61317        4.23236     
  32801.0        1497.75        3444.47        7.61406        4.23246     
  32901.0        1498.50        3444.73        7.61495        4.23256     
  33001.0        1499.24        3444.99        7.61584        4.23266     
  33101.0        1499.99        3445.25        7.61674        4.23277     
  33201.0        1500.73        3445.51        7.61763        4.23287     
  33301.0        1501.48        3445.77        7.61852        4.23297     
  33401.0        1502.22        3446.03        7.61941        4.23307     
  33501.0        1502.97        3446.29        7.62030        4.23317     
  33601.0        1503.71        3446.55        7.62119        4.23327     
  33701.0        1504.46        3446.81        7.62208        4.23337     
  33801.0        1505.20        3447.07        7.62297        4.23347     
  33901.0        1505.94        3447.32        7.62386        4.23357     
  34001.0        1506.69        3447.58        7.62475        4.23367     
  34101.0        1507.43        3447.84        7.62564        4.23377     
  34201.0        1508.17        3448.10        7.62653        4.23387     
  34301.0        1508.91        3448.36        7.62742        4.23397     
  34401.0        1509.66        3448.62        7.62831        4.23407     
  34501.0        1510.40        3448.88        7.62919        4.23418     
  34601.0        1511.14        3449.13        7.63008        4.23428     
  34701.0        1511.88        3449.39        7.63097        4.23438     
  34801.0        1512.62        3449.65        7.63185        4.23448     
  34901.0        1513.36        3449.91        7.63274        4.23458     
  35001.0        1514.10        3450.17        7.63363        4.23468     
  35101.0        1514.84        3450.43        7.63451        4.23478     
  35201.0        1515.58        3450.68        7.63540        4.23489     
  35301.0        1516.31        3450.94        7.63629        4.23499     
  35401.0        1517.05        3451.20        7.63717        4.23509     
  35501.0        1517.79        3451.46        7.63806        4.23519     
  35601.0        1518.53        3451.71        7.63894        4.23529     
  35701.0        1519.26        3451.97        7.63983        4.23540     
  35801.0        1520.00        3452.23        7.64071        4.23550     
  35901.0        1520.74        3452.49        7.64159        4.23560     
  36001.0        1521.47        3452.74        7.64248        4.23570     
  36101.0        1522.21        3453.00        7.64336        4.23580     
  36201.0        1522.94        3453.26        7.64424        4.23591     
  36301.0        1523.68        3453.52        7.64513        4.23601     
