|6.6.6
mars_bf97_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  25401.0        1421.45                 NaN            NaN   60.8713                 NaN   13.8418                 NaN   6.57277                 NaN            NaN            NaN   18.7142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25501.0        1423.42                 NaN            NaN   60.8721                 NaN   13.8487                 NaN   6.58422                 NaN            NaN            NaN   18.6950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25601.0        1425.38                 NaN            NaN   60.8729                 NaN   13.8555                 NaN   6.59579                 NaN            NaN            NaN   18.6758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25701.0        1427.34                 NaN            NaN   60.8733                 NaN   13.8635                 NaN   6.59756                 NaN            NaN            NaN   18.6656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25801.0        1429.28                 NaN            NaN   60.8734                 NaN   13.8723                 NaN   6.59258                 NaN            NaN            NaN   18.6617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25901.0        1431.20                 NaN            NaN   60.8735                 NaN   13.8811                 NaN   6.58772                 NaN            NaN            NaN   18.6577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26001.0        1433.12                 NaN            NaN   60.8736                 NaN   13.8897                 NaN   6.58298                 NaN            NaN            NaN   18.6537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26101.0        1435.02                 NaN            NaN   60.8737                 NaN   13.8984                 NaN   6.57837                 NaN            NaN            NaN   18.6496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26201.0        1436.92                 NaN            NaN   60.8738                 NaN   13.9069                 NaN   6.57388                 NaN            NaN            NaN   18.6454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26301.0        1438.80                 NaN            NaN   60.8739                 NaN   13.9154                 NaN   6.56951                 NaN            NaN            NaN   18.6411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26401.0        1440.67                 NaN            NaN   60.8740                 NaN   13.9239                 NaN   6.56526                 NaN            NaN            NaN   18.6368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26501.0        1442.52                 NaN            NaN   60.8742                 NaN   13.9323                 NaN   6.56114                 NaN            NaN            NaN   18.6324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26601.0        1444.37                 NaN            NaN   60.8743                 NaN   13.9406                 NaN   6.55713                 NaN            NaN            NaN   18.6280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26701.0        1446.20                 NaN            NaN   60.8766                 NaN   13.9418                 NaN   6.60038                 NaN            NaN            NaN   18.5812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26801.0        1448.03                 NaN            NaN   60.8769                 NaN   13.9494                 NaN   6.60107                 NaN            NaN            NaN   18.5726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26901.0        1449.84                 NaN            NaN   60.8772                 NaN   13.9569                 NaN   6.60187                 NaN            NaN            NaN   18.5640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27001.0        1451.64                 NaN            NaN   60.8776                 NaN   13.9643                 NaN   6.60279                 NaN            NaN            NaN   18.5553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27101.0        1453.43                 NaN            NaN   60.8779                 NaN   13.9717                 NaN   6.60383                 NaN            NaN            NaN   18.5465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27201.0        1455.21                 NaN            NaN   60.8781                 NaN   13.9808                 NaN   6.60160                 NaN            NaN            NaN   18.5395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27301.0        1456.98                 NaN            NaN   60.8783                 NaN   13.9904                 NaN   6.59849                 NaN            NaN            NaN   18.5328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27401.0        1458.73                 NaN            NaN   60.8784                 NaN   13.9999                 NaN   6.59552                 NaN            NaN            NaN   18.5261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27501.0        1460.48                 NaN            NaN   60.8786                 NaN   14.0094                 NaN   6.59269                 NaN            NaN            NaN   18.5193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27601.0        1462.21                 NaN            NaN   60.8788                 NaN   14.0188                 NaN   6.59000                 NaN            NaN            NaN   18.5124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27701.0        1463.94                 NaN            NaN   60.8789                 NaN   14.0281                 NaN   6.58745                 NaN            NaN            NaN   18.5055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27801.0        1465.65                 NaN            NaN   60.8791                 NaN   14.0374                 NaN   6.58504                 NaN            NaN            NaN   18.4985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27901.0        1467.35                 NaN            NaN   60.8793                 NaN   14.0465                 NaN   6.58277                 NaN            NaN            NaN   18.4914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28001.0        1469.04                 NaN            NaN   60.8795                 NaN   14.0557                 NaN   6.58064                 NaN            NaN            NaN   18.4842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28101.0        1470.72                 NaN            NaN   60.8797                 NaN   14.0647                 NaN   6.57864                 NaN            NaN            NaN   18.4770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28201.0        1472.39                 NaN            NaN   60.8799                 NaN   14.0737                 NaN   6.57678                 NaN            NaN            NaN   18.4696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28301.0        1474.05                 NaN            NaN   60.8801                 NaN   14.0826                 NaN   6.57505                 NaN            NaN            NaN   18.4622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28401.0        1475.70                 NaN            NaN   60.8803                 NaN   14.0915                 NaN   6.57346                 NaN            NaN            NaN   18.4548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28501.0        1477.34                 NaN            NaN   60.8805                 NaN   14.1003                 NaN   6.57201                 NaN            NaN            NaN   18.4472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28601.0        1478.97                 NaN            NaN   60.8807                 NaN   14.1090                 NaN   6.57069                 NaN            NaN            NaN   18.4396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28701.0        1480.59                 NaN            NaN   60.8810                 NaN   14.1176                 NaN   6.56950                 NaN            NaN            NaN   18.4319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28801.0        1482.20                 NaN            NaN   60.8812                 NaN   14.1262                 NaN   6.56844                 NaN            NaN            NaN   18.4242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28901.0        1483.80                 NaN            NaN   60.8814                 NaN   14.1347                 NaN   6.56751                 NaN            NaN            NaN   18.4163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29001.0        1485.39                 NaN            NaN   60.8900                 NaN   14.1167                 NaN   6.75220                 NaN            NaN            NaN   18.2411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29101.0        1486.96                 NaN            NaN   60.8906                 NaN   14.1238                 NaN   6.76082                 NaN            NaN            NaN   18.2247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29201.0        1488.53                 NaN            NaN   60.8911                 NaN   14.1313                 NaN   6.76645                 NaN            NaN            NaN   18.2111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29301.0        1490.09                 NaN            NaN   60.8916                 NaN   14.1388                 NaN   6.77169                 NaN            NaN            NaN   18.1979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29401.0        1491.64                 NaN            NaN   60.8921                 NaN   14.1462                 NaN   6.77706                 NaN            NaN            NaN   18.1846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29501.0        1493.18                 NaN            NaN   60.8927                 NaN   14.1535                 NaN   6.78255                 NaN            NaN            NaN   18.1713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29601.0        1494.71                 NaN            NaN   60.8932                 NaN   14.1608                 NaN   6.78817                 NaN            NaN            NaN   18.1579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29701.0        1496.23                 NaN            NaN   60.8937                 NaN   14.1680                 NaN   6.79392                 NaN            NaN            NaN   18.1444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29801.0        1497.74                 NaN            NaN   60.8942                 NaN   14.1752                 NaN   6.79979                 NaN            NaN            NaN   18.1308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29901.0        1499.24                 NaN            NaN   60.8947                 NaN   14.1823                 NaN   6.80579                 NaN            NaN            NaN   18.1172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30001.0        1500.73                 NaN            NaN   60.8953                 NaN   14.1893                 NaN   6.81191                 NaN            NaN            NaN   18.1035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30101.0        1502.21                 NaN            NaN   60.8958                 NaN   14.1963                 NaN   6.81815                 NaN            NaN            NaN   18.0898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30201.0        1503.68                 NaN            NaN   60.8963                 NaN   14.2032                 NaN   6.82452                 NaN            NaN            NaN   18.0760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30301.0        1505.14                 NaN            NaN   60.8969                 NaN   14.2101                 NaN   6.83101                 NaN            NaN            NaN   18.0621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30401.0        1506.60                 NaN            NaN   60.8974                 NaN   14.2169                 NaN   6.83761                 NaN            NaN            NaN   18.0481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30501.0        1508.04                 NaN            NaN   60.8980                 NaN   14.2236                 NaN   6.84434                 NaN            NaN            NaN   18.0341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30601.0        1509.48                 NaN            NaN   60.8985                 NaN   14.2303                 NaN   6.85119                 NaN            NaN            NaN   18.0200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30701.0        1510.90                 NaN            NaN   60.8991                 NaN   14.2369                 NaN   6.85816                 NaN            NaN            NaN   18.0059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30801.0        1512.32                 NaN            NaN   60.8996                 NaN   14.2435                 NaN   6.86524                 NaN            NaN            NaN   17.9916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30901.0        1513.73                 NaN            NaN   60.9002                 NaN   14.2500                 NaN   6.87244                 NaN            NaN            NaN   17.9774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31001.0        1515.12                 NaN            NaN   60.9007                 NaN   14.2565                 NaN   6.87976                 NaN            NaN            NaN   17.9630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31101.0        1516.51                 NaN            NaN   60.9012                 NaN   14.2645                 NaN   6.88376                 NaN            NaN            NaN   17.9505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31201.0        1517.89                 NaN            NaN   60.9015                 NaN   14.2729                 NaN   6.88710                 NaN            NaN            NaN   17.9384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31301.0        1519.27                 NaN            NaN   60.9019                 NaN   14.2813                 NaN   6.89058                 NaN            NaN            NaN   17.9262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31401.0        1520.63                 NaN            NaN   60.9023                 NaN   14.2895                 NaN   6.89420                 NaN            NaN            NaN   17.9140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31501.0        1521.98                 NaN            NaN   60.9049                 NaN   14.2913                 NaN   6.94737                 NaN            NaN            NaN   17.8564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31601.0        1523.33                 NaN            NaN   60.9058                 NaN   14.2981                 NaN   6.96135                 NaN            NaN            NaN   17.8347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31701.0        1524.66                 NaN            NaN   60.9066                 NaN   14.3049                 NaN   6.97541                 NaN            NaN            NaN   17.8131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31801.0        1525.99                 NaN            NaN   60.9075                 NaN   14.3116                 NaN   6.98953                 NaN            NaN            NaN   17.7914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31901.0        1527.31                 NaN            NaN   60.9083                 NaN   14.3182                 NaN   7.00374                 NaN            NaN            NaN   17.7697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32001.0        1528.62                 NaN            NaN   60.9092                 NaN   14.3248                 NaN   7.01801                 NaN            NaN            NaN   17.7480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32101.0        1529.93                 NaN            NaN   60.9098                 NaN   14.3319                 NaN   7.02650                 NaN            NaN            NaN   17.7318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32201.0        1531.22                 NaN            NaN   60.9101                 NaN   14.3394                 NaN   7.02893                 NaN            NaN            NaN   17.7215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32301.0        1532.51                 NaN            NaN   60.9104                 NaN   14.3469                 NaN   7.03143                 NaN            NaN            NaN   17.7112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32401.0        1533.78                 NaN            NaN   60.9108                 NaN   14.3544                 NaN   7.03400                 NaN            NaN            NaN   17.7008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32501.0        1535.05                 NaN            NaN   60.9111                 NaN   14.3618                 NaN   7.03664                 NaN            NaN            NaN   17.6904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32601.0        1536.32                 NaN            NaN   60.9115                 NaN   14.3691                 NaN   7.03935                 NaN            NaN            NaN   17.6800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32701.0        1537.57                 NaN            NaN   60.9118                 NaN   14.3764                 NaN   7.04213                 NaN            NaN            NaN   17.6696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32801.0        1538.81                 NaN            NaN   60.9122                 NaN   14.3836                 NaN   7.04498                 NaN            NaN            NaN   17.6592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32901.0        1540.05                 NaN            NaN   60.9125                 NaN   14.3908                 NaN   7.04790                 NaN            NaN            NaN   17.6488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33001.0        1541.28                 NaN            NaN   60.9129                 NaN   14.3979                 NaN   7.05088                 NaN            NaN            NaN   17.6383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33101.0        1542.50                 NaN            NaN   60.9132                 NaN   14.4050                 NaN   7.05394                 NaN            NaN            NaN   17.6279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33201.0        1543.71                 NaN            NaN   60.9136                 NaN   14.4120                 NaN   7.05706                 NaN            NaN            NaN   17.6174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33301.0        1544.92                 NaN            NaN   60.9139                 NaN   14.4190                 NaN   7.06025                 NaN            NaN            NaN   17.6069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33401.0        1546.12                 NaN            NaN   60.9143                 NaN   14.4259                 NaN   7.06350                 NaN            NaN            NaN   17.5964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33501.0        1547.31                 NaN            NaN   60.9146                 NaN   14.4327                 NaN   7.06683                 NaN            NaN            NaN   17.5858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33601.0        1548.49                 NaN            NaN   60.9150                 NaN   14.4395                 NaN   7.07021                 NaN            NaN            NaN   17.5753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33701.0        1549.66                 NaN            NaN   60.9153                 NaN   14.4462                 NaN   7.07367                 NaN            NaN            NaN   17.5647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33801.0        1550.83                 NaN            NaN   60.9157                 NaN   14.4529                 NaN   7.07719                 NaN            NaN            NaN   17.5542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33901.0        1551.99                 NaN            NaN   60.9161                 NaN   14.4596                 NaN   7.08077                 NaN            NaN            NaN   17.5436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34001.0        1553.14                 NaN            NaN   60.9164                 NaN   14.4662                 NaN   7.08442                 NaN            NaN            NaN   17.5330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34101.0        1554.28                 NaN            NaN   60.9168                 NaN   14.4727                 NaN   7.08813                 NaN            NaN            NaN   17.5224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34201.0        1555.42                 NaN            NaN   60.9172                 NaN   14.4792                 NaN   7.09191                 NaN            NaN            NaN   17.5117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34301.0        1556.55                 NaN            NaN   60.9209                 NaN   14.4727                 NaN   7.17200                 NaN            NaN            NaN   17.4344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34401.0        1557.67                 NaN            NaN   60.9214                 NaN   14.4786                 NaN   7.17929                 NaN            NaN            NaN   17.4207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34501.0        1558.78                 NaN            NaN   60.9219                 NaN   14.4843                 NaN   7.18665                 NaN            NaN            NaN   17.4071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34601.0        1559.89                 NaN            NaN   60.9225                 NaN   14.4900                 NaN   7.19407                 NaN            NaN            NaN   17.3934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34701.0        1560.99                 NaN            NaN   60.9230                 NaN   14.4957                 NaN   7.20155                 NaN            NaN            NaN   17.3798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34801.0        1562.08                 NaN            NaN   60.9235                 NaN   14.5013                 NaN   7.20910                 NaN            NaN            NaN   17.3661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34901.0        1563.17                 NaN            NaN   60.9240                 NaN   14.5069                 NaN   7.21670                 NaN            NaN            NaN   17.3524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35001.0        1564.25                 NaN            NaN   60.9246                 NaN   14.5124                 NaN   7.22437                 NaN            NaN            NaN   17.3387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1565.32                 NaN            NaN   60.9251                 NaN   14.5178                 NaN   7.23209                 NaN            NaN            NaN   17.3250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1566.38                 NaN            NaN   60.9256                 NaN   14.5233                 NaN   7.23988                 NaN            NaN            NaN   17.3112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1567.44                 NaN            NaN   60.9262                 NaN   14.5286                 NaN   7.24773                 NaN            NaN            NaN   17.2975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1568.49                 NaN            NaN   60.9267                 NaN   14.5339                 NaN   7.25564                 NaN            NaN            NaN   17.2837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1569.53                 NaN            NaN   60.9272                 NaN   14.5392                 NaN   7.26360                 NaN            NaN            NaN   17.2700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1570.57                 NaN            NaN   60.9277                 NaN   14.5444                 NaN   7.27162                 NaN            NaN            NaN   17.2562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1571.60                 NaN            NaN   60.9283                 NaN   14.5496                 NaN   7.27971                 NaN            NaN            NaN   17.2424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1572.62                 NaN            NaN   60.9288                 NaN   14.5548                 NaN   7.28785                 NaN            NaN            NaN   17.2286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1573.64                 NaN            NaN   60.9294                 NaN   14.5598                 NaN   7.29605                 NaN            NaN            NaN   17.2148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1574.65                 NaN            NaN   60.9299                 NaN   14.5649                 NaN   7.30430                 NaN            NaN            NaN   17.2009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1575.65                 NaN            NaN   60.9304                 NaN   14.5699                 NaN   7.31261                 NaN            NaN            NaN   17.1871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1576.65                 NaN            NaN   60.9310                 NaN   14.5748                 NaN   7.32098                 NaN            NaN            NaN   17.1732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1577.64                 NaN            NaN   60.9315                 NaN   14.5809                 NaN   7.32820                 NaN            NaN            NaN   17.1595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1578.62                 NaN            NaN   60.9319                 NaN   14.5873                 NaN   7.33501                 NaN            NaN            NaN   17.1458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1579.60                 NaN            NaN   60.9324                 NaN   14.5936                 NaN   7.34188                 NaN            NaN            NaN   17.1321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1580.57                 NaN            NaN   60.9329                 NaN   14.5999                 NaN   7.34883                 NaN            NaN            NaN   17.1184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1581.53                 NaN            NaN   60.9333                 NaN   14.6061                 NaN   7.35584                 NaN            NaN            NaN   17.1047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1582.49                 NaN            NaN   60.9338                 NaN   14.6123                 NaN   7.36291                 NaN            NaN            NaN   17.0910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1583.44                 NaN            NaN   60.9343                 NaN   14.6184                 NaN   7.37005                 NaN            NaN            NaN   17.0772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
