|6.6.6
mars_t13_atl_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30901.0        1063.60        3515.70        7.89711        4.39286     
  31001.0        1065.44        3515.80        7.89714        4.39250     
  31101.0        1067.27        3515.91        7.89717        4.39214     
  31201.0        1069.11        3516.01        7.89720        4.39179     
  31301.0        1070.93        3516.12        7.89724        4.39143     
  31401.0        1072.76        3516.22        7.89728        4.39108     
  31501.0        1074.58        3516.33        7.89732        4.39072     
  31601.0        1076.40        3516.43        7.89736        4.39037     
  31701.0        1078.21        3517.03        7.89960        4.39077     
  31801.0        1080.02        3517.13        7.89961        4.39040     
  31901.0        1081.82        3517.21        7.89958        4.39005     
  32001.0        1083.62        3517.31        7.89958        4.38969     
  32101.0        1085.42        3517.79        7.90144        4.39000     
  32201.0        1087.22        3517.89        7.90144        4.38966     
  32301.0        1089.01        3516.70        7.89533        4.38705     
  32401.0        1090.79        3516.81        7.89538        4.38670     
  32501.0        1092.58        3517.78        7.89957        4.38789     
  32601.0        1094.36        3517.87        7.89958        4.38754     
  32701.0        1096.13        3517.97        7.89959        4.38718     
  32801.0        1097.90        3518.07        7.89960        4.38683     
  32901.0        1099.67        3518.17        7.89962        4.38647     
  33001.0        1101.44        3518.09        7.89874        4.38580     
  33101.0        1103.20        3518.15        7.89865        4.38543     
  33201.0        1104.95        3518.25        7.89868        4.38508     
  33301.0        1106.71        3518.35        7.89871        4.38473     
  33401.0        1108.46        3518.45        7.89874        4.38439     
  33501.0        1110.20        3518.56        7.89877        4.38405     
  33601.0        1111.94        3518.66        7.89880        4.38370     
  33701.0        1113.68        3518.77        7.89884        4.38336     
  33801.0        1115.42        3518.87        7.89887        4.38302     
  33901.0        1117.15        3518.97        7.89891        4.38269     
  34001.0        1118.88        3519.08        7.89896        4.38235     
  34101.0        1120.60        3519.72        7.90149        4.38291     
  34201.0        1122.32        3519.82        7.90152        4.38257     
  34301.0        1124.04        3519.92        7.90155        4.38224     
  34401.0        1125.75        3519.89        7.90095        4.38165     
  34501.0        1127.46        3520.01        7.90104        4.38133     
  34601.0        1129.16        3520.12        7.90112        4.38101     
  34701.0        1130.87        3520.23        7.90120        4.38069     
  34801.0        1132.56        3520.35        7.90128        4.38037     
  34901.0        1134.26        3520.46        7.90136        4.38005     
  35001.0        1135.95        3520.57        7.90145        4.37974     
  35101.0        1137.64        3520.69        7.90154        4.37942     
  35201.0        1139.32        3520.80        7.90162        4.37911     
  35301.0        1141.00        3520.92        7.90172        4.37879     
  35401.0        1142.68        3520.97        7.90152        4.37840     
  35501.0        1144.35        3520.03        7.89674        4.37634     
  35601.0        1146.02        3520.15        7.89687        4.37605     
  35701.0        1147.69        3521.37        7.90204        4.37754     
  35801.0        1149.35        3521.47        7.90209        4.37721     
  35901.0        1151.01        3521.58        7.90213        4.37689     
  36001.0        1152.67        3521.68        7.90218        4.37656     
  36101.0        1154.32        3521.79        7.90223        4.37624     
  36201.0        1155.97        3521.89        7.90228        4.37592     
  36301.0        1157.61        3522.00        7.90233        4.37560     
  36401.0        1159.25        3522.10        7.90239        4.37528     
  36501.0        1160.89        3522.21        7.90245        4.37496     
  36601.0        1162.52        3522.32        7.90250        4.37465     
  36701.0        1164.15        3522.48        7.90283        4.37443     
  36801.0        1165.78        3522.59        7.90292        4.37413     
  36901.0        1167.41        3522.71        7.90301        4.37382     
  37001.0        1169.03        3522.82        7.90310        4.37352     
  37101.0        1170.64        3522.93        7.90319        4.37322     
  37201.0        1172.26        3523.05        7.90329        4.37292     
  37301.0        1173.87        3523.16        7.90338        4.37262     
  37401.0        1175.47        3523.28        7.90348        4.37233     
  37501.0        1177.07        3523.39        7.90358        4.37203     
  37601.0        1178.67        3523.51        7.90368        4.37174     
  37701.0        1180.27        3523.62        7.90379        4.37144     
  37801.0        1181.86        3523.74        7.90389        4.37115     
  37901.0        1183.45        3523.86        7.90400        4.37086     
  38001.0        1185.04        3523.97        7.90411        4.37057     
  38101.0        1186.62        3524.09        7.90422        4.37028     
  38201.0        1188.20        3524.21        7.90434        4.36999     
  38301.0        1189.77        3524.33        7.90445        4.36970     
  38401.0        1191.34        3524.45        7.90457        4.36942     
  38501.0        1192.91        3523.86        7.90122        4.36784     
  38601.0        1194.48        3523.99        7.90138        4.36757     
  38701.0        1196.04        3524.12        7.90153        4.36730     
  38801.0        1197.60        3524.24        7.90169        4.36703     
  38901.0        1199.15        3525.04        7.90515        4.36800     
  39001.0        1200.70        3525.16        7.90527        4.36772     
  39101.0        1202.25        3525.28        7.90539        4.36744     
  39201.0        1203.80        3525.40        7.90552        4.36716     
  39301.0        1205.34        3525.46        7.90547        4.36684     
  39401.0        1206.87        3525.58        7.90561        4.36657     
  39501.0        1208.41        3525.75        7.90584        4.36631     
  39601.0        1209.94        3525.87        7.90599        4.36604     
  39701.0        1211.47        3525.99        7.90613        4.36577     
  39801.0        1212.99        3526.12        7.90628        4.36551     
  39901.0        1214.51        3526.24        7.90643        4.36524     
  40001.0        1216.03        3526.37        7.90659        4.36498     
  40101.0        1217.54        3526.50        7.90674        4.36472     
  40201.0        1219.06        3526.62        7.90690        4.36445     
  40301.0        1220.56        3526.75        7.90705        4.36419     
  40401.0        1222.07        3526.87        7.90721        4.36393     
  40501.0        1223.57        3527.00        7.90737        4.36368     
  40601.0        1225.07        3527.13        7.90753        4.36342     
  40701.0        1226.56        3527.25        7.90770        4.36316     
  40801.0        1228.05        3527.38        7.90786        4.36291     
  40901.0        1229.54        3527.51        7.90803        4.36266     
  41001.0        1231.02        3527.64        7.90820        4.36240     
  41101.0        1232.51        3527.77        7.90837        4.36215     
  41201.0        1233.98        3527.89        7.90854        4.36190     
  41301.0        1235.46        3527.84        7.90778        4.36130     
  41401.0        1236.93        3527.97        7.90797        4.36106     
  41501.0        1238.40        3528.11        7.90817        4.36081     
  41601.0        1239.86        3528.40        7.90921        4.36090     
  41701.0        1241.32        3528.53        7.90938        4.36065     
  41801.0        1242.78        3528.26        7.90764        4.35969     
  41901.0        1244.24        3528.40        7.90785        4.35945     
  42001.0        1245.69        3528.53        7.90805        4.35922     
  42101.0        1247.14        3528.46        7.90738        4.35866     
  42201.0        1248.58        3528.61        7.90769        4.35847     
  42301.0        1250.02        3528.65        7.90740        4.35805     
  42401.0        1251.46        3528.79        7.90763        4.35783     
  42501.0        1252.90        3528.94        7.90786        4.35760     
  42601.0        1254.33        3529.08        7.90810        4.35738     
  42701.0        1255.76        3529.22        7.90833        4.35716     
  42801.0        1257.19        3529.36        7.90857        4.35694     
  42901.0        1258.61        3529.50        7.90881        4.35672     
  43001.0        1260.03        3529.65        7.90904        4.35651     
  43101.0        1261.45        3529.79        7.90929        4.35629     
  43201.0        1262.86        3529.93        7.90953        4.35608     
  43301.0        1264.27        3530.08        7.90977        4.35586     
  43401.0        1265.68        3529.89        7.90861        4.35513     
  43501.0        1267.08        3530.04        7.90888        4.35492     
  43601.0        1268.48        3530.19        7.90914        4.35472     
  43701.0        1269.88        3530.33        7.90941        4.35452     
  43801.0        1271.27        3530.48        7.90968        4.35431     
  43901.0        1272.66        3530.63        7.90995        4.35411     
  44001.0        1274.05        3531.34        7.91260        4.35478     
  44101.0        1275.44        3531.48        7.91284        4.35457     
  44201.0        1276.82        3531.62        7.91308        4.35436     
